Gene = PPP6C
Position 36075: 0.8710849020622772
Position 31435: 0.7945603458128879
Position 9523: 0.3900704936129636
Position 37498: 0.353175076163794
Position 9503: 0.3183407932414907
Position 742: 0.1547218724984316
Position 37501: 0.13105896753843096
Position 41160: 0.12754981815831293
Position 39931: 0.09712087634187215
Position 41532: 0.09352311082762882
Position 42191: 0.08185328196118992
Position 37299: 0.0739292664291709
Position 896: 0.06796419979186828
Position 39896: 0.06560551122947615
Position 39051: 0.06217928845508372
Position 39669: 0.05627798378943847
Position 40720: 0.051834179396585155
Position 36208: 0.047864793919394806
Position 41614: 0.041971889400422305
Position 42968: 0.039369734325335984
Position 40053: 0.03748267501889053
Position 40898: 0.035649573689552704
Position 41907: 0.028378565363811944
Position 765: 0.027465708211007064
Position 41203: 0.024955743460141858
Position 40517: 0.024727217990822475
Position 36082: 0.021800504459458147
Position 40320: 0.020388873231497438
Position 36165: 0.018330686588969587
Position 508: 0.01809055331397619
Position 42684: 0.017007835722938132
Position 38722: 0.016182055300608813
Position 41329: 0.012579378806087041
Position 40120: 0.011578273737410416
Position 38826: 0.011407665854940567
Position 870: 0.011249253819382278
Position 41350: 0.011132043536972258
Position 36545: 0.009518854636218058
Position 38468: 0.008476072299607826
Position 11425: 0.007344408503932006
Position 37409: 0.0072307509013421895
Position 40530: 0.00720301122204473
Position 38743: 0.006754102921486097
Position 39167: 0.006555692554348464
Position 39691: 0.00593242627410033
Position 39541: 0.005879067071565464
Position 2247: 0.0058788692750262606
Position 40089: 0.005442323855794832
Position 36181: 0.0049155250562601385
Position 244: 0.004810587574452241
Position 37375: 0.004591778849239531
Position 36418: 0.004527907950600521
Position 40781: 0.004306983474353437
Position 37464: 0.0042431376458400925
Position 39862: 0.004130014498358889
Position 38497: 0.0037957381555830745
Position 37752: 0.0036529757666280437
Position 36008: 0.0033856864660334446
Position 41084: 0.0032921745004700497
Position 41032: 0.0027979791218385305
Position 38389: 0.0026759225510013503
Position 37657: 0.0025364908482911784
Position 39517: 0.0025152490025358376
Position 36569: 0.0022473722807580866
Position 39980: 0.0018819535879930176
Position 37809: 0.0017170074818358342
Position 40095: 0.0017081803461516936
Position 37232: 0.0014099885317685236
Position 37531: 0.0013234351234600976
Position 38089: 0.0012546114813612608
Position 1928: 0.0012466005661120145
Position 37546: 0.0012404790494137774
Position 39098: 0.0012081926534403676
Position 40622: 0.0011450549230690031
Position 37321: 0.0011053598532309863
Position 37533: 0.0010381036198317969
Position 38414: 0.0009717205444981138
Position 36911: 0.0009338385095726476
Position 35978: 0.0009007738974929513
Position 36622: 0.0008461023052789131
Position 37972: 0.0008440826961871651
Position 37873: 0.0008316178496225523
Position 38250: 0.0008162552298691846
Position 39643: 0.0007356260900505071
Position 2039: 0.0007250246827614043
Position 2119: 0.000673555067481676
Position 39619: 0.000633063301937681
Position 37015: 0.000611394809616959
Position 37205: 0.0005316954060008727
Position 36989: 0.0005274439648660005
Position 36027: 0.0005093018842893969
Position 531: 0.00046091898886824135
Position 37898: 0.0004499780139705166
Position 36423: 0.0003111678556235816
Position 441: 0.0002881726831013697
Position 36459: 0.0002522234395646974
Position 40447: 0.0002111902070240887
Position 409: 0.00019579708283505584
Position 36763: 0.00016970451914900215
Position 562: 9.332229364250781e-05
Position 450: 7.852662095999063e-05
Position 298: 6.746594921195942e-05
Position 569: 4.296188757724923e-05
Position 1996: 3.345435502986489e-05
Position 264: 3.099907596841176e-05
Position 373: 2.637956674762962e-05
Position 1779: 2.4989005871002615e-05
Position 472: 1.9869074026279764e-05
Position 596: 1.4715631437224504e-05
Position 638: 1.248937965608194e-05
Position 459: 8.514490285153195e-06
Position 38234: 5.386271805577035e-06
Position 1436: 3.939735306193056e-06
Position 629: 3.850801175369045e-06
Position 514: 3.198751549779326e-06
Position 329: 3.0455458595933655e-06
Position 469: 2.7584735990213846e-06
Position 1598: 2.371533924325533e-06
Position 38209: 2.2771293114689787e-06
Position 1601: 1.4976701386852892e-06
Position 269: 1.0804002047525853e-06
Position 1196: 1.0244356686987354e-06
Position 1061: 7.293295696737152e-07
Position 701: 6.169508864099335e-07
Position 899: 5.107146644813454e-07
Position 599: 4.809155339753592e-07
Position 1199: 4.514190200640452e-07
Position 1460: 3.952815545915206e-07
Position 657: 1.7896559055443906e-07
Position 651: 1.7435239108586957e-07
Position 19937: 1.6582942570570053e-07
Position 1041: 1.4528698960980785e-07
Position 1225: 1.0331742568137751e-07
Position 519: 8.098319098146776e-08
Position 572: 4.3730826205865455e-08
Position 3432: 6.19633548007625e-11
Position 280: 2.71890647658262e-19
Position 340: 4.524883384830715e-20
Position 345: 2.2581011338770886e-21
Position 386: 8.490693314338798e-22
Position 160: 5.225457122870729e-23
