Gene = ERO1B
Position 14514: 0.007463553758037365
Position 1749: 0.006970023851518901
Position 1915: 0.005898258832287229
Position 1102: 0.005681048322285389
Position 28689: 0.0038530364547072725
Position 397: 0.0031995606082933876
Position 1778: 0.003129644527416578
Position 465: 0.0029022138921794938
Position 14029: 0.002869561747929328
Position 1157: 0.002671222533389146
Position 2700: 0.0026056363310258636
Position 653: 0.002524528608857215
Position 449: 0.002380525128419506
Position 763: 0.0021928081278678076
Position 408: 0.0017350331765574804
Position 2778: 0.0017056992412148352
Position 2646: 0.0013851166602866399
Position 39924: 0.001172986780911859
Position 3529: 0.0011215321398779982
Position 1443: 0.0008384986371982318
Position 387: 0.0007714105197489414
Position 2483: 0.0007552866292961955
Position 3589: 0.0006075129633664848
Position 3634: 0.00057632264067677
Position 808: 0.0005708612597691035
Position 2649: 0.0004097785271699318
Position 892: 0.00037321777572948506
Position 40445: 0.0003355220404179226
Position 30811: 0.00033114474189052266
Position 3464: 0.00029634352963186855
Position 33382: 0.000268705844302566
Position 39283: 0.00019606977258058224
Position 13971: 0.00019123388769697448
Position 30557: 0.00016009277939604022
Position 13552: 0.00015153382866907916
Position 13548: 0.00014614321528051604
Position 31520: 0.00012910952881607483
Position 1195: 0.00012767718866489152
Position 35472: 0.00012129624462439774
Position 528: 0.00011732376015521128
Position 13840: 0.0001159008491344724
Position 904: 9.653642895813431e-05
Position 32017: 9.135718567324497e-05
Position 13507: 6.326327856407012e-05
Position 451: 6.1006784492310677e-05
Position 33145: 6.0242101810479396e-05
Position 31940: 5.592614581851664e-05
Position 1495: 5.344217992063783e-05
Position 415: 4.69355080882073e-05
Position 979: 4.2436945251097384e-05
Position 37293: 3.8341205681428226e-05
Position 413: 3.026750188736572e-05
Position 303: 2.7037606168106794e-05
Position 32297: 2.5287157673888357e-05
Position 30687: 2.3376167885314003e-05
Position 258: 2.0858778239431997e-05
Position 30397: 1.990073243109248e-05
Position 1202: 1.8899114362617737e-05
Position 1011: 1.5446939516087853e-05
Position 1236: 1.2508072761147775e-05
Position 782: 1.2453088941462438e-05
Position 287: 1.1434760099394026e-05
Position 31960: 1.0792232080303391e-05
Position 32646: 1.0296675452125695e-05
Position 28895: 9.74139363511909e-06
Position 747: 9.61371347349954e-06
Position 30638: 7.639103696414068e-06
Position 31540: 5.897165662512407e-06
Position 29323: 5.703561339034095e-06
Position 1354: 4.107025794374117e-06
Position 561: 3.4728545453800218e-06
Position 275: 3.084760402918653e-06
Position 430: 2.9991449988188384e-06
Position 297: 2.7493233711386206e-06
Position 31516: 2.3238002124816725e-06
Position 29683: 2.299731946774868e-06
Position 657: 1.9387952146084697e-06
Position 30907: 1.9086608025159205e-06
Position 1243: 1.8658331689303586e-06
Position 878: 1.8365397247395133e-06
Position 661: 1.760950372875557e-06
Position 30830: 1.5276002133716207e-06
Position 537: 1.1078097058247597e-06
Position 697: 1.062553998546719e-06
Position 615: 8.052323651555316e-07
Position 701: 7.603503262351866e-07
Position 446: 6.156883826707768e-07
Position 25434: 5.531576171306609e-07
Position 1082: 2.2909986079987457e-07
Position 668: 1.9569839791070094e-07
Position 541: 1.946398943516844e-07
Position 226: 1.8125901267448086e-07
Position 604: 8.306982414293754e-08
Position 909: 6.473237240225057e-08
Position 308: 6.464524895652463e-08
Position 22167: 6.029001416408369e-08
Position 320: 4.566417050114788e-08
Position 237: 4.465070904438028e-08
Position 166: 3.453104380555045e-08
Position 1667: 2.8094139506109685e-08
Position 535: 2.1018937529299306e-08
Position 13106: 2.0141217391816895e-08
Position 15388: 1.85617897998781e-08
Position 14867: 1.1843535993801291e-08
Position 244: 5.5095760754537444e-09
Position 15233: 4.63988365021336e-09
Position 16996: 2.437814993282011e-09
Position 193: 2.2750551974028674e-09
Position 195: 1.9482608178460113e-09
Position 12245: 1.5668157325563165e-09
Position 12334: 1.44458997505216e-09
Position 12321: 1.195620323607426e-09
Position 12704: 1.1923636621398875e-09
Position 12777: 7.924287941617259e-10
Position 314: 7.322266459479382e-10
Position 13399: 4.824191935627222e-10
Position 200: 5.284573356320202e-11
Position 5527: 3.6007704929953066e-11
Position 211: 7.943624572484153e-12
Position 206: 4.190993316136836e-14
