Gene = SAPCD2
Position 2277: 5.592134789885712e-05
Position 6398: 5.126775322762664e-05
Position 6220: 5.117709929049664e-05
Position 1449: 4.806252746274564e-05
Position 557: 3.8151948771291845e-05
Position 232: 3.6324903142034615e-05
Position 2745: 3.116994699756278e-05
Position 6204: 2.6697591378636618e-05
Position 610: 1.8624914018123286e-05
Position 2541: 1.5618236469992027e-05
Position 37: 1.1305554245434781e-05
Position 1097: 9.84382068095061e-06
Position 6145: 8.763355141448754e-06
Position 6423: 7.824126929388012e-06
Position 2591: 5.846400417275004e-06
Position 576: 4.10218109213147e-06
Position 703: 3.2862256227765615e-06
Position 28: 2.7585303263650484e-06
Position 655: 1.8664500036580324e-06
Position 1435: 1.6978789148312835e-06
Position 161: 1.1368991964703266e-06
Position 1389: 1.0816841988660239e-06
Position 1279: 1.060906854187632e-06
Position 1119: 9.989437336945958e-07
Position 729: 6.546220195927514e-07
Position 1271: 2.514208779878229e-07
Position 5935: 2.3115681319134842e-07
Position 5669: 1.5998206400612953e-07
Position 5817: 1.4543227236585818e-07
Position 5760: 1.2250475533304214e-07
Position 5848: 1.1226255518612473e-07
Position 5929: 1.0219667790916594e-07
Position 1252: 6.670855459804268e-08
Position 4969: 4.5252417020828286e-08
Position 4760: 3.436995267012539e-08
Position 389: 1.7502914218473187e-08
Position 5804: 8.091673328397457e-09
Position 1585: 6.983446694966373e-09
Position 5869: 4.274163790189038e-09
Position 879: 1.634355291963015e-09
Position 1075: 9.189471529300624e-10
Position 779: 1.3099401278420263e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5608: 0.9921285622023415
Position 4213: 0.9401183961109537
Position 5402: 0.9383166733164433
Position 4919: 0.6597949368415845
Position 4661: 0.5724793958877894
Position 5800: 0.4575117987073248
Position 794: 0.43520050999165344
Position 4846: 0.18305224773947393
Position 2388: 0.13243586574426564
Position 6078: 0.08396251366046846
Position 3800: 0.0683800179176322
Position 7462: 0.06771841586802063
Position 7162: 0.061889027700224544
Position 4967: 0.0521442092129333
Position 4757: 0.046535795955013066
Position 6796: 0.03734368877670783
Position 6282: 0.035752273990459965
Position 5288: 0.034832774371518396
Position 6255: 0.03177229001171433
Position 5803: 0.030188010301870318
Position 1519: 0.029916143196162818
Position 7666: 0.023755126607424935
Position 5955: 0.02072324362452997
Position 7270: 0.019376247642689796
Position 7312: 0.018511015225397453
Position 4928: 0.017028799448970806
Position 6908: 0.015202413289276576
Position 6897: 0.012378873705411565
Position 4891: 0.011493232402955522
Position 1604: 0.011454879833444532
Position 7552: 0.011142424751588397
Position 6590: 0.009878492311912826
Position 769: 0.008735396757174762
Position 597: 0.008650926801092366
Position 5299: 0.007675106411343769
Position 5582: 0.007450018562553117
Position 5418: 0.0074416764526528
Position 8148: 0.0068847502787578105
Position 7370: 0.006486294422742026
Position 3867: 0.006069516445152159
Position 6785: 0.005989059195724844
Position 8075: 0.0059549798657199254
Position 6959: 0.005758305415698699
Position 5231: 0.005269416137961277
Position 6304: 0.005223485811554657
Position 4609: 0.004224628136494964
Position 2208: 0.004161940312277743
Position 2507: 0.004155075308914877
Position 7109: 0.004024166393804796
Position 7188: 0.003949898133668976
Position 6677: 0.0038738555555865614
Position 2606: 0.0037862931961994556
Position 2636: 0.003768233396048131
Position 1617: 0.0036191662624777197
Position 4666: 0.003207233949770003
Position 7628: 0.003087525246547699
Position 7026: 0.003073560042981175
Position 7947: 0.002880688763038839
Position 1361: 0.0026800778644980425
Position 2357: 0.0026749670355659338
Position 7576: 0.0025307891017654375
Position 1411: 0.002287327595898373
Position 6020: 0.0022370035333152353
Position 7697: 0.0022283407324847227
Position 761: 0.002160992059512855
Position 7281: 0.0020024492407871406
Position 6735: 0.001983683146238583
Position 5833: 0.0019384538616502706
Position 8123: 0.0019354810357546694
Position 6330: 0.001895321428438395
Position 6538: 0.0018558029017992988
Position 5165: 0.0018326318755985573
Position 2135: 0.0017565436597385487
Position 7919: 0.0017257756845968422
Position 7248: 0.0017229990554197792
Position 5006: 0.001675010082171547
Position 2684: 0.001572822547042205
Position 6505: 0.0015432233153798948
Position 4707: 0.0015075710467643425
Position 6485: 0.001461965899423746
Position 5009: 0.0014377980793214777
Position 7031: 0.0013724872826008769
Position 7749: 0.0012569630400630547
Position 4767: 0.0012532843289143948
Position 5929: 0.0012521906364219896
Position 1625: 0.0012332834304003117
Position 5842: 0.0012312725120365582
Position 1489: 0.0011825247709158126
Position 4925: 0.0011706015691482462
Position 5341: 0.0011380927653636764
Position 4946: 0.0010478168859165786
Position 6383: 0.0010161181824622334
Position 7426: 0.001009919515357479
Position 7625: 0.0009752033527913781
Position 6031: 0.0009599966117929488
Position 4031: 0.0009581405354009718
Position 4592: 0.0009344160088580304
Position 6238: 0.0008790448585574964
Position 6979: 0.0008615139236842805
Position 2173: 0.0008403214095538257
Position 582: 0.0008004642010967227
Position 5185: 0.0007593224313219455
Position 7145: 0.0006617168677512581
Position 4548: 0.0006402820167522564
Position 6517: 0.0006032726511621034
Position 6327: 0.0005882649467718848
Position 7866: 0.0005836771653906352
Position 1990: 0.0005623647078599446
Position 7682: 0.0004641290367437881
Position 3950: 0.00045987831221618296
Position 2390: 0.00043343544310464187
Position 5866: 0.0004213702615929039
Position 2254: 0.000419185547136414
Position 7008: 0.0003928738834493978
Position 1480: 0.00038307494975075207
Position 5815: 0.0003759736023855619
Position 6120: 0.00036130030532163907
Position 7468: 0.000351998801833896
Position 1429: 0.0003228003193811135
Position 7218: 0.0002827407856588772
Position 4016: 0.0002802131863683479
Position 7323: 0.00027509347873012636
Position 8433: 0.00025752375098656445
Position 5305: 0.00023403428431974184
Position 4976: 0.00023070356297890386
Position 490: 0.00022682149034945265
Position 6362: 0.0002255998619235669
Position 5453: 0.0002158423102028529
Position 6803: 0.00020340852595301272
Position 5677: 0.00017562715749753168
Position 2555: 0.00016048071097720775
Position 5680: 0.00015144712772700313
Position 6208: 0.00015144177608182138
Position 2413: 0.00014686416212584706
Position 6091: 0.00013947404527916377
Position 2154: 0.0001368357622021331
Position 752: 0.00013078882839599214
Position 2231: 0.00012130126355628762
Position 2189: 0.0001178442777201995
Position 1943: 0.00011496873108640454
Position 936: 0.00010451824079087535
Position 5266: 0.00010077178769035884
Position 607: 7.172750110599975e-05
Position 1749: 6.63956365965989e-05
Position 2210: 6.396941074694436e-05
Position 6931: 6.286307974979601e-05
Position 2045: 3.981175929217194e-05
Position 4531: 3.5754788060015604e-05
Position 1524: 3.338539588391229e-05
Position 5252: 2.8734785692592963e-05
Position 6994: 2.5096962817258075e-05
Position 2041: 2.4324400563731665e-05
Position 1183: 2.3358195884089916e-05
Position 646: 2.1359940780637387e-05
Position 6849: 1.9848765639573473e-05
Position 5683: 1.9040644956307637e-05
Position 217: 1.741424944624329e-05
Position 1675: 1.5486410611616425e-05
Position 1090: 1.4199065756792964e-05
Position 2062: 1.323461270654149e-05
Position 1140: 8.85374674665459e-06
Position 661: 8.594317893041397e-06
Position 625: 8.07297158894558e-06
Position 6367: 7.07022959183544e-06
Position 732: 6.765279884554857e-06
Position 5496: 6.68986468358958e-06
Position 5551: 5.057266944116698e-06
Position 1132: 4.599653506584669e-06
Position 604: 4.574931438112759e-06
Position 472: 4.2940659278481145e-06
Position 5863: 3.4661280958091245e-06
Position 5239: 3.2126833149445235e-06
Position 1678: 2.581877258669998e-06
Position 186: 2.3027672830932683e-06
Position 1117: 2.17207653270965e-06
Position 5896: 2.0862202547566914e-06
Position 5839: 1.812523714239926e-06
Position 5701: 1.8068539589623934e-06
Position 363: 1.3414001329358908e-06
Position 652: 1.2007515284422632e-06
Position 349: 1.158942351144568e-06
Position 1235: 1.1568771251497353e-06
Position 5845: 1.0557692893487465e-06
Position 966: 8.877291767026293e-07
Position 1177: 6.762215658497328e-07
Position 810: 6.640909387250533e-07
Position 1271: 6.419331934450343e-07
Position 5707: 5.936413756449913e-07
Position 1215: 5.870667775984067e-07
Position 5893: 5.007573988133816e-07
Position 1113: 2.4208701675966033e-07
Position 417: 2.3181384729870939e-07
Position 866: 1.9759492641301185e-07
Position 839: 1.8458836999533092e-07
Position 860: 1.8424185996942612e-07
Position 1213: 1.788981627187566e-07
Position 1290: 1.5793147791509021e-07
Position 942: 1.5205660029072315e-07
Position 906: 1.0391149083741448e-07
Position 687: 9.465145733785334e-08
Position 1068: 8.828177425520619e-08
Position 698: 8.598846062829488e-08
Position 219: 8.319011662161076e-08
Position 517: 6.47866821231209e-08
Position 541: 5.2496437058301946e-08
Position 681: 5.0731894498967786e-08
Position 5704: 4.929932037454829e-08
Position 382: 2.987763172484015e-08
Position 1703: 2.9409438037197154e-08
Position 537: 2.2432968386517234e-08
Position 535: 1.557176804547663e-08
Position 337: 8.725089386897405e-09
Position 1094: 7.933259282297106e-09
Position 193: 7.585502231853636e-09
Position 1187: 7.52620618924056e-09
Position 298: 5.376057617092048e-09
Position 663: 3.2960064557139496e-09
Position 1006: 3.2937763392540274e-09
Position 889: 1.3690373217180344e-09
Position 1777: 9.601749533932474e-10
Position 286: 5.263884944219251e-10
Position 6288: 1.771786567073978e-10
Position 894: 1.8150207216521505e-11
Position 950: 1.689874373943352e-11
Position 990: 4.359832276757779e-12
Position 151: 3.228085098800954e-12
