Gene = ASNS
Position 16544: 0.00023373515742923954
Position 15207: 0.00022410394709371868
Position 15998: 0.00021608658158678306
Position 1321: 0.00021021224250138934
Position 2686: 0.0001919138578028265
Position 19696: 0.00018895466906531074
Position 4802: 0.00018188877751833807
Position 19655: 0.00017463086172811093
Position 353: 0.00017139405839497663
Position 15366: 0.00015647612994686776
Position 4693: 0.00014441155395434263
Position 294: 0.0001358528280566023
Position 2992: 0.00013268949250675046
Position 15171: 0.0001229750735691613
Position 2321: 0.00011733964132781777
Position 1112: 0.00011175270329418134
Position 2764: 0.00010084953869347266
Position 14941: 8.265005795055577e-05
Position 17350: 8.201710893237786e-05
Position 2219: 7.013333656147822e-05
Position 14526: 6.011838723869557e-05
Position 14213: 5.768911723799958e-05
Position 400: 5.7270603989337716e-05
Position 1517: 5.297376509658018e-05
Position 1061: 5.0900928708774615e-05
Position 480: 4.680143248910903e-05
Position 16894: 4.389825710826592e-05
Position 3767: 4.0020027848076804e-05
Position 15049: 3.50441371798846e-05
Position 458: 3.3533168510325504e-05
Position 18278: 3.074274331108251e-05
Position 1217: 3.047599314549528e-05
Position 18118: 2.600954190934107e-05
Position 17734: 2.528171860086248e-05
Position 930: 2.2585478587953415e-05
Position 14521: 1.9151588775588132e-05
Position 16897: 1.7286952954313334e-05
Position 5473: 1.3830186744901082e-05
Position 16144: 1.3056178043527558e-05
Position 17302: 1.1581428369947913e-05
Position 17278: 1.13491393543909e-05
Position 16856: 1.0326023253529635e-05
Position 13846: 6.994047384459e-06
Position 17444: 6.770482643570993e-06
Position 19464: 5.632764793122616e-06
Position 14505: 4.941035738338202e-06
Position 3300: 3.881515807199096e-06
Position 17354: 2.6851227144476814e-06
Position 13923: 1.908399492767297e-06
Position 1148: 1.051247549636779e-06
Position 158: 9.646727109952092e-07
Position 14562: 8.410725119794462e-07
Position 375: 6.595941832033677e-07
Position 944: 6.481101963091524e-07
Position 136: 6.44585683694672e-07
Position 1318: 6.445768466260825e-07
Position 484: 6.268132501948674e-07
Position 1027: 4.790825171806555e-07
Position 3778: 4.7583331348004644e-07
Position 1522: 4.323960007142302e-07
Position 917: 3.9711498962195457e-07
Position 1831: 3.862682630071879e-07
Position 475: 3.690367977677939e-07
Position 949: 3.4504125754285604e-07
Position 1891: 2.72320484703335e-07
Position 280: 2.2417508270651067e-07
Position 615: 1.63902508121355e-07
Position 357: 1.6261895133261498e-07
Position 439: 1.554776124696346e-07
Position 645: 4.981339153338237e-08
Position 17473: 4.6669025626972296e-08
Position 490: 4.6056535902312906e-08
Position 196: 3.676557967587162e-08
Position 406: 3.551919752623437e-08
Position 477: 3.4905391316631453e-08
Position 833: 3.442585062308793e-08
Position 441: 8.770954992914571e-09
Position 782: 4.525241382721534e-09
Position 116: 3.266759207538122e-10
Position 110: 3.973328072627971e-11
Position 841: 6.061837315320876e-14
