Gene = DCP2
Position 13181: 0.0022557458189546038
Position 18753: 0.002247187182122211
Position 21155: 0.0021915761361681
Position 27267: 0.00177917908658292
Position 26126: 0.001510640358679377
Position 1519: 0.0011477967501213522
Position 24756: 0.000812468029336651
Position 24691: 0.0007821694069200884
Position 4238: 0.0007029199912857894
Position 24433: 0.0006262776187277946
Position 24552: 0.0005720175869940085
Position 16060: 0.0005551915860262555
Position 28207: 0.0004473936541595917
Position 24388: 0.00043956168302626347
Position 28406: 0.0004096091809624321
Position 185: 0.00026803939538118317
Position 25886: 0.0001903350467919947
Position 36: 0.00017465352317265587
Position 762: 0.00016776104483803183
Position 296: 0.00012008153701898172
Position 25115: 8.358564152716615e-05
Position 16676: 6.966555284181685e-05
Position 25497: 6.647027055451865e-05
Position 16481: 5.147043167436859e-05
Position 25027: 4.907993843101346e-05
Position 678: 4.547142964128426e-05
Position 24902: 2.5671751594520482e-05
Position 24738: 2.501968333110049e-05
Position 16157: 2.363652010245494e-05
Position 25837: 2.342600454126226e-05
Position 213: 2.0478901188619307e-05
Position 137: 1.9282585182681804e-05
Position 25506: 1.6802641512236784e-05
Position 16327: 1.592957676794848e-05
Position 998: 1.4670386526281697e-05
Position 1083: 1.2486563091828602e-05
Position 287: 1.0259442711981582e-05
Position 189: 9.911596918051057e-06
Position 1190: 9.454463238142911e-06
Position 1157: 9.158997288060757e-06
Position 850: 8.219923288844065e-06
Position 282: 7.751630279168254e-06
Position 26067: 7.508453509173412e-06
Position 25158: 6.7079423529512655e-06
Position 1616: 5.390000728907233e-06
Position 604: 5.3025649656161425e-06
Position 1621: 4.448998505819413e-06
Position 27951: 3.3598403509589942e-06
Position 548: 2.7550476095166423e-06
Position 1116: 2.2386883717589162e-06
Position 44: 1.69261363596279e-06
Position 9: 1.2548537486642189e-06
Position 437: 1.1976961362803835e-06
Position 640: 7.045145287331023e-07
Position 1074: 6.312153023597839e-07
Position 638: 5.875925568448301e-07
Position 132: 5.859487627844668e-07
Position 65: 5.431432817045119e-07
Position 323: 4.490373460722688e-07
Position 755: 4.3838096666816844e-07
Position 146: 4.2582851119482964e-07
Position 126: 3.2358641428915785e-07
Position 176: 3.002437966562488e-07
Position 1151: 2.6743971655108333e-07
Position 341: 2.274517440373968e-07
Position 525: 1.4303961238596762e-07
Position 848: 1.11769083934123e-07
Position 80: 8.29125368372048e-08
Position 25672: 7.346810362735543e-08
Position 386: 6.469693874077731e-08
Position 77: 1.3835203341588753e-08
Position 347: 1.9350294939671686e-09
Position 24987: 2.92708698112921e-10
Position 24998: 1.860295782602085e-10
Position 71: 2.7057733394986578e-12
Position 231: 5.3593570983580025e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 24620: 0.9961199136530308
Position 24830: 0.9944698436392632
Position 15935: 0.989775739102483
Position 24347: 0.9894157556959473
Position 6011: 0.9695885413892832
Position 15417: 0.9464865768572778
Position 31201: 0.9099715471429136
Position 43608: 0.6451328434563883
Position 522: 0.4618707147159531
Position 15677: 0.41869368578972815
Position 36584: 0.33554766392068647
Position 27205: 0.3331454895904498
Position 6262: 0.26754984341204074
Position 32854: 0.23382804422547224
Position 12327: 0.21154412514968146
Position 6337: 0.19342018602686162
Position 16309: 0.1501488545401498
Position 6358: 0.13433024558036513
Position 15695: 0.12460451659650984
Position 16369: 0.12216855739500396
Position 6395: 0.11700133780726069
Position 35932: 0.11089244058897957
Position 467: 0.10917211000683018
Position 27226: 0.09370848275689544
Position 28735: 0.07010014084847047
Position 15758: 0.06881014337674435
Position 983: 0.0650367051290903
Position 35089: 0.0616076091235956
Position 38441: 0.059015036231424504
Position 15620: 0.04894117356092138
Position 19802: 0.043408697017658676
Position 33206: 0.033401468768463366
Position 893: 0.030852299012494686
Position 25970: 0.022134176813157404
Position 16622: 0.020963422411212258
Position 1740: 0.02019245779602869
Position 6212: 0.016454408386757685
Position 2249: 0.015260350651895425
Position 33321: 0.015055405242046141
Position 4305: 0.014226051418681057
Position 31667: 0.013955174984567381
Position 923: 0.013111351008137274
Position 6316: 0.012176261225820842
Position 5552: 0.01187653146941785
Position 27144: 0.011671751986426494
Position 16979: 0.011092534442651727
Position 38645: 0.011051637545315532
Position 31770: 0.01104361487279028
Position 21760: 0.010437602170108118
Position 2630: 0.009287145365837201
Position 18943: 0.009207700194043099
Position 661: 0.009024104497344206
Position 25070: 0.007987674014424163
Position 1262: 0.007813862925244117
Position 34019: 0.006566022909741455
Position 19840: 0.005824525966731212
Position 429: 0.0055978906384096215
Position 19843: 0.004801890992999542
Position 6122: 0.004483061396634281
Position 27263: 0.0044317277229341
Position 31623: 0.004242309531177889
Position 25233: 0.004229234614458629
Position 5056: 0.003875650487462477
Position 35928: 0.0038311285402821494
Position 19819: 0.003706457368939888
Position 25997: 0.0036691964919938116
Position 24378: 0.003635493857468166
Position 19039: 0.0034490934610011785
Position 27074: 0.0034149139322782987
Position 15880: 0.0033015002157099254
Position 16140: 0.0032195052165049716
Position 24857: 0.0031025078097503558
Position 26680: 0.0029744794132825873
Position 31576: 0.002867248130515921
Position 18983: 0.002784667280026483
Position 6372: 0.0026585850276175764
Position 32857: 0.0022229227022687414
Position 27017: 0.0022229011210034076
Position 20792: 0.0021915761361680996
Position 6301: 0.0021054371166301764
Position 28059: 0.00209762920724716
Position 16547: 0.0020288740304433162
Position 4182: 0.002001571713500472
Position 25830: 0.0018221826839413006
Position 26649: 0.0018158845573869736
Position 13012: 0.0016425449608185277
Position 26617: 0.0015721625936743668
Position 5818: 0.0014866373908388642
Position 495: 0.001416668600094623
Position 24839: 0.001364097347946517
Position 4311: 0.0013638158016955897
Position 19865: 0.0013389227437420879
Position 25810: 0.001291609565182579
Position 18572: 0.0011948686581152725
Position 2675: 0.0011766797243785466
Position 673: 0.001161161739094572
Position 665: 0.0011043164672481821
Position 25045: 0.0010802175047183713
Position 26720: 0.0010622629267760645
Position 18635: 0.0010523185240069394
Position 1286: 0.0010086860311621512
Position 24450: 0.0009894508537233676
Position 2146: 0.0009723217015346817
Position 2196: 0.0009707412709749713
Position 25021: 0.0009520043345960834
Position 1029: 0.0009470404787433569
Position 1422: 0.0009108419066234062
Position 687: 0.0008893850920247497
Position 6078: 0.0008444116944149859
Position 5533: 0.0008161290304690891
Position 27336: 0.0007571684190991301
Position 1425: 0.0006551304940081813
Position 33202: 0.0006550594945963864
Position 35750: 0.0006322788968427275
Position 12884: 0.0006132008581360755
Position 937: 0.0005982257587805345
Position 1654: 0.000574316350989123
Position 25267: 0.0005674945759844266
Position 25972: 0.0005341924170511711
Position 25092: 0.0005290502251515936
Position 25806: 0.0005052313428834686
Position 24874: 0.0004747714466820836
Position 26397: 0.0004739199569647704
Position 26474: 0.0004396207362290465
Position 31848: 0.000421385051413637
Position 693: 0.0003827883245414754
Position 32292: 0.0003755277251223202
Position 34549: 0.00034736954900751636
Position 4307: 0.00034001963653069913
Position 34631: 0.00032312354522312135
Position 26023: 0.00027514551121500015
Position 33495: 0.00026587056472985975
Position 2650: 0.0001928336597912316
Position 24808: 0.0001771236878511463
Position 27818: 0.00015578156967404548
Position 30569: 0.00015172151820597242
Position 30534: 0.0001475923120156388
Position 1502: 0.00014326706877713577
Position 32019: 0.00012932509660651685
Position 24661: 0.00012582264356347745
Position 29032: 9.669410984651671e-05
Position 25158: 8.681108443440645e-05
Position 25326: 8.040539495778032e-05
Position 16315: 6.584606292216773e-05
Position 26040: 5.60895146419221e-05
Position 108: 4.4867454779564724e-05
Position 29159: 4.4706513307428465e-05
Position 25406: 3.891941325279327e-05
Position 723: 3.8833883960475204e-05
Position 25438: 3.415315807384489e-05
Position 446: 3.387124133040399e-05
Position 528: 2.533335062986141e-05
Position 29929: 1.7221722773043042e-05
Position 554: 1.6374052180126887e-05
Position 701: 1.4137966441151226e-05
Position 16387: 7.420368954273537e-06
Position 720: 7.363601453022179e-06
Position 27657: 6.731735062233951e-06
Position 24794: 6.2885712070900155e-06
Position 229: 5.066455787640285e-06
Position 987: 4.9051879467221135e-06
Position 18967: 4.8620968109848194e-06
Position 25114: 4.590620486907918e-06
Position 24878: 4.075167652070381e-06
Position 1681: 3.5605583651353185e-06
Position 1767: 2.8943735108572054e-06
Position 25186: 1.894801900728877e-06
Position 678: 1.8261084202562599e-06
Position 132: 1.7798622953368654e-06
Position 25190: 1.7399393140534992e-06
Position 1173: 1.5837491054362452e-06
Position 146: 1.5087778839022084e-06
Position 1001: 1.4415237440670382e-06
Position 1598: 1.424902380806076e-06
Position 2278: 1.377891307411564e-06
Position 1516: 1.2781266601961098e-06
Position 542: 1.2721085340697924e-06
Position 126: 8.544660348036211e-07
Position 24733: 4.085494793706634e-07
Position 250: 3.42325965040965e-07
Position 25023: 2.0108954976033813e-07
Position 24905: 1.9774474775014893e-07
Position 314: 1.7731027022140654e-07
Position 163: 1.7713448836425418e-07
Position 1139: 1.7353092803734348e-07
Position 792: 1.1098763471553874e-07
Position 1116: 1.091211311605681e-07
Position 77: 9.844844701578388e-08
Position 840: 9.664553339325e-08
Position 312: 8.382152192269056e-08
Position 218: 7.732205217573251e-08
Position 296: 5.22142683834005e-08
Position 120: 4.722985311721358e-08
Position 1047: 4.41810411295836e-08
Position 203: 3.116747678007735e-08
Position 25369: 9.351465161434828e-09
Position 25410: 1.3107574004687204e-09
Position 24977: 4.183712915441188e-11
Position 25285: 3.284004739841172e-11
Position 25105: 2.9111646932241886e-11
Position 25168: 2.8447011289058788e-11
