Gene = ABHD6
Position 804: 2.5289697154917637e-07
Position 3269: 2.139498440931344e-07
Position 3077: 2.005334554364124e-07
Position 780: 1.913915073172541e-07
Position 753: 1.8881450265714664e-07
Position 3795: 1.530118476913874e-07
Position 2170: 1.3832009006278027e-07
Position 1500: 1.2452843377777297e-07
Position 1643: 1.0574055918717755e-07
Position 183: 8.491232663055141e-08
Position 1061: 7.886723541972634e-08
Position 645: 7.656415671541609e-08
Position 275: 6.815804491322203e-08
Position 1090: 6.520516096388673e-08
Position 4056: 5.624586894878843e-08
Position 996: 5.504576895845474e-08
Position 832: 3.8577694443565245e-08
Position 204: 3.6855328468661576e-08
Position 246: 3.345314805341104e-08
Position 1043: 3.2526758693427016e-08
Position 914: 2.6081336646660986e-08
Position 1351: 1.7926709948844315e-08
Position 4053: 1.2164258928611296e-08
Position 139: 8.75044997202651e-09
Position 1129: 8.579630974274176e-09
Position 392: 6.050374721117355e-09
Position 1530: 3.074914058539776e-09
Position 3434: 2.4904790971206608e-09
Position 740: 2.440290704535519e-09
Position 3487: 2.2161630674325527e-09
Position 278: 1.9087268594010108e-09
Position 135: 1.8952194858705154e-09
Position 283: 9.56417469076437e-10
Position 334: 7.748875054632889e-10
Position 320: 3.2852250166080924e-10
Position 1408: 2.970448562520548e-10
Position 1095: 2.272431049159735e-10
Position 185: 1.4683713791655022e-10
Position 301: 9.725805071557845e-11
Position 352: 9.596883727194579e-11
Position 815: 8.959975741366389e-11
Position 523: 8.105346819761397e-11
Position 516: 7.973588579465953e-11
Position 341: 5.92368495089192e-11
Position 401: 5.07031243266282e-11
Position 308: 3.232805498621801e-11
Position 162: 2.6639473761106327e-11
Position 354: 2.143964776621455e-11
Position 148: 1.2830784845385977e-11
Position 605: 1.2495766686388515e-11
Position 172: 1.1951641576218101e-11
Position 100: 7.660002891381194e-12
Position 360: 7.233608287129565e-12
Position 666: 4.27464060184235e-12
Position 655: 3.894307867635106e-12
Position 323: 2.013723489723481e-12
Position 410: 4.020457532605864e-13
