Gene = UTS2
Position 5554: 0.030427991041915833
Position 4420: 0.030072415006033974
Position 4648: 0.026241769118028082
Position 5019: 0.019507318732303738
Position 507: 0.01581208559733272
Position 3954: 0.01307682705940474
Position 2567: 0.01168549086697329
Position 1330: 0.011572197438492632
Position 909: 0.011545861601754647
Position 2244: 0.011349854795739526
Position 699: 0.011150458695940755
Position 4423: 0.010551997610455444
Position 392: 0.009428208248291837
Position 1647: 0.009085812159673603
Position 3816: 0.00825770735751074
Position 2963: 0.008065999390136585
Position 652: 0.007543158087807632
Position 1840: 0.007485404598721723
Position 5069: 0.007390710172906862
Position 192: 0.006732288333830916
Position 5604: 0.005244133821480281
Position 2087: 0.004903408747335526
Position 1666: 0.004818935749329882
Position 310: 0.004643918663531823
Position 1298: 0.004306409591717657
Position 4517: 0.004254064488033381
Position 3493: 0.004116688059366965
Position 2540: 0.003732860981678076
Position 2721: 0.0036441925901972067
Position 2827: 0.0036145645025225286
Position 348: 0.0031908290305747307
Position 4271: 0.003050331884265952
Position 4286: 0.002636589841643805
Position 3873: 0.0026091189531856
Position 2441: 0.002260903760518857
Position 355: 0.0021953550541157574
Position 1344: 0.0017929671950432742
Position 2693: 0.0017649658625377104
Position 559: 0.0017563494732120368
Position 312: 0.0016941617975306043
Position 269: 0.001348734821887535
Position 3917: 0.0013079605744752835
Position 598: 0.001298947953046313
Position 2225: 0.0012988654156424898
Position 2890: 0.0012963327275694258
Position 1253: 0.0012534322319332075
Position 395: 0.0012135938365864885
Position 2919: 0.0010378845446465362
Position 3005: 0.0010112969479891543
Position 2520: 0.0009486434289686563
Position 1341: 0.0009293623112966112
Position 530: 0.0008986404431904875
Position 1706: 0.0007343845359072916
Position 625: 0.0006179229082227088
Position 857: 0.0005279841084977309
Position 372: 0.0005017210176733088
Position 1082: 0.0004945298874405546
Position 1692: 0.00045632737943433147
Position 1157: 0.0004334767506007163
Position 3529: 0.00041054764393687256
Position 323: 0.0004082695322271383
Position 1363: 0.0003832461024957023
Position 330: 0.0002857866286070139
Position 2408: 0.00025498747700633626
Position 2260: 0.00023069355382065884
Position 2543: 0.00019784314344100445
Position 1303: 0.00019114611961922403
Position 1780: 0.0001882324847810012
Position 1002: 0.00015146485300329636
Position 379: 0.00015015764116148552
Position 678: 0.0001402355809176392
Position 2390: 0.00012152611921520463
Position 1968: 0.00010747411674519574
Position 1675: 8.214634621278969e-05
Position 359: 7.224553277918516e-05
Position 2695: 5.619795227010517e-05
Position 1917: 4.918460706822314e-05
Position 658: 4.3052019100105836e-05
Position 2292: 4.0324053486433926e-05
Position 278: 3.2805740212332226e-05
Position 436: 3.0209880170395415e-05
Position 1375: 2.7591334313071096e-05
Position 1432: 2.3440345346272747e-05
Position 368: 2.3198145380798526e-05
Position 255: 2.0971772239162126e-05
Position 745: 3.865596653969788e-06
Position 705: 2.639344209549611e-06
Position 600: 1.6840206496015015e-06
Position 1995: 1.6646171417216184e-06
Position 352: 1.5907087332891704e-06
Position 580: 1.47984848815528e-06
Position 1313: 1.0738776979107278e-06
Position 628: 1.0503087713643661e-06
Position 400: 9.382510638607628e-07
Position 717: 7.702709860117296e-07
Position 365: 6.77582172621927e-07
Position 1477: 6.360956834247169e-07
Position 1270: 4.8787540847094e-07
Position 1483: 4.2290189640037374e-07
Position 200: 3.6565811943679786e-07
Position 605: 3.588495319177786e-07
Position 668: 3.0241723809631963e-07
Position 888: 2.1751494701969475e-07
Position 1713: 2.0312214193413027e-07
Position 568: 1.902920841681143e-07
Position 635: 1.7309658409368394e-07
Position 204: 5.3024572258201996e-08
Position 535: 2.6238961200141863e-08
Position 403: 2.436670928461577e-08
Position 145: 1.3507300600096705e-08
Position 748: 1.2112278383470316e-08
Position 751: 1.1946036211314955e-08
Position 407: 1.1274697737756104e-08
Position 753: 9.075738570729024e-09
Position 129: 1.0343769171581229e-11
Position 97: 5.63026824561993e-15
