Gene = NDOR1
Position 921: 5.2338584621125245e-05
Position 1785: 4.812052592223183e-05
Position 9950: 3.280547124086211e-05
Position 1055: 2.4040000144753262e-05
Position 78: 2.2424719313795496e-05
Position 8481: 1.6003245776073063e-05
Position 267: 1.3122885311240034e-05
Position 546: 4.81701259748279e-06
Position 10465: 2.4709504722570885e-06
Position 8919: 2.288750052377761e-06
Position 7: 2.1773427229249685e-06
Position 755: 1.1183749115992552e-06
Position 71: 1.1010923771694836e-06
Position 10474: 1.0586204570458447e-06
Position 656: 1.3816473400135126e-07
Position 904: 8.49967926965399e-08
Position 289: 7.671169600256099e-08
Position 779: 3.4238760397661404e-09
Position 556: 7.722163780811399e-10
Position 797: 3.1260403683246595e-10
Position 323: 3.065376737692875e-12
Position 595: 3.1526720125331543e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10423: 0.9786176000179235
Position 8109: 0.9645901137774469
Position 9127: 0.9390994577210494
Position 10228: 0.799324771175771
Position 8876: 0.7531064129603725
Position 9449: 0.7128003357510456
Position 8699: 0.6536861198644864
Position 10601: 0.6344420247140098
Position 9757: 0.45114348020812167
Position 9988: 0.43132288663455576
Position 9736: 0.38281729470112374
Position 1883: 0.34902836322040415
Position 6831: 0.28841569233395076
Position 9424: 0.272301727705794
Position 8296: 0.26975439805843504
Position 7405: 0.2674222022530527
Position 8899: 0.2201825919982568
Position 8533: 0.21543778279022543
Position 7860: 0.21458062379930737
Position 3996: 0.18633289272634135
Position 10656: 0.14028072478204445
Position 6787: 0.11505887808833314
Position 9626: 0.10872827049263584
Position 4596: 0.10363729112358623
Position 561: 0.1029595173109603
Position 11015: 0.08949740432035966
Position 4575: 0.0865395352206474
Position 6885: 0.056018451657624674
Position 610: 0.05315905134102066
Position 8672: 0.037400900437298615
Position 526: 0.033967869272234816
Position 8621: 0.031088794730730025
Position 10777: 0.02601827343278891
Position 8568: 0.02298149367928449
Position 4571: 0.021205720934241664
Position 2071: 0.018271519308019506
Position 9146: 0.018195218349674403
Position 472: 0.018047443509824707
Position 10039: 0.017135399207236172
Position 10980: 0.016498380578139633
Position 6813: 0.015741473139849967
Position 6674: 0.015730338348952388
Position 9608: 0.013152391034465825
Position 713: 0.011493799821108007
Position 8930: 0.011099049387839862
Position 9641: 0.010273928536081799
Position 8081: 0.009470233598497446
Position 7731: 0.009178615324146149
Position 1501: 0.007566647403353435
Position 11205: 0.007377897442555532
Position 11301: 0.007058500989511789
Position 9156: 0.006670935163032755
Position 752: 0.006346428011027127
Position 9335: 0.006195767120733776
Position 8969: 0.006193153321987779
Position 2090: 0.005597534840631774
Position 8957: 0.004843379677731303
Position 9085: 0.004554859174363355
Position 7369: 0.004107691223144117
Position 10160: 0.004070964073217249
Position 8743: 0.004043226281865723
Position 1646: 0.003907811547021453
Position 8518: 0.0038869739673514335
Position 10797: 0.0038729459259139653
Position 9773: 0.0038203188452348913
Position 9605: 0.0037550055252342997
Position 9938: 0.003587172175582727
Position 9203: 0.0034906109697581474
Position 6608: 0.0033876108110506378
Position 6225: 0.003241310271716082
Position 10611: 0.0032401203646041923
Position 6703: 0.003041453933221006
Position 8570: 0.0029323386287444845
Position 10182: 0.0027559107311040886
Position 8546: 0.002668947046682094
Position 7174: 0.0026660537362674756
Position 3839: 0.002584401934366514
Position 10850: 0.002577505916366913
Position 8272: 0.0025659490900932142
Position 368: 0.0024686570607325912
Position 2012: 0.0024002972348246667
Position 9778: 0.0023331924152180054
Position 10941: 0.0022664884867317847
Position 10429: 0.0020248119168327903
Position 8261: 0.0018555059077362734
Position 10732: 0.001757231037206757
Position 9689: 0.001711375096031339
Position 3963: 0.0017030729956355926
Position 7311: 0.0016697601948394614
Position 9504: 0.0016304350052400976
Position 1044: 0.0016283484418103608
Position 11055: 0.0015460585145369702
Position 10194: 0.001394026053072268
Position 9098: 0.0013066306674408316
Position 1888: 0.0012951607297920918
Position 10426: 0.0012292370465394856
Position 10621: 0.0011315165355264116
Position 639: 0.001118105713045647
Position 990: 0.0011092897221717832
Position 4647: 0.0011028579221205846
Position 3797: 0.0010370701660983629
Position 967: 0.0010051990803806705
Position 10659: 0.0009822714348717136
Position 10830: 0.0009511349016717785
Position 1179: 0.0009493077125139895
Position 667: 0.0009329858327286345
Position 871: 0.0008583172318179157
Position 8624: 0.0008373690311438878
Position 917: 0.0007450809363707737
Position 9949: 0.000732910456019152
Position 9927: 0.000707751993584585
Position 10102: 0.000628823648519252
Position 11020: 0.0006087193585933135
Position 10172: 0.0005547121791692967
Position 10728: 0.0005541639189836038
Position 8426: 0.0005037392459602102
Position 6629: 0.0005016365740344532
Position 2226: 0.0004888380882309836
Position 9255: 0.00048544327369869344
Position 3931: 0.000481611966675549
Position 10872: 0.0004587963589967314
Position 9683: 0.0004576232041483811
Position 9665: 0.0004462593569282563
Position 10687: 0.00042703540748172667
Position 1991: 0.00040904363557519896
Position 10854: 0.00039763201146852804
Position 9935: 0.00037420227410095994
Position 3230: 0.00034511950190593344
Position 1711: 0.0003449799979170364
Position 10347: 0.00032554198315610356
Position 1009: 0.0003189977068714116
Position 10041: 0.00023535755463025985
Position 10517: 0.00023126430650582453
Position 8341: 0.00022926465664229595
Position 10827: 0.0001833409014751227
Position 10636: 0.0001641091953087878
Position 9008: 0.00012594395347567048
Position 1024: 0.0001174309077622589
Position 10444: 0.000102246382266734
Position 1532: 0.00010021298532902
Position 532: 8.856600729068301e-05
Position 1599: 8.610242046597028e-05
Position 1608: 8.341321862416652e-05
Position 3394: 7.746748008684564e-05
Position 3397: 7.287489513745291e-05
Position 719: 7.111797702928844e-05
Position 933: 6.669385960518453e-05
Position 3254: 6.534379000954514e-05
Position 8634: 6.384958200236648e-05
Position 7957: 5.819651326587586e-05
Position 1509: 4.841692122298725e-05
Position 2094: 4.781464484387203e-05
Position 1183: 4.7353339329719616e-05
Position 9107: 4.19827587317877e-05
Position 433: 3.719582656593518e-05
Position 10403: 2.770202666702315e-05
Position 1476: 2.4902152355680104e-05
Position 9300: 1.9633798558813164e-05
Position 483: 1.8528818883965292e-05
Position 1185: 1.7276698760868915e-05
Position 478: 1.1637261076415214e-05
Position 754: 9.447971810742506e-06
Position 320: 8.749503855579274e-06
Position 9388: 3.7932070128412998e-06
Position 339: 5.30760626106203e-07
Position 142: 3.788026443178365e-07
Position 579: 2.6584538839661673e-07
Position 281: 1.4449849663680186e-07
Position 1061: 1.1848007096521962e-07
Position 508: 1.170362553829828e-07
Position 341: 1.0406692153901183e-07
Position 396: 9.233258495797469e-08
Position 122: 8.28297252174374e-08
Position 616: 8.256377702294339e-08
Position 428: 7.852050192859095e-08
Position 1021: 5.91615275517198e-08
Position 247: 5.602939985991674e-08
Position 498: 4.9639707802824606e-08
Position 726: 4.4589421716142946e-08
Position 413: 4.3440108197056443e-08
Position 373: 3.4503447723070153e-08
Position 221: 3.2516028105982305e-08
Position 391: 3.035008632028893e-08
Position 619: 1.882228015537902e-08
Position 146: 1.8439624666701146e-08
Position 644: 1.814028252633892e-08
Position 257: 1.6848188522780493e-08
Position 489: 1.53852863558003e-08
Position 410: 1.4887435504799672e-08
Position 401: 1.3534774793275852e-08
Position 1688: 1.2964073775882077e-08
Position 486: 9.027839802257508e-09
Position 376: 5.437931953816114e-09
Position 386: 3.8274658417928866e-09
Position 115: 3.527456958630947e-10
Position 71: 3.353387658095993e-10
Position 278: 2.310641019479029e-10
Position 150: 2.0410862326400156e-10
Position 161: 2.036857044458531e-10
Position 78: 1.0367616626358412e-11
