Gene = MIIP
Position 12039: 0.00033591509074580383
Position 10424: 0.0002711858143854293
Position 1870: 0.0002629904510175056
Position 1277: 0.0002444319727522199
Position 398: 0.00023289782660890126
Position 1456: 0.00021506577874749592
Position 1500: 0.00020282221820837684
Position 7024: 0.00019700995412954775
Position 4748: 0.00017809015685178053
Position 429: 0.0001712021677969892
Position 2982: 0.0001688064584955232
Position 422: 0.0001593512833998474
Position 539: 0.00014128059913961902
Position 1714: 0.00013565601235785715
Position 3055: 0.0001287736585041403
Position 8388: 0.0001282512260701532
Position 2943: 0.0001167402530705182
Position 11967: 0.00010774180700368345
Position 2235: 9.517732935731415e-05
Position 11943: 9.151485626949466e-05
Position 2026: 7.826961862705767e-05
Position 10671: 6.638898769097961e-05
Position 112: 6.347117315942322e-05
Position 4315: 6.151282789514505e-05
Position 793: 6.113158665018154e-05
Position 10853: 4.18119895911569e-05
Position 10920: 4.071968103731037e-05
Position 2101: 4.0602900685640716e-05
Position 705: 3.682299228130434e-05
Position 10601: 3.282311328467567e-05
Position 288: 2.746363350402415e-05
Position 10563: 2.123337668364693e-05
Position 1137: 1.9981934609200274e-05
Position 520: 1.8838578429410633e-05
Position 782: 1.826437714586396e-05
Position 10864: 8.678105162679746e-06
Position 11161: 6.655851138914688e-06
Position 4617: 3.213956328128746e-06
Position 91: 1.3592978757531741e-06
Position 11910: 1.1999168430232914e-06
Position 4357: 1.15847465321181e-06
Position 4299: 1.0217910124097095e-06
Position 4347: 9.598978473205885e-07
Position 4081: 9.547353259994795e-07
Position 10814: 6.766799128624205e-07
Position 907: 3.990026268046837e-07
Position 290: 2.603634669572412e-07
Position 263: 1.71791461551881e-07
Position 732: 1.6963456019200322e-07
Position 746: 1.692513082385359e-07
Position 367: 1.6036492892162304e-07
Position 730: 1.5532630479018135e-07
Position 522: 1.1516146187456373e-07
Position 144: 3.896041605906068e-08
Position 3878: 2.5301494947590166e-08
Position 213: 1.243063964929023e-08
Position 226: 1.0691178028105362e-08
Position 352: 3.5712191103908647e-09
Position 3498: 8.062650982977385e-10
Position 3693: 5.797155704112078e-10
Position 464: 4.1218512822504413e-10
Position 400: 3.1112612862763144e-10
Position 265: 2.87670563802292e-10
Position 276: 1.4594877355321724e-10
Position 245: 6.919890913693931e-11
Position 175: 3.489818705999976e-12
Position 3543: 1.4072084606345633e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10561: 0.9634798002104727
Position 3366: 0.96118792747515
Position 11799: 0.9062114902685299
Position 10298: 0.7411664294302307
Position 12255: 0.7114945412228938
Position 2178: 0.641442856651236
Position 2628: 0.5233574844230114
Position 9566: 0.4710311747691986
Position 9756: 0.34565132790777103
Position 11343: 0.29667593495184064
Position 10374: 0.1845655961596537
Position 9541: 0.13483672729212665
Position 12074: 0.11385212424711699
Position 11008: 0.09508543631065383
Position 12151: 0.09354103765225584
Position 2780: 0.0681229721164228
Position 8914: 0.05783737733794096
Position 12401: 0.051849000814241715
Position 9098: 0.04440950774287753
Position 10267: 0.04081945355711127
Position 9597: 0.03800377008383545
Position 11835: 0.03774219737093624
Position 2746: 0.035056610749472215
Position 12221: 0.03399929766444056
Position 7155: 0.029261972954408765
Position 8809: 0.02690054816654194
Position 2817: 0.02647831888100631
Position 10130: 0.024793363061153054
Position 8993: 0.024060035799903543
Position 10535: 0.022550245266208295
Position 11600: 0.018634454008917885
Position 3323: 0.015779812820773283
Position 897: 0.012785672737237094
Position 2854: 0.012577077949416733
Position 2961: 0.011969402753315508
Position 3371: 0.011243716324441782
Position 7218: 0.01063743728902557
Position 12101: 0.010584203323967098
Position 2823: 0.010193314748068403
Position 395: 0.010074700691963
Position 7098: 0.009483972270603803
Position 2137: 0.008833062562442005
Position 2876: 0.00737555834428463
Position 7315: 0.007325971552511944
Position 10928: 0.007156442060366369
Position 2925: 0.005908980431120512
Position 3134: 0.00564260961473708
Position 8497: 0.005460333186768126
Position 864: 0.0053924169837648575
Position 2228: 0.005290204838261387
Position 12384: 0.005273609599886324
Position 10862: 0.00496148034344421
Position 10822: 0.004949943305551252
Position 3074: 0.004914710205759054
Position 12270: 0.004608976792482624
Position 8345: 0.0045172193663634876
Position 6279: 0.004458166024013158
Position 2680: 0.004246591681014803
Position 2934: 0.004009453402561138
Position 6229: 0.0039260426686446815
Position 8222: 0.0037292532325389613
Position 653: 0.00366522496128757
Position 464: 0.0036553714471394575
Position 2049: 0.00363317764285747
Position 11395: 0.00343971244700246
Position 8247: 0.0034066107242903465
Position 2633: 0.0030232959664754527
Position 3192: 0.0024983649574681194
Position 301: 0.002340899278135447
Position 12366: 0.0020953360387341393
Position 10737: 0.001992878489189337
Position 12298: 0.0019731792711988527
Position 562: 0.001929318234122279
Position 8387: 0.0018657282406061172
Position 10725: 0.001844044552402348
Position 3062: 0.0017437878125924134
Position 3160: 0.0014142594737027647
Position 1652: 0.0014014657680221174
Position 4826: 0.0013697751981691156
Position 3397: 0.0012475956716735375
Position 318: 0.0012298983491307145
Position 3337: 0.001181054152498179
Position 12333: 0.0011762497959191417
Position 11892: 0.0010664937840910054
Position 1535: 0.0009821075116815208
Position 2572: 0.0009683122427915215
Position 2917: 0.0009553439196761387
Position 12306: 0.0009317408848286434
Position 2182: 0.0009275700336163243
Position 11468: 0.000914184323988722
Position 4699: 0.0009026209739640899
Position 10056: 0.0008861004840053131
Position 12574: 0.0008779175349000252
Position 4775: 0.0008577572468153233
Position 1984: 0.0007472548687083128
Position 789: 0.0007386166357448003
Position 2400: 0.0007015215747569302
Position 12503: 0.0006906115414781834
Position 840: 0.0006636706026914686
Position 10786: 0.0006600142938463332
Position 6135: 0.0006561257602945464
Position 1238: 0.0006560392286348104
Position 10526: 0.0006537265076829781
Position 12031: 0.0006089178322355252
Position 12081: 0.0006081023094910336
Position 3118: 0.0005765419705665895
Position 2648: 0.0005705705268737246
Position 11141: 0.000543630084250104
Position 10589: 0.0005332116409009267
Position 12155: 0.0005258816905868614
Position 12559: 0.0005212305092879933
Position 11480: 0.0004606825295535058
Position 2204: 0.00044670735681355165
Position 2424: 0.00042325423005895764
Position 2645: 0.0003653455567091834
Position 10059: 0.0003614631957303188
Position 12436: 0.0003476768199645252
Position 11898: 0.0003297780225819475
Position 10878: 0.00032608874486782745
Position 11280: 0.0002858140399199793
Position 2682: 0.00027664428868146766
Position 1086: 0.0002477462484107307
Position 1680: 0.00024704690564117464
Position 1136: 0.0002359622035348771
Position 175: 0.00022106910038270576
Position 4839: 0.0002207135262861246
Position 6929: 0.00019700995412954775
Position 2702: 0.00019656988743574252
Position 2585: 0.00018855575787992584
Position 2046: 0.00018116588346519285
Position 710: 0.00016457355948629727
Position 1068: 0.00015863272749857627
Position 408: 0.00014671796111910475
Position 2235: 0.00013867494827573515
Position 11924: 0.00013479397249991604
Position 2595: 0.00011718049635113719
Position 426: 0.00010783007768507932
Position 2354: 0.00010404499176018821
Position 2335: 0.00010073679078150787
Position 900: 9.858693622830341e-05
Position 11720: 8.45902636222893e-05
Position 422: 7.566296815581936e-05
Position 1318: 7.174274365433351e-05
Position 2491: 7.077132491130453e-05
Position 2259: 6.50788249071061e-05
Position 2096: 6.476005973374175e-05
Position 2029: 6.374885042146369e-05
Position 3390: 5.956609501209363e-05
Position 2308: 5.222799781491155e-05
Position 10971: 5.1123325561507676e-05
Position 1399: 5.064497700747223e-05
Position 4239: 4.9870256470407834e-05
Position 2151: 4.9452730727131365e-05
Position 10729: 4.628650600002564e-05
Position 2651: 4.479125818991618e-05
Position 6167: 4.391066854486087e-05
Position 10968: 4.304645047918955e-05
Position 333: 4.2532676470586245e-05
Position 2540: 4.0953225070058706e-05
Position 793: 4.081612572016422e-05
Position 2320: 3.8249248613280115e-05
Position 2287: 3.793290749671724e-05
Position 1262: 3.472452095530986e-05
Position 950: 2.758329333448099e-05
Position 1163: 2.6517135998243046e-05
Position 4804: 2.2895840018608546e-05
Position 746: 2.254596061643042e-05
Position 906: 2.1921167839972873e-05
Position 1661: 2.1807824344911908e-05
Position 10492: 1.8958475225093805e-05
Position 1402: 1.780896061001766e-05
Position 12178: 1.6533440385878835e-05
Position 2211: 1.6488802662707498e-05
Position 12172: 1.610465047989158e-05
Position 4656: 1.4074761499406219e-05
Position 814: 1.2201661533479516e-05
Position 727: 1.1781979816921435e-05
Position 659: 1.0986908313868933e-05
Position 5970: 1.0856571300617373e-05
Position 1160: 9.934066931394455e-06
Position 872: 9.223763486671474e-06
Position 876: 8.862960920540074e-06
Position 3982: 8.433026402495835e-06
Position 1596: 7.763641439180475e-06
Position 1559: 6.70554837949304e-06
Position 1628: 6.2593265470104365e-06
Position 10758: 6.225699163828889e-06
Position 4130: 5.54903340467603e-06
Position 1430: 4.332263695454368e-06
Position 3387: 4.212790952336732e-06
Position 10772: 3.921292694834062e-06
Position 530: 3.5381491506765085e-06
Position 635: 3.1816121235615547e-06
Position 582: 3.0931200549362715e-06
Position 542: 2.7133596273761884e-06
Position 2402: 2.1922820911808213e-06
Position 4133: 1.9057910266693463e-06
Position 10622: 1.741454339429313e-06
Position 10743: 8.551443620838114e-07
Position 12336: 8.33898104559905e-07
Position 4499: 6.131417589917525e-07
Position 4281: 4.522480422775751e-07
Position 4463: 4.4506202282633333e-07
Position 4511: 4.050657804831862e-07
Position 4189: 3.646631663273167e-07
Position 4414: 3.050660038455534e-07
Position 4538: 1.996754174280541e-07
Position 4244: 1.857492556099123e-07
Position 10764: 1.598192689445918e-07
Position 3422: 1.3537105565367787e-07
Position 3962: 9.24324956196577e-08
Position 1580: 8.184918010287298e-08
Position 274: 6.153808834484878e-08
Position 968: 5.5387169495937284e-08
Position 410: 4.195564615153437e-08
Position 158: 2.9721879258072567e-08
Position 2361: 2.0242290219263974e-08
Position 3618: 1.5013994896093896e-08
Position 186: 1.0507284125878991e-08
Position 344: 1.0183245542394879e-08
Position 1336: 9.307228018163344e-09
Position 3642: 9.014981596203389e-09
Position 338: 8.881072784549287e-09
Position 798: 4.373507996305464e-09
Position 1244: 4.117152234078519e-09
Position 822: 2.1536956738554864e-09
Position 191: 1.7252493508329876e-09
Position 1697: 1.4990791214747772e-09
Position 183: 1.3243487931290248e-09
Position 764: 1.238953940592393e-09
Position 3692: 1.1765492892570452e-09
Position 716: 5.343684828989557e-10
Position 3958: 4.718145570079815e-10
Position 3808: 3.4252500159138296e-10
Position 3782: 3.331597348556595e-10
Position 809: 1.7740142832456688e-10
Position 694: 9.810238325821884e-11
Position 826: 4.2351634328604575e-11
Position 913: 2.1436685690841924e-11
Position 593: 9.466385036073748e-12
