Gene = TMCO4
Position 989: 0.0011225297453276155
Position 638: 0.0009537768025019434
Position 15136: 0.0009322563319324723
Position 218: 0.0007816710758388385
Position 14259: 0.0007627583938915959
Position 4132: 0.000644523523356723
Position 5162: 0.0006310624934366492
Position 17094: 0.0005916849327708998
Position 4933: 0.0005430697638968884
Position 4447: 0.0005135649565720967
Position 13723: 0.0004711598537456752
Position 7368: 0.0004368753957574773
Position 5104: 0.0004306853635699684
Position 6579: 0.0004078013156910322
Position 1001: 0.0003048149290792548
Position 256: 0.0002779971100381176
Position 1771: 0.00027709441622895644
Position 17717: 0.00025826079933067853
Position 1768: 0.00024619141522115383
Position 2876: 0.00023378443307162482
Position 293: 0.00023280453080357875
Position 326: 0.0002241767838232592
Position 15073: 0.00020438323327348152
Position 719: 0.00020215559107509556
Position 2380: 0.00016412307909510654
Position 12985: 0.0001560467712635318
Position 2060: 0.00013738875129278548
Position 16388: 0.00012779277855907984
Position 13870: 0.0001144242699410608
Position 621: 0.00011252711376007652
Position 420: 0.00011196215905006826
Position 2906: 0.00010862034023921206
Position 670: 9.948972264350913e-05
Position 2429: 9.123870612291259e-05
Position 328: 8.158270013391382e-05
Position 15386: 8.062088122782687e-05
Position 2130: 7.86058114585611e-05
Position 222: 7.441867448799438e-05
Position 309: 7.396808486541863e-05
Position 13191: 7.35182218749314e-05
Position 589: 5.4178658639929565e-05
Position 1132: 4.565145103079659e-05
Position 676: 4.499363989813971e-05
Position 13411: 4.30262571355796e-05
Position 160: 4.2436620411828484e-05
Position 261: 4.234505438832867e-05
Position 16450: 3.5211809283963254e-05
Position 1065: 2.7196742910834178e-05
Position 641: 2.712714680662505e-05
Position 2383: 2.461026717738488e-05
Position 389: 2.3933340228719553e-05
Position 2596: 2.3639128595816276e-05
Position 2306: 1.7000395209553986e-05
Position 382: 1.5939533395250533e-05
Position 1371: 1.564559810617357e-05
Position 869: 1.5479686781908126e-05
Position 1453: 1.2720659815433744e-05
Position 523: 4.665925920204211e-06
Position 1239: 4.6313204384511135e-06
Position 1287: 3.4572497112511623e-06
Position 581: 2.554368332207288e-06
Position 150: 2.4439174878957628e-06
Position 1390: 1.5020045051404621e-06
Position 300: 1.4567009326424001e-06
Position 391: 1.1622851628363608e-06
Position 1103: 1.083660579919576e-06
Position 1198: 1.022887783268829e-06
Position 1246: 7.965208814436123e-07
Position 351: 6.1429717404939e-07
Position 340: 5.942855663583102e-07
Position 836: 5.844186072326653e-07
Position 433: 5.046389201659985e-07
Position 707: 3.666139923396566e-07
Position 322: 3.1992758531138197e-07
Position 14025: 3.003840625247918e-07
Position 531: 2.440683938408593e-07
Position 400: 1.8208088401600612e-07
Position 612: 1.524288418229308e-07
Position 14140: 1.518623561870826e-07
Position 771: 7.677444691123325e-08
Position 2719: 6.216394344428407e-08
Position 460: 5.973497977509985e-08
Position 592: 2.133994299635888e-08
Position 2282: 2.028029117972633e-08
Position 13991: 1.3110620176102559e-08
Position 1509: 3.428387559406336e-09
Position 438: 3.395002272321239e-09
Position 1533: 2.1435675742309627e-09
Position 739: 1.4696141281182504e-09
Position 440: 4.860930233250849e-10
Position 470: 3.856549623352298e-10
Position 468: 1.4958057732615006e-10
Position 89: 5.7362695831259894e-11
Position 762: 2.6305121605271854e-11
Position 684: 4.1122072035862515e-12
Position 679: 1.7298008609708317e-12
Position 442: 5.324986613228997e-22
Position 446: 4.211696551930993e-22
