Gene = CACFD1
Position 1610: 0.00015901714904308385
Position 1359: 0.0001545246730978633
Position 8157: 0.00015359447282713997
Position 8163: 0.00012205195540997085
Position 1037: 0.00011204822251003467
Position 8196: 9.662937117783498e-05
Position 154: 9.563068212328452e-05
Position 791: 7.054265172535904e-05
Position 197: 6.435020653225203e-05
Position 1673: 6.0810727295104176e-05
Position 72: 4.6751378656633745e-05
Position 691: 4.569811999829834e-05
Position 570: 3.276585328269545e-05
Position 6540: 2.8030563553517946e-05
Position 171: 2.5882583612766404e-05
Position 6571: 2.560674728759448e-05
Position 498: 2.4183180533665053e-05
Position 674: 1.5860988460070096e-05
Position 384: 1.5178766715558463e-05
Position 109: 1.3538949584298635e-05
Position 169: 1.2275185963736594e-05
Position 8843: 1.0204518126518234e-05
Position 5686: 9.318451875407607e-06
Position 178: 7.459450358403404e-06
Position 8851: 7.2864071268421244e-06
Position 8709: 7.118780661330759e-06
Position 8845: 6.316784721159204e-06
Position 375: 5.714686414384766e-06
Position 212: 1.9448595345987627e-06
Position 556: 9.46599462634031e-09
Position 520: 5.9680159996474285e-09
Position 367: 4.5619938124854033e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7933: 0.9951878196396291
Position 8575: 0.9504148987789507
Position 5334: 0.9153613930464012
Position 3495: 0.47209602584637006
Position 547: 0.26182172501763884
Position 10401: 0.22135477415448215
Position 2847: 0.1767953185220871
Position 7085: 0.17396657270253255
Position 2633: 0.1627176760271625
Position 4730: 0.1038630824661657
Position 8183: 0.10241140893039667
Position 2147: 0.10015301549161892
Position 8811: 0.09913749632435209
Position 3345: 0.08183719041578677
Position 5383: 0.0779700570092452
Position 2630: 0.0649714358303659
Position 6461: 0.06411839251741959
Position 7166: 0.061483482971861826
Position 5090: 0.06105054491832299
Position 2095: 0.05410953920617486
Position 3419: 0.051668069752392534
Position 8352: 0.04998700783628279
Position 5602: 0.048577651860289194
Position 287: 0.042366941865834284
Position 5047: 0.0354378913940095
Position 1137: 0.03457150245098019
Position 2482: 0.03408908016894376
Position 4605: 0.033627892495455176
Position 10614: 0.0326985704021467
Position 1516: 0.028313304177422942
Position 10346: 0.02532844826032366
Position 2042: 0.023202828713908698
Position 5616: 0.022917694908110773
Position 6519: 0.022013662664914845
Position 2658: 0.02160389923489353
Position 1725: 0.01793963021084632
Position 9602: 0.017397491579184084
Position 5574: 0.015531825231381339
Position 9343: 0.01405638810319523
Position 8935: 0.013957966161043212
Position 2010: 0.013403016178813064
Position 1328: 0.012484214889792115
Position 9629: 0.011748049691690991
Position 5635: 0.011182826331614028
Position 1827: 0.010514492269802762
Position 5650: 0.010071676387017664
Position 4579: 0.010047324372581915
Position 7011: 0.010037826641146642
Position 6076: 0.00967404219398422
Position 7367: 0.009172704311344282
Position 1926: 0.009169092254929432
Position 9719: 0.009084576797671474
Position 9085: 0.008276643647757088
Position 4663: 0.00791601199273175
Position 6649: 0.007653616344053192
Position 5675: 0.007005089324304044
Position 1614: 0.006573133010657263
Position 10559: 0.005937683719285898
Position 9144: 0.00584663705970584
Position 2602: 0.005824355789272084
Position 3400: 0.005311357084576077
Position 1588: 0.005013153489476764
Position 2399: 0.00494143149940925
Position 8135: 0.004816597051507651
Position 1148: 0.004125647934408978
Position 8307: 0.004072566391526327
Position 7327: 0.0038502585836189653
Position 10282: 0.0036116266655386907
Position 3833: 0.0035877716546379116
Position 1162: 0.0034028553281359422
Position 10306: 0.003117986961123685
Position 2026: 0.002956822133643874
Position 6385: 0.0029233497362319235
Position 1419: 0.0026695927550470723
Position 8097: 0.0021259647524842396
Position 2402: 0.002039166487419111
Position 2291: 0.0017403459370153725
Position 5970: 0.0016950887442709422
Position 1521: 0.0014897054861363489
Position 2167: 0.0013504426637056394
Position 1977: 0.001298371347138133
Position 4701: 0.0012070300005736247
Position 7845: 0.001084018900266638
Position 10751: 0.0010547756869044957
Position 8261: 0.0009871989563972033
Position 1633: 0.0009743761350554126
Position 2343: 0.0009515053876116609
Position 2211: 0.0007841661336358609
Position 862: 0.0007578238489965881
Position 1781: 0.0007318268209494456
Position 1444: 0.0006625044091857372
Position 10038: 0.0006343911705755077
Position 2591: 0.0005830016429013448
Position 9852: 0.0005475219602167664
Position 9567: 0.000540030281189328
Position 8381: 0.0005011449255701219
Position 1501: 0.0004986915825624592
Position 8139: 0.00048235187063863015
Position 1026: 0.0004691132712106677
Position 1673: 0.00041214225012736614
Position 1344: 0.0003852864018946851
Position 6494: 0.0003803865877378574
Position 2438: 0.00036263010250570934
Position 9548: 0.0003382194802021915
Position 2424: 0.0002691386321632836
Position 2347: 0.0001774979768399644
Position 8599: 0.00014409025659692064
Position 5819: 0.00012082958347790769
Position 136: 0.00010498851281635417
Position 635: 6.564561514768405e-05
Position 6122: 6.348800873380247e-05
Position 1699: 6.019371101321217e-05
Position 9386: 4.8105015710844844e-05
Position 1188: 4.619143141210358e-05
Position 906: 3.5658093126413444e-05
Position 560: 3.053868511861554e-05
Position 7960: 2.90800047282378e-05
Position 340: 9.833053377315032e-06
Position 5549: 9.258340931744523e-06
Position 5558: 8.890853331238061e-06
Position 7683: 7.373390789963502e-06
Position 6935: 7.306506406878618e-06
Position 7014: 6.618419850968711e-06
Position 1346: 6.117030707841723e-06
Position 611: 6.081583137031547e-06
Position 294: 4.640145582271127e-06
Position 925: 4.353055195415562e-06
Position 1252: 4.268780315556625e-06
Position 3640: 3.962737396274178e-06
Position 1232: 3.616727630759732e-06
Position 1261: 1.8453061071564378e-06
Position 3186: 1.7492992135755738e-06
Position 197: 1.4397624066218727e-06
Position 791: 1.0630384112672458e-06
Position 912: 1.0163847390589598e-06
Position 933: 8.721187994251977e-07
Position 117: 6.680779115758957e-07
Position 717: 5.546973622125501e-07
Position 464: 4.6712925832312283e-07
Position 669: 2.6085594416270203e-07
Position 142: 2.471036761737362e-07
Position 361: 2.0914435878975056e-07
Position 140: 1.665147467763185e-07
Position 767: 1.4187182847679283e-07
Position 212: 1.405040679208279e-07
Position 706: 1.2977362872076313e-07
Position 682: 1.0482616414624483e-07
Position 1166: 1.0004819999070475e-07
Position 1193: 9.402123778317188e-08
Position 457: 4.613985810366598e-08
Position 222: 2.509954136593776e-09
Position 473: 5.621598475889154e-10
Position 645: 1.1586819267079098e-10
Position 528: 7.586760724161957e-11
Position 220: 4.958373875922913e-11
Position 205: 3.9498708649825e-11
