Gene = BTBD8
Position 10928: 0.00017161690213550554
Position 1027: 0.00016030398120390324
Position 4344: 0.00015847264968569229
Position 935: 0.00015261240236027094
Position 4340: 0.00014879419393481184
Position 2132: 0.00011160215541129624
Position 327: 9.187270702982087e-05
Position 4184: 8.338743389921191e-05
Position 2455: 7.991232373416765e-05
Position 6340: 7.812557866496678e-05
Position 9242: 7.284398664192225e-05
Position 4137: 6.613845650665135e-05
Position 4288: 5.432702644160068e-05
Position 4855: 4.808081716736321e-05
Position 595: 3.959384980612087e-05
Position 1739: 3.7741881808260414e-05
Position 3616: 3.362439355810587e-05
Position 33: 2.6313352485039265e-05
Position 2200: 2.568714757171134e-05
Position 283: 2.4537165698371825e-05
Position 2221: 2.451622554158322e-05
Position 2510: 2.432062373519631e-05
Position 2026: 2.2849834228626335e-05
Position 3564: 2.2123968465219063e-05
Position 4297: 1.5570902647689204e-05
Position 353: 9.804204061276682e-06
Position 258: 7.552817858943913e-06
Position 148: 5.099103636168868e-06
Position 221: 3.0714706725813078e-06
Position 355: 2.9506787014693686e-06
Position 17: 1.1551370855379738e-06
Position 246: 8.554182139518604e-07
Position 104: 1.5370311809041276e-07
Position 293: 8.297983704179235e-08
Position 218: 6.278904938819114e-08
Position 825: 2.790784602221038e-08
Position 416: 1.6947177501912082e-08
Position 837: 9.477898423488321e-09
Position 325: 6.8333874838716284e-09
Position 307: 6.314743863255667e-09
Position 83: 7.480070399184902e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 22136: 0.9996522050141868
Position 27547: 0.9747122504238529
Position 8361: 0.9745050004102886
Position 8954: 0.6603058271255835
Position 38974: 0.5697440007787822
Position 7187: 0.2801177725546607
Position 9172: 0.15277465404568424
Position 25282: 0.1159315792657036
Position 12131: 0.09341017208112483
Position 34125: 0.08543578978499433
Position 3964: 0.0776843471836636
Position 27770: 0.07044749101575391
Position 29751: 0.06989978770376062
Position 11219: 0.06946654023289624
Position 14004: 0.06497172382887353
Position 7145: 0.05779165302316876
Position 6872: 0.05582637838124841
Position 8911: 0.05053641160737242
Position 11533: 0.05052834430920825
Position 10903: 0.04990709012145792
Position 482: 0.038995933511786963
Position 22554: 0.032325632391262946
Position 9140: 0.032288727347865344
Position 30018: 0.02994984284801532
Position 11189: 0.0220594642320781
Position 4969: 0.021311511108586256
Position 14378: 0.020024829833370335
Position 9212: 0.01838239793460447
Position 4476: 0.018241560290908822
Position 28061: 0.018235721797067457
Position 8878: 0.01670482628715311
Position 31485: 0.016370548496098966
Position 8984: 0.01626547179794684
Position 14001: 0.014909746618974418
Position 22751: 0.01479717293481679
Position 28227: 0.014314551214073773
Position 3000: 0.014126407249243664
Position 2502: 0.013457688882832212
Position 504: 0.00987238942391896
Position 29477: 0.009328288418818787
Position 13864: 0.00888005695142328
Position 8423: 0.008767117962761964
Position 29390: 0.007955026610661895
Position 4521: 0.007643706899333233
Position 1089: 0.006976086233446235
Position 11169: 0.006758545551013594
Position 3052: 0.006371399734313125
Position 30580: 0.005924238945754256
Position 9195: 0.005842625361363166
Position 29045: 0.005347738693669567
Position 28806: 0.005016002454799921
Position 293: 0.004739749071871935
Position 28474: 0.004421676738655911
Position 300: 0.004420534380705375
Position 7822: 0.004000198780845041
Position 3131: 0.003925627072136999
Position 28378: 0.0038726487453966856
Position 11459: 0.003840247579007866
Position 7839: 0.0037050848959468453
Position 25907: 0.00316291037650388
Position 10973: 0.003088849969331157
Position 8270: 0.002919098959406203
Position 1147: 0.00291405916888543
Position 900: 0.0025821518752158425
Position 214: 0.002528557070489146
Position 4248: 0.002352940606146126
Position 2298: 0.002120057933244299
Position 2461: 0.0020981933357233666
Position 6588: 0.0019196221961694318
Position 27819: 0.0019081387447509896
Position 547: 0.0016120640972249669
Position 4257: 0.0013152109723035446
Position 24053: 0.0007479540498458526
Position 1093: 0.000704427530311475
Position 23329: 0.0006663049293374648
Position 27737: 0.0006632467052475852
Position 8994: 0.0006369878751029093
Position 2430: 0.000634686891658711
Position 858: 0.000624675476212042
Position 258: 0.0006070763012163803
Position 24961: 0.0005960055821434025
Position 8963: 0.0005868613772211974
Position 23898: 0.0005350972821788079
Position 984: 0.00044514692591840884
Position 1021: 0.00043600564555110926
Position 254: 0.00042114059458828775
Position 8171: 0.0004133418284345752
Position 364: 0.0003104460336701355
Position 22918: 0.0003099762469503216
Position 25870: 0.0002924749254762502
Position 10694: 0.0002393083670711971
Position 23956: 0.0002380838371051361
Position 346: 0.00023366332812765577
Position 1681: 0.000186202752494221
Position 11243: 0.0001704670146271017
Position 3357: 0.00015280359080041683
Position 2089: 0.00014488973469491717
Position 21386: 9.504906793718335e-05
Position 1737: 9.123012768714332e-05
Position 22994: 7.903774623766893e-05
Position 3389: 7.875879136542949e-05
Position 22976: 7.053636764422182e-05
Position 18546: 6.690435314749766e-05
Position 12213: 6.0078555533499976e-05
Position 6068: 5.0358527680664316e-05
Position 4769: 4.808081716736325e-05
Position 1955: 2.8159470172371803e-05
Position 6086: 2.7767050984302524e-05
Position 12634: 2.3026186824084383e-05
Position 4270: 2.0938083878593814e-05
Position 12330: 1.897992075929502e-05
Position 2325: 1.8812137688491924e-05
Position 15431: 1.6392910955237423e-05
Position 1960: 1.4701331423365333e-05
Position 836: 1.4343770447597255e-05
Position 3200: 1.3652557889372693e-05
Position 2032: 1.3023923245140646e-05
Position 3168: 1.0967426981981918e-05
Position 3543: 8.612105328668852e-06
Position 1177: 7.251867579939089e-06
Position 2880: 6.496663228554342e-06
Position 304: 6.021355093288724e-06
Position 12875: 5.6256220730558575e-06
Position 1072: 4.7702541542427616e-06
Position 14881: 4.768637123464348e-06
Position 2265: 4.635102630421764e-06
Position 601: 4.586848038516253e-06
Position 4073: 4.199030639725545e-06
Position 16935: 3.771380903963121e-06
Position 2302: 3.689495496297759e-06
Position 1809: 3.1882007019033803e-06
Position 798: 3.0062409622593474e-06
Position 315: 2.7257154527257795e-06
Position 9530: 2.6184523683357745e-06
Position 13756: 2.29425623210519e-06
Position 319: 1.917773869008449e-06
Position 233: 1.6272415739100395e-06
Position 12901: 1.4300292417721446e-06
Position 10308: 6.434565872574525e-07
Position 9352: 6.067864290303406e-07
