Gene = HAX1
Position 352: 1.4216244859606886e-13
Position 326: 5.2451117609862775e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2881: 0.9879448120231692
Position 3104: 0.9663444773822166
Position 2642: 0.9534125114637438
Position 2397: 0.9344017857654976
Position 1262: 0.616168047589637
Position 375: 0.607889430652835
Position 824: 0.27771769640822647
Position 1238: 0.1464550272174496
Position 968: 0.06703133046077668
Position 2438: 0.055055527089802374
Position 3278: 0.05283102038728425
Position 1024: 0.05050273510034082
Position 722: 0.04409176463856217
Position 830: 0.043798472432192245
Position 3060: 0.02581378834363041
Position 2566: 0.017542338002033746
Position 2656: 0.011925981880144121
Position 1548: 0.010169818472503417
Position 786: 0.009748350075644428
Position 3074: 0.00606715562144644
Position 2885: 0.004387407329789507
Position 1271: 0.003969376724872954
Position 920: 0.0027810661015522237
Position 1202: 0.002650903995533241
Position 847: 0.0025142001530617315
Position 2473: 0.0024509894179456037
Position 2689: 0.0024330872139788334
Position 2845: 0.0019266930261493068
Position 2665: 0.0017509304522634799
Position 974: 0.0015116017528193585
Position 417: 0.0012124795034553618
Position 698: 0.0010024001489366656
Position 3110: 0.0009684108428077781
Position 2345: 0.0008848485988108002
Position 3255: 0.0008793669696756017
Position 1917: 0.0006554393222291798
Position 1106: 0.0005896438087603778
Position 948: 0.000583766136197115
Position 192: 0.0004988375315383267
Position 730: 0.0004242968359378176
Position 1920: 0.0004000076906245205
Position 141: 0.0003441053678517785
Position 2822: 0.00032309902648539
Position 1565: 0.0002986566096564955
Position 859: 0.00028975030033125755
Position 1415: 0.0002791171564180916
Position 2713: 0.00026495291909442453
Position 3260: 0.0002555687522016523
Position 377: 0.00024429717873180007
Position 486: 0.00022995114738975247
Position 379: 0.00022451384584014442
Position 2913: 0.00021224866786728232
Position 3318: 0.00020699402761678712
Position 3299: 0.0002025209160050817
Position 936: 0.0001588933175536568
Position 1040: 0.00011482958520818197
Position 765: 0.00010718390466328742
Position 205: 0.00010408381099440268
Position 1831: 0.00010366583556813822
Position 3190: 8.151195481669317e-05
Position 865: 7.948789375963425e-05
Position 2731: 7.117317979665054e-05
Position 2695: 7.081581742113275e-05
Position 979: 6.828669298821483e-05
Position 1449: 6.260179301088633e-05
Position 526: 5.910937831602043e-05
Position 2121: 4.0561650707093914e-05
Position 3206: 3.494634129748594e-05
Position 2668: 2.508829498060801e-05
Position 2808: 2.115488374761725e-05
Position 2715: 1.7240831315818153e-05
Position 2200: 1.6935233575422834e-05
Position 929: 8.741034909922094e-06
Position 2541: 8.671777138323714e-06
Position 182: 8.396362191357898e-06
Position 425: 6.368476910450183e-06
Position 530: 5.8490097829572475e-06
Position 384: 5.279709453989855e-06
Position 437: 4.415783037429403e-06
Position 2954: 3.828526402173489e-06
Position 109: 3.7708750432642997e-06
Position 151: 3.6463589860738e-06
Position 265: 3.626906768783035e-06
Position 3128: 3.569762168445882e-06
Position 832: 2.9615358243213413e-06
Position 2744: 2.675538642198364e-06
Position 702: 2.403441462390641e-06
Position 562: 1.8437432143944568e-06
Position 560: 1.156227737440831e-06
Position 545: 1.0173949034499651e-06
Position 448: 8.840145088381082e-07
Position 387: 8.160209294870589e-07
Position 503: 8.110976409045033e-07
Position 584: 7.982771285835458e-07
Position 599: 4.207530559246232e-07
Position 565: 2.3770458152177175e-07
Position 270: 9.387977667058256e-08
Position 442: 3.9270814304066705e-08
Position 3120: 2.386443706640488e-08
Position 217: 1.8137002435762336e-08
Position 275: 1.3778857408772814e-08
Position 308: 6.359547210276702e-09
Position 609: 4.204857124767468e-09
Position 291: 1.2532287341772887e-09
Position 511: 1.19271600563726e-10
Position 313: 9.731914422356984e-11
Position 272: 6.075821892375255e-11
Position 439: 2.48884851379798e-16
Position 457: 1.7562186015960573e-16
