Gene = SREK1IP1
Position 841: 1.5536655961894403e-07
Position 419: 1.9512934268653463e-08
Position 684: 1.9138200425667984e-08
Position 530: 3.129537901075258e-09
Position 174: 2.573122975885271e-09
Position 96: 2.167147702962153e-09
Position 635: 5.246048516939714e-10
Position 426: 3.704660652730576e-10
Position 10: 9.16659980181986e-11
Position 502: 4.040544804506456e-11
Position 315: 2.0480059880188167e-11
Position 310: 1.8523400948841486e-11
Position 254: 9.626069117524248e-12
Position 165: 3.357330427901658e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27484: 0.9999999626437781
Position 40505: 0.9999988122621672
Position 14322: 0.997162100747114
Position 3563: 0.9946596185382953
Position 44586: 0.9468002135224445
Position 1883: 0.7067000188618888
Position 14701: 0.6538371479052533
Position 45568: 0.6246167542585227
Position 9204: 0.5963765258668735
Position 16971: 0.5784902843579495
Position 45357: 0.5312158440176341
Position 1143: 0.40809599076164527
Position 17788: 0.40225178263781575
Position 20608: 0.36831163615893325
Position 12994: 0.30465171324854257
Position 22182: 0.22160947382700588
Position 14554: 0.1956306274639854
Position 44811: 0.1886410881966607
Position 17024: 0.17807500195143053
Position 383: 0.16137419569237735
Position 22363: 0.14965987121435576
Position 17060: 0.14722492546499205
Position 44833: 0.1449814486102869
Position 30646: 0.1299786111381008
Position 2075: 0.11498802009425557
Position 45608: 0.10602678589304407
Position 48483: 0.10152598557468799
Position 50055: 0.08590048620957919
Position 28508: 0.08425600050524956
Position 48697: 0.0768673742662469
Position 46651: 0.07237103782512158
Position 46520: 0.07012361247188581
Position 45878: 0.06784070207226571
Position 9667: 0.06348691048719017
Position 45996: 0.062233901100331744
Position 7862: 0.057090831057195694
Position 28740: 0.05445853559279155
Position 1120: 0.05198873097712768
Position 48590: 0.049741505560594
Position 14768: 0.04454093245708534
Position 30570: 0.04149711671736169
Position 28809: 0.03942702730049833
Position 8513: 0.03921136874065959
Position 30596: 0.03634351590451322
Position 46369: 0.03467134726592697
Position 45910: 0.03390378467309961
Position 21934: 0.03231684085673391
Position 45590: 0.03202224869824048
Position 16197: 0.0316046652518969
Position 28426: 0.03134040047891864
Position 15823: 0.028718863848510863
Position 7825: 0.028566488735840466
Position 3254: 0.027523990362840572
Position 48531: 0.027517412890586877
Position 44111: 0.027471681008602207
Position 49721: 0.02600470151014138
Position 48888: 0.0246873862893303
Position 4809: 0.024133309732230716
Position 20462: 0.02408236752010887
Position 13248: 0.02330801098923717
Position 16915: 0.02266492812869464
Position 2001: 0.02236015602262011
Position 48305: 0.020998464709801875
Position 413: 0.020929644424156256
Position 46624: 0.019135265316178037
Position 46347: 0.018329946945941207
Position 17266: 0.017815442482954278
Position 17018: 0.01693025137484872
Position 1486: 0.016519387393917218
Position 7089: 0.01614897322827026
Position 45762: 0.015486930658612647
Position 49047: 0.014732407608395613
Position 7840: 0.014513424612819287
Position 46068: 0.013177604930127259
Position 45281: 0.01168094881691184
Position 44778: 0.01108648801032569
Position 16900: 0.010824088966385266
Position 48924: 0.01054116824588833
Position 15614: 0.010258686661062139
Position 43803: 0.010235356859069828
Position 28790: 0.009850552430075618
Position 44890: 0.00947576996222302
Position 45611: 0.009304362101920859
Position 2346: 0.0091431554968522
Position 1101: 0.0089911839641498
Position 17567: 0.008700566145822826
Position 48338: 0.008636985906605053
Position 7344: 0.007638088470991788
Position 17358: 0.007500700837777897
Position 1319: 0.007301222834554287
Position 1685: 0.006442725150632048
Position 14459: 0.006232995540022792
Position 45428: 0.005969660091887393
Position 4827: 0.005765997519202101
Position 44836: 0.004546733007333238
Position 17380: 0.004477768853134081
Position 3513: 0.004462315881399792
Position 9258: 0.004348217119313916
Position 1541: 0.004276609389759378
Position 4873: 0.004008411571723228
Position 17286: 0.003679866310036662
Position 2223: 0.0035874521390223965
Position 4772: 0.0034999123518053457
Position 1240: 0.0034606964727884985
Position 47740: 0.0034414577710636454
Position 1710: 0.0034344772288165373
Position 40843: 0.003343303738665117
Position 28451: 0.0033279665089538486
Position 7804: 0.0032199320844912057
Position 45546: 0.003125564877716256
Position 1087: 0.0030591506430957065
Position 3408: 0.003054329446580652
Position 17201: 0.0029178778903199286
Position 47441: 0.0028903100963224146
Position 49112: 0.002803250870666585
Position 46997: 0.0027290706410386762
Position 17590: 0.0026113910459811783
Position 46627: 0.0025986124315584063
Position 46561: 0.0024828735220315283
Position 47139: 0.002481902619574339
Position 329: 0.002439604403343099
Position 15721: 0.0024010724947845404
Position 45329: 0.0021622260251320377
Position 1604: 0.002136860511215555
Position 3055: 0.001943379190594099
Position 530: 0.0018540536045768782
Position 27951: 0.0016623412485035757
Position 18668: 0.0016192565859359939
Position 1429: 0.001593639186046533
Position 386: 0.0014858698969125225
Position 1147: 0.0014802218201076284
Position 1456: 0.0013809608842830015
Position 4912: 0.0013224684991495611
Position 44863: 0.001281338797057093
Position 15785: 0.00122908879345302
Position 7387: 0.0011987721780766488
Position 40814: 0.0011842020016723704
Position 305: 0.0010855092751602248
Position 28045: 0.0009590429543391928
Position 2108: 0.0009058287966890324
Position 17242: 0.0008858595499420037
Position 887: 0.0008728821187198859
Position 356: 0.0008550999517993772
Position 283: 0.0008527972048040242
Position 3207: 0.0008322466287074888
Position 1283: 0.0007764839044404959
Position 41861: 0.0007742740143287938
Position 46937: 0.0007484988790732832
Position 45114: 0.0007379156004811433
Position 27879: 0.0007283528182423303
Position 46655: 0.0006711009041220996
Position 45641: 0.0006552766803199649
Position 790: 0.0006057724469426055
Position 4852: 0.000564081118717847
Position 7407: 0.000546345754209345
Position 757: 0.000540120969529831
Position 3022: 0.0004996144694639368
Position 1184: 0.0004896030114317365
Position 2984: 0.00045469606181536504
Position 638: 0.00041811244463684725
Position 17415: 0.000401617290002765
Position 2941: 0.0003932714065118662
Position 18481: 0.0003590674196904488
Position 41696: 0.0003417630515706903
Position 42116: 0.00033810634884377474
Position 3616: 0.00030721133980636127
Position 1255: 0.0002875345186256247
Position 1935: 0.00027504595203593215
Position 17180: 0.00025906649436644753
Position 829: 0.00023587154540095613
Position 42445: 0.00023003141784400542
Position 27928: 0.0002090481876871993
Position 581: 0.00019085828526125501
Position 462: 0.0001684462839976875
Position 436: 0.00014934774240863807
Position 684: 0.00013974747286057238
Position 1020: 0.0001375748906341089
Position 619: 0.00013462746087575567
Position 1054: 0.00012386996300380626
Position 3594: 9.511155749548724e-05
Position 552: 8.636964701353541e-05
Position 469: 7.950980669013486e-05
Position 266: 7.93418570644961e-05
Position 2043: 7.745278677406636e-05
Position 655: 5.3061691086613736e-05
Position 578: 4.801203405424352e-05
Position 5072: 4.3492850500133614e-05
Position 4551: 2.065719912767139e-05
Position 995: 1.950957840680083e-05
Position 5175: 1.8789771886643435e-05
Position 760: 1.575945078731305e-05
Position 873: 1.5655799557069657e-05
Position 361: 1.0740931171704623e-05
Position 806: 9.890000328041329e-06
Position 432: 8.97838210450055e-06
Position 449: 8.307880365126353e-06
Position 726: 8.142361486704649e-06
Position 702: 7.360980924976886e-06
Position 1968: 5.091537365653717e-06
Position 443: 5.048787165338512e-06
Position 391: 4.917477097339402e-06
Position 477: 4.13412136545831e-06
Position 419: 3.659620284348242e-06
Position 847: 3.421670217975726e-06
Position 841: 3.0265003375741312e-06
Position 440: 1.6108247080402198e-06
Position 1000: 6.233318421662337e-07
Position 1038: 4.3616927863379346e-07
Position 105: 2.2741387929852698e-07
Position 138: 4.6821944640701475e-08
Position 134: 3.4257687068584315e-08
Position 140: 8.530401332773073e-09
Position 263: 8.436554121004433e-09
Position 397: 7.186232845729635e-09
Position 174: 6.651221062617627e-09
Position 289: 5.791935791465366e-09
Position 699: 1.7925712280343116e-09
Position 116: 1.1299234215685771e-09
Position 180: 1.0838964620195322e-09
Position 245: 6.391337910305719e-10
Position 447: 3.900044133651888e-10
Position 120: 3.122058085854542e-10
Position 485: 4.5964779320613456e-11
Position 197: 1.891632564770934e-11
Position 147: 1.426507516779632e-11
Position 221: 1.3558552077226948e-11
Position 185: 7.446353149587517e-12
Position 213: 1.297919082736119e-12
Position 231: 5.765236723044169e-13
Position 188: 5.216817004032418e-13
Position 225: 5.147694375983665e-13
Position 240: 2.9915084508203284e-13
Position 235: 7.722262609495385e-14
