Gene = IZUMO3
Position 2409: 1.2616173876957209e-06
Position 575: 1.2492856159488277e-06
Position 539: 1.0123069495753985e-06
Position 783: 9.5941650021487e-07
Position 549: 8.492968609969387e-07
Position 769: 7.838720538234566e-07
Position 218: 7.761599180098757e-07
Position 304: 7.402443197719501e-07
Position 262: 5.949470587669163e-07
Position 414: 5.685693008407166e-07
Position 78: 5.387780871866877e-07
Position 677: 5.295899582384332e-07
Position 194: 3.7997949640586814e-07
Position 709: 3.0082386037138185e-07
Position 93: 2.483684869579806e-07
Position 309: 1.903389141899094e-07
Position 816: 1.8304949953488598e-07
Position 688: 1.5797460963989916e-07
Position 943: 1.2505806869899932e-07
Position 313: 1.1112095648267076e-07
Position 795: 1.0101722218437882e-07
Position 515: 8.773128712253929e-08
Position 754: 6.405083595171165e-08
Position 315: 4.0416892099111275e-08
Position 747: 3.958556635887652e-08
Position 844: 3.254313400710711e-08
Position 814: 2.181183655601314e-08
Position 737: 2.1539446549711566e-08
Position 1275: 3.1328763661898657e-09
Position 1763: 2.5101422838980713e-09
Position 197: 2.108583218333451e-09
Position 1463: 1.943640205885316e-09
Position 236: 1.1727344162148637e-09
Position 238: 9.5238478761728e-10
Position 268: 1.5653515013243305e-12
Position 257: 1.5338552919565868e-12
Position 469: 6.806234193102766e-13
Position 278: 3.648468178184503e-13
Position 276: 1.7088331871102368e-19
