Gene = PFDN2
Position 16555: 1.4868526638895024e-05
Position 16282: 9.564545501306915e-06
Position 16147: 7.076567968658639e-06
Position 16707: 5.047300627831703e-06
Position 16403: 4.079530231122346e-06
Position 16248: 3.7790035142222957e-06
Position 10693: 9.012285843156283e-07
Position 10003: 5.024046633887404e-07
Position 7728: 1.798842075265291e-07
Position 6307: 8.756926423806361e-08
Position 876: 5.223961279807383e-08
Position 463: 5.1510004388014686e-08
Position 4675: 3.7471599819595546e-08
Position 6546: 3.297598886556753e-08
Position 6513: 3.1811940435645696e-08
Position 16085: 3.153522600751697e-08
Position 2753: 2.682784034725542e-08
Position 4356: 2.604361577955187e-08
Position 476: 2.3784940619642468e-08
Position 4497: 2.212893651913753e-08
Position 5120: 1.8675425227100766e-08
Position 719: 1.8344073152072823e-08
Position 1762: 1.247516605816161e-08
Position 1604: 1.2387118594801545e-08
Position 900: 1.1788561565723758e-08
Position 2781: 1.1537808983057517e-08
Position 1674: 1.125070320831565e-08
Position 4124: 1.005733881372062e-08
Position 3901: 8.350951518581574e-09
Position 2571: 7.46820333407148e-09
Position 2522: 7.006143657348667e-09
Position 1909: 6.3070758506820386e-09
Position 590: 4.286923554651939e-09
Position 541: 4.207992158832495e-09
Position 2054: 3.272935664590716e-09
Position 1163: 2.393226283294512e-09
Position 2720: 1.324201073949055e-09
Position 2798: 2.442677709661748e-10
Position 2493: 2.0410682115371735e-10
Position 2498: 2.0327454909504496e-10
Position 2528: 1.7264923750351938e-10
Position 2546: 1.280126899470604e-10
Position 2581: 6.084869057588606e-11
Position 2255: 5.559011523257829e-11
Position 2271: 4.366844599617507e-11
Position 299: 1.456309666629768e-11
Position 325: 9.198810511598566e-12
Position 319: 6.7195830966204725e-12
Position 280: 5.062064457903185e-12
Position 2609: 3.497213151170043e-12
Position 1347: 3.1263660679056377e-12
Position 1333: 2.861638802644033e-12
Position 303: 2.0613290941343556e-12
Position 278: 2.0060780539122795e-12
Position 1178: 1.8892023279287604e-12
Position 224: 2.355109337820793e-13
Position 321: 2.2502316997175242e-13
Position 75: 1.6162911660287312e-13
Position 285: 1.5983620151558464e-13
Position 337: 8.111071702745315e-14
Position 359: 7.998155105698048e-14
Position 211: 4.0897357256020797e-14
Position 1391: 1.6243323907775004e-14
Position 1312: 1.5879504228466174e-14
Position 154: 8.398751206734924e-15
Position 1258: 8.21505542517663e-15
Position 159: 3.374453215123909e-15
Position 98: 1.1858036820762399e-15
Position 72: 1.1643503240046873e-15
Position 344: 1.045638459303673e-15
Position 218: 5.707460815705913e-16
Position 181: 3.9679162879264956e-16
Position 184: 2.888821683032336e-16
Position 119: 2.496727498117802e-16
Position 114: 2.1865436734264554e-16
Position 84: 9.500844589412184e-17
