Gene = SUB1
Position 1986: 0.0002486066600392815
Position 2746: 0.00019839063291501646
Position 1143: 0.00018969545992367389
Position 853: 0.00012822241864253925
Position 10819: 0.00011932875443891895
Position 1378: 0.0001147363544618165
Position 2761: 0.00010243402248393121
Position 2549: 9.20297263242182e-05
Position 766: 8.403352806640498e-05
Position 644: 7.419417972020851e-05
Position 782: 6.789029973635854e-05
Position 448: 5.221390304741209e-05
Position 630: 3.9686472146864377e-05
Position 642: 3.563296832188011e-05
Position 41: 3.120070332708916e-05
Position 746: 2.6144335299315056e-05
Position 551: 6.9846896474209555e-06
Position 15: 4.232194470096245e-06
Position 6: 2.141317288983618e-06
Position 563: 1.4248713873153774e-06
Position 731: 1.364197852925943e-06
Position 220: 3.258570017234031e-07
Position 349: 2.5403743457128526e-07
Position 174: 5.5877910095627965e-08
Position 320: 4.206019559836096e-08
Position 367: 1.45954024459503e-08
Position 335: 1.1867853743451548e-08
Position 543: 2.1633816429656798e-09
Position 212: 1.6683203585348208e-09
Position 383: 4.2106729682296935e-10
Position 561: 3.952924132844174e-10
Position 416: 8.852912972972234e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8018: 0.9379726631852507
Position 6463: 0.6748157254581756
Position 3297: 0.6682092039459535
Position 5004: 0.6430086536531611
Position 1040: 0.2934751396799184
Position 12682: 0.28265841472253656
Position 14601: 0.20732696975267578
Position 874: 0.1735012130324033
Position 14930: 0.12562345302656064
Position 14238: 0.09703905391544804
Position 8994: 0.0911537610792867
Position 6786: 0.09028834296357297
Position 1691: 0.07434595454260289
Position 16461: 0.0687459808923498
Position 20906: 0.0646999542269515
Position 7567: 0.06392292701995207
Position 7461: 0.049983108524333894
Position 10922: 0.04304629764237596
Position 17493: 0.04300221248938585
Position 18483: 0.041248106696365125
Position 17894: 0.03007797197838391
Position 8926: 0.029760600136390456
Position 848: 0.027596257544670533
Position 12678: 0.022082602642363756
Position 2615: 0.021544567841363493
Position 1036: 0.020668820898047453
Position 702: 0.017863285738991444
Position 468: 0.01661876264567192
Position 4770: 0.014587595451318451
Position 8750: 0.013233073295647406
Position 13640: 0.010907729902233435
Position 1060: 0.009936059886155668
Position 4749: 0.009629239451955977
Position 6534: 0.009353687310868436
Position 8298: 0.008985875319399607
Position 526: 0.008308186028147172
Position 988: 0.008175750880301869
Position 380: 0.007479101922179823
Position 892: 0.007399110658887372
Position 188: 0.00730166988073055
Position 10782: 0.0066105893477712944
Position 13170: 0.00487579128890998
Position 780: 0.004366339128273715
Position 10730: 0.004231862717684347
Position 2759: 0.004132797170609282
Position 6698: 0.0040279015053872385
Position 1466: 0.003994630340955711
Position 12022: 0.003933485758732416
Position 6515: 0.0031425891315498737
Position 8711: 0.0030092561508209144
Position 12018: 0.00291135278281386
Position 11874: 0.0028521246009730124
Position 12702: 0.00256517080147711
Position 621: 0.0024015111261285068
Position 10119: 0.002310676798948571
Position 13700: 0.0022110166760185746
Position 853: 0.001987597040084082
Position 8242: 0.0018105554921187116
Position 2842: 0.0017885446184838635
Position 9909: 0.0017222602753472625
Position 9116: 0.0015246242783079457
Position 5787: 0.001406460992517571
Position 1950: 0.00123851375243787
Position 8880: 0.0012282497475633492
Position 876: 0.0012280439525791038
Position 3326: 0.0011008727897081128
Position 5407: 0.0010849847015250475
Position 669: 0.0010822003986382925
Position 792: 0.0010410497038136565
Position 9598: 0.0009019479216699772
Position 11126: 0.0008710017822854113
Position 7366: 0.0007700353245003243
Position 11312: 0.0006286416834813001
Position 1909: 0.0005947009257075803
Position 827: 0.000516144313906942
Position 6702: 0.00037907598034532254
Position 8331: 0.0003461764857738711
Position 726: 0.0003318808428360535
Position 2294: 0.00031520280574704016
Position 1419: 0.00031378892153919246
Position 539: 0.00030158405834220035
Position 1410: 0.0002739372820185445
Position 2587: 0.0002450860763806251
Position 1096: 0.00024062845634699047
Position 3247: 0.00023309024505147673
Position 7163: 0.0001908712333481861
Position 1580: 0.00016618280784098797
Position 1556: 0.0001441299512417712
Position 567: 0.00012771678530323156
Position 588: 0.00011257137951406436
Position 2507: 0.00010006008715073415
Position 1497: 9.283284014752715e-05
Position 2419: 9.202972632421832e-05
Position 905: 7.103208297460475e-05
Position 751: 6.947007967941789e-05
Position 6144: 6.350383435609049e-05
Position 810: 5.881311864833667e-05
Position 764: 5.6546334858649554e-05
Position 3521: 5.4851051038285374e-05
Position 1342: 5.145859560030452e-05
Position 470: 4.905380327138373e-05
Position 572: 4.772382406549357e-05
Position 1268: 4.53078450657201e-05
Position 5344: 4.3071567703197075e-05
Position 7815: 4.0533242571012796e-05
Position 405: 3.749524653517067e-05
Position 625: 3.627988142366849e-05
Position 850: 3.2245437254345274e-05
Position 640: 2.7515445785497153e-05
Position 856: 2.187733055396153e-05
Position 585: 1.958912450786062e-05
Position 795: 1.3161425383718033e-05
Position 1292: 1.0858049220638577e-05
Position 734: 1.009980039605595e-05
Position 686: 7.01986903813822e-06
Position 706: 6.33542473541948e-06
Position 409: 5.454733108636978e-06
Position 217: 4.992694924858225e-06
Position 558: 3.0990019371452196e-06
Position 190: 3.0242562874424565e-06
Position 500: 2.8468829120585593e-06
Position 921: 2.6050487106723603e-06
Position 506: 2.390645971490674e-06
Position 475: 1.9701391410713354e-06
Position 1278: 1.5023644475848484e-06
Position 1251: 1.3143980110917946e-06
Position 496: 1.1714649341618091e-06
Position 502: 1.0443817301239717e-06
Position 283: 9.293901619614145e-07
Position 149: 2.056202407343524e-07
Position 359: 1.2211189503566858e-07
Position 352: 7.601897304983775e-08
Position 647: 7.129788933762809e-08
Position 3358: 2.4698242639689964e-08
Position 3333: 1.0961718519973194e-08
Position 536: 1.0716666418171713e-08
Position 1200: 9.105495735784806e-09
Position 333: 1.7110963252417988e-09
Position 413: 5.151865721046641e-10
Position 220: 5.119054915566946e-10
Position 224: 1.8630826284398837e-10
Position 238: 1.1945195576636224e-10
Position 84: 8.006847161491313e-11
Position 251: 6.307833050473823e-11
Position 111: 6.16289990590475e-11
Position 349: 2.0565181001886082e-11
Position 297: 2.0455217812803068e-11
Position 242: 2.0344872853356975e-11
Position 226: 1.4068369441358868e-11
Position 124: 7.177547207255785e-12
Position 117: 5.812167470690198e-12
Position 313: 3.0963826670310475e-12
Position 89: 1.1564438751797844e-12
Position 303: 6.41139346841654e-13
Position 288: 4.989430186223906e-13
Position 129: 3.532813918410916e-13
Position 253: 1.667396509654535e-13
Position 121: 4.4035185324880515e-14
Position 335: 3.415646304976308e-14
Position 91: 3.364219031778437e-14
Position 305: 1.535868112621899e-14
Position 340: 2.0004720265772986e-15
Position 100: 8.491918045046665e-17
