Gene = BROX
Position 289: 4.755623882916102e-06
Position 768: 3.443563202448983e-06
Position 480: 3.4131810342264286e-06
Position 909: 1.9776382409807635e-06
Position 86: 9.691497754756588e-07
Position 695: 4.0896096055977863e-07
Position 902: 2.3852784833311416e-07
Position 965: 2.3200006209536087e-07
Position 968: 1.7962519844076445e-07
Position 15040: 6.504479204362876e-08
Position 412: 3.2405181097574644e-09
Position 446: 5.438945156590592e-10
Position 326: 4.050870131490465e-10
Position 262: 1.3379365861488423e-10
Position 155: 3.4863317930926657e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12896: 0.9725009104206741
Position 6709: 0.9639377394301097
Position 17473: 0.9464775960986821
Position 14614: 0.9362086718376921
Position 20074: 0.903818920710799
Position 3130: 0.8239389885369763
Position 11495: 0.7619107223931393
Position 2591: 0.6790631150642448
Position 17066: 0.6576158673507618
Position 16189: 0.498226047943864
Position 6371: 0.39020533880457453
Position 22114: 0.3523714618648436
Position 16836: 0.28367815760695614
Position 10332: 0.26763096949577003
Position 6237: 0.2544472885711119
Position 6286: 0.22149330648270368
Position 9865: 0.21116088614667924
Position 16118: 0.2006699708411399
Position 2825: 0.1906952395156148
Position 1034: 0.1790517178111455
Position 11538: 0.16689164812063598
Position 702: 0.15670208365838886
Position 20347: 0.15043038389174426
Position 3166: 0.1495910654196391
Position 9915: 0.08471247645562134
Position 12266: 0.07658275688940241
Position 358: 0.07396620017076515
Position 18803: 0.07088588299167835
Position 2400: 0.0698545180760729
Position 20320: 0.06266933222284107
Position 7471: 0.06212441399960672
Position 11882: 0.04726489413028272
Position 7449: 0.04140197689709871
Position 6576: 0.04127011127299607
Position 15346: 0.03864349140345547
Position 7897: 0.0385011995634645
Position 9790: 0.03131989713156301
Position 18312: 0.0292864804547154
Position 5910: 0.02830596969053578
Position 6563: 0.02822799434594391
Position 736: 0.027767429147169887
Position 20571: 0.027009448128159853
Position 480: 0.026913288876453903
Position 9837: 0.02243642954907471
Position 20547: 0.022081598617398748
Position 8997: 0.0182103823583935
Position 16789: 0.017138187063535197
Position 22327: 0.01589544036340656
Position 22214: 0.015522984646015568
Position 16861: 0.014258546086275895
Position 16084: 0.012828442613673234
Position 21957: 0.012757664924372896
Position 9033: 0.012294023587125452
Position 9762: 0.01157978447616238
Position 18826: 0.010650303969840643
Position 20039: 0.010514041650239997
Position 14562: 0.010511299682366769
Position 15156: 0.00977270785926474
Position 2430: 0.009675229430186975
Position 20709: 0.009577183641246228
Position 11941: 0.008633646724113155
Position 16706: 0.008522119644940358
Position 16205: 0.007799881268539554
Position 489: 0.007557020847783972
Position 2610: 0.007088828117694542
Position 11886: 0.006535458947951743
Position 361: 0.006273493229946286
Position 17564: 0.006096400363978821
Position 6199: 0.005686743267881534
Position 15104: 0.0056348534209432815
Position 523: 0.005330153051399859
Position 6162: 0.0049247030345486355
Position 11818: 0.00491695559044857
Position 18868: 0.004064516058046775
Position 17299: 0.003985993685082676
Position 18733: 0.003944536708999874
Position 292: 0.0036681616914376073
Position 5433: 0.003391004095181673
Position 6742: 0.003376162355054618
Position 13125: 0.0033271930317784397
Position 16925: 0.0032905315072543815
Position 16997: 0.002903194558492637
Position 20365: 0.0026679752753978286
Position 19295: 0.002664173724854434
Position 6651: 0.0023134878968139993
Position 11109: 0.002310845761237204
Position 7968: 0.002157235331419395
Position 16742: 0.002151842408514507
Position 6595: 0.002062693948321224
Position 22547: 0.0019305673922454195
Position 1115: 0.0019241720811078885
Position 10007: 0.0018586662565858
Position 21411: 0.0016872293323381112
Position 17748: 0.0016746785280914403
Position 17449: 0.001634125318202595
Position 7299: 0.0015866134540465722
Position 20952: 0.001576207466915641
Position 15228: 0.0015262377548274516
Position 12423: 0.0015238857680567536
Position 17340: 0.001506727083571686
Position 14588: 0.0014255553026178984
Position 16270: 0.0014203134862039674
Position 7336: 0.0013583521014168484
Position 16254: 0.0013426752595973358
Position 2462: 0.0012658854646057176
Position 17401: 0.0012503565142970542
Position 5304: 0.0012142582470497192
Position 985: 0.0011799932692742883
Position 22395: 0.0011668683668959365
Position 913: 0.0011639080338406722
Position 14951: 0.0011384187055104322
Position 17536: 0.0010726389719934763
Position 15425: 0.0010411681116227031
Position 5396: 0.0010133474060357815
Position 575: 0.0009408537519717907
Position 543: 0.0009106695002748098
Position 18348: 0.0009074478158409304
Position 20293: 0.0008883287055178172
Position 6931: 0.0008881789148960186
Position 18369: 0.0008877785381440239
Position 11750: 0.0007099222159781127
Position 14478: 0.000681288709287946
Position 13102: 0.0006733948341542586
Position 17881: 0.000650757340172557
Position 13915: 0.000619936528943828
Position 15136: 0.0006051246972777393
Position 17484: 0.0005741140947805013
Position 1228: 0.0005477432232289259
Position 2628: 0.0004900546245848569
Position 14971: 0.00047875563122937626
Position 2642: 0.0004693445552036942
Position 7356: 0.0004608479504545359
Position 3425: 0.00040863762780202835
Position 8939: 0.0004063503241643241
Position 2645: 0.0003794377164220751
Position 587: 0.0003777679088110347
Position 17717: 0.00037180986872852755
Position 221: 0.00033546446284148535
Position 11165: 0.00033470941557541483
Position 14985: 0.00031323687440941705
Position 5365: 0.0003042631938005696
Position 18408: 0.0002985791829083117
Position 6965: 0.0002968257156057483
Position 14418: 0.0002761784781182786
Position 4130: 0.0002665416040319503
Position 18128: 0.00025869968117797707
Position 7014: 0.00024491342321767925
Position 17733: 0.00024441217038299965
Position 738: 0.00023734593893042722
Position 2671: 0.00021991940825537938
Position 6140: 0.00019919631117970509
Position 8955: 0.00019503731979029674
Position 6597: 0.00019370276689614449
Position 14372: 0.00016080275289723057
Position 501: 0.00015786402642054974
Position 14520: 0.00014646413375833293
Position 7240: 0.0001400070264015016
Position 635: 0.00013581399884799375
Position 828: 0.00010456974985863833
Position 20400: 8.279932118233236e-05
Position 15350: 7.517288947817223e-05
Position 15960: 6.996993501932223e-05
Position 13716: 6.75380561450123e-05
Position 7040: 6.284216718473934e-05
Position 6877: 6.204088851611605e-05
Position 7027: 4.865675082569032e-05
Position 3397: 4.319643658504982e-05
Position 17699: 4.3106012601766056e-05
Position 6895: 3.947372278875351e-05
Position 11834: 3.649950181823927e-05
Position 7073: 3.0543897602695834e-05
Position 446: 2.8158079736901103e-05
Position 6892: 2.510690138029495e-05
Position 162: 1.509067162465117e-05
Position 15161: 1.4252049892440006e-05
Position 591: 1.3499301214641179e-05
Position 6774: 1.1858998235368718e-05
Position 459: 1.148856952600324e-05
Position 6746: 9.295180958607241e-06
Position 749: 8.936266782586149e-06
Position 197: 6.729919580658161e-06
Position 7869: 6.420361219868287e-06
Position 637: 5.880407567404836e-06
Position 812: 4.847817785689247e-06
Position 17766: 4.266036297790883e-06
Position 7194: 4.215954377539221e-06
Position 7475: 3.937663663321003e-06
Position 806: 3.7296920078571897e-06
Position 18899: 3.169506717294881e-06
Position 453: 2.9116277285442792e-06
Position 7559: 2.8745248194922135e-06
Position 420: 2.8481196874826896e-06
Position 512: 2.4570066261147425e-06
Position 153: 2.0367071937801572e-06
Position 810: 1.3850278102559807e-06
Position 650: 1.379451070411997e-06
Position 14389: 1.2403971987789449e-06
Position 6946: 1.100075631173042e-06
Position 7048: 1.0884909160212835e-06
Position 843: 1.0710539893761496e-06
Position 547: 9.043339353538325e-07
Position 130: 7.151276844929452e-07
Position 382: 4.766496862767075e-07
Position 15036: 4.228707220050247e-07
Position 12610: 3.649277623374798e-07
Position 14925: 3.543678477741658e-07
Position 7091: 3.4234944834315227e-07
Position 944: 3.028328979936642e-07
Position 936: 2.0391830986406977e-07
Position 951: 9.009604089469872e-08
Position 134: 8.709025316211506e-08
Position 863: 7.492580714551049e-08
Position 14352: 4.998136980867351e-08
Position 1068: 4.91896578002589e-08
Position 3216: 4.503767798497548e-08
Position 1053: 2.150025892398827e-08
Position 1120: 1.5379262100229067e-08
Position 138: 1.4244848178790385e-08
Position 127: 7.967994606970996e-09
Position 916: 7.593963260342113e-09
Position 402: 2.9924430112808962e-09
Position 394: 2.197730273941142e-09
Position 404: 1.405020190115497e-13
