Gene = XPA
Position 21161: 0.0006859540542635043
Position 21669: 0.0005806405703414339
Position 22092: 0.0005693570730861749
Position 522: 0.000548658650853613
Position 2766: 0.0005418338702368401
Position 15483: 0.0005074479371030836
Position 980: 0.0004954722789769786
Position 8439: 0.0004553377291674087
Position 22338: 0.00043868083162134616
Position 6157: 0.0004268283320382614
Position 6282: 0.00041750842198161076
Position 3016: 0.0004007619376090067
Position 739: 0.0003963414594063623
Position 22237: 0.00038149796228004976
Position 3503: 0.0003791697270388594
Position 16137: 0.00037818369421056445
Position 995: 0.0003450885446467269
Position 22097: 0.0003392982619325201
Position 4085: 0.0003176138176340368
Position 4060: 0.0003060007032358634
Position 6027: 0.0002970423791997194
Position 3836: 0.0002941137524807802
Position 12222: 0.0002857145619773196
Position 1328: 0.00027289375111405156
Position 6419: 0.00026836642950873687
Position 4518: 0.00025276417624203214
Position 409: 0.00022552521901834772
Position 4039: 0.00021819976930061489
Position 1946: 0.00020840578430202265
Position 670: 0.00014462477099688498
Position 291: 0.00014272033007325778
Position 22291: 0.0001323539171819606
Position 22042: 0.00011713526532769233
Position 7677: 0.00011224589765109229
Position 3257: 0.00010272102103053817
Position 22408: 9.943518756494345e-05
Position 631: 9.732766455955505e-05
Position 7574: 8.871923458624006e-05
Position 22304: 7.230472582186732e-05
Position 22417: 7.017800172911986e-05
Position 8001: 6.1010552002487516e-05
Position 8459: 5.723049070172161e-05
Position 22420: 4.4107318088143515e-05
Position 15637: 4.272662148066155e-05
Position 1047: 4.2427728329170465e-05
Position 1131: 3.8870204726188746e-05
Position 15515: 3.8845042889173175e-05
Position 3935: 3.078459068215851e-05
Position 4718: 3.0377459183006804e-05
Position 8025: 2.7351252687454727e-05
Position 8718: 1.8947662902533796e-05
Position 8354: 1.7571522426639494e-05
Position 7623: 1.6216580147480205e-05
Position 3813: 1.5393026369549983e-05
Position 9568: 1.5037164684888238e-05
Position 3864: 1.4246906654238744e-05
Position 4196: 1.3766356157329711e-05
Position 924: 1.2735899793787267e-05
Position 1063: 1.2259994590512358e-05
Position 8531: 9.746294105685875e-06
Position 952: 8.651211272033123e-06
Position 867: 8.287986308960173e-06
Position 504: 8.200284975656662e-06
Position 8874: 7.707467772828175e-06
Position 1071: 7.519837378900845e-06
Position 8051: 6.482582783811479e-06
Position 4253: 6.338576173237874e-06
Position 8147: 6.001219508788041e-06
Position 742: 5.633252909000504e-06
Position 8832: 4.9672630438683245e-06
Position 8274: 4.329091005835571e-06
Position 753: 4.303120723961886e-06
Position 1175: 3.865676546076591e-06
Position 1468: 3.7099851400976777e-06
Position 690: 3.6369249998212073e-06
Position 3779: 3.6026707252765925e-06
Position 817: 3.448852671120508e-06
Position 4979: 2.9453359347046756e-06
Position 15512: 2.8309946478205334e-06
Position 8941: 2.7647988521568187e-06
Position 3844: 2.684924543927981e-06
Position 4865: 2.5822920196964705e-06
Position 8805: 2.4963651470155962e-06
Position 1561: 1.9934244131336815e-06
Position 370: 1.7788472681236113e-06
Position 5093: 1.5807037600101337e-06
Position 5068: 1.1662724210719472e-06
Position 4227: 8.864530376209352e-07
Position 4331: 8.762977419852019e-07
Position 725: 8.513872158518457e-07
Position 431: 7.319705310615665e-07
Position 4261: 6.678927732624729e-07
Position 395: 6.3724203972893e-07
Position 376: 4.8806220212622e-07
Position 4964: 3.408271128989333e-07
Position 3852: 1.6394534234887863e-07
Position 3883: 9.90496905405657e-08
Position 4412: 7.57268259540389e-08
Position 3861: 3.4290661769312354e-08
Position 4268: 1.4649076680816094e-08
