Gene = SLAMF1
Position 50: 7.875871586357902e-07
Position 195: 3.044117265483005e-07
Position 100: 1.0842681819901765e-07
Position 32: 1.2249357362633677e-08
Position 640: 1.1551728498498063e-08
Position 432: 9.501962384425683e-10
Position 1341: 1.585217872853109e-10
Position 388: 5.188963533509304e-11
Position 383: 4.378851773160816e-11
Position 430: 3.071874785631441e-11
Position 454: 2.4038312704153685e-11
Position 523: 1.633276084461662e-11
Position 556: 6.885095099700938e-13
Position 489: 2.2104685405400092e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 27445: 0.9999395410901666
Position 12585: 0.9890748817324356
Position 34714: 0.9735650653483745
Position 17749: 0.9113512245870592
Position 36496: 0.8299564486605259
Position 9765: 0.5693446979382843
Position 27835: 0.4187947879498473
Position 20823: 0.3377857775956862
Position 2977: 0.3177879450467618
Position 11015: 0.29745258024441446
Position 12857: 0.2733295023275266
Position 24928: 0.2188437712633714
Position 11046: 0.20551462453724978
Position 12877: 0.18405199571963793
Position 13510: 0.16917552530901336
Position 4146: 0.16228629577410789
Position 13401: 0.15223997918569504
Position 18626: 0.14109403134258855
Position 1176: 0.13045631294906035
Position 18564: 0.10810847600495813
Position 20847: 0.10550005877192847
Position 35706: 0.0942252799614164
Position 21201: 0.0889406888439357
Position 27606: 0.0816040962192873
Position 6083: 0.07971874573102526
Position 20119: 0.07710536887094611
Position 35155: 0.07673105167222398
Position 12900: 0.0635916380550186
Position 31526: 0.06195229786048709
Position 18312: 0.057972693791101704
Position 7627: 0.05094244131670379
Position 2337: 0.04580786674057379
Position 37686: 0.03852082454834528
Position 36319: 0.0378128175122285
Position 1199: 0.03744965466125594
Position 17415: 0.03514478858812092
Position 1545: 0.03190981636920124
Position 18269: 0.028359050355564512
Position 12884: 0.027737589500040166
Position 13003: 0.027547338652919456
Position 39062: 0.026899878566018758
Position 36668: 0.02663647108476203
Position 16784: 0.026468091716382734
Position 21087: 0.022949140605680995
Position 13460: 0.022308782102373876
Position 2400: 0.02163676085681278
Position 36814: 0.01978659743029731
Position 1202: 0.01972146337267576
Position 38993: 0.01857257971730226
Position 12805: 0.0184933080159641
Position 2628: 0.014713247470880986
Position 38274: 0.014060898914313173
Position 1180: 0.014003489847988907
Position 3440: 0.013900657914301005
Position 23109: 0.011399972618265612
Position 35371: 0.011233937242099394
Position 12397: 0.010925079160473052
Position 6121: 0.010404587032578645
Position 13051: 0.010320795332956935
Position 3286: 0.009770513276393089
Position 4204: 0.009357563682424967
Position 2991: 0.008988571493300576
Position 12833: 0.008583633323624749
Position 6223: 0.008369475511735933
Position 1091: 0.006739159590278804
Position 36421: 0.005486555220173097
Position 37387: 0.0054240247374342
Position 2230: 0.005245765468818865
Position 3342: 0.005000970082475668
Position 2308: 0.004694075573055606
Position 32630: 0.003947786698398825
Position 3966: 0.0038277350525078666
Position 16485: 0.003752524487946056
Position 36158: 0.003427810218028693
Position 35773: 0.002829651471544558
Position 36260: 0.0027805798367975757
Position 4366: 0.002374446460795713
Position 36424: 0.0023193172147860427
Position 36477: 0.0023027785495869104
Position 1432: 0.0019025053242500858
Position 4584: 0.0018893206030458954
Position 2654: 0.0018770943749986308
Position 13186: 0.0018722830280405369
Position 2216: 0.0018519111146586545
Position 1494: 0.0018091029072709274
Position 13431: 0.0017564763617363914
Position 37965: 0.0016796064515261654
Position 3734: 0.00154657125645888
Position 2109: 0.0014290984714326097
Position 1568: 0.0013609610881943823
Position 305: 0.001360125886467254
Position 37690: 0.0012588383978033336
Position 3537: 0.0011874926338557837
Position 5358: 0.0011600603068425222
Position 37157: 0.0009916488936248836
Position 3067: 0.0007242560290388518
Position 2235: 0.0005376105488382026
Position 3457: 0.00044698340694341985
Position 29815: 0.0003504153713052664
Position 277: 0.00026663935883679274
Position 29229: 0.00016346042270821466
Position 998: 0.0001493545018445026
Position 4238: 0.00013565945104151143
Position 1311: 0.0001272406074030845
Position 2861: 0.00012076033723270804
Position 12760: 0.00012051878143716164
Position 2505: 9.537095378740461e-05
Position 1574: 6.63535808481738e-05
Position 1208: 4.606319580669047e-05
Position 2028: 3.897804282646463e-05
Position 252: 3.3643569205348426e-05
Position 28354: 2.965341744024017e-05
Position 2128: 2.9185283938377597e-05
Position 28472: 2.7628368844282445e-05
Position 542: 2.5882825325506712e-05
Position 414: 2.5863528114231853e-05
Position 323: 2.461209806781726e-05
Position 1498: 2.4242863584502217e-05
Position 361: 2.4028067898230743e-05
Position 29097: 1.8262258895176526e-05
Position 859: 1.449192135769948e-05
Position 152: 1.3686913268201914e-05
Position 872: 5.5996098494118556e-06
Position 766: 3.37054049127453e-06
Position 1003: 3.0853769251661427e-06
Position 1222: 2.785386122094123e-06
Position 1060: 2.730929099953296e-06
Position 1043: 2.26294723556868e-06
Position 888: 2.091422692428372e-06
Position 256: 1.4765974858171209e-06
Position 577: 1.374912651533822e-06
Position 957: 1.3695428873371147e-06
Position 954: 1.3461305339405615e-06
Position 640: 1.206687588654695e-06
Position 1048: 9.523885963356261e-07
Position 2202: 9.126349444294561e-07
Position 619: 8.100916824910515e-07
Position 209: 6.399509893049467e-07
Position 695: 3.795385551240387e-07
Position 14096: 3.677209332357646e-07
Position 1404: 3.359607684105521e-07
Position 13637: 2.375005908986602e-07
Position 312: 2.348366920622866e-07
Position 13973: 2.3356965505091347e-07
Position 840: 1.7493535800690345e-07
Position 302: 1.4912305769971616e-07
Position 935: 1.3328463411350457e-07
Position 18024: 1.1563764084016688e-07
Position 966: 1.1362119057364419e-07
Position 186: 1.1282307780295508e-07
Position 701: 1.1233776952077901e-07
Position 425: 1.0383000917148565e-07
Position 1235: 1.9174997379821115e-08
Position 1107: 1.2649919811673798e-08
Position 813: 6.791969563329937e-09
Position 189: 6.054341559453408e-09
Position 1098: 4.632743220354682e-09
Position 902: 3.460374674777195e-09
Position 163: 2.1944600324038843e-09
Position 892: 1.5519274696799557e-09
Position 13375: 1.4436437728020888e-09
Position 772: 1.2449078354149576e-09
Position 579: 1.1268916227045644e-09
Position 583: 7.992896413568595e-10
Position 722: 7.1407486059431e-10
Position 13237: 6.288805410204617e-10
Position 465: 5.372587383148024e-10
Position 948: 4.4015255649434043e-10
Position 556: 3.7356443581514075e-10
Position 222: 3.722687745367237e-10
Position 709: 3.267813072934181e-10
Position 195: 2.1969173713300587e-10
Position 454: 2.175882531128641e-10
Position 13234: 1.4959780134009468e-10
Position 168: 1.2454196030368596e-10
Position 213: 9.573754479869061e-11
Position 179: 8.094487517310769e-11
Position 142: 3.1443731148033022e-12
