Gene = SDCCAG8
Position 21871: 0.008077050038523197
Position 15768: 0.007171592073984511
Position 17714: 0.006245528609267594
Position 20333: 0.005604651857636146
Position 14866: 0.004556485412440538
Position 4881: 0.0036736670986959176
Position 38042: 0.0030246082786463016
Position 1035: 0.0029370733179177534
Position 4335: 0.0026485022928339447
Position 1454: 0.002371849397691516
Position 110: 0.002017852487982003
Position 4152: 0.001911620722612446
Position 16338: 0.0016585773142080555
Position 20084: 0.001516647180371069
Position 359: 0.0010553657270454772
Position 4267: 0.0008934394389755493
Position 1015: 0.0007999589077945729
Position 4188: 0.0007701924512864516
Position 3130: 0.0006306603704616429
Position 4842: 0.0005653494875806711
Position 86: 0.00045298883823300984
Position 19389: 0.0004252155810504284
Position 4262: 0.00042427694293472283
Position 19064: 0.0004240683197478842
Position 5316: 0.00029887571338581693
Position 165: 0.0002456715859732636
Position 565: 0.00023731886158136924
Position 18814: 0.0002301715686803611
Position 19015: 0.00013726088310986952
Position 15810: 9.937751168742441e-05
Position 176: 8.818462133909557e-05
Position 18758: 7.297585351171272e-05
Position 18586: 7.111730752274605e-05
Position 721: 4.0527454616312145e-05
Position 15012: 3.795665954902623e-05
Position 15028: 3.362592167235252e-05
Position 515: 2.5307044615273065e-05
Position 478: 2.3275376793381662e-05
Position 882: 1.8105149427688644e-05
Position 234: 1.4308773080882275e-05
Position 15129: 9.539901274654561e-06
Position 320: 8.144063360286527e-06
Position 114: 7.466830457950484e-06
Position 15055: 5.977769614906978e-06
Position 273: 4.676300844827403e-06
Position 372: 3.585205400013264e-06
Position 798: 3.0526179577431977e-06
Position 340: 2.751096462249207e-06
Position 37768: 2.3484504517655077e-06
Position 189: 2.1301080460333192e-06
Position 653: 2.0895877504587506e-06
Position 126: 2.055539559175025e-06
Position 14892: 2.051704868939887e-06
Position 483: 1.8528238938847338e-06
Position 554: 1.1967786125172424e-06
Position 19123: 9.198054520603695e-07
Position 388: 8.244618382130798e-07
Position 527: 8.198644344273568e-07
Position 18591: 7.657631307950636e-07
Position 682: 7.154531918693617e-07
Position 37598: 6.887439801323298e-07
Position 802: 6.019943544912724e-07
Position 37594: 5.520000428497394e-07
Position 311: 5.445489393095044e-07
Position 15263: 3.26142435091826e-07
Position 888: 3.2588786413575984e-07
Position 205: 2.756215592279874e-07
Position 581: 2.3368369867108182e-07
Position 48: 2.0878309683149982e-07
Position 317: 2.0604081514087355e-07
Position 350: 1.5558505536155595e-07
Position 1460: 1.175683794524116e-07
Position 16265: 5.175815013458088e-08
Position 391: 2.2760049170730167e-08
Position 16029: 1.739951640440203e-11
Position 51: 3.9926858402006256e-12
Position 257: 1.64694969670481e-12
Position 283: 1.9244772218928446e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 30215: 0.9999962335555139
Position 18486: 0.9855240688356124
Position 14921: 0.938258768812248
Position 48656: 0.9168007153648877
Position 638: 0.8895652987344017
Position 11741: 0.7513761824072661
Position 51932: 0.7053814066411062
Position 4579: 0.6574847274914584
Position 14048: 0.6570196605430839
Position 23227: 0.6239653694359761
Position 26607: 0.6165022399557892
Position 37065: 0.537689036301183
Position 37034: 0.46226807524959784
Position 53829: 0.44569869033888676
Position 4775: 0.40968879784787526
Position 28090: 0.4087109992556982
Position 11250: 0.3286589036041119
Position 14035: 0.2961493695654015
Position 27170: 0.29404508728322926
Position 37342: 0.24450870331493435
Position 6401: 0.22590050228472028
Position 5169: 0.21178728604812758
Position 4890: 0.20964340274089882
Position 18184: 0.14238108379834521
Position 5172: 0.10295171214319125
Position 26470: 0.09359903532494183
Position 52530: 0.07563478758430177
Position 21021: 0.0703883205405681
Position 20248: 0.06938217612261285
Position 15908: 0.0635837070890157
Position 12349: 0.0484691828713161
Position 5257: 0.04767235136006207
Position 48955: 0.04621600462232523
Position 951: 0.04548558881649093
Position 14799: 0.04378735294809834
Position 14139: 0.03728729910493712
Position 4977: 0.033588895352128056
Position 5213: 0.03268976155661101
Position 20804: 0.026280763066920686
Position 20945: 0.026106049662875126
Position 50528: 0.025906154106351584
Position 15511: 0.025071528029826526
Position 48862: 0.024200030063094718
Position 18863: 0.023864076338653492
Position 20948: 0.023625827853692036
Position 4314: 0.022737410587303632
Position 38242: 0.021070681509710396
Position 4294: 0.019192723036494764
Position 38214: 0.01829388777385671
Position 20923: 0.017721234074192016
Position 18488: 0.01336886728359366
Position 667: 0.012804416686136475
Position 18015: 0.012176978232190164
Position 18370: 0.01210314651115922
Position 21101: 0.011487866334436103
Position 18893: 0.009238395358694881
Position 6075: 0.00850048474821736
Position 17163: 0.008256504004209008
Position 18698: 0.008003345604510192
Position 14737: 0.007994206335643957
Position 921: 0.0076260257144233415
Position 4554: 0.007509090509820255
Position 38267: 0.007303596697858366
Position 37279: 0.007005285120793272
Position 37802: 0.006812012844406544
Position 4128: 0.006810357719814255
Position 17583: 0.006245528609267594
Position 3985: 0.006121218285544719
Position 14957: 0.005985541296925757
Position 15886: 0.004338897587782391
Position 18064: 0.004143601136692215
Position 21704: 0.00411298435869413
Position 21733: 0.003964137646196584
Position 38335: 0.0037673093193709567
Position 45802: 0.003406218285883535
Position 5273: 0.0030994283124446322
Position 39206: 0.002577031964329755
Position 19019: 0.0025088863774005575
Position 15930: 0.002387425356621534
Position 15531: 0.002385500943426259
Position 653: 0.002349609632938623
Position 14954: 0.002198123338857119
Position 381: 0.0021289909468148746
Position 42800: 0.0021057327257569453
Position 4649: 0.0018736646135616446
Position 16191: 0.0016586294915420872
Position 14614: 0.0015535173877958676
Position 4012: 0.0015194173346422836
Position 19992: 0.0014863923663540463
Position 852: 0.0011240361822302894
Position 39740: 0.0010976551823109503
Position 618: 0.0010817033200720627
Position 37901: 0.0010620110636107764
Position 616: 0.0009527147303178293
Position 41298: 0.0009512908043916713
Position 4050: 0.0009315425401821911
Position 14891: 0.0008684511617365652
Position 295: 0.0008327189777036836
Position 4945: 0.0008284848741154407
Position 40507: 0.0008011530554105081
Position 38749: 0.0007756105032878185
Position 4262: 0.0007611451373330135
Position 15723: 0.0007448755312780963
Position 4704: 0.0006562728458837713
Position 38618: 0.0006307989665830134
Position 483: 0.0006084185399227876
Position 1033: 0.0006047289726977241
Position 19106: 0.0005757166931672731
Position 1226: 0.0005611700996385494
Position 4782: 0.000552046164326853
Position 17245: 0.0005096925380577981
Position 2925: 0.0005057928264121273
Position 39960: 0.000498641686681492
Position 1312: 0.0004980196811748995
Position 17357: 0.000491096603274906
Position 43829: 0.0004697385010587051
Position 17066: 0.00046580677783127344
Position 38909: 0.0004639517650236653
Position 38657: 0.0004470239530800395
Position 43402: 0.0003821066120488873
Position 19267: 0.00037648411745083054
Position 1341: 0.0003637035521967125
Position 14929: 0.0003189436740051554
Position 37972: 0.00031689933764913434
Position 4422: 0.0003029940396059314
Position 973: 0.0002936873334287346
Position 37525: 0.0002931829188400003
Position 1333: 0.0002851651217932317
Position 39770: 0.0002735082596527965
Position 38415: 0.00023312240261097453
Position 15848: 0.0002259143407411917
Position 38962: 0.00020964471074379952
Position 1233: 0.0001647846013590075
Position 39583: 0.00014915066686839603
Position 41013: 0.00013467705208609313
Position 38807: 0.00013262625213887277
Position 2979: 0.00012486754404951355
Position 14666: 0.00012115457764936093
Position 37556: 0.00010284980342718244
Position 39823: 8.668835436784593e-05
Position 15507: 8.304694474623376e-05
Position 554: 8.077288725536162e-05
Position 38379: 8.013475094263537e-05
Position 41185: 6.399871762458682e-05
Position 15669: 6.25738295517453e-05
Position 37540: 5.879684144471422e-05
Position 37463: 5.809847963633927e-05
Position 19301: 4.8758162647160256e-05
Position 989: 4.856942024274408e-05
Position 38778: 4.79317416229615e-05
Position 19062: 4.553283941342861e-05
Position 15672: 3.365745969565006e-05
Position 19994: 3.0254814017032734e-05
Position 39709: 2.9078488866304536e-05
Position 14547: 2.733945598604519e-05
Position 15698: 1.3692966128417879e-05
Position 32160: 1.2467849339726077e-05
Position 18898: 8.970049449655885e-06
Position 391: 8.68944563619828e-06
Position 30424: 8.606765695384474e-06
Position 14502: 8.256017012821848e-06
Position 20817: 8.218189801946563e-06
Position 18866: 8.151352357484944e-06
Position 445: 7.834246499499213e-06
Position 15073: 6.570106991200788e-06
Position 359: 6.486950790641309e-06
Position 448: 4.919091327709134e-06
Position 581: 3.7294496252037573e-06
Position 212: 3.295741010524668e-06
Position 247: 1.125298361468992e-06
Position 28723: 9.865839641143442e-07
Position 527: 8.793228122157739e-07
Position 30545: 8.459107464832537e-07
Position 327: 8.198738404755128e-07
Position 297: 7.965598986177627e-07
Position 30439: 7.70835918137045e-07
Position 706: 6.727002335158182e-07
Position 732: 6.086995155790548e-07
Position 762: 5.473223868612718e-07
Position 350: 5.012907580955426e-07
Position 515: 3.4820183587752163e-07
Position 300: 3.116634859105108e-07
Position 29891: 2.9862405200950937e-07
Position 462: 2.4183626132812054e-07
Position 23490: 1.7208782227425004e-07
Position 18814: 1.5133672330899566e-07
Position 364: 1.4014996327759167e-07
Position 20433: 1.0799829424007511e-07
Position 15168: 1.067945614385544e-07
Position 18965: 9.87988445213354e-08
Position 24758: 9.682829688443954e-08
Position 19145: 8.829298073838206e-08
Position 19026: 8.736530286192283e-08
Position 330: 5.649761560456465e-08
Position 711: 4.7877040153171005e-08
Position 252: 4.564850724651685e-08
Position 24031: 3.7617843251096564e-08
Position 748: 3.710516782402169e-08
Position 219: 3.545697105379428e-08
Position 227: 3.373055073961653e-08
Position 150: 1.7785922596862275e-08
Position 340: 1.6753821737285808e-08
Position 23557: 1.4129456957199325e-08
Position 21628: 1.2486609387792967e-08
Position 304: 1.2270605922669432e-08
Position 153: 9.677913252930935e-09
Position 19377: 8.530733552411664e-09
Position 176: 8.477032957176967e-09
Position 1015: 7.984280628691354e-09
Position 792: 7.342747593215745e-09
Position 165: 6.773992862966217e-09
Position 189: 6.646650784769336e-09
Position 21952: 6.4941742627160005e-09
Position 817: 5.914889794033854e-09
Position 20497: 3.553954088546141e-09
Position 1108: 2.4454935284090006e-09
Position 737: 1.412419837233128e-09
Position 716: 8.129840075536435e-10
Position 234: 6.020419324318864e-10
Position 756: 4.710940650024343e-11
Position 19119: 9.262773293452894e-14
