Gene = UHRF2
Position 16: 1.2575704137531626e-06
Position 3: 1.4870801934499197e-07
Position 170: 1.2807176596429468e-07
Position 6: 3.110719551659455e-09
Position 740: 9.206758395921254e-10
Position 206: 4.96573705603052e-10
Position 1347: 1.4409130610594708e-11
Position 1144: 1.4087506841784622e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7588: 0.9983621024702761
Position 14878: 0.9921501417894949
Position 29180: 0.8364303731259675
Position 20801: 0.7451533699115667
Position 11380: 0.6649539222231794
Position 24004: 0.4019589809247838
Position 36157: 0.3966617429063745
Position 13905: 0.2165053426497455
Position 9311: 0.2048927870636183
Position 20590: 0.19416868637090182
Position 919: 0.16554222965481752
Position 1420: 0.16287678332845704
Position 2591: 0.15744151683010554
Position 25202: 0.12999910157755726
Position 21120: 0.11331501149094181
Position 4126: 0.08168000882728466
Position 159: 0.06753355761842306
Position 29706: 0.06480170400780189
Position 24319: 0.049720906782743
Position 1978: 0.0435021126643957
Position 4787: 0.040568251428536956
Position 8188: 0.02841759448723521
Position 1742: 0.02334700551723907
Position 12783: 0.02148538033744919
Position 2443: 0.020302834827780964
Position 12891: 0.01752282373643821
Position 9108: 0.01598492416444562
Position 6760: 0.013917396450757817
Position 25888: 0.013463174217799221
Position 8329: 0.01243804315524211
Position 19542: 0.011769851162693537
Position 6778: 0.011412451572030847
Position 12091: 0.010913080477632094
Position 2181: 0.01006462795463106
Position 2571: 0.010004252830826914
Position 2079: 0.009943275008574396
Position 10331: 0.008096391510967221
Position 8432: 0.007107940774510748
Position 9331: 0.006647440815806259
Position 2136: 0.006638395585653133
Position 22378: 0.006348944775811262
Position 1549: 0.005955987434247903
Position 179: 0.005704978679848647
Position 2015: 0.005177527175411414
Position 11350: 0.0050896713298154315
Position 12687: 0.004805944666003848
Position 5631: 0.004785094021273599
Position 4285: 0.004558169715143082
Position 12143: 0.004023859657465562
Position 12028: 0.003855444126234604
Position 8134: 0.00383179965878889
Position 4305: 0.0032096151928700228
Position 9307: 0.002778758453349662
Position 2061: 0.002709548176485159
Position 849: 0.002459547637679031
Position 17186: 0.0024414172350766387
Position 11297: 0.0023865582906709777
Position 4963: 0.002310617366647662
Position 4731: 0.002284223742280709
Position 2418: 0.002177776049347643
Position 19456: 0.0021580904926411532
Position 11451: 0.0017357405943244238
Position 9289: 0.0016993688918688584
Position 19920: 0.0015983380397225908
Position 786: 0.0015816009680196825
Position 16112: 0.0014898110224820249
Position 8299: 0.0014115311120340688
Position 4225: 0.0011763982307322583
Position 234: 0.0010740842001894747
Position 419: 0.0010472945161849002
Position 8278: 0.0008837950234889427
Position 1527: 0.0008702640246671758
Position 8458: 0.0008578366705593114
Position 8275: 0.0008056257770623853
Position 1366: 0.0007996366372291879
Position 2102: 0.0007596541761530174
Position 8526: 0.0007307697226292176
Position 19096: 0.0005934186047474794
Position 19129: 0.0005675219754310672
Position 203: 0.0005122409253686802
Position 13261: 0.0003357032335662484
Position 3869: 0.00023022391875194835
Position 3893: 0.00022815636312499424
Position 16116: 0.00022371045328423918
Position 8722: 0.0002145295245354426
Position 1771: 0.00018786076274310442
Position 7958: 0.0001594592257097546
Position 662: 0.00015062364697248412
Position 12641: 0.00014074260941033121
Position 13471: 0.000123229145986111
Position 13017: 0.00010700041998828791
Position 218: 9.534659050316383e-05
Position 592: 9.5314977560414e-05
Position 18008: 7.314069332267216e-05
Position 2967: 6.823633222131387e-05
Position 1986: 6.49561857300973e-05
Position 7955: 6.470634814770728e-05
Position 2020: 6.40967013165373e-05
Position 2597: 5.529448591400733e-05
Position 1592: 4.84071465114437e-05
Position 449: 4.5749134276527734e-05
Position 2630: 4.3647106903097666e-05
Position 16643: 4.182270362316584e-05
Position 1650: 3.848312132860797e-05
Position 167: 3.7712935180129774e-05
Position 2228: 3.58635413022327e-05
Position 940: 3.486496461814534e-05
Position 2767: 3.436573451747394e-05
Position 11609: 3.3358829959030174e-05
Position 2922: 3.0978241051883485e-05
Position 9518: 2.892935741378768e-05
Position 2034: 2.8919792553580306e-05
Position 1672: 2.854508198175609e-05
Position 2539: 2.6961925273182774e-05
Position 513: 2.691080821609379e-05
Position 13085: 2.5844444516597642e-05
Position 1369: 2.5608996369368033e-05
Position 121: 2.551858331016601e-05
Position 8703: 2.1598006167661527e-05
Position 13447: 2.0844300750566553e-05
Position 12517: 1.8606350133832427e-05
Position 346: 1.7472044828006295e-05
Position 884: 1.617314210330484e-05
Position 296: 1.2782850242721896e-05
Position 10720: 1.175006901027236e-05
Position 1102: 1.1713822375221558e-05
Position 1030: 1.1339924581576901e-05
Position 479: 1.0371532881329572e-05
Position 1207: 1.0331026593349869e-05
Position 13346: 9.898914311937014e-06
Position 1572: 8.981886056934476e-06
Position 245: 8.127038152242447e-06
Position 9584: 7.03308823807026e-06
Position 525: 6.233023505607194e-06
Position 710: 6.066503966689957e-06
Position 396: 5.748739952695453e-06
Position 1230: 4.1569718806258725e-06
Position 9749: 4.154191415397277e-06
Position 1107: 3.7728193497464896e-06
Position 1892: 3.7125963377897388e-06
Position 9714: 3.695161880098995e-06
Position 317: 3.6582993027581068e-06
Position 320: 3.4706208610695097e-06
Position 738: 3.0245869515265458e-06
Position 936: 2.575469964872468e-06
Position 8806: 2.4294023814658686e-06
Position 547: 2.385498027702741e-06
Position 8684: 2.1775776294121838e-06
Position 718: 2.1608553181250384e-06
Position 1397: 2.158714189570616e-06
Position 621: 2.1477007858540104e-06
Position 9620: 1.280123536109365e-06
Position 140: 7.727407197858958e-07
Position 1426: 7.537578326687966e-07
Position 678: 7.376899418960244e-07
Position 1345: 7.338711866407623e-07
Position 1009: 7.330940155056813e-07
Position 961: 6.959858768510022e-07
Position 945: 6.219130671264671e-07
Position 7987: 6.124767138012753e-07
Position 1553: 6.012946950420339e-07
Position 664: 5.155602124737498e-07
Position 1372: 4.98578496616519e-07
Position 544: 3.2446830165481436e-07
Position 680: 3.082016196596266e-07
Position 6442: 2.7936726177403677e-07
Position 128: 2.3165028242228367e-07
Position 1934: 2.038808842507453e-07
Position 3240: 1.7243841342896055e-07
Position 1788: 1.4181633299612442e-07
Position 720: 1.2904783935429874e-07
Position 123: 1.1885998402985842e-07
Position 2554: 8.603908693125e-08
Position 248: 7.383096711978213e-08
Position 499: 7.240584033422402e-08
Position 134: 4.7172943578336805e-08
Position 551: 4.07050618548181e-08
Position 2600: 2.268899763343906e-08
Position 2352: 1.731488791059919e-08
Position 867: 4.653167902843125e-10
Position 819: 4.477008540805848e-10
Position 813: 4.305116107560789e-10
Position 875: 3.8088943919057213e-10
Position 1350: 2.6948161776247103e-10
Position 459: 1.2504440191750345e-10
Position 367: 2.6932238572698598e-11
Position 350: 2.351156839106207e-11
Position 257: 1.3623780584229655e-11
Position 1140: 2.085501509222075e-12
Position 84: 1.107771177655017e-14
Position 90: 7.44549694635631e-15
Position 70: 2.626256634191731e-15
Position 78: 6.052535860180127e-16
