Gene = UMPS
Position 592: 1.0834615563193138e-06
Position 157: 5.9374856464883876e-08
Position 184: 3.900020276891609e-08
Position 448: 3.868863533897194e-08
Position 337: 1.951233578728212e-08
Position 478: 1.656133288358936e-08
Position 43: 2.0522933294520473e-09
Position 119: 1.3800494379557625e-09
Position 504: 6.660959963922119e-10
Position 445: 7.159121964424561e-13
Position 480: 3.459086654898991e-13
Position 248: 7.848546912726473e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 9657: 0.9795270240657168
Position 4726: 0.8953982372467025
Position 11785: 0.852375217850677
Position 13548: 0.8309092447954538
Position 18340: 0.5070686287423254
Position 7548: 0.33002623125132424
Position 7201: 0.2565706317406997
Position 1139: 0.1955535348906628
Position 8077: 0.16192934640631076
Position 7779: 0.10220198468691885
Position 17343: 0.08805271898561888
Position 17578: 0.08765740066961208
Position 10343: 0.08409375144907455
Position 5078: 0.07980082645383314
Position 10928: 0.06369479541075218
Position 8044: 0.06138077231941444
Position 18170: 0.04898207040204826
Position 15239: 0.047660508570475935
Position 16665: 0.03493565601117143
Position 7969: 0.03310010464582756
Position 15770: 0.032259065260799684
Position 8440: 0.031100123256650642
Position 6380: 0.023973099872757097
Position 10307: 0.02277308564201707
Position 7825: 0.021636933339179525
Position 1164: 0.015959460451478925
Position 13830: 0.01565706352171612
Position 15024: 0.01326412464937869
Position 6123: 0.012658046485639151
Position 15253: 0.01244442004605533
Position 7585: 0.011950174041483639
Position 18700: 0.010207684826829929
Position 13727: 0.010116971070433751
Position 18889: 0.009973638740905065
Position 13383: 0.009340254099182052
Position 4763: 0.008775373415667486
Position 10266: 0.008298174571174634
Position 14919: 0.007791032914728623
Position 13337: 0.007619818177299287
Position 16495: 0.007523985797828039
Position 1883: 0.007523588114185608
Position 5048: 0.007384688746566317
Position 11475: 0.0065859027795593505
Position 13740: 0.0065784508219716474
Position 15631: 0.006131071603716947
Position 11879: 0.00593304162517929
Position 3014: 0.005660967631741492
Position 13623: 0.005646742105372695
Position 14073: 0.005471111163941655
Position 3834: 0.00502394269820402
Position 3188: 0.004770397545295716
Position 10885: 0.004111649766726526
Position 15715: 0.0039149636159282256
Position 5142: 0.0038140934467737523
Position 7958: 0.003785742947961951
Position 14650: 0.0032206351922367217
Position 5157: 0.0028026124037770525
Position 2987: 0.002673176105836452
Position 566: 0.0021462851024539385
Position 4733: 0.002122772858600911
Position 11489: 0.002078376750286873
Position 6147: 0.002072299486080367
Position 2324: 0.001999209640397812
Position 3200: 0.001969960731721057
Position 10704: 0.001916073154860482
Position 12078: 0.00184182572821574
Position 11995: 0.0017075329493203139
Position 6016: 0.0016327947769018154
Position 14069: 0.0014839102008835005
Position 7552: 0.0014583105106473638
Position 14093: 0.001446127571778926
Position 6725: 0.0013953489195948048
Position 473: 0.0013680185742988998
Position 1618: 0.0013389201371237025
Position 16844: 0.0012902455508444462
Position 16686: 0.0012863535717700042
Position 12300: 0.0011866617178628695
Position 10360: 0.001168159138146338
Position 3346: 0.0011476549780589968
Position 1190: 0.0011073506796889273
Position 1869: 0.0010463611094816997
Position 11193: 0.001024113245048162
Position 11847: 0.0009723699642175868
Position 4820: 0.0009422946501141663
Position 710: 0.0008918130631870707
Position 15835: 0.0007768868134261221
Position 4038: 0.0007164047936820168
Position 10321: 0.0006886486086116742
Position 11701: 0.0005896583784314848
Position 124: 0.000583941091169619
Position 3238: 0.0005803601025393752
Position 574: 0.0005587043896431744
Position 261: 0.000529887787909736
Position 11955: 0.0005250045379230013
Position 10789: 0.0004613747155385592
Position 5293: 0.000451684677102861
Position 2965: 0.0004183534918063504
Position 4802: 0.0004084817939087464
Position 997: 0.0003926216806352191
Position 11275: 0.00036520270702350096
Position 2478: 0.00035690328798352103
Position 5362: 0.0003357660272941934
Position 3103: 0.00031630107500998553
Position 12319: 0.00031013129644508566
Position 10109: 0.0003078290772384424
Position 12060: 0.0003047132026418876
Position 811: 0.00029163524911660196
Position 12335: 0.0002799968153992903
Position 4027: 0.0002783924010839201
Position 3092: 0.00026727985135995236
Position 3396: 0.00026604508635864725
Position 632: 0.00026127053735766273
Position 9457: 0.0002601245621868081
Position 7516: 0.0002463121452113775
Position 162: 0.00024366554609430853
Position 4218: 0.00020635035702582633
Position 1037: 0.00019411672125819554
Position 12719: 0.00017394144015572913
Position 5246: 0.00017054600931133994
Position 2501: 0.00014521392397522995
Position 6615: 0.00012689547311031917
Position 2385: 0.00011006701193769682
Position 6367: 9.573517334914907e-05
Position 3136: 9.5443482622437e-05
Position 1644: 8.802133177489575e-05
Position 961: 8.473324385573567e-05
Position 5334: 8.301691046087175e-05
Position 491: 6.877166480986419e-05
Position 5008: 6.685799206439377e-05
Position 5263: 6.607138363903035e-05
Position 1018: 4.535357411529493e-05
Position 257: 4.2214216839304236e-05
Position 639: 2.0045629288250858e-05
Position 655: 1.890056828174214e-05
Position 529: 1.731104778854805e-05
Position 614: 1.400978381751534e-05
Position 775: 1.2292306928995254e-05
Position 743: 1.082322274947228e-05
Position 6128: 1.0385176975956147e-05
Position 603: 5.771383912593612e-06
Position 4973: 5.6062153177749e-06
Position 5249: 5.532090930152332e-06
Position 13782: 5.090608485989422e-06
Position 856: 2.4250229887256667e-06
Position 5301: 2.1443505059770335e-06
Position 875: 1.674806875417513e-06
Position 171: 1.533564000582496e-06
Position 605: 1.2013261066815645e-06
Position 273: 9.73547432567772e-07
Position 1672: 9.601621361067272e-07
Position 192: 8.441232556239108e-07
Position 824: 8.113834357755441e-07
Position 1176: 6.162749328090497e-07
Position 658: 5.469688263048195e-07
Position 405: 4.916729916362629e-07
Position 1702: 4.3681654580187246e-07
Position 334: 4.066632783753385e-07
Position 305: 3.5009152605307435e-07
Position 10155: 3.29361111357449e-07
Position 769: 3.167687268424534e-07
Position 2275: 2.8231865077658874e-07
Position 308: 2.4941701979774913e-07
Position 1776: 1.9400782337868974e-07
Position 2206: 1.3070577239313983e-07
Position 283: 1.1544771636977098e-07
Position 1559: 1.063601560611708e-07
Position 669: 1.008288516018626e-07
Position 1083: 5.908423124303301e-08
Position 915: 6.695357432102959e-09
Position 1095: 3.7015641526807293e-09
Position 932: 2.8902155612835424e-09
