Gene = SNX8
Position 2753: 0.004027157835684398
Position 6682: 0.003775161809647845
Position 4086: 0.003761249134318163
Position 7393: 0.0037563190418358253
Position 6198: 0.003755696738809643
Position 10625: 0.0031182752326198875
Position 4033: 0.0030537508742972245
Position 4532: 0.003019783624874637
Position 2487: 0.0030092380248810642
Position 7605: 0.0028906271353168877
Position 3414: 0.00288855646046248
Position 2554: 0.00232306381069736
Position 3720: 0.002301645688818768
Position 4950: 0.0021397395233754384
Position 947: 0.00212062968486366
Position 1645: 0.002063885648742105
Position 9923: 0.002025827077374502
Position 6014: 0.0020110525650974083
Position 4296: 0.0020007979257412193
Position 2165: 0.0019239549504968395
Position 9427: 0.00177849572996868
Position 2717: 0.001576605077955049
Position 9847: 0.0014612294185480863
Position 1996: 0.0014301947871626726
Position 6585: 0.00131340251376499
Position 8834: 0.001311954316104463
Position 435: 0.0013051101715524233
Position 4580: 0.0012655281810636336
Position 9387: 0.0012507075205380749
Position 576: 0.001226048570752016
Position 2786: 0.0011084803079702517
Position 4330: 0.001104891233692445
Position 8055: 0.0010594468871054957
Position 6628: 0.0010582870147545012
Position 2628: 0.0010428862516247998
Position 2355: 0.0010156599403106552
Position 2319: 0.000952883018201541
Position 6229: 0.0008251535908097454
Position 2140: 0.0008210431415401105
Position 5102: 0.0007874599867679669
Position 768: 0.000776359961567013
Position 5801: 0.0007510364935357033
Position 557: 0.0007086464570194481
Position 3359: 0.0006897350873254642
Position 657: 0.0006561171441634311
Position 1299: 0.000561955307434513
Position 2334: 0.0005600693342557101
Position 7672: 0.0005448806554668185
Position 7077: 0.0005283229717482827
Position 3798: 0.000517206343674336
Position 2295: 0.0004925422473737291
Position 1239: 0.00043142405031989226
Position 794: 0.0003739955291904351
Position 3382: 0.00036494531560080535
Position 6157: 0.00032946797917180403
Position 3453: 0.0003272345610337346
Position 4342: 0.0003146860388913015
Position 2212: 0.0003145571505500712
Position 3862: 0.0003033904737166975
Position 5875: 0.00029033252198559117
Position 5105: 0.0002862291405743242
Position 2448: 0.0002818259000169196
Position 4474: 0.0002758099687049368
Position 5409: 0.0002572772170316295
Position 3636: 0.00020930889717001353
Position 7396: 0.00017092668536480498
Position 943: 0.00016217409157983327
Position 398: 0.00015636911355439392
Position 605: 0.00014128265914633344
Position 3296: 0.000126821349286714
Position 4659: 0.00012670758869932683
Position 3072: 0.00012414085419805912
Position 2536: 0.0001174521855908975
Position 2014: 0.00010353095334401025
Position 3865: 0.00010330124680178218
Position 2060: 9.423266408741696e-05
Position 3458: 9.123711481553091e-05
Position 3158: 8.435122225058865e-05
Position 453: 7.991919652686011e-05
Position 1824: 7.215226911767974e-05
Position 2099: 6.9763402746884e-05
Position 1795: 6.010289340994985e-05
Position 3128: 5.3283767951098564e-05
Position 1799: 4.784232595329901e-05
Position 1520: 4.7607520137987165e-05
Position 1747: 4.674471454742882e-05
Position 2389: 4.644409419012919e-05
Position 1102: 4.412343651942818e-05
Position 2043: 4.3554324816573774e-05
Position 1156: 3.776146883273072e-05
Position 1105: 3.728385187755878e-05
Position 965: 3.608368835753486e-05
Position 847: 3.568971452029162e-05
Position 275: 3.4726419204270586e-05
Position 703: 2.7989331152557195e-05
Position 2174: 2.3968030414747037e-05
Position 770: 2.0634780936873e-05
Position 4011: 1.0361106759804569e-05
Position 2433: 3.1750684695034533e-06
Position 1916: 2.5818142527409247e-06
Position 1964: 2.4542636918448087e-06
Position 2375: 2.0520839853353683e-06
Position 1713: 9.903634089211914e-07
Position 1903: 9.235867972831602e-07
Position 414: 7.068507995740815e-07
Position 665: 6.511239777077588e-07
Position 1482: 6.456741640755602e-07
Position 1948: 6.427975815521578e-07
Position 1737: 5.494986376378664e-07
Position 1875: 4.709495625249405e-07
Position 2413: 4.192705970067299e-07
Position 2214: 3.693575084214029e-07
Position 381: 3.302991602390482e-07
Position 1532: 1.863080502446651e-07
Position 1131: 1.8596148729248683e-07
Position 2218: 1.759594257077577e-07
Position 1484: 1.74088223011335e-07
Position 379: 1.738384585660818e-07
Position 391: 1.5848962857828378e-07
Position 2026: 1.3832147711246575e-07
Position 1316: 1.3269430149227368e-07
Position 1478: 1.2862486033545874e-07
Position 437: 1.274356413145681e-07
Position 2146: 1.154231372388476e-07
Position 1429: 9.548420656934798e-08
Position 713: 6.367346667744865e-08
Position 1039: 6.31442344714212e-08
Position 737: 1.9566793600879124e-08
Position 1022: 1.867139590618586e-08
Position 820: 5.471141509062575e-09
Position 1774: 5.162582351902208e-09
Position 511: 2.06866140504124e-09
Position 806: 1.4417109153612013e-09
Position 285: 8.722550173906761e-10
Position 211: 7.992326651508274e-10
