Gene = TWISTNB
Position 7368: 0.017611291037493277
Position 7903: 0.016122811047208474
Position 434: 0.015984684244198844
Position 13234: 0.014731768128719524
Position 9311: 0.014167363821551458
Position 9102: 0.013982560096808748
Position 11225: 0.013500845134519428
Position 234: 0.011475191751928227
Position 9418: 0.011171602423818126
Position 722: 0.010846965883152813
Position 11252: 0.010583904880881928
Position 12425: 0.0103615477765448
Position 12754: 0.0101218515401273
Position 9135: 0.009668066295906773
Position 2502: 0.009463916693266272
Position 7635: 0.009197132874845564
Position 523: 0.008878424453215293
Position 1494: 0.008810250036080084
Position 1401: 0.008479563399654435
Position 7122: 0.00818850366338419
Position 4441: 0.008166548317340276
Position 12592: 0.006736712875137173
Position 3891: 0.006162823913083785
Position 8192: 0.005659989696863817
Position 2534: 0.005182738149621956
Position 7029: 0.005127175029470268
Position 7502: 0.005094213932338039
Position 9261: 0.004940509018913949
Position 2553: 0.004934697230953586
Position 748: 0.004462953682010349
Position 158: 0.004137396880194587
Position 11382: 0.004097449583808254
Position 3525: 0.004062440720889984
Position 4710: 0.003850140120369024
Position 457: 0.003717042061749388
Position 2801: 0.0035115623715722575
Position 914: 0.003504446036354916
Position 4858: 0.0034365717781409664
Position 11278: 0.003419233370833858
Position 11010: 0.003337160756362665
Position 1577: 0.0032743395712991844
Position 10014: 0.0032100331722059363
Position 11408: 0.003182151494578713
Position 398: 0.0030329768519179586
Position 8054: 0.0030267949768667504
Position 4240: 0.0030166890550546114
Position 917: 0.0027780118756723284
Position 13466: 0.002586137103726323
Position 9577: 0.0024315001131745245
Position 3478: 0.0024206022414390836
Position 9632: 0.0022852065566304463
Position 11207: 0.0022835333377104316
Position 8689: 0.0022416190946302774
Position 12903: 0.002209479185832989
Position 7311: 0.002208649624828429
Position 9819: 0.002177970586585251
Position 10394: 0.0019371777776035536
Position 4599: 0.0018618317272427183
Position 10172: 0.001610808189235055
Position 11463: 0.0015119433203334906
Position 2051: 0.0015004494872365515
Position 2070: 0.0013506055495527004
Position 6570: 0.001348062325984388
Position 1126: 0.0013440089861541454
Position 10640: 0.001211091997991927
Position 478: 0.001186133492847547
Position 6495: 0.0011727889749743583
Position 3794: 0.0011568530878989713
Position 3505: 0.000981174048414364
Position 7137: 0.0009464424920681751
Position 1091: 0.000899827631741994
Position 6515: 0.0008943770305653444
Position 11990: 0.0008687610968094103
Position 9734: 0.0008115799019886014
Position 1232: 0.0007166904262195786
Position 1552: 0.0007035246436404131
Position 395: 0.0006893862128954179
Position 9963: 0.0006652439464188353
Position 2448: 0.0006486760568823622
Position 1335: 0.0006203646408256623
Position 4546: 0.0005750866363643525
Position 2481: 0.0005381216150520122
Position 6723: 0.0005307038871333329
Position 799: 0.0005267864902907112
Position 4294: 0.0005225281192316712
Position 10191: 0.00046915633557714374
Position 2581: 0.00042262466768555596
Position 1594: 0.00041432536682255866
Position 751: 0.0004015140142412177
Position 10391: 0.00039473076099803036
Position 1625: 0.000383399377235025
Position 10438: 0.00036677407864678087
Position 4471: 0.0003489856578568165
Position 10175: 0.0003407408441620896
Position 11530: 0.00032325185128875345
Position 1108: 0.00028284203736334863
Position 499: 0.00027962830103894277
Position 4861: 0.000256615371372144
Position 6422: 0.00025279922085311206
Position 4780: 0.00025006069140528456
Position 4747: 0.00020844701299234684
Position 4549: 0.00019098815773672002
Position 10097: 0.00013802911226014626
Position 9741: 0.000117160029286758
Position 3992: 0.00010281676839124946
Position 4927: 9.727422210441581e-05
Position 5787: 8.71242442827825e-05
Position 5838: 7.718605905095402e-05
Position 1163: 7.286137056020239e-05
Position 1574: 7.195610427000095e-05
Position 588: 4.788900449374112e-05
Position 5896: 4.5931632803220744e-05
Position 5738: 3.827869313343342e-05
Position 483: 3.41176552471546e-05
Position 4987: 3.3896729041298565e-05
Position 509: 3.313249516915131e-05
Position 6069: 2.049407080031814e-05
Position 1601: 1.7462993280959297e-05
Position 3414: 1.3386599067620059e-05
Position 888: 1.3259094701471735e-05
Position 4331: 9.563733131990198e-06
Position 4377: 4.092575422825408e-06
Position 417: 4.084573072177904e-06
Position 292: 3.7932032461672785e-06
Position 733: 3.6688481168567077e-06
Position 527: 3.4913265534623085e-06
Position 366: 3.2248957614543006e-06
Position 1186: 2.8971551993428656e-06
Position 322: 2.4111129759859195e-06
Position 459: 2.321496380510752e-06
Position 4666: 2.1334847457951514e-06
Position 601: 1.9874985615476184e-06
Position 436: 1.838674135130601e-06
Position 402: 1.5312361586985228e-06
Position 160: 1.4347475921569675e-06
Position 607: 1.4027293565159446e-06
Position 1205: 1.3645653835165213e-06
Position 1196: 1.2149274820060317e-06
Position 1760: 1.169617983244423e-06
Position 893: 1.068195897653932e-06
Position 2506: 6.00300846372458e-07
Position 324: 4.1810656741001696e-07
Position 441: 2.2991503121223478e-07
Position 549: 8.570709305366447e-08
Position 371: 7.403082262357058e-08
Position 529: 5.956419418187868e-08
Position 927: 3.682107607108282e-08
Position 374: 2.1572588425501428e-08
Position 554: 1.980456807017819e-08
Position 543: 1.7691579401774027e-08
Position 131: 6.73451696288943e-09
Position 287: 6.058806512596343e-09
Position 936: 5.062455825723632e-09
Position 304: 3.096330945776696e-10
Position 136: 1.0297191130325133e-10
Position 104: 1.199619497092926e-13
Position 89: 1.1579631122822515e-15
Position 91: 9.709336220380443e-17
