Gene = BEND5
Position 798: 3.4380342093971698e-06
Position 900: 3.3565275229956864e-06
Position 760: 1.8642397163835005e-06
Position 1292: 1.1682126774452704e-06
Position 467: 7.024551347771616e-07
Position 278: 6.341702573330058e-07
Position 489: 5.44763289073788e-07
Position 735: 5.371457743004134e-07
Position 506: 5.359059393325822e-07
Position 688: 4.744073180870801e-07
Position 600: 1.4603855411976207e-07
Position 602: 1.4035631334708299e-07
Position 578: 1.1818665130897885e-07
Position 138: 1.868002876935996e-08
Position 818: 6.357106973398921e-09
Position 469: 1.7691020264701777e-10
Position 204: 5.7502014985922124e-11
Position 1573: 1.990090568529278e-11
Position 438: 1.629232214618099e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 23647: 0.8553276005586765
Position 3781: 0.8326249421874945
Position 10083: 0.7125195304599734
Position 756: 0.6645882186439385
Position 17551: 0.6336378676359957
Position 2412: 0.6070413880792
Position 15447: 0.20710939918226934
Position 24668: 0.17709778148440797
Position 5097: 0.17155660754907798
Position 1147: 0.11440167823590396
Position 24876: 0.0843573797910412
Position 18826: 0.06606180795177885
Position 5157: 0.06036483648105673
Position 2140: 0.05979522206372704
Position 17633: 0.05696099250404604
Position 25073: 0.054298391155897734
Position 811: 0.054184828232959205
Position 831: 0.03854402634504117
Position 688: 0.037603205521525664
Position 3810: 0.03747257361469371
Position 12470: 0.022432867994950853
Position 716: 0.021719192985247517
Position 1213: 0.016657331237944897
Position 4941: 0.015498754995019131
Position 5134: 0.011206873429299227
Position 535: 0.010887415909559979
Position 3118: 0.010842109886693617
Position 4760: 0.010022786374217994
Position 1347: 0.009715398432553389
Position 2514: 0.008619714834456801
Position 2434: 0.008513859664516647
Position 12174: 0.007538173084988437
Position 1278: 0.007013682351524571
Position 3670: 0.006998575597522762
Position 1252: 0.005605578081745534
Position 944: 0.005108316405956244
Position 2628: 0.004992788450587186
Position 2267: 0.004666193886744603
Position 4106: 0.004447188231780474
Position 3699: 0.004363919191700143
Position 877: 0.0034803865777304857
Position 3568: 0.0030718889321969325
Position 2689: 0.0028458919865066287
Position 13064: 0.0026751232916003625
Position 3565: 0.002248599295908381
Position 2347: 0.0020593180487950844
Position 3410: 0.0018794366485005347
Position 3927: 0.0018263187831054888
Position 2106: 0.001821586653653782
Position 1257: 0.0015548490411318098
Position 1621: 0.0015210164946663825
Position 13621: 0.0015149949135950123
Position 1099: 0.0013684518713588444
Position 1282: 0.0012992259676159925
Position 3977: 0.001091556166195339
Position 4809: 0.0009438535804927775
Position 4729: 0.0009173260867145618
Position 802: 0.0008211543383357339
Position 8806: 0.0007988846375963932
Position 2906: 0.0007472125114257936
Position 2327: 0.0006883263329395915
Position 1417: 0.000657673540430803
Position 5303: 0.0004960859205852836
Position 2784: 0.00047259874811601203
Position 221: 0.00045884166172319044
Position 723: 0.0004322530633890844
Position 2381: 0.0004105714714917574
Position 2834: 0.0003650975063988264
Position 838: 0.00035771528693523234
Position 3858: 0.0003188447946704696
Position 1017: 0.00025722149672809916
Position 1547: 0.00025243488016904236
Position 1679: 0.00022245767664598416
Position 2076: 0.00021932171180175816
Position 1014: 0.0001833779821090826
Position 4773: 0.00016870122497423786
Position 7843: 0.00013289598921251792
Position 2955: 0.00011293154450707535
Position 191: 0.00011023131113330992
Position 8431: 0.00010610288128456524
Position 777: 0.00010371870354309277
Position 194: 8.682913186271594e-05
Position 5638: 8.519822628903405e-05
Position 4216: 8.516597488596113e-05
Position 2637: 8.444310983305002e-05
Position 290: 8.366882441615934e-05
Position 4131: 7.971066213378389e-05
Position 2747: 7.195129437176427e-05
Position 5864: 6.788555512016248e-05
Position 6727: 6.608460659534475e-05
Position 5664: 6.599380161182014e-05
Position 10869: 6.084167980939653e-05
Position 8464: 5.875353432015268e-05
Position 1511: 5.134488446395261e-05
Position 732: 5.104867662164318e-05
Position 160: 4.5728824404266485e-05
Position 833: 4.431274824574792e-05
Position 550: 4.1968102931629286e-05
Position 7960: 3.662615883932124e-05
Position 2207: 3.466610155717716e-05
Position 1488: 3.331617474399717e-05
Position 2149: 3.069353548254891e-05
Position 1356: 3.0326471143522773e-05
Position 5747: 3.03118455860721e-05
Position 7500: 2.898088675025835e-05
Position 7578: 2.5861243442831596e-05
Position 5577: 2.4760287273214758e-05
Position 5551: 2.451095654075949e-05
Position 1983: 2.211521103654769e-05
Position 4396: 1.7137675194127136e-05
Position 4368: 1.538205250570129e-05
Position 4574: 1.453179734038777e-05
Position 1232: 1.3929543063455755e-05
Position 1387: 1.2831766405919102e-05
Position 477: 1.2447771882461325e-05
Position 1288: 1.1756023558451548e-05
Position 1370: 1.1655276468906317e-05
Position 7104: 9.909853697268336e-06
Position 6740: 9.276643264528314e-06
Position 479: 8.582442856644555e-06
Position 244: 7.77351706044601e-06
Position 4946: 7.583814708789737e-06
Position 781: 6.535715205005293e-06
Position 4662: 6.421499423765003e-06
Position 242: 5.869513521128433e-06
Position 4092: 5.689497669591279e-06
Position 784: 5.52632526087971e-06
Position 296: 4.700105790157362e-06
Position 788: 4.699878164523496e-06
Position 484: 4.5333352026373236e-06
Position 2288: 2.6759727036988556e-06
Position 900: 2.379973310322825e-06
Position 791: 2.1490034633028516e-06
Position 391: 2.0777030118377385e-06
Position 4079: 1.109158428211172e-06
Position 2284: 1.0770767984762525e-06
Position 1177: 6.395869489376382e-07
Position 1421: 6.354619150426151e-07
Position 886: 6.090202998933202e-07
Position 818: 4.988181617904743e-07
Position 1167: 4.911074910013877e-07
Position 312: 3.5758855109451236e-07
Position 883: 2.3283037622314317e-07
Position 489: 2.1007307506548408e-07
Position 951: 8.039847158148945e-08
Position 497: 8.005973857243227e-08
Position 405: 4.454222563858859e-08
Position 1254: 1.774726801522243e-09
Position 1152: 1.677343040049222e-09
Position 1373: 1.4659406422307216e-09
Position 1303: 7.696711165728635e-10
Position 1183: 7.149020627125683e-10
Position 1065: 1.355800210700307e-10
Position 1190: 1.258184199310261e-10
Position 1344: 9.888438871129478e-11
Position 321: 6.2604738101874725e-12
Position 370: 5.858106479389126e-12
Position 317: 4.004251873185083e-13
Position 332: 8.760599240289398e-20
