Gene = URB2
Position 25000: 0.8128707521082312
Position 6034: 0.7562926298120105
Position 256: 0.5142716403904873
Position 10076: 0.5000187068073951
Position 9357: 0.4188879690304072
Position 10285: 0.40669955482665504
Position 29685: 0.35422159252889457
Position 27206: 0.3371185764009284
Position 30433: 0.32748261233470677
Position 10327: 0.323753718015265
Position 9969: 0.3236308115296466
Position 8682: 0.32060711087787447
Position 19624: 0.2964660202102004
Position 29741: 0.24478264382707274
Position 16663: 0.24069100330052556
Position 22663: 0.233294922333115
Position 9655: 0.20848759095072203
Position 8454: 0.19050626755236638
Position 30613: 0.1678323032825439
Position 30639: 0.15908530505652477
Position 9618: 0.14988072777365277
Position 274: 0.1496665328165286
Position 22895: 0.14678425318542485
Position 18188: 0.12560131696367483
Position 17298: 0.11226600233161281
Position 21321: 0.10876052473156979
Position 10462: 0.10469279276566378
Position 11564: 0.09890647868459616
Position 10514: 0.09663221544348388
Position 12503: 0.09374994607559722
Position 25044: 0.08284944513143958
Position 22865: 0.07700021802303855
Position 32443: 0.07559851877137248
Position 3164: 0.07454089991962336
Position 9433: 0.07385764257851439
Position 10863: 0.0734227418210613
Position 22845: 0.0650519029366389
Position 10786: 0.062442060687487796
Position 10648: 0.062235075799376455
Position 24784: 0.061572752763872245
Position 31096: 0.05585635155633929
Position 23381: 0.04380486434751728
Position 24677: 0.04152512515333997
Position 271: 0.04003279665302765
Position 1164: 0.03861789953387891
Position 32845: 0.038313297539393665
Position 8760: 0.03771702625881395
Position 9368: 0.037127077881894364
Position 1201: 0.03650777659274372
Position 13491: 0.035669008517875335
Position 1432: 0.027942348562523447
Position 11844: 0.0257958596561166
Position 22492: 0.024976610510862418
Position 2598: 0.024764850484760157
Position 22959: 0.02208691227233881
Position 2584: 0.02094137951291435
Position 31913: 0.018712790552257653
Position 9515: 0.018481040982845597
Position 6012: 0.01746491504376458
Position 11859: 0.01681323579212144
Position 5808: 0.016750267928810486
Position 6150: 0.015963663123264596
Position 19827: 0.015639149322291015
Position 10402: 0.01532550042955673
Position 29044: 0.014929929666086661
Position 32039: 0.014852887724161094
Position 10911: 0.014744580680028572
Position 30545: 0.013645675848207283
Position 32901: 0.01350799574616041
Position 10153: 0.013399370025036581
Position 2602: 0.013120043889054293
Position 17165: 0.012429196183590736
Position 656: 0.012356724184608158
Position 28656: 0.011470877863305317
Position 724: 0.010904646780916108
Position 17318: 0.010763029329161471
Position 21083: 0.010685602813604691
Position 11741: 0.01024342976412898
Position 22361: 0.00996576444825523
Position 504: 0.009938452511302216
Position 28809: 0.009378281069085198
Position 25275: 0.009232324271643697
Position 384: 0.008854280171237645
Position 2670: 0.008848694880334356
Position 9465: 0.008749613645783857
Position 31702: 0.008177499116033842
Position 823: 0.00790998477316504
Position 3002: 0.0076906776622119475
Position 29020: 0.007559891912687639
Position 30291: 0.007211083901716615
Position 29235: 0.006315975361602089
Position 11596: 0.006233492593442449
Position 5993: 0.0059076342080945764
Position 9387: 0.00580994650098553
Position 9402: 0.005753273158010045
Position 26511: 0.005335913733458114
Position 10832: 0.005136296436492731
Position 6131: 0.005089562425619628
Position 28018: 0.004957097952503181
Position 32140: 0.004328889922728413
Position 1501: 0.004150611982170697
Position 29910: 0.003784370885151449
Position 25307: 0.0032602403610617363
Position 538: 0.003151555617365681
Position 4836: 0.0030916154427853993
Position 8934: 0.00308177681391378
Position 11094: 0.0030740731965408076
Position 11601: 0.003071600872719214
Position 659: 0.0030074709425991493
Position 29263: 0.0028201547277820803
Position 11474: 0.002726831204849064
Position 10772: 0.0026857049159496834
Position 2546: 0.0024915092838567947
Position 2623: 0.0024710104523291516
Position 10943: 0.0023107046096968653
Position 28683: 0.002144114343321548
Position 27836: 0.0019670105550652984
Position 338: 0.0017448365404357023
Position 29354: 0.001708825149488514
Position 11167: 0.0016968038369963643
Position 3142: 0.0016483993521163587
Position 6287: 0.0016149294683595167
Position 219: 0.0015550034270815406
Position 13548: 0.001546361988672474
Position 619: 0.0014573963759370546
Position 2642: 0.0011895348071269047
Position 5871: 0.0011845226372185946
Position 437: 0.0011787173397810656
Position 974: 0.0011247247077042074
Position 31027: 0.0011091258028645685
Position 12462: 0.0009862133881483582
Position 29490: 0.0009756563375095982
Position 31440: 0.0009345432973061102
Position 2683: 0.0008994541618107882
Position 29181: 0.0008928534601913432
Position 28303: 0.0008922654000591861
Position 1392: 0.0008800328783473378
Position 1232: 0.0008577627094353423
Position 1056: 0.0008527899743302812
Position 230: 0.0008331893169267758
Position 1129: 0.0008303155537237468
Position 7992: 0.0007076698473523651
Position 852: 0.0006555796185522019
Position 1339: 0.0006367003964332147
Position 31600: 0.000572788371841589
Position 7247: 0.0004779312891782335
Position 4863: 0.00028331101817972347
Position 1520: 0.0002831597299043527
Position 29937: 0.0002664700324539966
Position 2867: 0.00026360472744199067
Position 2515: 0.0002466869738666028
Position 1355: 0.00021947139310736057
Position 2496: 0.00021900516533033572
Position 388: 0.00021817104038117775
Position 199: 0.00021702183353886233
Position 28722: 0.00019722879157007205
Position 7996: 0.0001964865647323619
Position 1276: 0.00019538429972591997
Position 28973: 0.00013156745073661377
Position 930: 0.00012931274738039932
Position 315: 0.00011673735429245767
Position 28862: 0.00011556019211902553
Position 6533: 0.00010802660514496651
Position 573: 0.00010724581099413953
Position 6441: 9.63939005550178e-05
Position 288: 5.802428965074221e-05
Position 2936: 4.8742159186291165e-05
Position 397: 3.040708202845172e-05
Position 2904: 2.2707792273082048e-05
Position 1288: 1.9031315937942703e-05
Position 1113: 1.848263538092764e-05
Position 201: 1.815108026044195e-05
Position 508: 1.7677539405972193e-05
Position 10670: 1.720586120328481e-05
Position 1440: 1.64360130485943e-05
Position 1460: 1.5974064038445956e-05
Position 2506: 1.574606235048512e-05
Position 2606: 1.3872498400550182e-05
Position 1557: 8.887843176682393e-06
Position 1621: 7.845932315236045e-06
Position 2963: 6.271549319516542e-06
Position 2724: 3.2525119964855897e-06
Position 2527: 2.9487523099118066e-06
Position 2743: 1.99446361442336e-06
Position 2665: 1.542542313155775e-06
Position 204: 1.1714979327928267e-06
Position 10702: 8.535532416685179e-07
Position 474: 3.1360343978300137e-07
Position 866: 3.122693747731461e-07
Position 2387: 1.4280513714132084e-07
Position 448: 2.4259466111586432e-08
Position 456: 1.493232822388734e-08
Position 458: 9.656400788195675e-09
Position 484: 7.603275826699384e-09
Position 513: 6.590599563114585e-09
Position 661: 5.152498593425257e-09
Position 631: 2.216489935097188e-09
Position 766: 1.1906244991952601e-09
Position 482: 1.0528812260994946e-09
Position 577: 3.2097428510260994e-10
Position 2321: 1.7822333354096341e-10
Position 158: 7.975151307434958e-13
Position 162: 1.4365191376069395e-13
Position 145: 2.887090166840453e-14
Position 83: 2.6315571662766713e-14
Position 175: 8.609176504491945e-17
Position 93: 6.198247644260065e-17
Position 122: 3.493244948995042e-17
Position 127: 8.695730821839972e-18
Position 170: 2.235875490068035e-18
Position 98: 2.596962358296487e-19
