Gene = FYTTD1
Position 3906: 0.009527111162216415
Position 705: 0.008677914485584344
Position 3231: 0.007736339694755872
Position 34446: 0.005834884936404189
Position 1262: 0.0048049455037461365
Position 19186: 0.004643628538254381
Position 21207: 0.004330138343419597
Position 23826: 0.0042924543694029555
Position 29117: 0.004281905305875494
Position 31758: 0.0037181889222692366
Position 235: 0.003407274755083288
Position 119: 0.003069746845483928
Position 21102: 0.0027283387008788774
Position 19616: 0.0025467373097226523
Position 163: 0.0024707909337763913
Position 20646: 0.0024543563543928835
Position 791: 0.0024388782931825353
Position 3208: 0.002351675088484188
Position 32151: 0.002272736714054748
Position 1145: 0.0022699962223492235
Position 1464: 0.002186683308805672
Position 2728: 0.0019376746386065588
Position 1581: 0.0015984387323534415
Position 230: 0.001432914074892156
Position 764: 0.001380391216551506
Position 2087: 0.001280869156834631
Position 24457: 0.0012735206935677167
Position 246: 0.00124822840120907
Position 1210: 0.001235661435414931
Position 23862: 0.0010700005188474474
Position 2677: 0.0010320170908046603
Position 23137: 0.0008749387969397646
Position 3189: 0.0006541772890309096
Position 2716: 0.0006525244202841822
Position 27767: 0.000651339516964876
Position 389: 0.0005870797300071798
Position 148: 0.000567371309497613
Position 7115: 0.0005219962064954061
Position 31222: 0.0004991236830673592
Position 28945: 0.00047399194361204787
Position 2732: 0.0003694702473923197
Position 6961: 0.00031608676387370006
Position 1221: 0.000273783567728937
Position 156: 0.00020141570328866364
Position 734: 0.00019567524162923154
Position 442: 0.00017282078822664673
Position 3258: 0.0001703234741420874
Position 906: 0.00016666493116809292
Position 8737: 0.00014478413987531745
Position 665: 0.00014006576936905336
Position 28958: 0.00012808687211472196
Position 954: 0.00012490186081906996
Position 212: 0.00012327931366074848
Position 62: 0.00011160855803926296
Position 29045: 9.600120621880938e-05
Position 3241: 8.596027768866804e-05
Position 3594: 8.27179621892379e-05
Position 946: 7.477920212779993e-05
Position 353: 5.811361445002309e-05
Position 939: 5.148821896004281e-05
Position 28674: 4.6614149407171196e-05
Position 2545: 3.83703142471852e-05
Position 910: 3.5269024876059096e-05
Position 3931: 2.912517041271153e-05
Position 2805: 2.540947853297126e-05
Position 3156: 2.012556467450592e-05
Position 2858: 1.5186027160056912e-05
Position 2766: 1.4285411865214498e-05
Position 2862: 1.2439947748675828e-05
Position 188: 9.710725254632258e-06
Position 2813: 8.954811680679344e-06
Position 93: 8.846085619187045e-06
Position 337: 7.2870388983235625e-06
Position 683: 6.052016634446303e-06
Position 66: 2.521362020581638e-06
Position 49: 1.0593074609793244e-06
Position 60: 9.932736808062393e-07
Position 317: 3.4814867082040826e-07
Position 347: 3.188078550803921e-07
Position 408: 2.251731619551432e-07
Position 27: 1.9955948379238418e-07
Position 606: 4.5935078588826487e-08
Position 371: 2.225638370034943e-08
Position 547: 1.5600547950031883e-11
Position 529: 1.0637027199180275e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18688: 0.9999999999999989
Position 6675: 0.9956530282861853
Position 28587: 0.9249392431503197
Position 2517: 0.915805370706338
Position 27176: 0.7956732531036352
Position 23652: 0.7702084436003627
Position 20381: 0.7624521220524697
Position 32060: 0.609973284745409
Position 24398: 0.6026478719639983
Position 1463: 0.5678067259274016
Position 32371: 0.4726043183730255
Position 14146: 0.4045150816906374
Position 23352: 0.32845507839556637
Position 402: 0.2618693950029813
Position 32625: 0.22897718936458436
Position 3328: 0.20551877068811686
Position 27000: 0.18543187006793568
Position 1826: 0.1535030652046229
Position 27331: 0.15026625352270806
Position 34356: 0.14870753305692114
Position 6936: 0.1388684025263035
Position 16719: 0.13176470755092723
Position 27126: 0.1267424971559256
Position 759: 0.10387984844263225
Position 23392: 0.08066232467717792
Position 14152: 0.07742954808943414
Position 23389: 0.07529986607490903
Position 219: 0.07314622127009011
Position 1642: 0.06545959290979944
Position 28830: 0.06282865697038961
Position 29228: 0.05950913249432209
Position 1783: 0.05628422265180356
Position 3059: 0.0558515261657902
Position 28639: 0.0507100401843966
Position 32431: 0.050618193966566395
Position 34731: 0.04907568806618601
Position 14040: 0.04654142564316992
Position 23600: 0.04547007672759949
Position 7134: 0.04439802286422809
Position 841: 0.04153554319085497
Position 28992: 0.03928377327214892
Position 3231: 0.03921875578459999
Position 17795: 0.03906186989095867
Position 36385: 0.037426671688315864
Position 35447: 0.034483637194667904
Position 994: 0.03320083007897045
Position 32706: 0.03159429694439546
Position 5256: 0.031408943436454145
Position 20403: 0.030584825968050056
Position 23264: 0.025159826274189646
Position 5919: 0.022736851159653775
Position 28556: 0.022697502688180195
Position 8648: 0.02236764621883687
Position 5127: 0.021915181972966193
Position 32064: 0.020273889933203955
Position 13778: 0.020102713135784715
Position 4361: 0.017032256053132497
Position 30672: 0.017005092288703734
Position 32627: 0.016513821008914232
Position 12013: 0.01624097957049358
Position 2016: 0.015720971748457727
Position 18939: 0.015601960983891936
Position 29231: 0.01494426411471216
Position 8606: 0.014749825880971758
Position 17777: 0.0133058997575609
Position 763: 0.012791996268911645
Position 4392: 0.012478673780889748
Position 3680: 0.012256114940665813
Position 5922: 0.01204731307617711
Position 29262: 0.011376159996602452
Position 14347: 0.010693198003597179
Position 415: 0.010315737063037499
Position 7115: 0.008375524998144599
Position 1001: 0.007976527412331824
Position 7062: 0.007928084793215022
Position 418: 0.007611677524863277
Position 27333: 0.006983116227644732
Position 3851: 0.0067410764487125996
Position 3611: 0.0064811594890644125
Position 31633: 0.0064805094735200285
Position 35479: 0.006323430630857448
Position 31757: 0.006184740224705518
Position 20219: 0.00578170512075916
Position 634: 0.0051804722285123846
Position 8623: 0.004580388107386856
Position 20388: 0.004547400707247621
Position 8681: 0.004031408433883053
Position 6462: 0.00395734538891406
Position 1983: 0.003543735708008457
Position 28944: 0.0033203378673728173
Position 20818: 0.00331419203196907
Position 1658: 0.003247474866238861
Position 1652: 0.003226972522461112
Position 27360: 0.003160821291106205
Position 1500: 0.0031466517531810777
Position 4026: 0.003092413718268066
Position 33859: 0.002971934486308141
Position 804: 0.0029044169882782825
Position 23666: 0.0027992128465184596
Position 281: 0.002793443025222612
Position 430: 0.002666091015432432
Position 29063: 0.002657181191051229
Position 31125: 0.002565484580687936
Position 20327: 0.0025343665115856546
Position 1168: 0.0025116140759119574
Position 34386: 0.002500939997642818
Position 19067: 0.002473134457222368
Position 29776: 0.002458272011805497
Position 23562: 0.0019755612528691477
Position 20984: 0.0019168952293085156
Position 20814: 0.0018273897830208886
Position 32587: 0.0017604193509212001
Position 19087: 0.0016744206480929721
Position 28788: 0.0016446363002068337
Position 20413: 0.0014962537757320258
Position 7160: 0.0013845736474023074
Position 32292: 0.001359559715423666
Position 1038: 0.0013356774491981888
Position 19519: 0.001141388282026436
Position 29807: 0.0010073596131464487
Position 1581: 0.0009390502908572368
Position 19522: 0.0009060971657542172
Position 32159: 0.0009057500249261109
Position 28929: 0.0008857736501173538
Position 22884: 0.0008749387969397648
Position 7015: 0.0008471917217447091
Position 1352: 0.0008364040575532932
Position 1578: 0.0008277030044295305
Position 1314: 0.0007538519720448886
Position 20606: 0.0007483884459196388
Position 24259: 0.0007339001007455492
Position 596: 0.0006891525108005045
Position 6873: 0.000660575537087617
Position 20610: 0.000643396249221524
Position 7238: 0.0006043255237381479
Position 674: 0.0005880018854269676
Position 7175: 0.0005580877701762642
Position 456: 0.0005155899371645684
Position 20281: 0.0005074082699380233
Position 32434: 0.0004967836055243847
Position 1294: 0.0004678351286749918
Position 20575: 0.0004521177504015667
Position 694: 0.0003893815757140726
Position 24003: 0.0003706347490245829
Position 669: 0.00034489737138739896
Position 27587: 0.0003413595619121697
Position 2049: 0.0003409727395737353
Position 2391: 0.0003242898917158445
Position 29388: 0.0003128441371805054
Position 27551: 0.0003099799550527057
Position 19362: 0.00026390624086488766
Position 19382: 0.00023534562107711116
Position 1204: 0.00021034754280844028
Position 474: 0.00019094716458072444
Position 1043: 0.00018768477986794087
Position 914: 0.00016639718623620234
Position 289: 0.00016508725998704197
Position 469: 0.00016305032568270946
Position 20587: 0.0001567042623744597
Position 312: 0.00014748127270913154
Position 6506: 0.00013147204463603957
Position 28803: 0.00012813904057000475
Position 461: 0.000125788873582879
Position 6948: 0.00010941324483839316
Position 28889: 0.00010655299897711336
Position 604: 8.841996955064281e-05
Position 1279: 8.65719568531551e-05
Position 1184: 8.611930886768004e-05
Position 3414: 6.544959855669709e-05
Position 547: 6.526443430381096e-05
Position 2616: 6.060406382351064e-05
Position 3188: 5.909388584562061e-05
Position 1209: 5.732258801199929e-05
Position 2474: 5.038024837469628e-05
Position 29077: 4.928181448266017e-05
Position 6891: 4.417407357005504e-05
Position 7046: 3.627499629417621e-05
Position 377: 3.0262777081130647e-05
Position 7064: 2.608244305336e-05
Position 498: 2.4232403683632015e-05
Position 3467: 2.020405328864007e-05
Position 744: 1.6413034297757685e-05
Position 2166: 1.2804343987334403e-05
Position 3378: 1.2432834097659863e-05
Position 29245: 9.935537421660843e-06
Position 486: 8.193916846270142e-06
Position 7119: 7.87614956030424e-06
Position 2223: 6.755703417011114e-06
Position 29331: 4.4612810611280915e-06
Position 29202: 4.318323180207444e-06
Position 518: 3.257304563910602e-06
Position 28172: 2.663726409228967e-06
Position 28343: 1.4826849072057845e-06
Position 20053: 1.4570805852980596e-06
Position 577: 1.0252294065955841e-06
Position 252: 6.177193986807363e-07
Position 337: 3.7174212929932764e-07
Position 1068: 1.2669517428677026e-07
Position 329: 6.068688757448589e-08
Position 347: 6.010665295325102e-08
Position 162: 3.6242422075838753e-09
Position 481: 3.2657386305209077e-09
Position 169: 2.7877403894805608e-09
Position 363: 1.1547468898547613e-09
Position 353: 7.800644273108779e-10
Position 553: 1.0263304072884173e-10
Position 104: 6.396039293198031e-11
Position 156: 5.933918446239892e-11
Position 98: 3.981315050760639e-11
