Gene = ECM1
Position 1503: 8.778622305039408e-06
Position 5009: 3.714213691255299e-06
Position 1544: 2.3447946762304943e-06
Position 199: 9.390772894281774e-07
Position 471: 8.09061780303877e-07
Position 3880: 7.394795636878642e-07
Position 252: 7.081649487291375e-07
Position 610: 6.493031502278754e-07
Position 391: 5.683980204260081e-07
Position 703: 4.97809539471683e-07
Position 10: 4.5463092939960095e-07
Position 4853: 3.6352119742396494e-07
Position 114: 2.8755951881914906e-07
Position 4746: 2.8747208157246663e-07
Position 2834: 2.62780413229657e-07
Position 107: 6.388956641931797e-08
Position 170: 3.8541053933838466e-08
Position 52: 1.5848548106177344e-08
Position 4427: 1.1841767800131242e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1575: 0.9643701542685572
Position 2790: 0.8345393079711567
Position 1445: 0.7521715046250221
Position 2016: 0.6815343477687626
Position 4266: 0.551672642202589
Position 4873: 0.46920409191844203
Position 4349: 0.41117466819334086
Position 3371: 0.37041261707205525
Position 1836: 0.3136620793825505
Position 4596: 0.28562352911259137
Position 1877: 0.26286438090505465
Position 4639: 0.2549520188435524
Position 2036: 0.25320998369255415
Position 1856: 0.22296366561612996
Position 4593: 0.19535887067325777
Position 1374: 0.193248840373223
Position 5028: 0.17612560913178904
Position 3642: 0.14181562304738118
Position 3476: 0.13356160993340094
Position 5509: 0.12195591806233186
Position 5151: 0.11618972375846878
Position 4701: 0.0967432983812682
Position 1749: 0.08948315687260168
Position 3661: 0.08274787601599831
Position 3023: 0.0655763577215944
Position 2446: 0.05703832318772021
Position 2379: 0.04554079042431977
Position 1787: 0.044629887887338404
Position 853: 0.042669996247602274
Position 2075: 0.042149272955852884
Position 5611: 0.037569114245240086
Position 2963: 0.03742986424576904
Position 2361: 0.03603323155905223
Position 2426: 0.03492137933014538
Position 4914: 0.0320140270881458
Position 3818: 0.025401048685304496
Position 1841: 0.02341884648122645
Position 2519: 0.023266930231535615
Position 1395: 0.020343621546309452
Position 319: 0.01909946595941797
Position 1197: 0.01851178104877817
Position 4811: 0.017983048631033758
Position 4038: 0.017279553595232394
Position 2709: 0.016994802505788015
Position 4959: 0.0168663814715158
Position 2423: 0.01539893783647833
Position 2996: 0.012980202508552783
Position 890: 0.012909244433930114
Position 1084: 0.011711851351421856
Position 4706: 0.011692818186654663
Position 2928: 0.011019480617460942
Position 4558: 0.010876741976104061
Position 1615: 0.010725615275147631
Position 2337: 0.010574197675774765
Position 1859: 0.00996416585516267
Position 3610: 0.009470454983621132
Position 5244: 0.007963486324076414
Position 2198: 0.007951019059498568
Position 5656: 0.007279806324323435
Position 2058: 0.007101574746643094
Position 3716: 0.0068257212203101615
Position 5541: 0.006517310858041945
Position 3683: 0.006271793704435858
Position 4844: 0.005857310851274059
Position 2150: 0.004695971770075756
Position 1088: 0.00398616916965539
Position 762: 0.0039219097216477965
Position 3079: 0.003444143480218987
Position 5228: 0.0033863595348303417
Position 2278: 0.0028783706468068545
Position 3551: 0.0028702114033432027
Position 3520: 0.002498306996006849
Position 3449: 0.002336128257808414
Position 2381: 0.002197438522206897
Position 316: 0.0019813753013874025
Position 4943: 0.0019178867090580162
Position 2816: 0.0018903683605037348
Position 2728: 0.001779937205823938
Position 2631: 0.001759374538364819
Position 830: 0.0016662873601796095
Position 807: 0.0015826737796683036
Position 3593: 0.0015367108184527762
Position 5561: 0.001508013655319544
Position 1460: 0.0014813864681295689
Position 2040: 0.0014169810871830083
Position 2090: 0.0013908398326902243
Position 4000: 0.0013230005301786197
Position 2847: 0.0012959194773358418
Position 1883: 0.0012803673265815597
Position 2479: 0.0011049565462560192
Position 3479: 0.0010333079242591263
Position 2365: 0.0010320271445317685
Position 1400: 0.001005610868254302
Position 2169: 0.0009849561728514022
Position 281: 0.0009821494240533398
Position 3301: 0.0009703520186550745
Position 1274: 0.0009205809252308072
Position 4606: 0.0009009949602690946
Position 1090: 0.0008536634376761674
Position 4878: 0.00078662640310556
Position 623: 0.0007440622262051869
Position 2864: 0.0007400650977546669
Position 1587: 0.000699684875671915
Position 898: 0.0006458318406066635
Position 5544: 0.0006378615219636117
Position 5518: 0.00058524582229679
Position 1804: 0.0005530156186258479
Position 1104: 0.0005027901631488602
Position 3256: 0.0004901273831688975
Position 3743: 0.00044461476040975466
Position 683: 0.00040119304926080593
Position 1646: 0.00037541231069918447
Position 749: 0.0003688478842408874
Position 1797: 0.00035621529421240493
Position 2093: 0.0003331728365524179
Position 3407: 0.00030825758295092303
Position 1706: 0.0002750067572410345
Position 640: 0.0002630869003831813
Position 3503: 0.0002616563478265854
Position 3047: 0.0002468732609285433
Position 4056: 0.00021641581175690667
Position 3176: 0.00020338213992805167
Position 2308: 0.0002021257812495194
Position 5666: 0.00019491874692163205
Position 284: 0.00018768065409977794
Position 1055: 0.00016929601613506454
Position 4181: 0.00016165783253006542
Position 965: 0.00015996495499490134
Position 4976: 0.00015732218536109474
Position 5694: 0.00015405237635509158
Position 5287: 0.00014759520490001155
Position 1913: 0.00013796332922108595
Position 4188: 0.000135236405532819
Position 2294: 0.00013364039404432142
Position 4719: 0.00012752082513305845
Position 2526: 0.00012634889112080267
Position 257: 0.00011355615001528236
Position 5031: 9.770331123548005e-05
Position 2449: 9.421534340455652e-05
Position 1314: 9.195966730122553e-05
Position 1415: 9.13608477206684e-05
Position 1800: 8.713988446230702e-05
Position 243: 7.949545476027349e-05
Position 1127: 7.21592373123749e-05
Position 2060: 7.079803787700113e-05
Position 266: 6.933985097824547e-05
Position 2799: 6.812133801973687e-05
Position 2234: 6.340253421207247e-05
Position 597: 6.149586518755384e-05
Position 336: 6.030297628488146e-05
Position 2262: 5.9892610232585344e-05
Position 1061: 5.699083105487947e-05
Position 4098: 5.4589000586561577e-05
Position 5086: 5.342073740116911e-05
Position 5591: 5.1272749603608453e-05
Position 2282: 4.96034426853681e-05
Position 5572: 4.601971395610784e-05
Position 4824: 4.428628299945593e-05
Position 1106: 4.4006725881490154e-05
Position 1975: 3.8173342705840264e-05
Position 358: 3.6014190139566836e-05
Position 1253: 2.9878172670660513e-05
Position 1465: 2.9142433448691337e-05
Position 2152: 2.6022804553479383e-05
Position 1670: 2.53161095210764e-05
Position 1757: 2.339451140836214e-05
Position 911: 2.2734768539898086e-05
Position 1535: 1.9270253100007373e-05
Position 1717: 1.832482739560545e-05
Position 1243: 1.620786308968748e-05
Position 4113: 1.5865006894903774e-05
Position 190: 1.5359315689545434e-05
Position 361: 1.2786378810940843e-05
Position 1664: 1.0759036392291793e-05
Position 367: 1.0304906312520112e-05
Position 984: 9.539100745782842e-06
Position 365: 7.595057993565382e-06
Position 1467: 7.5322156382131e-06
Position 1760: 7.0363769750230885e-06
Position 1215: 4.960217241473404e-06
Position 1218: 4.313101047840445e-06
Position 3401: 3.0580908385177735e-06
Position 3419: 1.9261868848388753e-06
Position 2097: 1.6496509682229891e-06
Position 3213: 1.3544968599470985e-06
Position 2174: 1.3413178608596918e-06
Position 1917: 9.132818177555006e-07
Position 2452: 8.93584348397611e-07
Position 2217: 4.940186630133889e-07
Position 1672: 4.256603298713654e-07
Position 2546: 3.8835837951304787e-07
Position 327: 2.6440716974983943e-07
Position 567: 2.6125121336724e-07
Position 286: 2.3292059886361504e-07
Position 398: 2.1212705644500127e-07
Position 341: 2.0759165799763564e-07
Position 969: 1.510245466726065e-07
Position 782: 1.359358612003018e-07
Position 539: 1.2802400037063158e-07
Position 420: 5.442398742622907e-08
Position 923: 5.1890259771335753e-08
Position 463: 3.801148016710111e-08
Position 493: 2.4098876204086537e-08
Position 107: 1.9974850466206643e-08
Position 123: 1.5277398429093454e-08
Position 73: 1.4691511923485013e-08
Position 383: 1.4527232907354595e-08
Position 372: 1.3524696807986114e-08
Position 194: 1.274734036931138e-08
Position 218: 1.1863575482084237e-08
Position 412: 6.268373472590104e-10
Position 211: 9.910736000953508e-12
Position 380: 5.580973291524911e-12
Position 100: 5.271548982722059e-12
Position 428: 5.167258743303247e-12
Position 199: 5.012492979846226e-12
Position 436: 4.619716741859446e-12
Position 369: 3.5103965890936342e-12
Position 114: 3.400846309320284e-12
Position 137: 2.641152801596192e-12
