Gene = PSRC1
Position 3493: 0.0003362697262007943
Position 3360: 0.0003336273732131574
Position 3291: 0.00031313247218066385
Position 250: 0.00030850168157496376
Position 1314: 0.00030759421400407803
Position 3348: 0.00028855740888725245
Position 3188: 0.00025378169372632743
Position 2241: 0.0002528742525140596
Position 3114: 0.00024369339117253185
Position 2417: 0.0002315690204233872
Position 3384: 0.00022777848266345615
Position 881: 0.0002107367694447926
Position 2828: 0.00020198919717439082
Position 3063: 0.00018391201366151964
Position 817: 0.00016339074882478687
Position 167: 0.00016294729956732365
Position 1201: 0.00014448621803549372
Position 1196: 0.00013434913276661893
Position 3544: 0.0001146600385402096
Position 213: 0.00011118708881294097
Position 2258: 9.907651471637145e-05
Position 371: 9.462237349766207e-05
Position 199: 6.43988398627684e-05
Position 3218: 5.101710493006092e-05
Position 2497: 3.9060848615925844e-05
Position 432: 3.6527751167811734e-05
Position 445: 3.0506892799647033e-05
Position 3017: 2.5592513811587656e-05
Position 3215: 2.539932341056686e-05
Position 3297: 2.3363401879269127e-05
Position 706: 2.2754027021666774e-05
Position 3185: 2.2709277497572805e-05
Position 156: 2.1474060792388218e-05
Position 781: 2.0931701713905867e-05
Position 441: 1.987224655596067e-05
Position 342: 1.7892962157382905e-05
Position 2162: 1.6227830527819446e-05
Position 115: 1.496285228573897e-05
Position 1669: 1.4435857455429569e-05
Position 1815: 1.4117972238690531e-05
Position 798: 1.199854607967414e-05
Position 820: 1.0599367525516263e-05
Position 2159: 1.0595300415781448e-05
Position 176: 7.1366403115059665e-06
Position 171: 6.999020190257878e-06
Position 2476: 6.747401873802308e-06
Position 998: 6.453939467551154e-06
Position 129: 5.3297804704248276e-06
Position 143: 5.021978173008148e-06
Position 181: 2.886929204671358e-06
Position 511: 2.8617910903084516e-06
Position 890: 2.8409946449062584e-06
Position 814: 2.0901915972472597e-06
Position 188: 1.8464577619779112e-06
Position 899: 1.680162075691334e-06
Position 256: 1.5932830372741596e-06
Position 366: 1.5539472420147476e-06
Position 492: 1.330873279115363e-06
Position 467: 9.817102324814577e-07
Position 2304: 9.786431803901673e-07
Position 826: 7.842764134975592e-07
Position 486: 7.122712330973449e-07
Position 174: 6.884310517279745e-07
Position 267: 3.61551665616475e-07
Position 222: 3.2054410879553563e-07
Position 253: 2.9586605852372763e-07
Position 139: 1.1925016443780295e-07
Position 572: 1.0279803891526533e-07
Position 124: 8.667675289182191e-08
Position 614: 6.403450780137969e-08
Position 502: 3.2228093698334344e-08
Position 482: 1.9212647015095263e-08
Position 85: 1.618129339997957e-08
Position 2707: 1.5339183410875044e-08
Position 475: 1.4871789277428703e-08
Position 462: 1.16123360722333e-08
Position 450: 7.565272758643924e-09
Position 458: 4.101027976864803e-09
Position 479: 2.8333781619042004e-09
Position 2318: 2.554878910511763e-09
Position 97: 9.651270893370477e-12
Position 90: 1.3653188955621475e-13
Position 110: 8.122473399856627e-14
