Gene = SELK
Position 6355: 0.00033217657345288316
Position 6188: 0.00027776633232125736
Position 5162: 0.00021727917183004357
Position 392: 0.00021561787929441086
Position 1618: 0.00020045032985594938
Position 4715: 0.0002000915916857149
Position 2451: 0.00018714476169157278
Position 5522: 0.00017516683739369652
Position 786: 0.00016619274005932647
Position 84: 0.0001495774365761969
Position 4301: 0.00012861988607709615
Position 3745: 0.00011238652956914539
Position 5975: 0.00010215951219061068
Position 6002: 9.515086492349162e-05
Position 223: 7.922166043127243e-05
Position 521: 7.150502234174445e-05
Position 6641: 6.400456329932099e-05
Position 6218: 5.966497225911045e-05
Position 6427: 5.699758402035622e-05
Position 6105: 5.646096821868506e-05
Position 1855: 5.58810101499126e-05
Position 6150: 5.5858241906410776e-05
Position 638: 5.1776313389541586e-05
Position 381: 5.0472107856004314e-05
Position 5371: 4.804930248361185e-05
Position 6529: 4.0116233625596096e-05
Position 171: 3.6494954594546123e-05
Position 190: 3.508156606435748e-05
Position 502: 3.0236880056955434e-05
Position 505: 2.9054215727802663e-05
Position 600: 2.7072942082284458e-05
Position 5179: 2.413093050274706e-05
Position 1115: 1.8143209628218296e-05
Position 203: 1.3959444872778306e-05
Position 571: 1.3544011632701612e-05
Position 110: 1.098549879482224e-05
Position 42: 4.8060379879196805e-06
Position 6032: 4.525914680059221e-06
Position 742: 4.116165863143813e-06
Position 6215: 4.084098242174258e-06
Position 6049: 2.6882658670917397e-06
Position 6368: 2.4045054524513605e-06
Position 6555: 2.0138913965300186e-06
Position 565: 1.878369612873541e-06
Position 1018: 9.863244937443884e-07
Position 11: 8.824497114598159e-07
Position 6495: 5.986154530159593e-07
Position 31: 2.887098771569184e-07
Position 95: 3.3435949358194176e-08
Position 5269: 2.2461712461233964e-08
Position 237: 5.834763528284904e-09
Position 361: 1.870128013864238e-09
Position 5676: 4.632820305906062e-10
Position 298: 4.0007907995649895e-10
Position 5838: 3.8363734423834377e-10
Position 407: 2.6206492754961445e-10
Position 488: 3.6189368832881726e-11
Position 78: 5.949437709471624e-12
Position 286: 2.3062632389525055e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5053: 0.9816820535058445
Position 6426: 0.9603824502227473
Position 3504: 0.8227393546331856
Position 927: 0.7444101507102112
Position 6075: 0.5812219172155176
Position 5968: 0.3647899896297272
Position 1686: 0.17561529380866758
Position 1833: 0.08627828074464124
Position 2539: 0.07583535423608012
Position 6710: 0.06137125512820952
Position 2958: 0.03076857105927735
Position 7495: 0.028429276873300123
Position 896: 0.02447798773468879
Position 6566: 0.0226574622670495
Position 2283: 0.021526344236943083
Position 6980: 0.01848569718695291
Position 7452: 0.01824798267329071
Position 2386: 0.01806981926372568
Position 330: 0.017275178547773364
Position 1847: 0.01577370937722707
Position 6999: 0.01557638768517735
Position 1850: 0.014149836600080335
Position 7039: 0.013215736170391226
Position 5430: 0.012970141708363137
Position 7093: 0.010791425246624301
Position 7061: 0.01047012272994116
Position 930: 0.010253011705015193
Position 6447: 0.010194261959712281
Position 574: 0.010115829415716676
Position 6666: 0.008544459398581719
Position 6687: 0.007805552646209759
Position 6750: 0.007736419806743104
Position 6717: 0.00763080970148199
Position 6600: 0.007206714617790442
Position 3460: 0.007187043775016366
Position 7224: 0.00696010766621559
Position 6099: 0.006671337983202321
Position 1642: 0.006483632665540855
Position 3699: 0.006301888338592974
Position 5072: 0.006097398771841122
Position 6052: 0.0056222866161995755
Position 7380: 0.005386717357859934
Position 6083: 0.005281078600553411
Position 1062: 0.0051217885161906574
Position 6871: 0.0050866981680024025
Position 1725: 0.005021938234663013
Position 2644: 0.004585241539632331
Position 1150: 0.00435449989192475
Position 1752: 0.004274316378114556
Position 6049: 0.004256772308851158
Position 3318: 0.004194807981128191
Position 6874: 0.0030354563444611967
Position 6132: 0.0021663424736177105
Position 5488: 0.001823006077165426
Position 592: 0.0018156034845041504
Position 1494: 0.0017554745982277624
Position 7507: 0.0016690966024631327
Position 4707: 0.0016587758783458998
Position 1891: 0.0014497671050309564
Position 850: 0.0013524646393095132
Position 6379: 0.0013207223778592713
Position 6019: 0.0013073065297537522
Position 4814: 0.0012785198847175669
Position 1748: 0.001267761377907297
Position 6450: 0.0012276721790757683
Position 3724: 0.0012169145520300522
Position 542: 0.001145483905319328
Position 6787: 0.0010548890870709915
Position 1656: 0.0010499679111800964
Position 7574: 0.0009892641220845164
Position 474: 0.0009787344832383356
Position 6477: 0.0009557999006720698
Position 298: 0.0009049847947666158
Position 934: 0.0008418583008900745
Position 3470: 0.0008000575256934195
Position 6022: 0.000786913942172058
Position 4660: 0.0007861856578108606
Position 3367: 0.0007571452158294036
Position 5449: 0.0007248486549313812
Position 7299: 0.0007086475694956125
Position 6474: 0.0006869978514613902
Position 1568: 0.0006857594890309563
Position 6444: 0.000665775361516792
Position 955: 0.000664803103063136
Position 1152: 0.0006577386688600176
Position 992: 0.0006510360946383112
Position 6624: 0.0005975512595166406
Position 5452: 0.0005613788448709995
Position 989: 0.000546748863797446
Position 5310: 0.0005396409997228007
Position 600: 0.0005175673912968342
Position 689: 0.0004370655787621454
Position 2425: 0.00039206162686543367
Position 1114: 0.00038577362389785515
Position 2479: 0.0003835278396963686
Position 3770: 0.0003807655012027702
Position 2652: 0.0003802198518165448
Position 1572: 0.0003747117477736773
Position 6237: 0.0003181720009940491
Position 731: 0.0003120836137954006
Position 1628: 0.0003119701971883781
Position 6638: 0.0003076651552317199
Position 3558: 0.00029560453990618046
Position 6108: 0.0002185195076730744
Position 1767: 0.00020845285616131922
Position 5909: 0.0002048422830976277
Position 5005: 0.0001976064400081146
Position 7184: 0.00019166697350888684
Position 2743: 0.00018915101729049519
Position 350: 0.00017548480670734876
Position 5403: 0.00017403305216412977
Position 4131: 0.00012861988607709623
Position 6676: 0.00012517162419802515
Position 5990: 0.0001247345852130948
Position 3666: 0.00011860046015059074
Position 6342: 0.00011818440122668201
Position 1081: 0.00011033724147469354
Position 5874: 9.870816307591326e-05
Position 6234: 9.56716870385101e-05
Position 407: 7.993111407860101e-05
Position 1029: 6.428374555677026e-05
Position 305: 6.23658682428738e-05
Position 6263: 5.968850826792663e-05
Position 7265: 5.360733084932283e-05
Position 5076: 4.838212704581e-05
Position 695: 4.8226416483278016e-05
Position 6697: 4.5293289291677366e-05
Position 546: 4.5241421690075304e-05
Position 1463: 4.0615788284317755e-05
Position 1460: 3.8254683888023194e-05
Position 5505: 3.686235890982078e-05
Position 385: 3.542260846351633e-05
Position 911: 3.111170012783941e-05
Position 855: 2.6855819270564973e-05
Position 500: 2.3772867668012124e-05
Position 735: 2.168517976979643e-05
Position 5944: 2.0646463294026117e-05
Position 478: 1.6527319406681977e-05
Position 657: 1.4727239387449377e-05
Position 1132: 1.396078517863263e-05
Position 2246: 1.0711122144256535e-05
Position 908: 9.74873004052853e-06
Position 182: 7.766850016124577e-06
Position 5324: 7.76499031221596e-06
Position 5357: 7.71322124947086e-06
Position 661: 6.8953378754096685e-06
Position 361: 6.6062483196898575e-06
Position 2675: 5.267375993613663e-06
Position 5821: 4.9904692604090235e-06
Position 714: 4.8794157779257725e-06
Position 441: 4.485046801432819e-06
Position 1024: 4.295894519158854e-06
Position 6367: 3.6009127369201668e-06
Position 419: 3.2756818965279927e-06
Position 793: 2.111120534940855e-06
Position 223: 1.5396413290820433e-06
Position 670: 1.4954879927504837e-06
Position 163: 1.2465578557580631e-06
Position 122: 1.1119007974032215e-06
Position 1617: 1.095979929637791e-06
Position 400: 9.887415281309098e-07
Position 651: 9.195165481415893e-07
Position 2428: 8.492057704109216e-07
Position 6397: 6.463904271636803e-07
Position 88: 4.861422840415683e-07
Position 963: 1.4031637794142885e-07
Position 6338: 5.8877033153765774e-08
Position 965: 2.4744756640739776e-08
Position 837: 1.8459805160732355e-08
Position 860: 1.2630535395436039e-08
Position 5804: 9.514954922474868e-09
Position 5660: 3.4868999441064606e-10
Position 261: 1.2293015852171497e-10
