Gene = TADA1
Position 18917: 0.0011521779195979337
Position 3223: 0.0010798541844143105
Position 19157: 0.0009001149173742421
Position 245: 0.0008940593137305933
Position 7591: 0.0008670837368701257
Position 7057: 0.0008039663779924682
Position 4979: 0.0007807749359383757
Position 6701: 0.0007455459539442753
Position 19116: 0.0007021360493144588
Position 4125: 0.0006728871630977117
Position 1480: 0.0006722319060740631
Position 7033: 0.0005552582550809275
Position 12432: 0.0005223245634299554
Position 16903: 0.0005217106035095614
Position 1521: 0.0005186035095743116
Position 477: 0.0005170726572295227
Position 7054: 0.0004835152523270839
Position 3485: 0.00044710437332425826
Position 6975: 0.0004193441481102742
Position 6951: 0.0003875114204414602
Position 2444: 0.00033745598586241055
Position 7317: 0.00029695137385572334
Position 19238: 0.0002305132623104245
Position 1709: 0.00022982258561391123
Position 19586: 0.00021192147988057146
Position 18984: 0.0001923760181396451
Position 19666: 0.00017875743408244396
Position 16657: 0.00016338149137128496
Position 16759: 0.0001630611905161842
Position 379: 0.00010089402660323166
Position 576: 9.806168671700727e-05
Position 7416: 9.767542673068245e-05
Position 6994: 7.804258067397202e-05
Position 520: 7.419831435322674e-05
Position 588: 6.41617997283984e-05
Position 546: 6.089587634270881e-05
Position 352: 5.551657308460345e-05
Position 594: 4.531618832318548e-05
Position 647: 4.475801719746746e-05
Position 433: 3.6636630789443065e-05
Position 2483: 3.489621819224389e-05
Position 7075: 3.449887112114118e-05
Position 870: 2.78150639175942e-05
Position 910: 2.7002761936237546e-05
Position 635: 2.6341294603887052e-05
Position 354: 2.5631461657031707e-05
Position 2450: 2.4988877503300985e-05
Position 558: 1.8433278655766807e-05
Position 553: 1.7522317220333873e-05
Position 516: 9.739266394970108e-06
Position 1180: 9.12807062313749e-06
Position 860: 8.565383221248634e-06
Position 746: 6.750313959408273e-06
Position 1159: 4.800581374175936e-06
Position 430: 3.5748004716269714e-06
Position 461: 3.3171726084680026e-06
Position 526: 2.799382626807159e-06
Position 1572: 2.5772361556422323e-06
Position 659: 1.8868360307013445e-06
Position 1760: 1.4931727221320324e-06
Position 1600: 1.009759274200016e-06
Position 1130: 9.076821463680545e-07
Position 500: 8.669688640820742e-07
Position 281: 6.397238169135248e-07
Position 1763: 5.804100043814481e-07
Position 663: 5.233556714213127e-07
Position 1337: 5.183878341551447e-07
Position 687: 5.077451762276956e-07
Position 1827: 4.922416494311372e-07
Position 188: 4.3576069903215694e-07
Position 957: 3.1698716999306665e-07
Position 604: 2.4997660864869907e-07
Position 790: 1.2737867433575992e-07
Position 824: 1.0410960932715718e-07
Position 168: 9.129481237495669e-08
Position 183: 8.927437248393207e-08
