Gene = CDA
Position 7837: 0.00022277845786265453
Position 3692: 0.00018418331158468138
Position 2022: 0.00010837598048669728
Position 957: 9.211331007498459e-05
Position 1814: 6.917972592523328e-05
Position 1809: 6.816429703460002e-05
Position 500: 5.02984453389597e-05
Position 1551: 4.572593163583108e-05
Position 1923: 3.5837010537834835e-05
Position 1591: 3.1081972773659004e-05
Position 916: 2.6050358219248602e-05
Position 683: 2.494654413694085e-05
Position 827: 2.1825320150470298e-05
Position 1183: 2.0469683029272654e-05
Position 250: 1.7729618208725442e-05
Position 700: 1.4629816865102712e-05
Position 2019: 1.2113150664353334e-05
Position 1312: 7.7173832596564e-06
Position 1398: 6.802157831191553e-06
Position 528: 6.247824023222098e-06
Position 1737: 6.011978390519279e-06
Position 760: 5.6317134712847946e-06
Position 545: 3.966549071253559e-06
Position 1344: 3.2270403562559687e-06
Position 1069: 3.162224146857953e-06
Position 1127: 2.7053471839073433e-06
Position 1316: 2.0696354751185343e-06
Position 316: 1.7137526776243477e-06
Position 632: 1.5854683006500983e-06
Position 214: 1.3646434469437343e-06
Position 1449: 1.0911181657507138e-06
Position 1106: 9.016205246044885e-07
Position 934: 8.552910002861026e-07
Position 929: 8.140866398492798e-07
Position 960: 6.765568489760509e-07
Position 1258: 6.495502623007634e-07
Position 1238: 5.719671469038126e-07
Position 253: 4.741989571297386e-07
Position 282: 2.4091562538374587e-07
Position 952: 2.0706603273652195e-07
Position 926: 1.2291304625003816e-07
Position 770: 1.166668049301359e-07
Position 1421: 9.914497018220007e-08
Position 1378: 7.81339103878037e-08
Position 190: 7.229620167387666e-08
Position 232: 6.420014076237667e-08
Position 193: 4.9952176154568616e-08
Position 1235: 4.562203168490398e-08
Position 319: 2.8612872858538532e-08
Position 938: 2.2670692097385905e-08
Position 582: 1.0788122325622733e-08
Position 335: 5.967635456597745e-09
Position 123: 3.6801217686028474e-09
Position 229: 3.2335940787539576e-09
Position 547: 2.7134857099300375e-09
Position 259: 5.388286584429561e-10
Position 128: 3.0693531166664886e-10
Position 220: 3.0675022872831035e-10
Position 364: 2.646347396566493e-10
Position 1111: 5.526037461894233e-12
Position 1272: 7.251420447519189e-14
