Gene = COA6
Position 339: 1.5079554754508237e-07
Position 601: 1.467342853237706e-07
Position 482: 1.0098950467881257e-07
Position 298: 6.512784038803588e-08
Position 45: 8.754578602974892e-09
Position 274: 7.525549913139682e-09
Position 108: 1.7115170681215735e-11
Position 688: 5.740258838435923e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10254: 0.9365369682331379
Position 4049: 0.8375138732363631
Position 716: 0.7582248727247173
Position 2925: 0.39385433045330126
Position 761: 0.08666125329909613
Position 7224: 0.06309296999988732
Position 3278: 0.05743148474397858
Position 9661: 0.046361489365530785
Position 7279: 0.0451506724542576
Position 8135: 0.04140358622884406
Position 8061: 0.03705493858217007
Position 4346: 0.014927311799464804
Position 663: 0.012763839646967047
Position 108: 0.012131518486581038
Position 8905: 0.011541714420677479
Position 9824: 0.009467393912725289
Position 6718: 0.008085503128696717
Position 1400: 0.007672230513055909
Position 2771: 0.007027282402311323
Position 5561: 0.006786450240452372
Position 1027: 0.006238860141504052
Position 1237: 0.006112141949862233
Position 3973: 0.0057900284124809374
Position 1192: 0.005282353324902011
Position 798: 0.004543611596858608
Position 3990: 0.004388053773886079
Position 4027: 0.004387281668316841
Position 959: 0.0031026611867500126
Position 8519: 0.002756768781585689
Position 1261: 0.0026706011263500557
Position 1067: 0.002605788683664913
Position 365: 0.0025482849862233643
Position 2887: 0.002501476077961697
Position 4395: 0.0024394336534015477
Position 1430: 0.0022554226884198597
Position 7300: 0.0021156065429527916
Position 3490: 0.002071723250252818
Position 4024: 0.0019354720883139635
Position 2805: 0.0018099433658139614
Position 4246: 0.001788835087835293
Position 775: 0.001739302339034241
Position 7572: 0.0016506265000847437
Position 1091: 0.0015914671212705202
Position 3683: 0.0015148304460258137
Position 4055: 0.0014403017239003834
Position 8319: 0.0013494339969028128
Position 918: 0.0012225954257408344
Position 6425: 0.001221838647858544
Position 2884: 0.0012204869306501607
Position 2675: 0.0011954974801931231
Position 6928: 0.001165416169019757
Position 2204: 0.0011143589361537584
Position 1810: 0.001102831092504247
Position 8582: 0.0010629527595596433
Position 3220: 0.0010265306971640239
Position 1202: 0.0009456865095058921
Position 3353: 0.0009436883325237101
Position 3300: 0.0009176984655893772
Position 4320: 0.0008066010085349683
Position 3910: 0.0007973756400299044
Position 6640: 0.0006716592416785042
Position 4462: 0.0006615087259916345
Position 8705: 0.0006610715353240252
Position 1127: 0.0006241205425558812
Position 9083: 0.0006216556911194662
Position 671: 0.0005848001000156982
Position 2663: 0.0005839457001738788
Position 3297: 0.0005647490486747829
Position 5583: 0.0005334992238143196
Position 8771: 0.0005276096147953801
Position 3038: 0.0005025898804152954
Position 772: 0.0004907871697732234
Position 114: 0.000439805437184115
Position 3443: 0.00042176718891947216
Position 1719: 0.0004024944489449324
Position 1176: 0.00040093725843498655
Position 4545: 0.0003856170070441443
Position 7756: 0.0003636159673939826
Position 1851: 0.00032740197275867234
Position 4792: 0.00032333414376478826
Position 803: 0.00029190395194319505
Position 4834: 0.000273785749234576
Position 1037: 0.00026477777495425485
Position 161: 0.00026333771257243394
Position 2398: 0.0002406515195608832
Position 3049: 0.00022694866139241884
Position 6892: 0.0002112264334678114
Position 6574: 0.00020956437012657644
Position 184: 0.00020848440192363808
Position 2824: 0.00020789989540890598
Position 524: 0.00020413138618519325
Position 4304: 0.00019174543435399488
Position 7038: 0.00019054009607469662
Position 1214: 0.0001780987064696595
Position 1758: 0.0001777306582862878
Position 521: 0.0001736187034816252
Position 6965: 0.00017134240085978842
Position 5565: 0.00017014130189390057
Position 5622: 0.00016404228973772013
Position 1314: 0.0001631977678272095
Position 1159: 0.00015769373690917732
Position 8858: 0.00015073789892886623
Position 1095: 0.00014707070139455215
Position 282: 0.00014570849941630487
Position 3155: 0.00014307011469108809
Position 6753: 0.00014305582416327463
Position 398: 0.00012817591174402878
Position 6275: 0.0001217169752438473
Position 905: 0.00012082881102355944
Position 3753: 0.00011388422776058068
Position 6195: 0.00010935507141394848
Position 1290: 8.983929354620264e-05
Position 2679: 8.122182140032792e-05
Position 7599: 7.92480187211398e-05
Position 4572: 7.818142203343416e-05
Position 2627: 7.486119629609196e-05
Position 1043: 7.378876371725386e-05
Position 7192: 7.13502917445737e-05
Position 5469: 6.289008717260507e-05
Position 879: 5.8130290363169626e-05
Position 1338: 5.64791873576979e-05
Position 4734: 4.408290369100822e-05
Position 1774: 4.236404024953162e-05
Position 4509: 3.762237788663564e-05
Position 2374: 3.747219409480739e-05
Position 2378: 3.53341937500803e-05
Position 188: 3.252937156755677e-05
Position 5964: 3.211340013453261e-05
Position 847: 3.181569333218916e-05
Position 4315: 2.9768092561533105e-05
Position 2089: 2.8387535352989086e-05
Position 372: 2.7961797540306392e-05
Position 5015: 2.4496839147404474e-05
Position 988: 2.1614995563596104e-05
Position 4401: 1.8842263527111516e-05
Position 4470: 1.6641564646152787e-05
Position 206: 1.1757714484913041e-05
Position 3566: 1.0307855126806174e-05
Position 2828: 9.72244001941461e-06
Position 263: 9.393846898441417e-06
Position 474: 5.6211590389969e-06
Position 462: 5.120151804884688e-06
Position 1573: 4.517998350101576e-06
Position 1516: 3.6342236217360927e-06
Position 882: 2.6753425475325545e-06
Position 725: 1.9680471583439706e-06
Position 807: 1.5591540440324583e-06
Position 382: 1.2376088140860958e-06
Position 4270: 7.70047525749607e-07
Position 482: 5.723802372065929e-07
Position 675: 2.896354282471665e-07
Position 489: 2.2330956786046503e-07
Position 601: 2.229267472389504e-07
Position 623: 4.376903854648775e-08
Position 540: 2.109070694688713e-09
Position 440: 1.453607006690134e-09
Position 503: 1.2309308844736994e-09
Position 208: 1.126734088407214e-09
Position 80: 6.14946288624512e-10
