Gene = LAMTOR2
Position 1701: 0.0020535168627386197
Position 383: 0.0019529572601675272
Position 1753: 0.0018502225143962271
Position 3525: 0.0018365371657921993
Position 1082: 0.0014472686193821055
Position 769: 0.0014212197229238103
Position 1739: 0.0012112748002027674
Position 790: 0.0012015484556565212
Position 1018: 0.001089686162817714
Position 1758: 0.001074940176949172
Position 1663: 0.0009274693482336128
Position 3442: 0.0008936479004295961
Position 3282: 0.0008936057526023416
Position 1352: 0.0008696610443530705
Position 406: 0.0007252636480315992
Position 1960: 0.0007124078934003572
Position 967: 0.0006842236508227532
Position 2179: 0.0006742131016916503
Position 757: 0.0006630717765931473
Position 2044: 0.0006259727963172477
Position 1370: 0.000589100018024375
Position 946: 0.0005585934934590615
Position 2936: 0.0005105685119760937
Position 1963: 0.0005094190009453268
Position 591: 0.0003775338074281527
Position 1705: 0.00034163716164017737
Position 852: 0.00030559168908103574
Position 457: 0.00020175298292607476
Position 1307: 0.00019485632186475846
Position 479: 0.000174942377565786
Position 1734: 0.00017481984323773405
Position 723: 0.00014495767313194133
Position 526: 9.797519882077467e-05
Position 1048: 7.427821117633049e-05
Position 3498: 6.934275367459001e-05
Position 1976: 6.348407206396346e-05
Position 1331: 6.00444358795926e-05
Position 1676: 5.1789443611539756e-05
Position 870: 4.36309368131449e-05
Position 358: 3.0011491265503637e-05
Position 215: 1.4176901009310228e-05
Position 363: 9.358400624902648e-06
Position 342: 4.317699781316255e-06
Position 629: 3.7478101953156246e-06
Position 1437: 2.0288709440409107e-06
Position 641: 1.7406467912504637e-06
Position 1382: 9.746702648731443e-07
Position 292: 9.61104665854156e-07
Position 411: 4.5594881703897686e-07
Position 244: 4.5046782129528444e-07
Position 868: 3.188308126073801e-07
Position 848: 3.1677857589118187e-07
Position 1237: 1.865743107404144e-07
Position 268: 1.6072041768249624e-07
Position 197: 1.363869772603841e-07
Position 973: 9.421112022399528e-08
Position 928: 8.384603518523631e-08
Position 413: 5.991618919703894e-08
Position 229: 5.150776393192281e-08
Position 283: 2.9570716581630257e-08
Position 272: 2.9349412933544733e-08
Position 236: 2.431853495735694e-08
Position 300: 2.358257549490568e-08
Position 319: 2.2174123537937052e-08
Position 296: 1.7714184586034328e-08
Position 692: 1.769381234215013e-08
Position 210: 1.6875369310875113e-08
Position 310: 1.6029428739677836e-08
Position 189: 1.1192362348099833e-08
Position 304: 7.409819888637683e-09
Position 970: 4.2602029045965905e-09
Position 199: 2.9604471437206957e-09
Position 681: 1.5356998953372314e-09
Position 172: 1.9747390733021844e-13
Position 177: 1.042234503797187e-13
Position 312: 5.473560793841864e-14
Position 164: 4.138172082628291e-14
Position 152: 9.094037519574898e-15
Position 135: 5.09719394486234e-16
