Gene = GLMN
Position 1758: 0.002016285552035204
Position 1602: 0.001989631778314726
Position 287: 0.0019282556006806869
Position 7640: 0.001791700684791388
Position 3324: 0.0017853453113476161
Position 928: 0.001749103060909872
Position 138: 0.0016570488859710148
Position 1182: 0.0016550709732256954
Position 904: 0.0015938438240531223
Position 8472: 0.0015834696150247218
Position 381: 0.0011621021043393322
Position 742: 0.0011559284139840275
Position 9832: 0.0011236916340215475
Position 7715: 0.0011229118189380776
Position 3131: 0.0011196645685398851
Position 22777: 0.0011158177658788877
Position 3170: 0.0010802837414052302
Position 1236: 0.0010067242051398518
Position 3187: 0.000959031088333694
Position 4325: 0.000905201839173142
Position 21482: 0.0008346205410185953
Position 1144: 0.0008334773606749913
Position 21460: 0.000833033287279849
Position 568: 0.0008223809824633546
Position 953: 0.0008199922141976784
Position 921: 0.0007869318267214685
Position 18776: 0.0007803040339698504
Position 4539: 0.0007655739483072434
Position 338: 0.0007266981942044221
Position 2270: 0.0007119692692852602
Position 4786: 0.0007004937745433219
Position 541: 0.0006420012124355105
Position 313: 0.000553398102291405
Position 3441: 0.000546379162332277
Position 1665: 0.0005412533542566405
Position 7284: 0.00046460485637611095
Position 12435: 0.00044031728056423956
Position 3237: 0.0003846892807500964
Position 2343: 0.0003683111494516892
Position 2750: 0.0003569332091361155
Position 1334: 0.0003332086511514993
Position 415: 0.00033194598469899996
Position 10725: 0.00031730764580296467
Position 18598: 0.0003032198332066227
Position 1641: 0.0002895351196683768
Position 2478: 0.00028731751747512106
Position 965: 0.00024986050152558226
Position 17694: 0.0002485031302634703
Position 18583: 0.00023533916545953062
Position 594: 0.00021280883035913094
Position 170: 0.00020953573229831943
Position 7661: 0.00019681163699762587
Position 7644: 0.00018451906567724436
Position 316: 0.00017305456444948678
Position 7670: 0.00016247345859712246
Position 319: 0.00014750533733473835
Position 19377: 0.000142115975084447
Position 12231: 0.00013500222290108323
Position 19021: 0.00013373146852772047
Position 20840: 0.00011732793834873478
Position 13470: 0.00010708386559055079
Position 259: 9.55736204734992e-05
Position 1501: 8.720791636383888e-05
Position 12812: 7.635206309447019e-05
Position 17778: 6.897987473547552e-05
Position 666: 6.742418321307889e-05
Position 669: 5.820419198311886e-05
Position 19279: 5.424334193439504e-05
Position 18613: 4.6740296791379406e-05
Position 18953: 4.4683003715906616e-05
Position 17199: 3.7911193957836645e-05
Position 16776: 3.603814536508999e-05
Position 602: 3.29466595749519e-05
Position 690: 2.9591974322233505e-05
Position 17605: 2.7621007667472612e-05
Position 15163: 2.733854668555934e-05
Position 527: 2.430656030721096e-05
Position 14628: 2.258890322787341e-05
Position 2160: 2.1044313488222398e-05
Position 15820: 2.0867979245234924e-05
Position 490: 2.0535790907100628e-05
Position 2144: 2.0404001577878005e-05
Position 9717: 1.6775942465544546e-05
Position 12900: 1.5803875761185268e-05
Position 178: 1.575432773280698e-05
Position 16103: 1.4405062484620761e-05
Position 2198: 1.4354218703842988e-05
Position 1070: 1.3563149033486322e-05
Position 1459: 1.2823573807513173e-05
Position 3264: 1.1976989552389606e-05
Position 301: 1.0293380267530892e-05
Position 2417: 1.0288732763492577e-05
Position 1063: 7.749467659859478e-06
Position 13969: 7.578135245789703e-06
Position 16520: 7.468717422736932e-06
Position 15939: 5.785751269180603e-06
Position 2543: 4.028235829790149e-06
Position 1345: 3.704308745843855e-06
Position 1286: 3.635918783451042e-06
Position 15102: 3.4497974751358245e-06
Position 762: 2.473288494437824e-06
Position 12544: 2.4590291624326197e-06
Position 1164: 2.245369884186364e-06
Position 1146: 2.004041010868039e-06
Position 148: 1.7766322444337102e-06
Position 463: 1.633252429846392e-06
Position 1465: 1.42405965856317e-06
Position 2683: 1.2742019800506164e-06
Position 12861: 1.18290042582914e-06
Position 157: 1.158556208106528e-06
Position 1725: 1.1265461514584154e-06
Position 2663: 1.1057829381883221e-06
Position 1479: 7.627588640645771e-07
Position 1730: 3.5236912655249156e-07
Position 188: 2.9214455292873564e-07
Position 573: 2.7061895215768866e-07
Position 1566: 2.4829441035504674e-07
Position 13097: 4.928208050340081e-08
Position 986: 3.251002673525677e-08
Position 756: 2.866421629654692e-08
Position 576: 1.4414727403403368e-08
Position 975: 6.915789356998061e-09
Position 968: 5.101808751693992e-09
Position 712: 4.884923768371925e-09
Position 419: 4.7162209319403485e-09
Position 628: 3.0716696180045715e-09
Position 1254: 1.8232348814946615e-09
Position 988: 3.779511650611349e-10
Position 417: 2.5431391642242065e-10
Position 432: 1.188925311856249e-10
Position 175: 1.0753205907797933e-10
Position 106: 6.845911727196079e-11
