Gene = ASB6
Position 927: 3.534446441116631e-06
Position 3874: 3.2519492142204676e-06
Position 2716: 3.122367281285319e-06
Position 3079: 3.1182416524621737e-06
Position 881: 2.928002779279458e-06
Position 914: 2.7843268976855247e-06
Position 3955: 6.436175343052033e-07
Position 2797: 4.464935517607724e-07
Position 405: 3.834532352045526e-07
Position 2768: 3.713150934434408e-07
Position 624: 3.03288799287139e-08
Position 106: 1.4140234353082201e-08
Position 650: 5.779738530015341e-09
Position 329: 2.546722758610862e-09
Position 610: 2.307682903955486e-09
Position 171: 2.836015770980136e-10
Position 94: 5.2870209982209684e-11
Position 367: 1.0472097036499294e-11
Position 410: 1.8835139491556875e-12
Position 510: 1.627584102332519e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2656: 0.9850313703787674
Position 3505: 0.9692607257185887
Position 2854: 0.9485819983837901
Position 1527: 0.7286271589465936
Position 3707: 0.7090212200221282
Position 4827: 0.40815520410939066
Position 2223: 0.3424654632618268
Position 1035: 0.27891289530062724
Position 4320: 0.17565788327256746
Position 4590: 0.12545325715800912
Position 4941: 0.12002615082787922
Position 2427: 0.06540294732746207
Position 4273: 0.061406268961190565
Position 5017: 0.05569611455682584
Position 3833: 0.051664521257086045
Position 1833: 0.05031590631353079
Position 4210: 0.045669010759053066
Position 1442: 0.04423782696071075
Position 2011: 0.04081633163520308
Position 3661: 0.035650413483094084
Position 3913: 0.02884615777648143
Position 4043: 0.026325203670002992
Position 2917: 0.025436847517022958
Position 4237: 0.024576336761605796
Position 1531: 0.016199996517175894
Position 4206: 0.01605114192304352
Position 2181: 0.015874747664299006
Position 516: 0.01403777365372458
Position 1869: 0.012031319197766899
Position 2335: 0.011810360906278608
Position 4567: 0.01016964129304751
Position 1384: 0.00978234486775967
Position 694: 0.009561789432127547
Position 4996: 0.009230304791624492
Position 4294: 0.009100043748203335
Position 4085: 0.008322429705661293
Position 380: 0.00827093727797603
Position 2886: 0.008259703880795066
Position 2125: 0.006918978760720881
Position 1299: 0.006798411441748405
Position 3870: 0.00654820321133095
Position 4977: 0.0060974713898744055
Position 2568: 0.005981886722368653
Position 4953: 0.005130925736156919
Position 1328: 0.004798288440793287
Position 2611: 0.004531860968770095
Position 1425: 0.004381386953885717
Position 4669: 0.004206904530569689
Position 4843: 0.003837513187720249
Position 739: 0.003792833794534905
Position 1409: 0.0035915457568430906
Position 1883: 0.003455099838019808
Position 4167: 0.003449151010280516
Position 1890: 0.003189554864035429
Position 4123: 0.00296476564195464
Position 3539: 0.0024730261206459114
Position 2662: 0.002237392849028224
Position 1697: 0.001912501374776791
Position 349: 0.0017917193193156804
Position 940: 0.0013929105841494196
Position 1839: 0.0013380413282738125
Position 3190: 0.0012996733332119297
Position 665: 0.001183290071519228
Position 3178: 0.00114954741492704
Position 530: 0.0011308411938603922
Position 3536: 0.0011123213075555246
Position 980: 0.001029772281376935
Position 1448: 0.0010209841709698975
Position 3955: 0.0009865306356368867
Position 1127: 0.0009297770951711672
Position 2868: 0.0008259439634806628
Position 1835: 0.000799945686613533
Position 1554: 0.0007700119009145519
Position 4537: 0.0007533918972568562
Position 2494: 0.0006605237642330776
Position 2622: 0.0006407957333020909
Position 3027: 0.0006030294360814636
Position 382: 0.0005828133528966051
Position 2706: 0.0005643886268236247
Position 577: 0.0005480980621624063
Position 799: 0.0005375977121311886
Position 3874: 0.0005010842152493949
Position 2053: 0.0004259825394987141
Position 5248: 0.00039931761934834366
Position 960: 0.00039377860628422677
Position 3104: 0.00036280627729023474
Position 468: 0.000338793734894484
Position 3713: 0.0003185124629368061
Position 3087: 0.0003057324554809216
Position 897: 0.00029011447067956646
Position 4686: 0.0002886016588315418
Position 3881: 0.00027278885825554003
Position 4341: 0.0002641324021632241
Position 2537: 0.0002520544800617881
Position 2293: 0.0002153863550840883
Position 2260: 0.00021522572172600796
Position 2430: 0.00019386699536483472
Position 327: 0.00018368075690639583
Position 3681: 0.00016807387340135398
Position 619: 0.00016400601950607372
Position 3366: 0.00015063931595719006
Position 1361: 0.00014588755823197573
Position 4055: 0.00014571680036223555
Position 3915: 0.00013260629937917638
Position 191: 0.00011913513071097383
Position 757: 0.00010140129556650927
Position 386: 0.00010095520509353815
Position 3217: 8.885703673742892e-05
Position 133: 8.182701018859663e-05
Position 1358: 7.573033548027891e-05
Position 3419: 7.424859003595522e-05
Position 1721: 7.279932611701073e-05
Position 3778: 7.207867246802043e-05
Position 3552: 6.974092061383562e-05
Position 3398: 6.795774777749047e-05
Position 648: 6.739520213615223e-05
Position 3734: 6.330051485800936e-05
Position 624: 5.869684342632852e-05
Position 249: 5.764625060265146e-05
Position 3037: 5.761501732546841e-05
Position 645: 5.1557631608983134e-05
Position 3746: 4.943357701200616e-05
Position 1764: 4.804855464826383e-05
Position 607: 4.474885160040647e-05
Position 878: 4.3137058972989446e-05
Position 3797: 4.0468513588863874e-05
Position 1144: 4.038125537025803e-05
Position 2890: 3.516661318524556e-05
Position 1491: 3.237820754048993e-05
Position 2980: 3.214788309053416e-05
Position 1076: 3.1070393900651875e-05
Position 3338: 2.7752709204487446e-05
Position 1943: 2.6144150340356245e-05
Position 3200: 2.6093776828564988e-05
Position 3130: 2.4810541975028134e-05
Position 1651: 2.331222888622989e-05
Position 1460: 2.23752042567269e-05
Position 3589: 2.171806851675967e-05
Position 1724: 2.063946538542382e-05
Position 3669: 2.0499247962332502e-05
Position 3045: 1.1334732572393354e-05
Position 2863: 9.423117558002828e-06
Position 3049: 7.923081593472283e-06
Position 2865: 6.5544231776598454e-06
Position 2893: 6.546218860862433e-06
Position 2826: 5.8843103511509325e-06
Position 420: 5.228395428064153e-06
Position 491: 4.2100483055961025e-06
Position 670: 3.970118484712485e-06
Position 3287: 3.882449755485363e-06
Position 474: 3.5568620511068556e-06
Position 2936: 2.3443646299456605e-06
Position 3962: 2.0695810000331026e-06
Position 3268: 1.5344836444973975e-06
Position 210: 1.3552413068076318e-06
Position 498: 1.277381909394071e-06
Position 621: 1.2384026856029472e-06
Position 582: 1.1818597577191978e-06
Position 579: 1.0910285708745936e-06
Position 3808: 1.0494312926059107e-06
Position 765: 9.66587933269109e-07
Position 2289: 9.293376382582559e-07
Position 399: 7.691701187304681e-07
Position 1252: 7.57476687373215e-07
Position 650: 7.175118159455957e-07
Position 3613: 5.520099149736186e-07
Position 264: 5.012111993119282e-07
Position 1153: 2.2262659922762655e-07
Position 2308: 1.652863216679247e-07
Position 1091: 8.343693111895341e-08
Position 801: 1.8506269706471883e-08
Position 699: 9.845374165024107e-09
Position 585: 9.405625933063049e-09
Position 483: 5.117514889056633e-09
Position 300: 4.1436246432732325e-09
Position 3005: 4.034622873694517e-09
Position 309: 2.7656176245814978e-09
Position 2959: 1.591742452672478e-09
Position 3125: 8.271745217648222e-10
Position 600: 7.916325212736263e-10
Position 2899: 5.179201840749725e-10
Position 3194: 3.8370926058361994e-10
Position 267: 3.545035293335751e-10
Position 204: 3.231100555644852e-10
Position 258: 1.0931641590328284e-10
Position 2988: 8.500359573663226e-12
Position 672: 1.3700132647980918e-15
Position 631: 1.3621924995196643e-15
