Gene = RP11-111K18.1
Position 9954: 0.0029041170187288578
Position 21936: 0.002841867613130839
Position 10079: 0.002806608869506287
Position 3582: 0.0027411064977088955
Position 5032: 0.002726143274478664
Position 9260: 0.0026670744013151536
Position 17456: 0.0026385655391651694
Position 11132: 0.002482877938432238
Position 8940: 0.002245546972783409
Position 14778: 0.0022017719979979676
Position 208: 0.0020529916488243216
Position 21468: 0.0020408747395957378
Position 4486: 0.001991390720573564
Position 3511: 0.0019378355939177654
Position 9540: 0.0018856043574449074
Position 15731: 0.0018689281204742083
Position 5526: 0.0018590813550501697
Position 8694: 0.0018474876661044
Position 15451: 0.0017688676495142288
Position 11585: 0.0017446953407874535
Position 537: 0.0017106506410853662
Position 7823: 0.001659571274837373
Position 12190: 0.0016463041007799522
Position 9319: 0.0015755205149137082
Position 7447: 0.0015712362041028249
Position 4295: 0.0014694256289960912
Position 12351: 0.0014567225998437007
Position 8023: 0.0014402335874896626
Position 12046: 0.001375693985192352
Position 8837: 0.0013309169503471594
Position 2597: 0.0012840554904412775
Position 8125: 0.0012614199438323592
Position 745: 0.001217142281105255
Position 8444: 0.00102068104224179
Position 163: 0.0009399401703628994
Position 5000: 0.0009275490946979161
Position 7706: 0.0008959257276684031
Position 8623: 0.0008659226256957815
Position 9197: 0.000812197653187509
Position 118: 0.0008114539567685999
Position 15801: 0.0007997958951526919
Position 3913: 0.0007808667795133455
Position 5374: 0.0006700473459313578
Position 3881: 0.0006503006276923984
Position 2991: 0.0006402696766001417
Position 16614: 0.0005699449790240078
Position 166: 0.0005679308709398175
Position 3767: 0.0005295045495415618
Position 9448: 0.0005171643586136968
Position 197: 0.0005017718321442352
Position 7709: 0.00047744344055726046
Position 11393: 0.0004570478634476973
Position 927: 0.0004044387176210277
Position 1354: 0.0004040033203365068
Position 14986: 0.0004000684020861873
Position 14678: 0.0003943148152411531
Position 8943: 0.0003732279164563533
Position 10678: 0.00034633937251845947
Position 8646: 0.00034453368301649704
Position 10522: 0.0003411797014259668
Position 6292: 0.0003185947082909271
Position 17724: 0.0002817494342696096
Position 7999: 0.00025711252216035975
Position 8049: 0.00024097941138951357
Position 156: 0.00023752937175203185
Position 1470: 0.00023096111953216196
Position 9176: 0.0002009870826026617
Position 15987: 0.00019992392030203867
Position 1071: 0.00019411620369958374
Position 3034: 0.0001931120390527946
Position 10439: 0.00019108221124825362
Position 2289: 0.00018968723323172177
Position 10382: 0.00017209611921973567
Position 2020: 0.0001585896348946236
Position 10264: 0.00013433760892684902
Position 16481: 0.00013416117146089617
Position 495: 0.00010490556997115788
Position 1287: 0.00010182360728016522
Position 2250: 9.801420305659907e-05
Position 1995: 9.27802391982114e-05
Position 2443: 9.225147618881269e-05
Position 2394: 8.263367916385586e-05
Position 584: 7.641976431873905e-05
Position 2786: 7.571483894845046e-05
Position 5406: 6.637800277687501e-05
Position 14488: 6.449889454275221e-05
Position 1186: 6.182153066488842e-05
Position 1329: 6.104165318887427e-05
Position 2503: 5.761900705592525e-05
Position 229: 5.176679604674423e-05
Position 2283: 5.077309146286195e-05
Position 882: 4.0000681767344785e-05
Position 2968: 3.937121588319454e-05
Position 5925: 3.300622856727857e-05
Position 397: 3.2551005106131515e-05
Position 810: 3.246156372668391e-05
Position 826: 3.104495088573926e-05
Position 753: 3.0307378113600336e-05
Position 10605: 2.7886418516652754e-05
Position 10481: 2.3916464221930146e-05
Position 10445: 2.0583025459651005e-05
Position 503: 2.0420204222220807e-05
Position 3641: 1.8214008419336797e-05
Position 2433: 1.67390486353402e-05
Position 8528: 1.6056854112671563e-05
Position 10928: 1.5670704819803623e-05
Position 244: 1.502609876556391e-05
Position 344: 1.4905795102956374e-05
Position 420: 1.1174218147794164e-05
Position 339: 1.0639581810012102e-05
Position 10910: 8.88903127019892e-06
Position 8909: 8.763688122368283e-06
Position 10833: 8.420818177791445e-06
Position 725: 5.702630530358554e-06
Position 718: 5.589368964788583e-06
Position 417: 4.02277892224262e-06
Position 850: 3.681399285026498e-06
Position 84: 3.082218592026634e-06
Position 7610: 2.379554589054156e-06
Position 508: 6.418662202270119e-07
Position 1043: 6.169381154030643e-07
Position 9818: 5.808942504538256e-07
Position 175: 5.787858615465605e-07
Position 314: 5.625309423004855e-07
Position 89: 4.022295244148435e-07
Position 14835: 2.8614318099680144e-07
Position 2206: 2.4526493201590454e-07
Position 2188: 2.423041393812653e-07
Position 2801: 2.1063711557980038e-07
Position 362: 2.0366156742907087e-07
Position 306: 1.6965537782410266e-07
Position 254: 1.404068672300674e-07
Position 76: 1.340963087160454e-07
Position 2164: 3.286859076507292e-08
Position 1263: 3.0739010167989726e-08
Position 762: 1.4022006626312338e-08
Position 9996: 9.896598326943721e-09
Position 319: 3.936314132762374e-09
