Gene = CSDE1
Position 1581: 8.923576002308303e-06
Position 395: 8.09213576360416e-06
Position 2425: 7.329381774117228e-06
Position 38367: 5.207900885899542e-06
Position 2421: 4.801294527985924e-06
Position 38175: 4.71929218652128e-06
Position 25999: 4.38383671392426e-06
Position 35598: 4.051956810258662e-06
Position 2203: 2.4389028167236894e-06
Position 34157: 1.884508406307505e-06
Position 32725: 1.7641663865916945e-06
Position 2381: 1.1819717148546206e-06
Position 1821: 1.074647563696577e-06
Position 26980: 1.0091583688620142e-06
Position 24364: 7.169647105500643e-07
Position 21844: 6.264711113193442e-07
Position 882: 3.358238553714435e-07
Position 210: 2.0937504702635113e-07
Position 471: 5.5995263302816304e-08
Position 588: 5.4987865017551074e-08
Position 27373: 4.281959271713165e-08
Position 906: 4.18425505894374e-08
Position 474: 3.570537003861255e-08
Position 38356: 9.938808611397021e-09
Position 145: 6.8303649820800795e-09
Position 287: 4.2104795711824525e-10
Position 425: 2.8038920210850386e-10
Position 398: 2.0013625400145412e-10
Position 448: 1.5037700685709373e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 21108: 0.9925966454883095
Position 24106: 0.9899285578510244
Position 18073: 0.9739265485540245
Position 27315: 0.9640236095059946
Position 33961: 0.9599676664267083
Position 1644: 0.9491530052961636
Position 37246: 0.9456570030542879
Position 39747: 0.8600179186523512
Position 23440: 0.8335275997270867
Position 31644: 0.8200131325694089
Position 19891: 0.8001593182681992
Position 7756: 0.7747115020040873
Position 32630: 0.7477552481344674
Position 27541: 0.7362034879162269
Position 25147: 0.65972274595302
Position 33446: 0.656161446705367
Position 9545: 0.6367031141786154
Position 8059: 0.6227927920572092
Position 38221: 0.6016352164479688
Position 39218: 0.5738583330486529
Position 16348: 0.5594645317212821
Position 20400: 0.46717209175624386
Position 23846: 0.45716561051885707
Position 20091: 0.37762806459501763
Position 25336: 0.3190568908839922
Position 9030: 0.26173207776658114
Position 25095: 0.25526613542737575
Position 21370: 0.24732962789275115
Position 27623: 0.20329383112532817
Position 2250: 0.1791893821696118
Position 39083: 0.14526058936779357
Position 11756: 0.143096532940519
Position 1124: 0.13366918836756556
Position 2236: 0.09888193344799849
Position 31577: 0.09278006908364596
Position 18389: 0.08338573005001888
Position 32654: 0.07941809511343152
Position 20788: 0.0777982840987635
Position 34555: 0.07682577317766731
Position 25534: 0.06975701419431045
Position 39241: 0.06954657516355425
Position 23118: 0.0664800838267895
Position 38664: 0.06460760731767287
Position 2138: 0.06320376690651458
Position 28883: 0.06274575719150403
Position 33628: 0.05619559320682994
Position 38081: 0.05609161801801385
Position 23905: 0.05513332582932044
Position 12718: 0.050396381964412214
Position 20855: 0.04681989208299914
Position 4401: 0.042757575972469805
Position 39427: 0.04165865700671826
Position 26585: 0.0411007541869089
Position 38282: 0.03711168581862713
Position 11306: 0.03621517074586474
Position 26886: 0.034321499361803384
Position 39616: 0.03328251641250693
Position 24858: 0.03296848250687978
Position 9552: 0.031449580632473315
Position 25277: 0.030289181514397936
Position 38279: 0.027349156022055867
Position 37314: 0.026605772420496058
Position 38246: 0.025939253561185448
Position 40988: 0.02463640044850261
Position 19909: 0.02230458563968799
Position 18428: 0.021305227042572948
Position 27814: 0.021296489444387112
Position 20033: 0.020798182060670797
Position 1402: 0.020581791654979347
Position 21843: 0.020142629585373738
Position 8695: 0.018465985053299425
Position 2041: 0.0182243699006646
Position 27561: 0.017651647115574105
Position 35295: 0.017436462120797153
Position 27357: 0.01735824472210236
Position 1249: 0.017188864404127403
Position 32863: 0.01693581814277135
Position 23869: 0.016420963319902216
Position 21301: 0.016140872084035942
Position 7447: 0.015964915297213545
Position 28913: 0.014876722773959445
Position 26693: 0.014103724979325752
Position 22193: 0.01392067890979861
Position 8725: 0.013469195111190014
Position 36717: 0.013077130936476472
Position 25485: 0.012577854042391232
Position 1409: 0.01226930287253595
Position 24446: 0.012235635192923606
Position 27395: 0.011788114276720487
Position 25163: 0.011057287020179368
Position 25722: 0.010964936210599519
Position 7810: 0.010472946385553268
Position 32604: 0.009928453990960538
Position 32969: 0.009500830831232402
Position 5597: 0.009356557500408078
Position 32839: 0.009332751573872908
Position 35815: 0.008853049841792042
Position 33915: 0.008821152795132152
Position 37186: 0.00876174689022503
Position 9442: 0.008449984580822413
Position 26673: 0.008272928904724143
Position 23725: 0.008021048741717635
Position 7397: 0.007658836338586319
Position 27766: 0.007551416774645476
Position 25040: 0.0074907755366348345
Position 37557: 0.007135597921247579
Position 11141: 0.007074862771896725
Position 24682: 0.007065014389837259
Position 38145: 0.006208662336766717
Position 40437: 0.0059596418396351
Position 39184: 0.005824649398690612
Position 23135: 0.005806932222183108
Position 1075: 0.005759473013649116
Position 3279: 0.005736002381151309
Position 1381: 0.005588745843031999
Position 3234: 0.005391262803774218
Position 1689: 0.005373783858790699
Position 25196: 0.005354449450235836
Position 5752: 0.0053481118506514165
Position 38031: 0.005238550033476717
Position 23023: 0.005140704801074642
Position 5892: 0.0050347208812723185
Position 37499: 0.004699075767837836
Position 21348: 0.004679994612486812
Position 2554: 0.004580672515407768
Position 25515: 0.004535503793558396
Position 8524: 0.0045129009014824705
Position 1330: 0.004388119571270078
Position 8636: 0.004233132497512916
Position 40420: 0.0041698157663871424
Position 40923: 0.0041260091717444155
Position 23808: 0.003943498102851232
Position 34612: 0.0037551762170915655
Position 39502: 0.00370007930383307
Position 38243: 0.003441860293266788
Position 5787: 0.003406696099784279
Position 34169: 0.003367599110564436
Position 27595: 0.003216995407114602
Position 8571: 0.003043572793380896
Position 33365: 0.002982968933701954
Position 8239: 0.002979675019652502
Position 35311: 0.0029735276397977553
Position 40698: 0.002928615103550476
Position 18520: 0.0027694543637237167
Position 5728: 0.0027555300534136554
Position 31923: 0.0027425416329541785
Position 4292: 0.002661053698301175
Position 39476: 0.0025659768760794
Position 1087: 0.002541765483215695
Position 4253: 0.0023821022410682046
Position 909: 0.0022316525473428674
Position 27576: 0.002215878069257087
Position 34519: 0.0021361579417615907
Position 23756: 0.0021084331274160116
Position 34179: 0.0020059069100008087
Position 37004: 0.001942271034629269
Position 5863: 0.001931752719320434
Position 8784: 0.0019307165702490301
Position 23849: 0.001815337722810755
Position 235: 0.0017105820707611966
Position 22710: 0.001706662476155211
Position 33429: 0.0017053954199994482
Position 27834: 0.0016544874872683312
Position 2400: 0.0016212058875715238
Position 31340: 0.0015309818626554521
Position 26517: 0.001491993934485267
Position 21621: 0.0014427572092343718
Position 1490: 0.0014080714801329773
Position 25101: 0.0012874464440042212
Position 33918: 0.0012773175896666521
Position 5271: 0.0012753409382171566
Position 1464: 0.0012734127653059929
Position 1152: 0.001254550371514519
Position 21417: 0.001194048761076518
Position 24602: 0.0011923730081396641
Position 39722: 0.00117186862000758
Position 24113: 0.001146957574104991
Position 5214: 0.001129024226546598
Position 22096: 0.001119071279767852
Position 12553: 0.0010871338428197427
Position 33561: 0.0010590398933115876
Position 1388: 0.0010513189415903182
Position 24754: 0.0010409015344602845
Position 1925: 0.0010352081722912992
Position 25743: 0.0010167087031867225
Position 38173: 0.0010125445868570605
Position 24803: 0.0009489509859145917
Position 2203: 0.000947391688712095
Position 36608: 0.0009382329272152852
Position 38093: 0.0009329527567200774
Position 27216: 0.000903235923589529
Position 39087: 0.0008560174330988099
Position 40045: 0.0008437678596106789
Position 37219: 0.0008363995502705753
Position 25451: 0.0008214551331683721
Position 34560: 0.0008017557530879395
Position 24987: 0.0007956471672169589
Position 38587: 0.000787032203276214
Position 2257: 0.0007800211683683012
Position 826: 0.0007155374096765378
Position 37397: 0.0006702437169577415
Position 31872: 0.0006510528751197244
Position 979: 0.0006509255879810816
Position 38059: 0.0006193723156511202
Position 40729: 0.0006023044425538114
Position 39760: 0.0006017011007326496
Position 35743: 0.0005064251270825867
Position 39562: 0.0004996719348684356
Position 40824: 0.00046523573473440574
Position 2094: 0.0004392404236958042
Position 39528: 0.00042372989694637467
Position 38898: 0.0003993331037071146
Position 39663: 0.00036819411255460373
Position 38670: 0.0003334641717443988
Position 2432: 0.000290870824355175
Position 40592: 0.00026758398071617185
Position 1097: 0.00025012229407680206
Position 39997: 0.00024380923124497195
Position 11102: 0.00022104051449361927
Position 38518: 0.00018365493807164226
Position 22738: 0.00017464541103511048
Position 1348: 0.00017055200471977758
Position 22427: 0.00016821464056244662
Position 37166: 0.00015613871303569792
Position 24465: 0.00014893406128531827
Position 24810: 0.00014791850014997968
Position 989: 0.00012696968851958325
Position 33152: 0.00012192481826945899
Position 22518: 0.00011235006477025922
Position 27083: 0.00010160753951852945
Position 1009: 9.845331567191401e-05
Position 148: 9.171288222044731e-05
Position 34271: 8.89898840591467e-05
Position 21644: 8.668924715899829e-05
Position 34337: 6.50930102815753e-05
Position 550: 6.11566855973098e-05
Position 38666: 6.0391583427049854e-05
Position 33849: 5.978772678449452e-05
Position 2016: 5.6822828058080654e-05
Position 24320: 5.331705106644995e-05
Position 924: 4.2651663797341606e-05
Position 33753: 4.182588272390961e-05
Position 34251: 4.132233374453415e-05
Position 21279: 4.07752227368058e-05
Position 21310: 3.8344913462071646e-05
Position 33814: 3.7729776597225225e-05
Position 25584: 3.742098079031633e-05
Position 1313: 3.462090542639477e-05
Position 2046: 3.455064390302363e-05
Position 22521: 3.059243615678486e-05
Position 24038: 2.6809428987210325e-05
Position 24013: 2.6006828080252692e-05
Position 1052: 2.0718763088275064e-05
Position 242: 2.0357441175653418e-05
Position 4990: 2.015315129062957e-05
Position 1610: 1.794244397246093e-05
Position 877: 1.7418586093590007e-05
Position 26496: 1.611629230816404e-05
Position 21903: 1.2152722610300774e-05
Position 4227: 1.0209611999997285e-05
Position 5211: 8.008103102663028e-06
Position 156: 7.968276711565906e-06
Position 1713: 7.701791722132383e-06
Position 803: 7.519605875363829e-06
Position 2024: 5.7587534204580405e-06
Position 27647: 5.278696915566333e-06
Position 2482: 3.930288562354292e-06
Position 3352: 3.814709059251741e-06
Position 4075: 3.7188656787787798e-06
Position 2161: 3.031146567228838e-06
Position 35470: 2.429561897342866e-06
Position 24931: 1.7554175160710713e-06
Position 1727: 1.470110253171771e-06
Position 1730: 1.095724784139232e-06
Position 2076: 9.39069758179832e-07
Position 1811: 7.54408889740137e-07
Position 1787: 7.031342835314545e-07
Position 134: 3.8456873901258663e-07
Position 342: 2.6042939035210653e-07
Position 652: 2.2374060549419382e-07
Position 287: 2.0794756809106827e-07
Position 1581: 1.901198058852396e-07
Position 267: 1.631491562227869e-07
Position 1192: 1.4747130210006328e-07
Position 1860: 1.315658539862211e-07
Position 630: 6.928027400197983e-08
Position 2098: 6.55482711030483e-08
Position 381: 6.131232823944188e-08
Position 398: 5.4477218845489384e-08
Position 690: 4.213006887461265e-08
Position 736: 4.1671986860285426e-08
Position 1005: 3.851965605353292e-08
Position 33390: 3.2735005278076384e-08
Position 1260: 2.3760192590322497e-08
Position 1584: 7.886978714571908e-09
Position 1560: 1.6592251865145593e-11
