Gene = TATDN3
Position 20710: 0.006562591195123012
Position 21223: 0.006461888589159751
Position 10672: 0.00633768015472019
Position 790: 0.006002339260104528
Position 1315: 0.0059693575954761985
Position 665: 0.005947650793094211
Position 7516: 0.005124223432034026
Position 525: 0.0049738660350272315
Position 6048: 0.004786927149551284
Position 8735: 0.004393039438584803
Position 22361: 0.003302933800840003
Position 1319: 0.003132184636986306
Position 749: 0.0028574353347409695
Position 21682: 0.002746852765037215
Position 7341: 0.0027176600920903577
Position 4531: 0.002420020491741778
Position 2036: 0.002038016719343529
Position 628: 0.0015681008297741465
Position 711: 0.0014185091011814075
Position 7532: 0.0013260393725935246
Position 8016: 0.001300395597854285
Position 7253: 0.0012267807960374497
Position 1168: 0.0011347010739093575
Position 3920: 0.0009574263723434854
Position 7102: 0.0009076724076079326
Position 5579: 0.0008990430669470217
Position 12735: 0.0008789999387886439
Position 4490: 0.0008391430714539648
Position 4091: 0.0008010347117268272
Position 6357: 0.0007697761850658043
Position 4461: 0.0007448950357229207
Position 6755: 0.0007007597390415853
Position 5525: 0.0006338404949685725
Position 1160: 0.000631165816151891
Position 6268: 0.0005667395882835436
Position 10310: 0.0005285260535095187
Position 3013: 0.00048498505859469155
Position 3538: 0.0003978466801577711
Position 4484: 0.0003811992124343781
Position 737: 0.0003064290962488561
Position 4155: 0.0002721483359415576
Position 3679: 0.00019083358004930013
Position 118: 0.00017684439381393963
Position 2019: 0.00017090381039633546
Position 3244: 0.00012918521224324252
Position 3544: 0.00011379760167324367
Position 1998: 9.878224454235195e-05
Position 921: 7.932436138913425e-05
Position 1007: 3.8763884226261256e-05
Position 743: 1.5251786960070387e-05
Position 508: 1.0259409699518222e-05
Position 968: 6.517581949908694e-06
Position 356: 5.051959473487309e-06
Position 607: 5.402051489045713e-07
Position 67: 2.4850244542442466e-07
Position 125: 8.495355535073961e-08
Position 495: 6.805226729695471e-08
Position 219: 6.500427614382762e-08
Position 217: 5.711386527084014e-08
Position 593: 4.162081965640966e-08
Position 595: 3.32148264968059e-08
Position 485: 1.5491094856318145e-08
Position 275: 9.713475085190603e-09
Position 386: 2.6632365301405298e-09
Position 42: 1.925723016850925e-09
Position 546: 8.784397951121185e-10
Position 400: 1.5631210027852368e-10
Position 438: 2.6196398083190742e-11
Position 412: 9.923665458126298e-12
Position 204: 8.204559329198396e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15907: 0.9824069048711821
Position 12491: 0.9727423991605231
Position 4688: 0.9132522222539454
Position 8888: 0.7282813818707681
Position 3266: 0.4606414437785663
Position 5283: 0.4310100275820432
Position 23184: 0.42723351959111755
Position 21762: 0.35364117847282817
Position 20398: 0.3424953278385326
Position 20419: 0.32971376713286793
Position 10872: 0.31766032515540704
Position 13840: 0.27219787193215095
Position 12710: 0.27181971220421813
Position 21502: 0.2709722898915219
Position 10068: 0.24784710996297016
Position 20422: 0.24097417652980793
Position 5265: 0.20391859416268482
Position 12767: 0.201561782110986
Position 12730: 0.15303161164619386
Position 7128: 0.1227288390925437
Position 8891: 0.11874762901479077
Position 3158: 0.10122490179084426
Position 1089: 0.08244166038807488
Position 20926: 0.07992601851335707
Position 13977: 0.06709916448213299
Position 21065: 0.05828929385518444
Position 5324: 0.05822059793905417
Position 8356: 0.0495141341814312
Position 13924: 0.04820120122090923
Position 268: 0.04657359915016164
Position 21907: 0.03975834431780851
Position 10147: 0.03960529898600657
Position 10560: 0.0371681803131858
Position 20646: 0.035303104099962304
Position 5223: 0.030889921229880563
Position 23540: 0.02878086367124667
Position 21758: 0.028298979290953614
Position 8115: 0.02732678596641577
Position 8184: 0.026214997445780392
Position 23122: 0.02590119867105048
Position 11058: 0.025600876893959155
Position 23518: 0.024518851928670864
Position 21398: 0.023706348824116475
Position 7449: 0.02263688448355608
Position 1405: 0.021218047813399435
Position 1570: 0.020515637458114376
Position 24030: 0.01867061802110911
Position 8570: 0.01548380520329443
Position 5092: 0.014356755380612773
Position 23147: 0.013888841940717569
Position 5461: 0.013104737339174133
Position 1649: 0.012529308368898767
Position 4240: 0.011381199225912998
Position 15813: 0.010596553352332734
Position 328: 0.008494110000774067
Position 21297: 0.008211679686179668
Position 903: 0.007315666437073964
Position 15839: 0.006974863709587584
Position 356: 0.006726062858791487
Position 4121: 0.0066936552185947506
Position 22176: 0.006064376826144838
Position 600: 0.005747367610376842
Position 20584: 0.005625100494438012
Position 3209: 0.005414615924748262
Position 12923: 0.00528968986765816
Position 23322: 0.005079984372970618
Position 20425: 0.004656621862645986
Position 8162: 0.004481699105174899
Position 1596: 0.00445538326976137
Position 7388: 0.0042893569970561185
Position 3069: 0.004264058119329335
Position 21565: 0.00424323047644053
Position 1429: 0.0040334092066463744
Position 4349: 0.003954356221645657
Position 10702: 0.00387912033640538
Position 4021: 0.0038237984135679024
Position 10249: 0.003396995194393766
Position 5671: 0.003383481090224969
Position 1818: 0.0031266950523259943
Position 21506: 0.0029684041829533252
Position 12514: 0.0029396112502775087
Position 5967: 0.0028724862604725346
Position 23600: 0.002638196299630301
Position 12794: 0.002599123220306811
Position 693: 0.0024351989039010018
Position 21536: 0.0024008985532532963
Position 4713: 0.002383455930649604
Position 8566: 0.002321760854393397
Position 5832: 0.0021708192671323965
Position 4260: 0.0020523363653536936
Position 5953: 0.0019144408890787489
Position 23218: 0.0017038610336030738
Position 359: 0.0016819530025984828
Position 1576: 0.0015692181735128146
Position 1954: 0.0014223319037727326
Position 6968: 0.0014127440718694894
Position 20465: 0.0013302529210665436
Position 1225: 0.0013040982477170245
Position 7734: 0.0013003955978542854
Position 5345: 0.0012736547920845043
Position 20662: 0.001111333710452709
Position 8279: 0.001086686898291054
Position 8211: 0.0010509873412490583
Position 555: 0.00105005384568817
Position 492: 0.0009687946286487222
Position 3467: 0.0009338048600632308
Position 4167: 0.0009219725501960805
Position 5098: 0.0008875529610572056
Position 6217: 0.0007697761850658042
Position 17575: 0.0007341707118108755
Position 3795: 0.0007254473810866759
Position 6592: 0.0007007597390415851
Position 1815: 0.0006919102108401684
Position 9961: 0.0006776648240388034
Position 6083: 0.0005667395882835436
Position 20617: 0.0005462045765459143
Position 21903: 0.00046036826179588256
Position 4368: 0.0004309291845775488
Position 3054: 0.00042535509018688935
Position 23304: 0.0003921871315934219
Position 20191: 0.000389641197314302
Position 1675: 0.0003837909011869366
Position 400: 0.0003794472262719743
Position 21927: 0.00036036536102049537
Position 1773: 0.0003351147491452743
Position 6947: 0.00032518378633735037
Position 5118: 0.00031062378907265314
Position 2937: 0.00029540003513109364
Position 4955: 0.00026666335005649236
Position 5161: 0.00025774105895107343
Position 4285: 0.00025262720910665783
Position 22591: 0.00025004360600854844
Position 16132: 0.00023428862992250682
Position 20188: 0.00022146895879397325
Position 1180: 0.00020986275207323925
Position 603: 0.00020898109888588007
Position 5144: 0.00020137725688378476
Position 16236: 0.00020064146129967168
Position 20566: 0.0001992510054809177
Position 1780: 0.00017550151763213428
Position 5854: 0.00015612880366230148
Position 17608: 0.00014803944264893184
Position 1051: 0.0001264991253980668
Position 2696: 0.0001216661547564462
Position 16108: 0.00010212559001392133
Position 19066: 9.322936228938103e-05
Position 1622: 7.849714610639092e-05
Position 8015: 7.618581469041655e-05
Position 1105: 6.884303599003646e-05
Position 2734: 6.800804097248137e-05
Position 1503: 6.155407342941358e-05
Position 5330: 5.6712005049466326e-05
Position 1572: 4.9520421052393614e-05
Position 1172: 4.9096426820757386e-05
Position 472: 4.522376056409449e-05
Position 18287: 3.020673942468674e-05
Position 5342: 2.5698274692600003e-05
Position 4928: 2.4144295649867467e-05
Position 1848: 2.212112126513568e-05
Position 572: 2.075346070872967e-05
Position 1859: 2.008199336345485e-05
Position 5011: 1.8878411199995767e-05
Position 524: 1.771807507499114e-05
Position 1120: 3.8593572791653345e-06
Position 1199: 3.534147109524523e-06
Position 379: 2.890521045116403e-06
Position 845: 1.3344471254108578e-06
Position 4583: 1.0728549199701648e-06
Position 1073: 9.137737427026534e-07
Position 710: 6.926555464735726e-07
Position 3769: 6.519930738955655e-07
Position 661: 6.014581611520303e-07
Position 4930: 5.98576438029006e-07
Position 1298: 4.4580330416470127e-07
Position 566: 4.326974724625607e-07
Position 1016: 4.0918522715191803e-07
Position 790: 3.800158330590985e-07
Position 742: 2.769875783739247e-07
Position 778: 2.399809426473413e-07
Position 5503: 2.2530201887403114e-07
Position 876: 2.1130166400524292e-07
Position 1184: 1.8924797658670692e-07
Position 733: 1.8795228838442927e-07
Position 1053: 1.2529519918387658e-07
Position 704: 1.2250181324759385e-07
Position 943: 1.047826424109073e-07
Position 5615: 9.057903029829907e-08
Position 1064: 7.195535777569492e-08
Position 193: 6.401798823101775e-08
Position 184: 4.541573937963821e-08
Position 366: 2.7480181185314752e-08
Position 614: 3.3382241269571004e-09
Position 522: 2.606891853396233e-09
Position 728: 6.557560604530967e-10
Position 186: 7.016840188437429e-11
Position 190: 5.145548695886851e-11
Position 197: 1.708495591164413e-11
Position 914: 1.6202163711355681e-12
Position 168: 8.859480690667224e-14
Position 112: 1.9665696311123896e-14
