Gene = VGLL4
Position 315: 0.0015181536307512103
Position 4559: 0.0012728977053952924
Position 11064: 0.0007966229273389466
Position 11975: 0.0007009298993701063
Position 15493: 0.0005010721234285501
Position 16331: 0.0004948368247481258
Position 17614: 0.000488386378928592
Position 656: 0.00044997053961724434
Position 622: 0.00034853699611566216
Position 12521: 0.00033799358372245967
Position 14883: 0.00026067860898833765
Position 805: 0.00024643967581180207
Position 14813: 0.00024050757323824763
Position 4702: 0.0002150077687668094
Position 1065: 0.00021476718679822433
Position 15563: 0.00020689693608012778
Position 17678: 0.000190469673192683
Position 12626: 0.0001870429838789117
Position 2299: 0.00011923461717089645
Position 12653: 0.00011570794885688259
Position 14144: 7.849921008434754e-05
Position 3837: 7.578946546462624e-05
Position 14093: 5.5283664019974516e-05
Position 2419: 5.3891883138473514e-05
Position 125: 4.893131885057698e-05
Position 2385: 4.5935367272243e-05
Position 1145: 3.637120100602211e-05
Position 1561: 3.389678521294033e-05
Position 544: 3.160528736118756e-05
Position 911: 2.655783963916723e-05
Position 5572: 2.3354835164822e-05
Position 1426: 2.0217037433124732e-05
Position 3200: 2.003403198879269e-05
Position 1429: 1.0384092578656271e-05
Position 568: 9.858083454323555e-06
Position 1582: 8.941156395772783e-06
Position 1544: 8.80036177487716e-06
Position 1685: 8.515828358313431e-06
Position 3159: 6.406026516576335e-06
Position 505: 6.219158444701429e-06
Position 3252: 4.908140070440749e-06
Position 11144: 3.7687143251104885e-06
Position 378: 3.3704928346483417e-06
Position 286: 2.913270167268401e-06
Position 8681: 1.6269680176244468e-06
Position 1249: 1.5307100772332443e-06
Position 11549: 1.2609496342261922e-06
Position 487: 8.316869232242764e-07
Position 2834: 7.116916184282535e-07
Position 453: 5.946693371752295e-07
Position 321: 5.383854971328208e-07
Position 820: 4.921723827692966e-07
Position 4051: 3.8412843457602346e-07
Position 176: 3.8215945922480045e-07
Position 135: 3.355214208886925e-07
Position 3441: 2.8869109057249216e-07
Position 2614: 2.8827379215476744e-07
Position 974: 1.0288663425316685e-07
Position 3556: 1.0285968051834896e-07
Position 317: 9.619170046414454e-08
Position 195: 6.545548369624413e-08
Position 332: 6.293590809732371e-08
Position 199: 2.555210187075644e-08
Position 380: 2.359283124386032e-08
Position 208: 2.8918964050555418e-09
Position 324: 1.0346510477934197e-09
Position 640: 6.383281516951519e-11
Position 221: 4.830424297832088e-14
