Gene = PITHD1
Position 3562: 4.4430365963183716e-06
Position 560: 1.9929530450758815e-06
Position 697: 1.9073238775265585e-06
Position 854: 1.8011819752946956e-06
Position 365: 1.6141353841707637e-06
Position 42: 1.3673348866961782e-06
Position 680: 9.77236712828578e-07
Position 775: 9.019652416990233e-07
Position 661: 6.631326498359832e-07
Position 350: 2.2284312608275844e-07
Position 139: 2.192688029529065e-07
Position 1610: 1.441377722366411e-07
Position 369: 8.671206822957214e-08
Position 386: 2.943346123879999e-08
Position 113: 2.4739315965070703e-08
Position 558: 2.101092372532361e-08
Position 431: 1.3093030213720372e-08
Position 517: 1.1418954779942482e-08
Position 348: 6.132629445629374e-09
Position 407: 1.9815923857276995e-09
Position 14: 1.0187520296232111e-10
Position 425: 1.0025161420623552e-10
Position 105: 3.376124393441803e-11
Position 270: 8.428163678633686e-12
Position 463: 6.217564021303653e-13
Position 589: 5.898787202740172e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7269: 0.9487704926582388
Position 7909: 0.8291357437856429
Position 1458: 0.6999908960030713
Position 9345: 0.34941580780611176
Position 8869: 0.27825857936441784
Position 5625: 0.2550301775101292
Position 1032: 0.22896445016343045
Position 6338: 0.14521836755881107
Position 9468: 0.08051398870526412
Position 775: 0.07230547500688868
Position 9530: 0.05130817056970178
Position 8972: 0.028771313892506912
Position 5091: 0.027588184535022636
Position 5856: 0.02727276470098198
Position 8775: 0.02674981226842225
Position 1426: 0.025205584646486503
Position 553: 0.024496165486501378
Position 8575: 0.022073947834867602
Position 945: 0.020231324062864008
Position 8279: 0.018003119690762716
Position 7724: 0.017837746949325547
Position 9366: 0.016155443901437465
Position 8684: 0.014803502249202634
Position 9110: 0.013554747580645518
Position 4616: 0.012491185669128284
Position 6356: 0.010903688473336646
Position 8628: 0.01076861919089447
Position 9252: 0.009923951291131368
Position 8656: 0.009860025482940292
Position 7775: 0.0077204850013192884
Position 3181: 0.007212213030631801
Position 5558: 0.006429806690653909
Position 7693: 0.006214121046867355
Position 8822: 0.006006964472080451
Position 9713: 0.005826350931693233
Position 5231: 0.005677463340569483
Position 486: 0.004993959906359499
Position 7457: 0.004813121149041029
Position 8151: 0.004740638805683816
Position 7971: 0.004060719469583355
Position 5528: 0.004049559243776437
Position 730: 0.0038699058598949078
Position 727: 0.0038107621427797044
Position 7307: 0.0035106098457850766
Position 980: 0.003469111650223864
Position 391: 0.0033315605897790996
Position 1412: 0.0031236576131610846
Position 442: 0.0029571131090797846
Position 8255: 0.0028833033928710662
Position 1104: 0.0027622014417589547
Position 6309: 0.0026761407251785453
Position 8631: 0.0026354883809424742
Position 6767: 0.002605014840683978
Position 3329: 0.002568327515849331
Position 8368: 0.0024458045818347555
Position 5234: 0.002327571643852611
Position 8514: 0.0022428989215941657
Position 7643: 0.002225637650653404
Position 6401: 0.0022056773937737728
Position 8953: 0.0021014601467352007
Position 6312: 0.002084868352859277
Position 746: 0.0020219747915831824
Position 7688: 0.001976519274836654
Position 8852: 0.0018491678416350248
Position 2228: 0.0016653407691193214
Position 7664: 0.0016434788927428576
Position 9821: 0.001595086447775361
Position 1176: 0.00156283373393036
Position 8125: 0.0015075697234594367
Position 8371: 0.0013651978370462013
Position 3276: 0.0012070024511165998
Position 5067: 0.0011573097380934648
Position 3652: 0.0010866236668514006
Position 951: 0.0010352506171178852
Position 787: 0.001028960832341037
Position 2062: 0.0010252791664867491
Position 1721: 0.0010059047255052407
Position 832: 0.0008847089590770567
Position 7821: 0.0008774122275722607
Position 167: 0.000752098994246874
Position 8422: 0.0007418645048776789
Position 7781: 0.0006964531051233658
Position 182: 0.0006270118351482335
Position 1051: 0.0005822431348130331
Position 7509: 0.0005501512867637226
Position 8464: 0.0004979057289281931
Position 7778: 0.0004917896895517983
Position 3610: 0.00043658388649893827
Position 916: 0.0004344753155928957
Position 4408: 0.0004108299626291129
Position 842: 0.00040369850095050723
Position 1081: 0.000402436429530019
Position 7162: 0.0003832650065110877
Position 2026: 0.00037999244587889273
Position 1394: 0.00034618530472039523
Position 703: 0.0002897072283384836
Position 5260: 0.0002741669909621797
Position 1237: 0.00027345437025956114
Position 1043: 0.00026087614886041434
Position 170: 0.00025928139742795956
Position 7441: 0.00025384063693505154
Position 224: 0.00022055428065914718
Position 1133: 0.00017573851771509404
Position 7734: 0.00015596711378306708
Position 7616: 0.00011113111722091371
Position 568: 9.947251372395697e-05
Position 988: 7.133595408503407e-05
Position 790: 5.6283502988301146e-05
Position 956: 5.239549112316285e-05
Position 1477: 4.267248268718537e-05
Position 1878: 4.0738789565248207e-05
Position 672: 3.611410613810691e-05
Position 1157: 3.382245027968184e-05
Position 179: 2.6830921389295375e-05
Position 877: 2.5041323281203873e-05
Position 7621: 2.3625722974677716e-05
Position 535: 2.0877375545190994e-05
Position 527: 2.058008094760914e-05
Position 1113: 1.7644672143544536e-05
Position 402: 1.629066903774822e-05
Position 415: 1.3491926758029591e-05
Position 572: 9.483849714840448e-06
Position 920: 6.797929146751417e-06
Position 247: 6.294022251585966e-06
Position 4382: 6.04829358363967e-06
Position 1376: 5.69607912872846e-06
Position 1528: 4.923926139405054e-06
Position 636: 2.350542864928585e-06
Position 3208: 2.087298216561795e-06
Position 3225: 2.050350461599692e-06
Position 570: 1.4157290786283342e-06
Position 517: 1.235316470458007e-06
Position 1764: 1.147656218848365e-06
Position 1302: 1.1373347347247924e-06
Position 2146: 9.612867684499493e-07
Position 259: 6.081586233804744e-07
Position 584: 5.847845618437513e-07
Position 278: 5.619861730936067e-07
Position 502: 5.506740946001264e-07
Position 461: 4.7312604139040404e-07
Position 2067: 3.820311964706602e-07
Position 245: 2.2927708058060995e-07
Position 1977: 2.1413171991512417e-07
Position 1790: 2.11373424026208e-07
Position 453: 2.076589017044006e-07
Position 254: 1.825054168916198e-07
Position 1260: 1.2533932717820287e-07
Position 458: 3.115431359257804e-08
Position 1829: 2.7550654031520834e-08
Position 127: 1.9113948006207608e-08
Position 922: 1.5536476249368985e-08
Position 1210: 1.2772644271159503e-08
Position 886: 1.1176591695081656e-08
Position 893: 1.09891955733988e-08
Position 1285: 8.643693501119085e-09
Position 496: 7.532365951953934e-09
Position 308: 2.388023250727278e-09
Position 646: 2.2071805852307365e-09
Position 342: 1.7015116133638894e-09
Position 290: 2.1670901326471557e-10
Position 504: 1.2956871965553287e-10
Position 641: 6.737625372406551e-11
Position 287: 8.947893647839016e-12
Position 96: 4.825174581515106e-15
Position 87: 7.944567209250121e-16
Position 85: 1.8011306569786205e-16
