Gene = KRBA1
Position 941: 2.5180361368678687e-05
Position 6510: 2.4902865146651476e-05
Position 90: 2.1871386199415243e-05
Position 854: 2.0195056768629394e-05
Position 577: 1.8262756009837356e-05
Position 17517: 1.5107516480026435e-05
Position 199: 1.3372082469376189e-05
Position 2085: 1.0615903268227505e-05
Position 315: 6.135848882088979e-06
Position 529: 4.74277421865286e-06
Position 5871: 1.6309620936437e-06
Position 714: 1.4996023776056589e-06
Position 255: 1.2506496451828246e-07
Position 301: 2.7056198609912917e-08
Position 435: 1.9478853184525765e-08
Position 289: 1.616022371684396e-08
Position 20: 1.0804148389996286e-08
Position 367: 5.300261907671769e-09
Position 189: 1.1775315751328262e-09
Position 360: 9.799333225764683e-11
Position 532: 1.2933295553567302e-11
Position 282: 8.094480280857032e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16659: 0.9454774722969616
Position 5823: 0.8564237235465672
Position 15134: 0.834630826169344
Position 6368: 0.7352236253455309
Position 13511: 0.7274849216848471
Position 4996: 0.6682424807357527
Position 9640: 0.6113394501293302
Position 7410: 0.564713250970092
Position 15415: 0.5563787625343389
Position 18857: 0.511618537542881
Position 10913: 0.4996751400904832
Position 8722: 0.4965650160116874
Position 4534: 0.4482017712479906
Position 10875: 0.40545320172821797
Position 8519: 0.32329057050364096
Position 8494: 0.2449885084796352
Position 14176: 0.24198570889407534
Position 10303: 0.19404493399231776
Position 5041: 0.17808020893962392
Position 18876: 0.17718144773515243
Position 14264: 0.16265427903044483
Position 6371: 0.1439496661913424
Position 14475: 0.14252882211793227
Position 18311: 0.13243289657720395
Position 7771: 0.12025353193671053
Position 7733: 0.11074558318413795
Position 1666: 0.10198062176807235
Position 8760: 0.08649707653188372
Position 18192: 0.08145402324836191
Position 4552: 0.0791417620186633
Position 5856: 0.07907618686064607
Position 8564: 0.06990937654703133
Position 8675: 0.06506782369624392
Position 18297: 0.05915605044606012
Position 969: 0.055841911128239656
Position 16115: 0.05545504544724298
Position 9708: 0.055062273553170296
Position 16910: 0.053536538366381
Position 14127: 0.05303062565171783
Position 6624: 0.0524476307173618
Position 227: 0.0514023442399688
Position 15434: 0.05037815670796594
Position 17861: 0.049732266752330695
Position 13607: 0.045687999953709764
Position 8973: 0.04187603749395811
Position 5867: 0.039683346123220956
Position 7362: 0.03856165741131744
Position 18834: 0.036287591663252516
Position 8937: 0.03190702334159458
Position 7790: 0.030541160078976233
Position 7886: 0.02962445388320907
Position 10984: 0.027595685837632215
Position 10410: 0.027274274021369338
Position 15662: 0.026612491321623973
Position 15488: 0.022605585456553366
Position 15069: 0.02256195704378809
Position 4362: 0.022077474809825668
Position 8781: 0.020939397025212785
Position 13610: 0.020808467840494397
Position 7821: 0.019581792570145373
Position 2679: 0.018855010478557144
Position 13434: 0.01677312464897076
Position 17300: 0.016672250850027916
Position 17406: 0.01614054882828523
Position 4970: 0.01525677694329511
Position 10821: 0.015126479479579713
Position 18221: 0.01500895661022218
Position 13540: 0.01412952380051882
Position 10987: 0.0140960708094272
Position 18880: 0.013211964663523356
Position 7343: 0.012995722190278673
Position 7255: 0.012636169066065746
Position 1599: 0.01226744227429584
Position 14216: 0.01082645983176209
Position 5002: 0.010822692468476246
Position 16460: 0.010814885211879812
Position 7489: 0.010398681579678078
Position 6401: 0.00994455274145081
Position 6422: 0.009370142682315133
Position 7126: 0.009077097494688803
Position 14300: 0.008776985294476803
Position 16691: 0.008587569362602214
Position 8239: 0.007782724270966624
Position 8424: 0.007081077876572942
Position 4521: 0.007072601672438233
Position 18690: 0.007004737536729557
Position 18052: 0.006900746095794014
Position 16638: 0.00684587509787031
Position 301: 0.006639992830490714
Position 2645: 0.006458459476464211
Position 907: 0.0063649487318912555
Position 941: 0.006229628476157485
Position 2421: 0.006216517932475451
Position 6231: 0.006116102553793606
Position 15258: 0.005913151554119686
Position 15599: 0.005828576739080887
Position 10042: 0.005568524983363739
Position 8941: 0.005498943523174209
Position 8032: 0.005423062867976387
Position 924: 0.005383427332484113
Position 7064: 0.0051823868171775676
Position 9219: 0.005151390336412455
Position 19359: 0.0046893574247960845
Position 2455: 0.004678864446971173
Position 8000: 0.004660200345576214
Position 16303: 0.004451372825103898
Position 13613: 0.004137647277470359
Position 7123: 0.0037705784171213853
Position 840: 0.0037650105803305415
Position 19113: 0.0037625540952767747
Position 18082: 0.0037436142550175723
Position 13403: 0.0036474839557573027
Position 14278: 0.003607995572033858
Position 10117: 0.0035232872578067806
Position 18705: 0.0034132073538473895
Position 13437: 0.003358173713765844
Position 16027: 0.003210135913396638
Position 18550: 0.003118774625807941
Position 5650: 0.0027720559076939736
Position 16891: 0.002677560741363658
Position 4820: 0.0023306449683738505
Position 339: 0.0023103070701635878
Position 6411: 0.0022325386572857073
Position 17916: 0.0020094248417238353
Position 7041: 0.002007316333214428
Position 6073: 0.0019406251905656373
Position 17913: 0.0018458590579871037
Position 5842: 0.0017290202717557069
Position 1694: 0.001694288063567296
Position 7639: 0.0016900188008508144
Position 15556: 0.001674706542325063
Position 9480: 0.0016632023855189964
Position 7158: 0.0016154436800334324
Position 1617: 0.001595564191729183
Position 5831: 0.001548325314718392
Position 7025: 0.0014556484901637433
Position 313: 0.0014223418860363562
Position 16923: 0.0014179598043750376
Position 255: 0.0014047259976990095
Position 1574: 0.0013736710046441405
Position 8360: 0.0013442845101421712
Position 9275: 0.0012910450603223806
Position 1847: 0.0012770457342811442
Position 14477: 0.0010200044433863874
Position 6468: 0.0009333941472724732
Position 4328: 0.0008668738002973659
Position 14043: 0.0008538980468015925
Position 5904: 0.0008271054020069667
Position 6341: 0.000808120742880829
Position 4181: 0.0007977629105904512
Position 6985: 0.000759717192458212
Position 16030: 0.0007522491855833377
Position 8274: 0.0007382814884657981
Position 4882: 0.0007274018393962667
Position 10682: 0.0007097364765369441
Position 5615: 0.0006677040386313932
Position 6117: 0.0005341215473995391
Position 5767: 0.0005045180371648199
Position 9313: 0.0005033925739441412
Position 8457: 0.0004496096736885767
Position 7364: 0.00038015314803042607
Position 6811: 0.0003710389149762559
Position 7652: 0.0003674647173744228
Position 6783: 0.0003612864825636028
Position 17654: 0.000335433588730809
Position 577: 0.0003243563360712577
Position 528: 0.0002954863608481324
Position 450: 0.00025950922446954077
Position 1002: 0.0002592809934644385
Position 608: 0.00025786986761839345
Position 817: 0.00022166161645053721
Position 883: 0.00018908273203534917
Position 16591: 0.00016826949411361
Position 6327: 0.0001397129840404837
Position 13348: 0.0001375752271454965
Position 199: 0.00013685338614094318
Position 7749: 0.00013116733886985455
Position 6439: 0.0001291275111576067
Position 6435: 0.0001279979350361418
Position 6480: 0.00010809863917077904
Position 5387: 0.00010107796844579671
Position 9573: 8.988788946509296e-05
Position 9284: 8.952043933787864e-05
Position 7229: 7.899039342152421e-05
Position 182: 7.555196939829513e-05
Position 13207: 7.548609130730574e-05
Position 204: 7.275854979598697e-05
Position 16665: 6.920220222342685e-05
Position 6525: 3.9225082741382435e-05
Position 457: 3.844628694647567e-05
Position 15491: 3.332574791903761e-05
Position 6150: 3.147452156576374e-05
Position 1370: 3.024411747388733e-05
Position 6280: 1.1895479055358788e-05
Position 1416: 1.1145766868480697e-05
Position 7301: 9.445418865915142e-06
Position 854: 9.23277004264758e-06
Position 1449: 7.0637565969745696e-06
Position 6862: 5.5073653587384585e-06
Position 759: 5.366015146478609e-06
Position 435: 5.1272561484394345e-06
Position 945: 4.101447017831303e-06
Position 169: 3.099942544143615e-06
Position 6254: 2.5698779174757792e-06
Position 823: 1.935287433840489e-06
Position 1373: 1.8452232584689293e-06
Position 326: 1.526005506811297e-06
Position 335: 1.4796175996772352e-06
Position 1729: 1.2412824793118531e-06
Position 507: 3.6855333290558867e-07
Position 1943: 3.599526129852558e-07
Position 588: 3.476529671927793e-07
Position 315: 2.774008289775328e-07
Position 497: 2.456599075870841e-07
Position 683: 1.451802470953748e-07
Position 742: 1.3737152260568855e-07
Position 343: 1.0106749745580904e-07
Position 418: 9.500324860196365e-08
Position 648: 8.769258732395983e-08
Position 710: 8.648691172835138e-08
Position 422: 4.1858343744219714e-08
Position 6587: 2.844277617322854e-08
Position 491: 1.633069167509386e-08
Position 693: 1.5568107268277237e-08
Position 410: 6.8688798810635725e-09
Position 470: 1.7558402619636597e-09
Position 160: 5.628501868914844e-10
