Gene = IPPK
Position 566: 0.09423379272391853
Position 54428: 0.09353676460306339
Position 20841: 0.09178996092755119
Position 50462: 0.0916142370642596
Position 5460: 0.08690798340152908
Position 10716: 0.08261182390410375
Position 54028: 0.07985982121582563
Position 3256: 0.07428685977585654
Position 29957: 0.06991685217132246
Position 12348: 0.06345970211119499
Position 15726: 0.06325587572905046
Position 17228: 0.05575605339198355
Position 55924: 0.05503205445794856
Position 4075: 0.048969824213753
Position 54772: 0.04584343520415563
Position 28103: 0.0441767980663783
Position 1094: 0.04366597715911514
Position 24633: 0.04241486014753012
Position 5781: 0.0421963511316098
Position 45503: 0.041584000689943446
Position 8067: 0.039462802374056145
Position 20868: 0.03707590576920771
Position 382: 0.03609283480248967
Position 2763: 0.034907299966350065
Position 53332: 0.032878185596701165
Position 14075: 0.03242666276529047
Position 43243: 0.03196445928402873
Position 1610: 0.0310848910152865
Position 17232: 0.030974049777326845
Position 11641: 0.0306412233212027
Position 8216: 0.029250865071711978
Position 7020: 0.028416836437176334
Position 387: 0.028000220905152008
Position 30912: 0.025681389515620223
Position 21013: 0.024906809038456493
Position 35113: 0.02478987689910546
Position 45745: 0.022885433548426863
Position 2916: 0.02251489880383008
Position 30273: 0.02194052397613788
Position 6592: 0.02191534515977703
Position 12337: 0.02167505853642577
Position 45475: 0.020647050216430582
Position 42288: 0.020470031465256392
Position 8532: 0.02023731680203223
Position 15170: 0.01958345477936919
Position 20912: 0.01729224234600002
Position 35168: 0.01711490645275088
Position 966: 0.016957376240727486
Position 14904: 0.016458819260879703
Position 444: 0.015951414741911807
Position 54388: 0.015660115088992062
Position 407: 0.01451338513096176
Position 38236: 0.01409323678933598
Position 30923: 0.013022980897938146
Position 15874: 0.01212808341390005
Position 29882: 0.012064017821430873
Position 548: 0.011852499954735755
Position 54040: 0.011601165229764555
Position 17216: 0.011594867726366288
Position 13042: 0.011380873846704415
Position 17203: 0.011226397211639906
Position 1014: 0.010092226132942375
Position 52140: 0.0098848270816127
Position 54038: 0.009730271578259087
Position 15344: 0.009255247267610386
Position 18230: 0.009197360441892996
Position 49097: 0.009144856318544094
Position 20835: 0.00874227124900887
Position 51479: 0.008450558937358493
Position 871: 0.008421274147911164
Position 15646: 0.008165229679293475
Position 14952: 0.00756257759253557
Position 12276: 0.006726234461869688
Position 840: 0.006589450583251043
Position 37518: 0.006385629409609423
Position 5299: 0.006342369101641969
Position 53326: 0.0063276611384938345
Position 1004: 0.0062772104411044196
Position 15697: 0.006030092386795352
Position 18668: 0.00498455170293333
Position 38369: 0.004959468481489366
Position 14771: 0.004778055802490014
Position 1050: 0.004717048064771515
Position 21376: 0.004542064043399978
Position 11763: 0.004527615489925535
Position 36353: 0.004425510280824837
Position 21030: 0.004326707045693575
Position 11871: 0.004300213912124701
Position 1690: 0.004220565374049895
Position 12874: 0.004063528833743326
Position 19651: 0.004014243454326772
Position 603: 0.003910500584989946
Position 37983: 0.0037747417952759734
Position 19466: 0.0036134513867990764
Position 31184: 0.0034905647833756376
Position 20797: 0.0034372112554919916
Position 35413: 0.0034082204528160156
Position 4372: 0.0033898120888343044
Position 51004: 0.0031416620250254565
Position 51781: 0.0030745246980326884
Position 36791: 0.0030552904711038604
Position 52527: 0.0029762769333828805
Position 19312: 0.0029198334745289345
Position 2607: 0.002863311210953566
Position 16900: 0.0028349129828040393
Position 18964: 0.002815610316128876
Position 38839: 0.002785040436475787
Position 35250: 0.00259253934828847
Position 16134: 0.002584686075489107
Position 36048: 0.0024895214799930863
Position 47: 0.002433984916255259
Position 51766: 0.002398308357792498
Position 51866: 0.002244975576999957
Position 1437: 0.0021079195741125385
Position 21253: 0.0020930148801118465
Position 52917: 0.0020712912384261346
Position 54247: 0.001919435361880591
Position 1593: 0.0018963980144229222
Position 52850: 0.0018628125464652946
Position 371: 0.0016940582397233562
Position 38670: 0.0016667675628598108
Position 51722: 0.0015957443803649798
Position 8145: 0.0015720132942965666
Position 312: 0.001559686639961239
Position 1418: 0.0015279175263069903
Position 24421: 0.001315994197867387
Position 19192: 0.0012742416603338776
Position 42014: 0.001222524848070442
Position 892: 0.0011851769642895098
Position 18078: 0.001118951209341257
Position 15027: 0.001091924005256338
Position 37672: 0.0010567660616560277
Position 50957: 0.0010483289547555178
Position 51070: 0.0010318894300307125
Position 6619: 0.0009676588883138625
Position 37583: 0.0009551359126868551
Position 38283: 0.0007671467605560684
Position 1527: 0.0007269201532479528
Position 36469: 0.000725375660631058
Position 37612: 0.0006795230217572594
Position 1912: 0.0006249023481354746
Position 38714: 0.0005920572424126108
Position 51206: 0.0005503705255446852
Position 4134: 0.0004888484399499035
Position 17195: 0.00047091160235655674
Position 49: 0.00046435327195472575
Position 38260: 0.00036476908429958026
Position 1120: 0.00034637715997066235
Position 2942: 0.0003377641698455096
Position 38159: 0.0003200512461756573
Position 23568: 0.000303186376094835
Position 22066: 0.0002805937004649037
Position 3831: 0.0002631118358018452
Position 38847: 0.00023972385648012788
Position 38689: 0.0002258779560493619
Position 14636: 0.0002232510518768036
Position 2488: 0.00021102522698337575
Position 54618: 0.0001739527713878896
Position 37904: 0.00015886632549682258
Position 15122: 0.00013309807131590357
Position 2789: 0.00012742019637426087
Position 15349: 0.0001245518099331951
Position 14695: 0.00012273464721328527
Position 149: 7.418601398782561e-05
Position 6565: 6.822145527087799e-05
Position 672: 5.599068751330759e-05
Position 694: 5.526055244055777e-05
Position 6517: 5.513365777645706e-05
Position 830: 5.0286852403250014e-05
Position 640: 4.5123109141760816e-05
Position 340: 3.2517170490132775e-05
Position 668: 3.125787481208238e-05
Position 20837: 2.9967934144740087e-05
Position 753: 1.5141842730133384e-05
Position 448: 1.4750504227150894e-05
Position 22174: 1.233461378862388e-05
Position 365: 8.800324048502918e-06
Position 23116: 8.299034503182503e-06
Position 135: 6.178363218651517e-06
Position 570: 5.1448479331157195e-06
Position 464: 5.021520774667216e-06
Position 742: 4.901493944083926e-06
Position 486: 4.062200618163554e-06
Position 737: 3.760657962357429e-06
Position 619: 1.5586998319714463e-06
Position 36064: 1.4696900312835613e-06
Position 532: 1.3125537110824104e-06
Position 241: 1.2277135015758338e-06
Position 343: 8.996609994204877e-07
Position 58: 8.868772167069383e-07
Position 14678: 8.805090514055949e-07
Position 7: 7.793675888777632e-07
Position 201: 5.094855872068582e-07
Position 233: 2.2299571162351904e-08
Position 60: 1.8052622244810142e-08
Position 37: 1.507628780285434e-08
Position 108: 1.4773514093982217e-08
Position 430: 5.371255299001012e-10
Position 87: 2.1838060206306965e-10
Position 455: 3.39756422239946e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 50699: 0.9997981846882272
Position 29482: 0.984228063410655
Position 35776: 0.96668615065435
Position 22116: 0.9321574210876494
Position 20690: 0.9295313947481479
Position 35018: 0.9188297981502738
Position 13713: 0.9181059975617709
Position 11583: 0.9012268919493784
Position 41895: 0.8866935709621817
Position 6112: 0.8365615419289908
Position 45638: 0.7667377847083487
Position 17625: 0.7628087953698749
Position 54207: 0.7311118831223764
Position 6464: 0.6819375372813715
Position 52427: 0.6610026058130635
Position 14903: 0.6324786861607301
Position 31984: 0.621896340975547
Position 27454: 0.6215215291608415
Position 10845: 0.596851869554117
Position 16802: 0.590361705634883
Position 1718: 0.5717810722372584
Position 56534: 0.5697463776852467
Position 54553: 0.5449724364553576
Position 38655: 0.49297795646426673
Position 50307: 0.47106466363295796
Position 11143: 0.3938584371660693
Position 5900: 0.39294643747155866
Position 53897: 0.38206293721478046
Position 42203: 0.38103670122860833
Position 26894: 0.3380493485674923
Position 53223: 0.272149959713967
Position 34811: 0.26783410187741274
Position 39223: 0.260561775159207
Position 28268: 0.25268614085172847
Position 8322: 0.23779903220249554
Position 15622: 0.23600890172706496
Position 26110: 0.21821583282173954
Position 26969: 0.19665141394678565
Position 54722: 0.15629540653986962
Position 912: 0.15075003154540884
Position 7363: 0.1504787850467386
Position 3006: 0.1364749880407151
Position 21237: 0.12988364835305355
Position 54905: 0.12696526769875613
Position 2693: 0.1114829916575119
Position 17129: 0.1100404448180168
Position 48957: 0.10804329468199365
Position 54240: 0.10245580571225044
Position 7188: 0.09903595546865775
Position 17552: 0.0954841006132099
Position 51632: 0.08997781891728575
Position 5236: 0.08882024850768379
Position 27246: 0.08296446625572805
Position 14865: 0.0816747778120647
Position 5689: 0.07841810909881342
Position 2842: 0.07714441189672568
Position 55765: 0.0720512559563589
Position 442: 0.06988057311418895
Position 12210: 0.0675949026963455
Position 37473: 0.0671132991212127
Position 14527: 0.06664886318858311
Position 53165: 0.06627301655863227
Position 7225: 0.06541967832131636
Position 5626: 0.06302061574023086
Position 6391: 0.06291763456352606
Position 56552: 0.06259478659814768
Position 45361: 0.06223105090637406
Position 13657: 0.05941420869775389
Position 54447: 0.05863861255017328
Position 10609: 0.05844716500865819
Position 6411: 0.053021798245003846
Position 3048: 0.05157020803818801
Position 5925: 0.05061291547565771
Position 11187: 0.04882623618844878
Position 3990: 0.04698546503616342
Position 27995: 0.0441767980663783
Position 52559: 0.044081946170321226
Position 37544: 0.043204290063639246
Position 29866: 0.04274445231172238
Position 30836: 0.03718638418167594
Position 55381: 0.035983989751265315
Position 24495: 0.03285050592943164
Position 54246: 0.032773547899120174
Position 6405: 0.030619674488588117
Position 11346: 0.029792078475746952
Position 43130: 0.028764795439066806
Position 16982: 0.02873836506928122
Position 7342: 0.028305402075746597
Position 7320: 0.027396508118839986
Position 29863: 0.02731029076478967
Position 28330: 0.026960863769893418
Position 50387: 0.026736671329522708
Position 14993: 0.02644436532495056
Position 20968: 0.02547081746400858
Position 10326: 0.024164658895445456
Position 54835: 0.023527104652835654
Position 17005: 0.022828427512767223
Position 13988: 0.022539305587785347
Position 11461: 0.022417185113741984
Position 891: 0.020907403194327073
Position 1477: 0.020839526975194953
Position 21140: 0.020711196673677938
Position 12145: 0.020485309055261407
Position 7244: 0.02029547156482895
Position 8091: 0.019766572433073143
Position 464: 0.01934998726473819
Position 52387: 0.01821444332475129
Position 30180: 0.017347139514058727
Position 3240: 0.017028808521547433
Position 51680: 0.016744668633824223
Position 54927: 0.01603267304882804
Position 3200: 0.015062955976823066
Position 38109: 0.014466204102325079
Position 14541: 0.014255388865553503
Position 7744: 0.014221480416216029
Position 34956: 0.014137989579900251
Position 3155: 0.013840377463343653
Position 2713: 0.012958153108719457
Position 21292: 0.01282321958879322
Position 15504: 0.012060346335432168
Position 12923: 0.011380873846704411
Position 54954: 0.01136280049819304
Position 8243: 0.011239812952569346
Position 6702: 0.010482889765333805
Position 14562: 0.009982131363478388
Position 11409: 0.009574528429763087
Position 24543: 0.009564354218098465
Position 8130: 0.009564083904610452
Position 37487: 0.009381345317801664
Position 15202: 0.00926699297032723
Position 6911: 0.009136434298895883
Position 52525: 0.009037293769427909
Position 54310: 0.008987674134686081
Position 7769: 0.008691809715073105
Position 8052: 0.008448709933227492
Position 20900: 0.008333834096448535
Position 1769: 0.007777155884205857
Position 7903: 0.007584129677211983
Position 51369: 0.007377685029200057
Position 29720: 0.0072978602821826615
Position 14036: 0.007282546713462047
Position 3100: 0.007203037309834901
Position 1772: 0.007095737226323402
Position 14944: 0.007076476087532204
Position 11704: 0.006860328940519735
Position 14575: 0.006672539385711462
Position 1741: 0.006542818928195359
Position 35705: 0.006495414287421864
Position 1577: 0.0064668147572063996
Position 14579: 0.0058976313493410894
Position 16811: 0.005809405664714688
Position 638: 0.005653145069531112
Position 52596: 0.00561723677575371
Position 50876: 0.005318791955645877
Position 55311: 0.0050335864705628565
Position 18509: 0.004984551702933334
Position 11430: 0.004933797332804166
Position 55181: 0.004914351995047139
Position 38187: 0.004836040130871909
Position 17819: 0.004670168829388335
Position 14622: 0.004648673379242971
Position 29699: 0.004628266634058634
Position 30114: 0.0045933844620791526
Position 36287: 0.004548645742804615
Position 5395: 0.0044301039954874446
Position 13661: 0.004245227286293715
Position 19131: 0.004194075134862815
Position 1287: 0.004183136493373978
Position 6790: 0.004111987966170627
Position 6886: 0.004088226350404103
Position 19615: 0.004014243454326774
Position 52071: 0.003669604533155921
Position 19401: 0.0036134513867990764
Position 14811: 0.0036016274655962643
Position 31085: 0.0034905647833756376
Position 35249: 0.003408220452816015
Position 18180: 0.0033974046908622378
Position 619: 0.0032248634133065493
Position 43076: 0.003199663844961938
Position 819: 0.0030709718264592
Position 36633: 0.0030552904711038577
Position 3872: 0.003009001324761299
Position 35793: 0.002857946765395651
Position 51645: 0.002749592434520529
Position 37824: 0.0026918991291086393
Position 52005: 0.002666980217221405
Position 2757: 0.0026656827661985646
Position 3218: 0.002594775021458837
Position 11317: 0.0025821700996178578
Position 7405: 0.002490855456929499
Position 12314: 0.0024084287965610383
Position 12763: 0.0023712199143340234
Position 1482: 0.002351558146257731
Position 35542: 0.002311877423617963
Position 20692: 0.0023028086329039757
Position 7906: 0.0020088946606524752
Position 2365: 0.0019879844445239276
Position 52011: 0.0019015526453863337
Position 51607: 0.001877718569004091
Position 21252: 0.001849129002632595
Position 15485: 0.001802289728318003
Position 6424: 0.0016763484351349223
Position 52740: 0.001673255254991707
Position 15771: 0.0016730317505587106
Position 30581: 0.0015179862318824165
Position 15010: 0.001476774705926518
Position 18772: 0.0014309477066653483
Position 16057: 0.0013894379283169403
Position 18744: 0.0013846626094635283
Position 11874: 0.0013693979455719973
Position 24320: 0.001315994197867387
Position 1833: 0.0012913095646488349
Position 51336: 0.0012770710323667305
Position 12738: 0.0012046916012887587
Position 38155: 0.0012024281286596738
Position 14770: 0.00119461250776034
Position 17984: 0.0011655288470155097
Position 4131: 0.001126108306944916
Position 18136: 0.0010832092839681707
Position 4321: 0.0010674373010556106
Position 51859: 0.0010654018579547792
Position 871: 0.0010502392484191302
Position 52849: 0.0009805828660250245
Position 2389: 0.0009796997788057708
Position 35992: 0.000953268841886955
Position 35981: 0.0009403440573182994
Position 54792: 0.0009146101126110842
Position 37863: 0.0008844421525802341
Position 13916: 0.0008723950735465902
Position 14365: 0.0008193878950584353
Position 2762: 0.0007677154185006521
Position 37306: 0.000733142875570466
Position 586: 0.000730262431743525
Position 13743: 0.000678276324204664
Position 35235: 0.0006657075309630839
Position 4216: 0.0006604727736119802
Position 13957: 0.0006483451553551512
Position 684: 0.0006450333182199784
Position 35687: 0.000608024075869447
Position 6812: 0.0005972980563719211
Position 51841: 0.000581287827894262
Position 12696: 0.00048761731812054437
Position 36170: 0.0004541729565522776
Position 1778: 0.00041852901948523304
Position 194: 0.00036918207466355216
Position 730: 0.00036609738809243104
Position 37860: 0.00035726683908392427
Position 50950: 0.00034292832213237773
Position 511: 0.00032316930764850817
Position 1694: 0.00032151835976474764
Position 1883: 0.0003075505665935725
Position 23379: 0.0003031863760948352
Position 51097: 0.00030175126109837486
Position 14052: 0.00027955962429093023
Position 51155: 0.00025825258325454275
Position 1797: 0.00025695486624565983
Position 38570: 0.00025032746833757174
Position 37653: 0.00024863029356103785
Position 13920: 0.0002255645939806321
Position 6305: 0.00022241699202230045
Position 6302: 0.0002218167052433964
Position 1526: 0.0002158061129935907
Position 20780: 0.0001856563886356982
Position 15160: 0.0001748451393634882
Position 1546: 0.0001643724443179566
Position 1745: 0.00015566651857641352
Position 957: 0.0001507066663175743
Position 52648: 0.00014783615689072766
Position 36167: 0.00014774001619603244
Position 1436: 0.00014186593174538047
Position 21954: 0.0001355365735893709
Position 1828: 0.0001306488610665092
Position 51730: 0.0001287268897341621
Position 13960: 0.00010278377457645351
Position 3617: 9.89004526072144e-05
Position 640: 9.527049316724807e-05
Position 21900: 9.326083833663035e-05
Position 2319: 9.039361897444047e-05
Position 6282: 9.034518047471799e-05
Position 1025: 7.092488630867813e-05
Position 14656: 6.21129590027584e-05
Position 42267: 5.179916140389446e-05
Position 3791: 5.010354471378348e-05
Position 35563: 4.587629893462246e-05
Position 3568: 4.5697606246926866e-05
Position 2730: 4.1620067224747956e-05
Position 921: 4.08045544237842e-05
Position 3777: 3.784183561628723e-05
Position 51280: 3.58604568584979e-05
Position 21927: 3.43795117813508e-05
Position 247: 3.1168747638309e-05
Position 3623: 3.056839661763339e-05
Position 548: 2.85334261348072e-05
Position 1224: 2.52479765663068e-05
Position 1063: 2.040660144001333e-05
Position 227: 1.9117266464198413e-05
Position 50852: 1.7990462042909354e-05
Position 21873: 1.7416776757551648e-05
Position 2535: 1.6258595632805355e-05
Position 127: 1.5225901376319082e-05
Position 22887: 6.834441912507407e-06
Position 570: 4.521702173138964e-06
Position 12073: 2.956615750541768e-06
Position 357: 2.8337387252930394e-06
Position 644: 2.3551398167338796e-06
Position 241: 1.5766026200752147e-06
Position 22940: 1.4645925906750973e-06
Position 51700: 1.420083832135349e-06
Position 15537: 1.1847304100803574e-06
Position 52345: 9.779894990093535e-07
Position 208: 8.64281877068747e-07
Position 764: 8.47225207370938e-07
Position 775: 8.142188849868055e-07
Position 50878: 4.783678143266206e-07
Position 35989: 4.672469182489214e-07
Position 804: 3.5295540956844416e-07
Position 36209: 3.272259029704225e-07
Position 783: 2.9769049500051273e-07
Position 14063: 1.2261776921973207e-07
Position 1847: 9.092474637356308e-08
Position 1018: 6.162738376807436e-08
Position 943: 5.174603037973144e-08
Position 828: 3.761659835152366e-08
Position 381: 3.630036856735166e-08
Position 35487: 2.765331907727382e-08
Position 262: 1.5562901386111717e-08
Position 135: 3.0843968350754656e-09
Position 166: 3.0543430330671548e-09
Position 790: 2.2154955890316735e-09
Position 173: 1.8947490739250155e-09
Position 283: 1.887039347243745e-09
Position 212: 1.7252190688395644e-09
Position 324: 1.257689212956213e-09
Position 787: 1.0362581438591736e-09
Position 154: 7.275372809237511e-10
Position 322: 5.881349009036865e-10
Position 255: 1.1677028912833504e-10
Position 291: 1.053194113329515e-10
Position 333: 1.0452947552335403e-10
Position 96: 7.11558726125892e-11
Position 285: 2.961065079477761e-11
