Gene = CHMP5
Position 12184: 0.00048193182119866533
Position 2174: 0.0004754549684818571
Position 1750: 0.0003884304340519648
Position 7012: 0.00036488823352496294
Position 6422: 0.0003079632854609587
Position 631: 0.00025797273117291483
Position 3972: 0.0002535504949963148
Position 304: 0.00020615982827158516
Position 6579: 0.00019146525283450966
Position 919: 0.0001911617652116139
Position 64: 0.00015899215525712782
Position 2202: 0.00015778125897635817
Position 2164: 0.00015766563318532484
Position 11860: 0.00013892546611716123
Position 76: 0.0001336605138454738
Position 2303: 0.00010916725928168974
Position 6349: 7.391947454555417e-05
Position 807: 7.011018190820194e-05
Position 912: 4.677922042820795e-05
Position 773: 4.66903562074949e-05
Position 1821: 3.4838470057950145e-05
Position 11853: 3.243773387187622e-05
Position 1718: 2.6114835945367077e-05
Position 1807: 2.539116442383047e-05
Position 97: 2.3771982603028555e-05
Position 6499: 2.074059018437501e-05
Position 742: 1.9852592495610828e-05
Position 873: 1.822829879679422e-05
Position 1316: 1.4654159899080595e-05
Position 715: 1.4246844088684945e-05
Position 1953: 1.0892270546594598e-05
Position 875: 8.909259204103557e-06
Position 110: 8.377666426551367e-06
Position 6571: 7.182240729893075e-06
Position 12415: 7.166794106212454e-06
Position 116: 6.877865115707253e-06
Position 360: 5.879534062007195e-06
Position 1162: 4.858651081733104e-06
Position 988: 1.3310859939409873e-06
Position 610: 8.101618657259356e-07
Position 322: 2.1117521288880365e-08
Position 325: 1.854112539062831e-08
Position 458: 1.5594362896667367e-08
Position 90: 1.1710153731302246e-08
Position 108: 8.57583211857264e-09
Position 938: 3.444907553348581e-12
Position 567: 2.623987263820504e-13
Position 439: 6.300662984466101e-14
Position 557: 3.666682622237202e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 11513: 0.999999999999999
Position 6209: 0.9997883453236058
Position 1067: 0.9353831063521786
Position 15866: 0.7887206925899906
Position 2910: 0.6458189859039021
Position 13170: 0.37385422903375043
Position 3455: 0.32745048515713127
Position 5680: 0.2890127345305689
Position 11703: 0.22714470699476907
Position 11719: 0.22177330902202919
Position 3659: 0.17550242259037255
Position 8055: 0.17346987317105375
Position 11731: 0.12748938357467526
Position 2019: 0.12409928980175154
Position 6598: 0.11698509969175758
Position 16029: 0.09334457698075217
Position 567: 0.08973730334538076
Position 1952: 0.07346450895767423
Position 786: 0.05681383769024793
Position 11807: 0.05660056521012834
Position 5608: 0.05320557576756158
Position 2234: 0.049626468835300766
Position 5714: 0.04206137985476846
Position 2534: 0.03945744033377473
Position 11761: 0.035197117361291025
Position 3424: 0.033540595090597855
Position 15678: 0.03075510573338076
Position 11932: 0.030094069031597278
Position 13185: 0.029992652217846184
Position 969: 0.029498975186112948
Position 15601: 0.02939199057057241
Position 8422: 0.02873846314547325
Position 6979: 0.028432806572497655
Position 8399: 0.026349008390812678
Position 686: 0.026246980860785498
Position 15829: 0.021988393217685254
Position 3515: 0.02113201247721809
Position 597: 0.020924962757850413
Position 2237: 0.020614917181170388
Position 3480: 0.020602229927524904
Position 6520: 0.01864142852463915
Position 9178: 0.018458745811175542
Position 5690: 0.018368685830858874
Position 2157: 0.017347906464642047
Position 7154: 0.017078508799143265
Position 6774: 0.016421303433595852
Position 2257: 0.01617059421644733
Position 3360: 0.015240453753213786
Position 6790: 0.014414946152117799
Position 11951: 0.014129011507236921
Position 14006: 0.01000128485819073
Position 15411: 0.009700780305165618
Position 845: 0.008622788520628387
Position 13008: 0.00809104511506938
Position 2086: 0.008001654489215904
Position 4113: 0.007873308775698805
Position 15056: 0.007532752992960171
Position 11736: 0.00693250719259896
Position 8545: 0.006784731210700918
Position 1024: 0.006531037396648919
Position 16533: 0.006236019729339251
Position 13233: 0.006164704535816652
Position 10156: 0.0056959321719194924
Position 13423: 0.00562099896050544
Position 1633: 0.005270752948716234
Position 11956: 0.00506871312636548
Position 6938: 0.0046943448340964694
Position 5225: 0.004604523836267972
Position 2379: 0.004278385304410872
Position 6957: 0.003943831536608302
Position 1034: 0.003846838736807169
Position 1911: 0.003656402976555463
Position 7120: 0.0035552890994138458
Position 16346: 0.0029852398729967988
Position 1979: 0.0029715188628186176
Position 3785: 0.0028405454840035797
Position 6822: 0.002775952961814053
Position 11775: 0.0027288667308433038
Position 3664: 0.002535301162672883
Position 7110: 0.0024448853848897606
Position 11784: 0.002255359970704668
Position 428: 0.002200614355626489
Position 14002: 0.00217890191478819
Position 14622: 0.0019130872058991904
Position 271: 0.001798650526417076
Position 15486: 0.0016508765022198021
Position 2296: 0.0015853620671448885
Position 7074: 0.0014583228068030987
Position 6803: 0.0014510778882494933
Position 13721: 0.0014105936730195298
Position 3390: 0.0013873101039724555
Position 807: 0.0013509140458694937
Position 754: 0.0013305210682426044
Position 2772: 0.0013161889701670917
Position 3631: 0.0012865461378907803
Position 13089: 0.0012832306901666775
Position 12314: 0.00121559499456541
Position 3139: 0.0011523646740739903
Position 13254: 0.0011376344143922044
Position 662: 0.0010708580011773898
Position 1078: 0.0009025518104070962
Position 11763: 0.0008791015946758406
Position 2747: 0.0008774591169843279
Position 1999: 0.0007946692558572429
Position 5431: 0.0007486907178658295
Position 496: 0.0006921314711740758
Position 631: 0.0006543923502608206
Position 2426: 0.0006202159730036036
Position 2419: 0.0006166778830146837
Position 2810: 0.0006057245563872508
Position 2106: 0.0005704963674952958
Position 3543: 0.0005644608146261659
Position 15219: 0.0005207911979800642
Position 6472: 0.0004826163163528785
Position 1100: 0.0004689301473276205
Position 577: 0.0004661479358947054
Position 1075: 0.0004203084745213267
Position 1956: 0.0004154304482567731
Position 3894: 0.00041196070294731397
Position 2645: 0.0003755338744443385
Position 764: 0.0003724982214460871
Position 502: 0.0003556454352475612
Position 6683: 0.000303947530077075
Position 3187: 0.0002875630082266208
Position 8214: 0.0002747943148316247
Position 1044: 0.00026636863312232617
Position 2608: 0.00024541831659644753
Position 2202: 0.00023774471746313043
Position 6495: 0.00021095350563795726
Position 392: 0.00019863158991999198
Position 2287: 0.00019156085715935046
Position 13889: 0.00018889783088230487
Position 1416: 0.00016388529536259672
Position 1580: 0.00016046257069052546
Position 3027: 0.00015867423296881991
Position 6655: 0.0001562863448926624
Position 2493: 0.0001519527024361561
Position 6446: 0.00013978245617303747
Position 3778: 0.00012686502336442458
Position 699: 0.00012333280742150471
Position 13209: 9.705511032747567e-05
Position 862: 9.448617784550749e-05
Position 1282: 8.949908773639022e-05
Position 6404: 8.274924129060942e-05
Position 369: 8.150052753262429e-05
Position 11983: 7.850897720319273e-05
Position 2315: 7.482351049749574e-05
Position 6401: 7.453496756659701e-05
Position 3096: 6.203390392266481e-05
Position 1465: 5.88174970054359e-05
Position 1125: 5.7045228768317685e-05
Position 6437: 5.693625718575358e-05
Position 1384: 4.9197711140097706e-05
Position 1400: 4.822242349139927e-05
Position 1714: 4.514617760052794e-05
Position 711: 4.1780542158934774e-05
Position 7124: 3.969282994533102e-05
Position 584: 3.719719328050444e-05
Position 1097: 3.397935661457475e-05
Position 1547: 3.1375267685179155e-05
Position 6355: 2.6750937239170543e-05
Position 654: 2.6721471471252383e-05
Position 773: 2.512365255367286e-05
Position 6556: 2.4664540301602124e-05
Position 668: 2.0111474976072218e-05
Position 1732: 1.3923406813828752e-05
Position 1083: 1.300798828595032e-05
Position 646: 1.2151677025000228e-05
Position 1662: 1.1964157556914624e-05
Position 6420: 8.561272131394599e-06
Position 1424: 6.936899735079951e-06
Position 1749: 5.812222211692443e-06
Position 3796: 5.683123186730056e-06
Position 1690: 5.642684413032045e-06
Position 11828: 4.986427799025622e-06
Position 1348: 4.790612174266087e-06
Position 2044: 4.315169132038918e-06
Position 1539: 3.836242938389488e-06
Position 910: 3.757106109669817e-06
Position 1666: 3.754563744167589e-06
Position 1501: 3.6573950607059374e-06
Position 1121: 3.575826683276595e-06
Position 1928: 3.091791393118476e-06
Position 136: 3.06992344377528e-06
Position 1459: 2.8361009706720835e-06
Position 873: 2.6817179387328768e-06
Position 905: 2.1495611853720176e-06
Position 11832: 1.6847422354408651e-06
Position 1493: 1.3059301458536144e-06
Position 1299: 1.3040844942966015e-06
Position 1640: 1.2571426370126123e-06
Position 1642: 1.2020186690932223e-06
Position 1260: 1.1152580298959851e-06
Position 1437: 1.012781538239713e-06
Position 1315: 9.397377848493162e-07
Position 1726: 9.385037316108983e-07
Position 1513: 9.323700413295336e-07
Position 1583: 7.22227430223466e-07
Position 1320: 6.856551807401949e-07
Position 1472: 6.527544305010166e-07
Position 1769: 3.661880717000338e-07
Position 1507: 1.6496218039678907e-07
Position 1329: 1.6362293024910386e-07
Position 158: 1.6116019832678827e-07
Position 2267: 1.387036601015989e-07
Position 1559: 1.3652099250337565e-07
Position 1803: 1.7802193158116165e-08
Position 1142: 1.6376156664368758e-08
Position 1136: 6.4858947020931504e-09
Position 1080: 5.049359894183478e-09
Position 1238: 4.913111707841808e-09
Position 12004: 4.787885678578588e-09
Position 1554: 4.662233266597888e-09
Position 12021: 2.3249377135045843e-09
Position 183: 2.0903917610130657e-09
Position 1130: 3.508388014155414e-10
Position 1151: 1.17183013329522e-10
Position 169: 7.796707938598782e-11
Position 231: 5.3928193542204987e-11
Position 1172: 4.022674370973058e-11
Position 228: 8.315283758050692e-13
Position 237: 2.3187897382153443e-13
