Gene = PRPF38B
Position 4390: 3.653469992908224e-05
Position 282: 3.18438771052658e-05
Position 3215: 2.8327886194527058e-05
Position 493: 2.7672991973762537e-05
Position 397: 2.3334702367000725e-05
Position 1003: 2.1865867791072482e-05
Position 3871: 2.1422875904132447e-05
Position 4465: 1.9788503900161812e-05
Position 3582: 1.7580131122338767e-05
Position 4644: 1.6221663281326364e-05
Position 3101: 1.5163909146251089e-05
Position 633: 1.4764179669992673e-05
Position 902: 1.1901822617715504e-05
Position 684: 1.1634664599288924e-05
Position 4590: 1.1005513714783544e-05
Position 960: 1.0518062456299535e-05
Position 4012: 9.702924694504476e-06
Position 183: 9.297854396585954e-06
Position 394: 8.265414543099452e-06
Position 329: 7.438150123707012e-06
Position 834: 6.853362240146847e-06
Position 427: 6.501837469863285e-06
Position 206: 5.510512412131836e-06
Position 3803: 5.163646938434209e-06
Position 1285: 5.0486481522635336e-06
Position 5496: 4.1625501261325915e-06
Position 3540: 2.7130016782781343e-06
Position 3673: 2.618150520066232e-06
Position 346: 2.473871667976754e-06
Position 3039: 2.018394304725154e-06
Position 847: 1.7619859370428585e-06
Position 3574: 1.3874440942899387e-06
Position 651: 1.2016065561641636e-06
Position 349: 1.0797515034080488e-06
Position 544: 1.041788711672276e-06
Position 340: 9.112194330258548e-07
Position 144: 8.806886752265899e-07
Position 816: 7.441678126783249e-07
Position 807: 5.703332365757831e-07
Position 1069: 4.871117702913803e-07
Position 818: 4.289450480550513e-07
Position 579: 3.504597014718933e-07
Position 180: 3.334833542558122e-07
Position 4165: 2.745245023937576e-07
Position 376: 2.6907945379053807e-07
Position 1386: 2.1998623268780085e-07
Position 4014: 2.0726473132748732e-07
Position 2638: 1.7886858796153038e-07
Position 208: 1.7079629907168987e-07
Position 508: 1.2391168175966024e-07
Position 212: 7.069910269976928e-08
Position 6880: 6.848179823820016e-08
Position 352: 6.742332822730723e-08
Position 613: 6.730329426576143e-08
Position 850: 6.528244712684318e-08
Position 839: 4.8343347680378824e-08
Position 1300: 4.393534957740289e-08
Position 191: 1.6543396186947092e-08
Position 148: 1.653268181605557e-08
Position 552: 1.3913757000908661e-08
Position 520: 6.660297418063763e-09
Position 600: 4.511855440311241e-09
Position 841: 2.488064008287336e-09
Position 559: 1.6563564507414898e-09
Position 502: 1.5717693161474263e-09
Position 3058: 3.1445217800278827e-12
