Gene = ARV1
Position 18571: 4.134937538027174e-06
Position 18689: 4.053525332298141e-06
Position 18180: 3.5598171699350017e-06
Position 665: 1.7897862701954962e-06
Position 51: 6.777931578965986e-09
Position 331: 1.9960877999534115e-09
Position 316: 6.600608708170243e-10
Position 9: 1.1339769224551206e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9270: 0.9877909762278884
Position 18071: 0.9480196327988223
Position 17800: 0.8626043425369342
Position 16710: 0.7644056440565041
Position 11060: 0.533967070939002
Position 11100: 0.4097053312940949
Position 21088: 0.40730558740239253
Position 20120: 0.3758453348618078
Position 21511: 0.31354813748516297
Position 17422: 0.2755677759313086
Position 9574: 0.27108598359750996
Position 2770: 0.26222084389262307
Position 20088: 0.24808538954382187
Position 20573: 0.19928802291307857
Position 569: 0.19880333532066752
Position 11550: 0.18254738029506407
Position 2687: 0.17705954863154974
Position 20501: 0.17607625320964881
Position 20294: 0.17539460294308598
Position 20257: 0.13218278095164573
Position 632: 0.12360816915900824
Position 21287: 0.11375950319836982
Position 20139: 0.09147368503030542
Position 16113: 0.09080451436005287
Position 11530: 0.07326424494228011
Position 11310: 0.07087685179243113
Position 11346: 0.06418896300270739
Position 17010: 0.058661586460201046
Position 7368: 0.05727056146077803
Position 9467: 0.055562688480518214
Position 7439: 0.04461790025296724
Position 9686: 0.042695976006713154
Position 2721: 0.04068727238055074
Position 21536: 0.04043642719525237
Position 13215: 0.036185360733097166
Position 18570: 0.036055741080506826
Position 19387: 0.03452210190468112
Position 9618: 0.03402480012428686
Position 16755: 0.033739194123112756
Position 17418: 0.02539619691753483
Position 2639: 0.020699226968256136
Position 7698: 0.020662886078721472
Position 18778: 0.01957353553805762
Position 17982: 0.019326104022793042
Position 377: 0.018477379197251783
Position 18693: 0.01836174213881744
Position 11307: 0.017605685413157768
Position 11333: 0.016856329318121404
Position 18157: 0.016112474629462813
Position 13176: 0.014236448835538129
Position 11526: 0.01392315341835089
Position 20535: 0.013208415815739758
Position 20431: 0.013194933958364508
Position 9114: 0.012209023772110706
Position 17442: 0.012052995746294105
Position 21528: 0.011139455327579512
Position 551: 0.01111067565515947
Position 19992: 0.010920638683259345
Position 18450: 0.010462388872720427
Position 18597: 0.010322211558835392
Position 3184: 0.010132403857094727
Position 973: 0.009991936978946953
Position 2314: 0.009113554240610383
Position 2428: 0.00904897081458728
Position 16966: 0.00884866645291421
Position 19424: 0.008706498408047797
Position 9470: 0.008454671949522348
Position 19362: 0.00734398188571074
Position 20605: 0.006932429881288561
Position 3076: 0.006505005235275597
Position 2797: 0.0062183684133656795
Position 2963: 0.006205519939866285
Position 21048: 0.0061924639398352795
Position 3152: 0.005883869256820301
Position 2468: 0.005546089927420712
Position 1118: 0.00540680688201732
Position 20171: 0.0050585444205982055
Position 20949: 0.004515071068216911
Position 11633: 0.0042498806245660084
Position 19427: 0.004243094797059878
Position 1312: 0.004133235882999102
Position 2265: 0.004110130316693297
Position 18361: 0.003907630276849812
Position 18502: 0.003710178921103905
Position 316: 0.0033819501698759405
Position 19105: 0.0025643699574474017
Position 11290: 0.0020875694456729604
Position 9805: 0.0019946452951866965
Position 20315: 0.0015461040765609381
Position 18323: 0.0012359938471317197
Position 13309: 0.001136283843816166
Position 18205: 0.0009889201207754275
Position 573: 0.000979084423800676
Position 18340: 0.000883111774995314
Position 864: 0.0008477241921889235
Position 397: 0.000836466575259022
Position 2370: 0.0007819839941769318
Position 11732: 0.0007239253065119484
Position 19926: 0.0007047597958777193
Position 20025: 0.0006984519006816767
Position 999: 0.0005554149344421506
Position 1469: 0.000525439138951133
Position 242: 0.0005045277533778349
Position 1196: 0.0004586095436006862
Position 1308: 0.0004560700220355123
Position 1472: 0.00044725991634443965
Position 18383: 0.00038218416914450465
Position 1548: 0.000321562735334303
Position 1332: 0.000319920694578599
Position 2338: 0.00025001954426653693
Position 10820: 0.0002447426144574421
Position 1016: 0.00022938666634362263
Position 782: 0.00022461837554103257
Position 2173: 0.00021438612349224923
Position 323: 0.00020554617919905645
Position 440: 0.00016068191467742866
Position 19452: 0.00016046014623548422
Position 18668: 0.00015630106340014507
Position 1383: 9.890377939684564e-05
Position 1562: 9.774397931729607e-05
Position 537: 4.340411377543732e-05
Position 571: 3.445419471629705e-05
Position 2604: 2.834926342328024e-05
Position 464: 1.8999023196338858e-05
Position 301: 1.4077816753170577e-05
Position 386: 1.1885742894634683e-05
Position 331: 1.0748094022587172e-05
Position 379: 1.0293502786810756e-05
Position 491: 9.618090703979487e-06
Position 263: 8.947787490177369e-06
Position 1498: 4.464512036659492e-06
Position 218: 3.795648543675385e-06
Position 149: 2.9083039393177053e-06
Position 468: 2.884756930449485e-06
Position 260: 1.950362765247716e-06
Position 295: 1.6429360661484408e-06
Position 737: 1.6107750375969463e-06
Position 154: 9.569640418087348e-07
Position 816: 9.14946300198058e-07
Position 674: 6.62474800453323e-07
Position 926: 5.692988968303596e-07
Position 685: 4.667977052387461e-07
Position 298: 4.280283217850307e-07
Position 173: 2.9234086307278087e-07
Position 117: 1.0837046410708887e-07
Position 747: 8.3679365869233e-08
Position 512: 6.262277993270346e-08
Position 235: 3.0053565537816756e-08
Position 176: 8.360642674154493e-09
Position 470: 2.156054298528091e-09
Position 183: 8.634792631847334e-10
Position 503: 2.890456395201248e-10
