Gene = BCAS2
Position 2556: 0.000318924857996332
Position 1937: 0.0003124565857410331
Position 2396: 0.00030711708916827393
Position 5298: 0.0002539276164146177
Position 3526: 0.000244584010597558
Position 6116: 0.00023598842461814101
Position 2464: 0.00021316740198988853
Position 11686: 0.00020902391968209325
Position 5292: 0.00020191722494925516
Position 5763: 0.0001917449779387666
Position 3799: 0.00019022529856384889
Position 3816: 0.00018339029825790952
Position 5125: 0.00014211605640220007
Position 3803: 0.00013759411291204289
Position 2709: 0.00013621728823415632
Position 6842: 0.0001282101957637832
Position 13464: 0.00011533834464044995
Position 3892: 0.00010286966042678346
Position 3476: 8.494257088817777e-05
Position 2890: 7.643975434199454e-05
Position 5334: 6.750568662263445e-05
Position 1018: 6.348319285689705e-05
Position 4942: 5.951742212500432e-05
Position 1966: 5.756253610818904e-05
Position 5102: 5.5506707697453326e-05
Position 1022: 4.924454250858837e-05
Position 1037: 3.477331763024055e-05
Position 7517: 3.243276075013109e-05
Position 5973: 2.3950317238693786e-05
Position 1449: 1.8803617841337803e-05
Position 5736: 1.8338182000380695e-05
Position 5266: 1.7091664551870838e-05
Position 593: 1.3692377841552595e-05
Position 3756: 1.2882291219923464e-05
Position 1119: 1.1642172073719958e-05
Position 2131: 1.1168155027819755e-05
Position 3047: 9.515038454134157e-06
Position 4511: 9.443494571176897e-06
Position 2941: 8.634725131154264e-06
Position 1568: 8.553190457618061e-06
Position 460: 8.052910685072673e-06
Position 1525: 6.531428460245599e-06
Position 1389: 5.877123905637374e-06
Position 1457: 5.797743685375909e-06
Position 1406: 5.57651069094268e-06
Position 864: 5.417436995194578e-06
Position 519: 3.508062303044265e-06
Position 438: 3.1258646661182297e-06
Position 485: 2.9004131307206474e-06
Position 1186: 2.2716191171928446e-06
Position 2032: 2.181340715116211e-06
Position 2009: 2.1782382334569597e-06
Position 3692: 1.8219353967762895e-06
Position 1128: 1.7170621145586702e-06
Position 527: 1.6813929508839307e-06
Position 1942: 1.556192327349557e-06
Position 2447: 1.4865837538118528e-06
Position 1749: 1.4399093100101179e-06
Position 1574: 1.3962334313525217e-06
Position 2378: 1.3388245465778813e-06
Position 3573: 1.2888492469258879e-06
Position 1410: 1.2679242943345162e-06
Position 803: 1.0886998573297589e-06
Position 589: 1.0586371179995118e-06
Position 2339: 1.0150130454159004e-06
Position 1874: 1.0026159647410855e-06
Position 268: 8.661638320871805e-07
Position 2197: 8.286421072224678e-07
Position 616: 7.605988453085793e-07
Position 1326: 6.326927161937444e-07
Position 111: 4.467170924341861e-07
Position 1992: 4.4568646263633683e-07
Position 2247: 4.425865437390506e-07
Position 634: 4.1927358245582506e-07
Position 916: 3.8753339057965794e-07
Position 5943: 2.1267899174148257e-07
Position 6195: 1.782305020024056e-07
Position 898: 1.7364418439305124e-07
Position 1898: 1.5883371442960627e-07
Position 647: 1.5819001260092152e-07
Position 732: 1.437371699811301e-07
Position 1582: 1.416855845798732e-07
Position 2019: 1.3656041021291227e-07
Position 138: 1.2000119540808828e-07
Position 1189: 1.100677997808698e-07
Position 417: 1.0241348703260218e-07
Position 1334: 9.463496700733186e-08
Position 1503: 8.432075556716007e-08
Position 6017: 8.33874755411603e-08
Position 5777: 7.198261373453211e-08
Position 1145: 6.335956622040509e-08
Position 505: 6.064161325400012e-08
Position 5787: 5.998219011086563e-08
Position 1052: 5.559604090212296e-08
Position 701: 4.993462582055441e-08
Position 279: 3.0397801457011106e-08
Position 163: 1.5589083381054495e-08
Position 6156: 2.5042620110987348e-09
Position 265: 2.2740746809065543e-09
Position 317: 2.192086848951696e-09
Position 295: 2.112574985514341e-09
Position 120: 4.841708955270661e-10
Position 178: 3.0842424905888013e-10
Position 196: 1.216445015211304e-10
Position 77: 7.99901173726229e-12
Position 75: 1.3401795184314349e-12
Position 341: 5.583255859857192e-13
Position 145: 5.270349429759144e-13
Position 361: 3.88307755889902e-14
Position 306: 1.2348276603693283e-14
Position 345: 1.0525539107675352e-14
Position 404: 1.016833948773166e-14
Position 402: 9.561193520880343e-16
Position 356: 1.475089489361443e-16
