Gene = LZTFL1
Position 3002: 0.0006251946489861324
Position 2307: 0.0004334932039778194
Position 282: 0.00039688535813069527
Position 8104: 0.0002755459682927224
Position 377: 0.00018835112197508713
Position 182: 0.00018131342407738137
Position 340: 0.00017808709199628887
Position 2294: 0.00016162313479708878
Position 2322: 0.00016144541074551903
Position 2326: 0.00013774633793719473
Position 11906: 9.440277450644073e-05
Position 11072: 8.540608781928571e-05
Position 11806: 7.661245500081055e-05
Position 11983: 7.4521376976165e-05
Position 1664: 7.164512678092073e-05
Position 1844: 6.26878614895157e-05
Position 31: 4.993673683292241e-05
Position 613: 4.7558738669044335e-05
Position 1185: 3.803320066959623e-05
Position 1408: 3.06427166611547e-05
Position 756: 1.534826968996271e-05
Position 465: 1.4682634464126566e-05
Position 37: 1.0729920027538683e-05
Position 1291: 8.55092420330189e-06
Position 15307: 3.7279036743022158e-06
Position 1253: 2.678966037963312e-06
Position 1466: 2.597289296887131e-06
Position 1196: 2.5114563927334964e-06
Position 89: 6.522523533689521e-07
Position 520: 4.3096897363770107e-07
Position 23: 2.3551258861813554e-07
Position 277: 1.0507986767042504e-07
Position 549: 9.709931157446126e-08
Position 86: 8.80800954959134e-08
Position 679: 8.406063290187104e-08
Position 17: 1.3506328796877497e-08
Position 269: 6.553419822967601e-09
Position 143: 1.2281688675081159e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11027: 0.9771490506632392
Position 9044: 0.8940245884427063
Position 7867: 0.7646257790169798
Position 14706: 0.6748428680740955
Position 11175: 0.6128195024372708
Position 6381: 0.5953607720196067
Position 13607: 0.5226234233959693
Position 4114: 0.47073792633467143
Position 13550: 0.3854045753659638
Position 12903: 0.3327029160822731
Position 18820: 0.30956843184954225
Position 15833: 0.2685298870657328
Position 17298: 0.17314603091818728
Position 2410: 0.1624590305391847
Position 5514: 0.16244637384906657
Position 18606: 0.15181780281990281
Position 6332: 0.12349518398468975
Position 17369: 0.11862155548954645
Position 6357: 0.11062686919967651
Position 14703: 0.09187148688114763
Position 7029: 0.07187377510557393
Position 14678: 0.067766631376115
Position 18333: 0.06372208680084059
Position 10293: 0.06350910210178955
Position 1627: 0.05911747217801188
Position 17123: 0.05886326089057876
Position 9290: 0.05617264161227414
Position 9326: 0.054067423253659645
Position 4118: 0.0520863589545922
Position 6780: 0.037453530778050914
Position 14727: 0.03233260978025934
Position 9206: 0.02895660624284897
Position 18200: 0.02662393901863226
Position 5952: 0.026521499697656138
Position 18681: 0.026232563327879158
Position 9020: 0.022858682750375375
Position 5133: 0.021466826503438653
Position 11454: 0.020004770878119995
Position 17933: 0.019488573776504193
Position 18036: 0.018536342832893703
Position 13181: 0.018276441758797723
Position 15377: 0.017725457754188788
Position 12569: 0.017076235448752006
Position 14578: 0.016674538875855165
Position 12882: 0.01648348233344135
Position 2026: 0.015741930073083134
Position 12937: 0.014360252088660841
Position 14416: 0.01328655865269887
Position 3341: 0.012918273540130988
Position 7119: 0.012728118924578796
Position 1527: 0.011716723870290137
Position 5096: 0.011326774697046526
Position 16623: 0.011196360829469648
Position 15004: 0.01055355718058173
Position 1153: 0.010483098586063052
Position 8080: 0.010013914955978863
Position 16955: 0.009930661754032974
Position 5136: 0.008688248959488075
Position 9173: 0.008272808520887891
Position 14879: 0.007134299986020323
Position 7425: 0.006686202404452888
Position 9952: 0.006604498995704199
Position 8856: 0.006328833372790842
Position 5538: 0.006241084630515368
Position 16787: 0.0060814808287821785
Position 4183: 0.005951236475391608
Position 6845: 0.005387457477996285
Position 4705: 0.005280545800218738
Position 3469: 0.005232419911639757
Position 15457: 0.0048355856987098685
Position 2812: 0.004557903230605641
Position 11412: 0.00432086434924562
Position 1759: 0.004139459713870983
Position 4073: 0.004039376559091067
Position 11733: 0.003912340476793992
Position 3434: 0.0039023079000965783
Position 9090: 0.003879254428648506
Position 582: 0.0037510253888578655
Position 2123: 0.00363438263770302
Position 396: 0.0035546302948344134
Position 16474: 0.003224661748736549
Position 3633: 0.003091374105345524
Position 15968: 0.0030599187027674397
Position 17617: 0.003043462376806398
Position 17140: 0.002985886166286391
Position 4897: 0.002964464612318685
Position 16004: 0.002831558832925111
Position 601: 0.0026836944363239795
Position 6407: 0.0024426482504738244
Position 6511: 0.002426161513229073
Position 13849: 0.002416059283544929
Position 15285: 0.002403441734476831
Position 16571: 0.002326485584468382
Position 13961: 0.002278371235729761
Position 4900: 0.0022454890948098126
Position 12756: 0.0021740440843258
Position 1973: 0.0021734936693075858
Position 14038: 0.00201239639389741
Position 13979: 0.001993399747682028
Position 3508: 0.0019872521726672933
Position 7626: 0.001915759403628192
Position 12565: 0.0018787168663188763
Position 16831: 0.0018699672968768084
Position 15264: 0.0018461849321392526
Position 16749: 0.0017824451487035318
Position 16413: 0.0017752184935310592
Position 7702: 0.0017563755261029363
Position 3682: 0.0016491248472977089
Position 13833: 0.001574838101440252
Position 4732: 0.0015298921150758973
Position 595: 0.00138661501059061
Position 15543: 0.0013185421941563013
Position 647: 0.0011996929200316217
Position 14442: 0.001187413736151024
Position 7066: 0.0011864268252782155
Position 807: 0.0011388443471838428
Position 2634: 0.0011276402441699907
Position 350: 0.0011253373346400283
Position 6821: 0.0010118664589744684
Position 298: 0.0010020290904442788
Position 3828: 0.000986383439223976
Position 4187: 0.000907289049028417
Position 1336: 0.0008106573375749859
Position 1657: 0.0007577753634187054
Position 539: 0.0007387231271440431
Position 1660: 0.0007226521045086004
Position 2007: 0.0006889809155347868
Position 17184: 0.0006271956722899085
Position 3387: 0.0006196755340098851
Position 17160: 0.0005965779245185116
Position 393: 0.0005948599247900603
Position 1945: 0.0005301506848395002
Position 15337: 0.0005206561520697888
Position 14197: 0.0005149076734248009
Position 15396: 0.000506245624876207
Position 9972: 0.0004867436359996528
Position 15188: 0.0004549114173734593
Position 1077: 0.00044563356123027863
Position 1206: 0.0004236378007383444
Position 16425: 0.00041954031155713825
Position 14755: 0.0003953125365435098
Position 7629: 0.00039451239736851864
Position 3390: 0.0003944425782685619
Position 2438: 0.0003827344031196847
Position 2471: 0.00035988441424044765
Position 836: 0.000347981228787605
Position 12414: 0.0002804735240579726
Position 3192: 0.00027066250191957146
Position 1178: 0.0002544537959656601
Position 1901: 0.00023434857400572834
Position 622: 0.00022176472613424475
Position 13318: 0.0002121182674672134
Position 3773: 0.0001951810506586768
Position 6290: 0.00018252068519935847
Position 14889: 0.00017796766081715229
Position 1820: 0.00017152989476417905
Position 11136: 0.00017055058349087278
Position 1037: 0.00016346442772976466
Position 873: 0.00016275285768910618
Position 2073: 0.00015441220522866936
Position 1703: 0.00015258094114552396
Position 742: 0.000151561320760907
Position 952: 0.0001470860542880997
Position 311: 0.00013199444842393408
Position 14140: 0.00012971231470218088
Position 2501: 0.0001293214282488335
Position 851: 0.00010877502487490922
Position 542: 0.00010360969660026906
Position 382: 8.923890718686253e-05
Position 846: 6.796705997073252e-05
Position 152: 5.9684509860514444e-05
Position 14457: 5.7692072044201547e-05
Position 2029: 3.307502389178966e-05
Position 1504: 2.232774939581241e-05
Position 11760: 1.401264582873089e-05
Position 891: 1.3842607110924822e-05
Position 2102: 1.2788851601838329e-05
Position 915: 1.224596662431667e-05
Position 356: 1.2158102862928556e-05
Position 932: 1.0295545162015202e-05
Position 1389: 1.0230835841499946e-05
Position 11321: 8.551027525967823e-06
Position 1689: 8.510914428968801e-06
Position 464: 7.835964815757439e-06
Position 507: 7.743437814144619e-06
Position 1032: 7.185123006329075e-06
Position 401: 6.904468797179007e-06
Position 11199: 6.881319849065115e-06
Position 334: 5.695091423219719e-06
Position 2474: 5.080259972700486e-06
Position 14524: 4.685140162765304e-06
Position 649: 4.317241278662439e-06
Position 11365: 1.8455843481698779e-06
Position 11295: 1.4341581628971718e-06
Position 1394: 1.3848656876564878e-06
Position 11531: 9.79951661433816e-07
Position 708: 8.770587350279811e-07
Position 939: 8.33965923751703e-07
Position 970: 6.581433407392277e-07
Position 605: 5.084944412529377e-07
Position 1196: 2.985423459842609e-07
Position 308: 2.878306001471323e-07
Position 446: 2.61391732889066e-07
Position 816: 2.6098974474595823e-07
Position 858: 2.21407681445934e-07
Position 655: 1.5729267736892202e-07
Position 1719: 5.71197233475331e-08
Position 1080: 2.964216201729169e-08
Position 471: 1.8384033060385685e-08
Position 612: 1.5818886836817757e-08
Position 652: 1.53081403591307e-08
