Gene = ARHGEF39
Position 1012: 2.6511529335281405e-05
Position 1427: 2.5848580438211906e-05
Position 1771: 1.9159209166495702e-05
Position 633: 1.6195286052037183e-05
Position 304: 1.5812599648422365e-05
Position 1675: 1.484288620873649e-05
Position 1090: 1.4474538654807074e-05
Position 1728: 7.347686229270214e-06
Position 1441: 6.623669671835088e-06
Position 1038: 6.10572804439212e-06
Position 625: 5.479344930319175e-06
Position 98: 5.329141053322235e-06
Position 688: 4.270869686816758e-06
Position 570: 3.225422012074421e-06
Position 496: 2.178560551464141e-06
Position 602: 1.3429472785326102e-06
Position 536: 1.2259732831191586e-06
Position 580: 8.109208727336866e-07
Position 386: 6.90584580784714e-07
Position 164: 6.477761778128392e-07
Position 2043: 6.011573760037117e-07
Position 743: 5.754988979910187e-07
Position 436: 4.7617213413246067e-07
Position 1052: 3.25557189934608e-07
Position 645: 2.3459514902281486e-07
Position 716: 1.2827422822309692e-07
Position 2787: 1.0431566261533472e-07
Position 746: 4.3068490901453454e-08
Position 1360: 7.229264800494463e-09
Position 1223: 1.2219087000599025e-09
Position 1024: 6.40595678099126e-10
Position 420: 1.1321989000884328e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 794: 0.9599650162861032
Position 1160: 0.8885141273887541
Position 436: 0.8193860221230205
Position 3284: 0.4992739613587572
Position 1894: 0.4344524125999601
Position 2864: 0.3837168513149648
Position 1872: 0.3009928308895857
Position 2139: 0.21496525132492253
Position 3059: 0.2102513303842679
Position 5503: 0.19885528513449818
Position 2545: 0.1828532195021693
Position 406: 0.15738969361378902
Position 2109: 0.1560753181838801
Position 4404: 0.14343146475862503
Position 2942: 0.12571117638588272
Position 3019: 0.1175610301309304
Position 2478: 0.05683823499160092
Position 4407: 0.05049166086202913
Position 2512: 0.04011335556676868
Position 4319: 0.039779401286048836
Position 2649: 0.03955808475126218
Position 3869: 0.037687716830026086
Position 2212: 0.031439297790037825
Position 3411: 0.030412572612585353
Position 1001: 0.029655889760325287
Position 4259: 0.028492896151050568
Position 3287: 0.028313716702631022
Position 3854: 0.02389428512588812
Position 4226: 0.0213484997906973
Position 4803: 0.02076189002093508
Position 2112: 0.02056109909884536
Position 5738: 0.018391010562706242
Position 4474: 0.017843430500650587
Position 2080: 0.014313028433919772
Position 3223: 0.014288712929494107
Position 817: 0.014238468145927694
Position 2870: 0.013286898662781349
Position 4154: 0.011464884144299753
Position 2565: 0.010638480903207941
Position 1019: 0.00972874391931324
Position 3479: 0.008021505045784085
Position 2271: 0.0073675315169961595
Position 4701: 0.0070958496435490235
Position 5540: 0.0066760727773173675
Position 2456: 0.006407770382187338
Position 5679: 0.00589643454851196
Position 3129: 0.005650043082012511
Position 2265: 0.005121491747707788
Position 4007: 0.0049477323831067675
Position 1958: 0.004802517027557998
Position 3040: 0.004585466850253979
Position 3692: 0.004398120774915137
Position 1932: 0.004353121550155775
Position 4835: 0.004286328865295306
Position 4808: 0.0042534417860678325
Position 2919: 0.004139834886174341
Position 5866: 0.004118026580879373
Position 2231: 0.00394130935663146
Position 1914: 0.0036313998665485773
Position 2301: 0.003300671106033259
Position 1163: 0.0032953051647834925
Position 4185: 0.002564893488790621
Position 4277: 0.0024563316376236552
Position 892: 0.002344452906627797
Position 915: 0.0023382117238165503
Position 763: 0.0021347734420128542
Position 1166: 0.0021322518658238665
Position 3243: 0.0020532360175821453
Position 1703: 0.0018737348309863407
Position 1041: 0.001796590346166881
Position 5798: 0.0016992275826538162
Position 5011: 0.0016681369731274408
Position 3209: 0.0015511625550378738
Position 2244: 0.0015285540141067337
Position 458: 0.0014223388814310956
Position 5838: 0.001320845697481502
Position 2817: 0.0011134290338668709
Position 4071: 0.0011101901211978038
Position 3507: 0.0010910203198642534
Position 2171: 0.0010594353935489077
Position 4322: 0.0008208887890208782
Position 1992: 0.0008173193570436967
Position 1099: 0.0007837350587363106
Position 1208: 0.0006778587483893329
Position 1836: 0.0006454599985459851
Position 1318: 0.0006254206809214803
Position 1031: 0.0006246008859542979
Position 3680: 0.0006121882148707272
Position 3601: 0.0005787742532758038
Position 1675: 0.0005406692970841014
Position 1062: 0.000380870727728941
Position 4123: 0.00034795876701070245
Position 1238: 0.0003374063108222062
Position 390: 0.0002908209486634882
Position 3389: 0.00027256536466654935
Position 1591: 0.00026552158894924414
Position 1419: 0.000246244711319699
Position 659: 0.0002214729059424768
Position 2274: 0.0002099590328623558
Position 1003: 0.00012849366606304668
Position 1340: 0.00012315616697354222
Position 1942: 0.00011490241964374603
Position 2193: 0.00011481152621704256
Position 1448: 0.00010522642205401051
Position 1808: 9.735172994604321e-05
Position 1969: 9.442280939111824e-05
Position 969: 8.527274112760677e-05
Position 864: 7.441341534900276e-05
Position 344: 7.037343997544849e-05
Position 820: 6.971650166124393e-05
Position 412: 6.49808685852303e-05
Position 1065: 5.7442988640335915e-05
Position 835: 4.4295958382516314e-05
Position 1115: 4.388334003938334e-05
Position 1192: 3.964149007660188e-05
Position 1070: 3.772776958804155e-05
Position 3313: 3.564953167032309e-05
Position 1277: 3.328885935652305e-05
Position 704: 2.5517953314067325e-05
Position 463: 2.5368824933805065e-05
Position 633: 2.502880145278267e-05
Position 798: 2.390508435342843e-05
Position 1182: 2.3807785036152974e-05
Position 1390: 2.3300157034191562e-05
Position 742: 2.2140595235750085e-05
Position 1212: 2.1536252407847304e-05
Position 1244: 2.145838498644472e-05
Position 322: 1.7554730406034844e-05
Position 2116: 1.7355340711637234e-05
Position 490: 1.7200150041404036e-05
Position 894: 1.2950177786012278e-05
Position 286: 1.2115745510352284e-05
Position 157: 1.1414417843609986e-05
Position 1840: 1.1265270223247708e-05
Position 1498: 1.015494684721559e-05
Position 162: 9.918837974912376e-06
Position 1684: 8.487520100641752e-06
Position 357: 7.1752169011991406e-06
Position 765: 7.147703545275951e-06
Position 1759: 6.029883713152511e-06
Position 903: 5.911066646371268e-06
Position 511: 4.003880309272998e-06
Position 484: 3.760350314650838e-06
Position 528: 3.513124468828455e-06
Position 625: 3.495778212798355e-06
Position 716: 3.388079693419459e-06
Position 1301: 3.3180731772644226e-06
Position 337: 2.9288293639504126e-06
Position 1471: 2.6346423237398613e-06
Position 667: 2.2559949303575403e-06
Position 593: 1.97901190823416e-06
Position 1172: 1.8850852699456727e-06
Position 1762: 1.546136350732143e-06
Position 606: 1.4251653887535058e-06
Position 896: 1.3996428176980364e-06
Position 637: 1.34124423230751e-06
Position 926: 1.3128889908568717e-06
Position 843: 1.1074444199285392e-06
Position 204: 1.0808072584593364e-06
Position 1280: 8.185109508733111e-07
Position 211: 7.567378288854754e-07
Position 754: 6.889607138875421e-07
Position 1080: 6.797774385189828e-07
Position 1625: 5.984235272177417e-07
Position 1692: 5.131204260500839e-07
Position 1716: 4.910411860587923e-07
Position 1421: 3.796824736983747e-07
Position 612: 3.786152136578403e-07
Position 177: 2.535104959746495e-07
Position 291: 1.958596390653783e-07
Position 237: 1.682096365691748e-07
Position 159: 1.581892013492621e-07
Position 348: 1.391723507687786e-07
Position 595: 1.325021831472861e-07
Position 300: 7.714744843537723e-08
Position 213: 2.7259123618186157e-08
Position 232: 2.1466687255265226e-08
Position 532: 2.1252396178797278e-08
Position 123: 2.122664411252959e-08
Position 1771: 1.685401705373172e-08
Position 602: 6.552966608055407e-09
Position 550: 4.761601031109997e-09
Position 219: 9.807793826349389e-10
Position 1052: 3.571378097083101e-10
Position 1223: 2.7555063837274905e-10
Position 1043: 2.1013193633476887e-10
Position 1118: 7.426931442812136e-11
Position 310: 2.4765398456632538e-11
