Gene = TOPAZ1
Position 7502: 0.2208102451779476
Position 25432: 0.16682504629335812
Position 8936: 0.15482795061787868
Position 7490: 0.12049810570424274
Position 11948: 0.0897366746566341
Position 2547: 0.07672053672986108
Position 14309: 0.06858113156460344
Position 11631: 0.06581606943805891
Position 2699: 0.06532446011505072
Position 3186: 0.06067392122423354
Position 12236: 0.06018965443947481
Position 1328: 0.04300065053927721
Position 7663: 0.039211552431079565
Position 3027: 0.027948771570031873
Position 14966: 0.022429926016624198
Position 1584: 0.021956760337574315
Position 7396: 0.021496988533818796
Position 3258: 0.020617282860283352
Position 14746: 0.01845352941173691
Position 857: 0.017788976170348865
Position 7631: 0.014084021750011043
Position 16230: 0.011533431061845305
Position 3066: 0.011288392835985065
Position 18630: 0.01112191969519179
Position 3290: 0.011003258910786753
Position 2189: 0.011002553610869423
Position 2355: 0.010385281730114626
Position 2378: 0.009763822189757585
Position 16159: 0.009725983439425873
Position 4552: 0.00891278838106571
Position 23078: 0.008816091213046403
Position 2352: 0.008313985252168329
Position 1980: 0.007842187580900654
Position 18404: 0.007118910018784395
Position 6867: 0.006877488520430107
Position 15682: 0.006802092215782238
Position 17446: 0.006351248906219626
Position 17598: 0.005880489003665973
Position 1641: 0.00584794532603835
Position 15927: 0.005594728862368803
Position 22008: 0.005573550986834953
Position 1899: 0.004545559917539867
Position 1071: 0.003929847215794862
Position 813: 0.0038878637347500174
Position 1013: 0.00378617907121194
Position 1896: 0.003479242100003692
Position 15640: 0.0033808612701040144
Position 18713: 0.0032138258464021983
Position 971: 0.0031194840138729454
Position 18710: 0.00310835561078509
Position 18902: 0.002713772965704801
Position 3159: 0.0026062280307551236
Position 17424: 0.002563851485155799
Position 2280: 0.002453435633040221
Position 11457: 0.002271569847487671
Position 14701: 0.0022382573445661733
Position 16416: 0.0021342090183491848
Position 2664: 0.0019819236691606757
Position 6822: 0.001958470802276733
Position 15774: 0.00181784179636828
Position 2559: 0.0015184737869328043
Position 2011: 0.0015039340269850155
Position 2988: 0.0014827248405607468
Position 1638: 0.0014555323552989297
Position 2586: 0.0012123187328001886
Position 1818: 0.001200785673546671
Position 680: 0.0010116882420604684
Position 1612: 0.0009316312539655739
Position 16201: 0.0008975769233751992
Position 6764: 0.000872106701014843
Position 2122: 0.000844756385683171
Position 2234: 0.0007871626553283817
Position 2160: 0.0007664263293968951
Position 1586: 0.0007414709930108269
Position 207: 0.0007387093434007101
Position 1972: 0.000600286439166579
Position 2393: 0.0005451478078150709
Position 586: 0.000527050382925403
Position 13518: 0.0004885905964447442
Position 1470: 0.000479979172862345
Position 2269: 0.0004443771836315245
Position 13482: 0.00041499930386639796
Position 1017: 0.0003286579504385725
Position 236: 0.00030466131280926565
Position 378: 0.0002604867625099242
Position 1810: 0.00022422614328408393
Position 13249: 0.00021859425339501983
Position 738: 0.00019385099246707838
Position 664: 0.0001555884060546363
Position 1650: 0.0001475287512025459
Position 8678: 0.00014611721279479803
Position 993: 0.0001453385293541845
Position 790: 0.00013569263169672846
Position 384: 0.00013349839295215756
Position 2028: 0.000120223926175059
Position 1457: 0.00010995970934174799
Position 9279: 0.00010056114279836477
Position 148: 9.748057604548965e-05
Position 1905: 9.091028999942299e-05
Position 821: 8.130922949325657e-05
Position 4297: 6.913557992621242e-05
Position 1386: 6.759239288470215e-05
Position 9899: 6.691318353923321e-05
Position 627: 6.418828070704247e-05
Position 1051: 5.5654869919079344e-05
Position 453: 4.947954949599744e-05
Position 1824: 4.905742099049647e-05
Position 4108: 4.000025248543658e-05
Position 424: 3.981753525421435e-05
Position 410: 3.7928499478649006e-05
Position 2147: 3.7732461129976845e-05
Position 1389: 3.164699007463571e-05
Position 444: 3.05610832060277e-05
Position 1765: 2.845585602043024e-05
Position 1033: 2.5446881806295873e-05
Position 865: 2.2131293825645535e-05
Position 137: 2.1938760520561182e-05
Position 239: 2.0763271799302653e-05
Position 508: 1.9931619017010115e-05
Position 1085: 1.792338143040232e-05
Position 346: 1.7811270486235185e-05
Position 5274: 1.7523630909070177e-05
Position 4260: 1.3421659845064771e-05
Position 2841: 9.519053828098798e-06
Position 5603: 9.130120668437911e-06
Position 1000: 9.10639829347652e-06
Position 5536: 8.40496783336544e-06
Position 1473: 8.204470447822357e-06
Position 216: 7.627725913200267e-06
Position 1275: 7.536055883794413e-06
Position 4715: 7.0580807923663155e-06
Position 5627: 5.382188150855192e-06
Position 1205: 4.62536801676418e-06
Position 353: 4.5090362476681026e-06
Position 5160: 4.0227823357392936e-06
Position 128: 3.4797734849206186e-06
Position 4508: 3.4557449611033577e-06
Position 348: 3.4218961906081398e-06
Position 284: 3.22018907724017e-06
Position 4475: 3.097380900553186e-06
Position 308: 3.074676853867688e-06
Position 368: 2.9092998330099996e-06
Position 694: 2.4411322348830586e-06
Position 545: 2.3404407526865643e-06
Position 468: 2.338672687282351e-06
Position 779: 2.3237322194413715e-06
Position 416: 1.905824729376071e-06
Position 395: 1.7657744611329322e-06
Position 462: 1.5850211734606003e-06
Position 559: 1.3498028141816613e-06
Position 471: 1.2694557960559472e-06
Position 258: 1.011819873404196e-06
Position 436: 9.389974668381579e-07
Position 2793: 8.944398106750022e-07
Position 1155: 7.963157372081077e-07
Position 705: 7.879428524040517e-07
Position 245: 7.757795412680211e-07
Position 403: 7.285429554104118e-07
Position 139: 6.355303290023792e-07
Position 474: 6.229920665015471e-07
Position 882: 5.327332017546598e-07
Position 1272: 2.4842379302045732e-08
Position 314: 3.920359954119674e-09
Position 770: 1.123881945616526e-11
Position 316: 3.1107551688451183e-12
