Gene = KY
Position 38944: 0.001102131571657857
Position 2797: 0.0007921428570059356
Position 2109: 0.0007799062105548084
Position 1233: 0.0006653369828031031
Position 32002: 0.00029625237852323884
Position 37573: 0.00025657220591956037
Position 1031: 0.00023855739043449132
Position 749: 0.00022078288896841203
Position 965: 0.00021050327572981508
Position 2357: 0.00020563767112425445
Position 299: 0.00019833371231892184
Position 838: 0.00017908690784600035
Position 1033: 0.0001703094725330958
Position 32394: 0.00015149079434229312
Position 437: 0.00014195886626157338
Position 3772: 0.0001382751311998935
Position 89: 9.942757436459704e-05
Position 42: 9.508628781623661e-05
Position 2250: 9.403892705115493e-05
Position 830: 9.140792401035806e-05
Position 1074: 4.806543681863391e-05
Position 2407: 4.515737134615429e-05
Position 1952: 4.469336884368368e-05
Position 23587: 3.668383742497603e-05
Position 1761: 3.0954887061843565e-05
Position 552: 2.4224037870083345e-05
Position 23490: 2.157529602115147e-05
Position 934: 1.667358536851211e-05
Position 32537: 1.5838189899264553e-05
Position 853: 1.3999593973185596e-05
Position 24094: 1.3142465490831284e-05
Position 32169: 1.0761759331796214e-05
Position 218: 7.617075399683183e-06
Position 226: 6.772300768523718e-06
Position 4048: 6.7419612930467334e-06
Position 32094: 3.66636006363617e-06
Position 32304: 3.535981135952798e-06
Position 1001: 3.1809439950689294e-06
Position 32017: 2.9501120503794485e-06
Position 3968: 2.702164994938754e-06
Position 399: 2.6977511366946043e-06
Position 943: 1.5709043777286488e-06
Position 31869: 1.5094807285144252e-06
Position 423: 1.3761296690984146e-06
Position 32482: 1.1688463948745936e-06
Position 411: 1.1194937069754881e-06
Position 488: 8.117483955082723e-07
Position 1018: 4.346894348658502e-07
Position 1063: 4.018313220089186e-07
Position 23: 2.3406231116278174e-07
Position 376: 2.0659701117294978e-07
Position 490: 1.7722371544575466e-07
Position 113: 9.056711499969847e-10
Position 358: 3.8745488818357876e-14
Position 347: 1.89181148571863e-17
Position 333: 1.7770966358416503e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 21326: 1.000000000000004
Position 31756: 0.9584852071307947
Position 23025: 0.9553366663622733
Position 7643: 0.8079671815347169
Position 40638: 0.8061806810246933
Position 46547: 0.7408577761509629
Position 23203: 0.7186967467339888
Position 30164: 0.6703220883473828
Position 42182: 0.604809529051339
Position 25886: 0.6047512819169615
Position 38491: 0.5064033243619475
Position 37380: 0.44370183184073053
Position 3524: 0.4163770047748466
Position 29818: 0.327314208538086
Position 22827: 0.3102423687808683
Position 11079: 0.2700614008680461
Position 8443: 0.2657243717313145
Position 12830: 0.2344101433381126
Position 21789: 0.1989327698544236
Position 3453: 0.1821276383340296
Position 22203: 0.17467030940773637
Position 30044: 0.16984474163353613
Position 30329: 0.15728486351581522
Position 3381: 0.14641886062731538
Position 22766: 0.13603580778989713
Position 2868: 0.1335052525254205
Position 37064: 0.11660363537820408
Position 2619: 0.10822504357586293
Position 8749: 0.08609037926414997
Position 1186: 0.08250756574438443
Position 30585: 0.0709956719095682
Position 2871: 0.0652102238037524
Position 25936: 0.058540927105029984
Position 10621: 0.0511250571990879
Position 4763: 0.045784472083591904
Position 43841: 0.043927946648628584
Position 37093: 0.037623296287497665
Position 31719: 0.036448111548008734
Position 7620: 0.036145996938129504
Position 23442: 0.03513650238120117
Position 39769: 0.030339377858591508
Position 40125: 0.02905402535886221
Position 25787: 0.028593887813641684
Position 37079: 0.024892661173255573
Position 4504: 0.02424697419933391
Position 3504: 0.024153628806989177
Position 30026: 0.020837585139350648
Position 347: 0.019862500446800067
Position 3941: 0.01955089189428267
Position 578: 0.01872399279348437
Position 3401: 0.016214707464924018
Position 25766: 0.015858716791693313
Position 30346: 0.01468471623136433
Position 8985: 0.013690494874455467
Position 2441: 0.01293497521473131
Position 2907: 0.012859941556356669
Position 3336: 0.012844470593030918
Position 46999: 0.012796899496599644
Position 2849: 0.011957123803680785
Position 30738: 0.011927600088906818
Position 8809: 0.01192689324907269
Position 3411: 0.011165023512687545
Position 40465: 0.011130075982934926
Position 3237: 0.01081895526452094
Position 3491: 0.010766370480322134
Position 671: 0.010561915129736506
Position 37618: 0.009979540354215477
Position 23865: 0.009480045426867024
Position 4534: 0.009251929525458159
Position 38602: 0.008923006053883147
Position 42094: 0.008766731690363017
Position 4706: 0.008755158798209251
Position 37825: 0.008730969463431729
Position 32634: 0.008727937914938
Position 1129: 0.008649839367709392
Position 2936: 0.00850504196841203
Position 30058: 0.00843235781853853
Position 32162: 0.007895500723057303
Position 8095: 0.007457697770681993
Position 8125: 0.007388807329597978
Position 3669: 0.006929641950065885
Position 8323: 0.006594510661082551
Position 46307: 0.006244033107611
Position 32930: 0.005639444328189181
Position 298: 0.005389239540668796
Position 31771: 0.005026363213290093
Position 2411: 0.005025267276964697
Position 4606: 0.005022493333138974
Position 39740: 0.00468157996696738
Position 6551: 0.00450226277225311
Position 23909: 0.0044486373937796244
Position 6529: 0.004412110766498473
Position 2488: 0.004362754583633248
Position 693: 0.004265418180384188
Position 30363: 0.004249400876714882
Position 39597: 0.0038375970116313034
Position 25635: 0.003617618684873774
Position 32514: 0.0034046409667881903
Position 42437: 0.0031823421061289658
Position 43411: 0.003044205586611359
Position 23971: 0.00278556299139318
Position 38718: 0.0027032373353776413
Position 715: 0.0023736197686906038
Position 2678: 0.0023406237101696896
Position 2984: 0.002276240232644603
Position 4487: 0.0022083559055968475
Position 24397: 0.0021676149234112316
Position 33243: 0.0021641172199416666
Position 3617: 0.0021393244051846746
Position 24524: 0.002092460640003321
Position 2884: 0.0019797959799354773
Position 23394: 0.0019714497279155925
Position 4565: 0.0019120071188188726
Position 3721: 0.0018977393828240412
Position 24732: 0.0017755765387480907
Position 4161: 0.0017595964000098841
Position 3725: 0.0017486182622517138
Position 35363: 0.0016514991527727184
Position 32555: 0.0014924570995982578
Position 493: 0.0014242173686038106
Position 705: 0.0013877277755533974
Position 6424: 0.0013830201577390974
Position 35636: 0.0013274247674048953
Position 33049: 0.0012606059552489294
Position 33021: 0.0012547314775053701
Position 1481: 0.001103864172480872
Position 3360: 0.0010292201212660178
Position 21582: 0.0010064519173703771
Position 33505: 0.0009125819808334304
Position 23995: 0.0008737418707908954
Position 918: 0.0008165203882973609
Position 9731: 0.000784281853271123
Position 1517: 0.0007767183346151648
Position 3674: 0.0007461060917879507
Position 23421: 0.0007449831135635161
Position 2138: 0.0007378976556066749
Position 36010: 0.0006967529030052463
Position 34924: 0.0006357176873872869
Position 2446: 0.000560134793624253
Position 9626: 0.0005300255691271159
Position 3703: 0.0005156059089079122
Position 34883: 0.0004890181154782812
Position 24763: 0.0004752318879717077
Position 626: 0.0004642987133282473
Position 588: 0.00041560536947696616
Position 38943: 0.0003814589945718351
Position 33449: 0.0003686134700962896
Position 34642: 0.00034224887479402137
Position 1913: 0.00032634359616078685
Position 473: 0.00031764932648380785
Position 33091: 0.00025989306399448693
Position 1427: 0.0002213366797924853
Position 1399: 0.00021441961336172768
Position 1881: 0.00021267685005212694
Position 2760: 0.00020745798407214992
Position 34812: 0.00019399329772242288
Position 36500: 0.00018584095845910624
Position 2019: 0.00017295785525999678
Position 1549: 0.00016737801952271405
Position 32042: 0.00015848483161139422
Position 24594: 0.0001567497371648747
Position 2108: 0.0001552796543742437
Position 31961: 0.00012151997874458931
Position 257: 0.00011870177414838305
Position 22519: 0.00011036637928577899
Position 33485: 0.00011012577579018748
Position 303: 9.196659002844467e-05
Position 2234: 8.69026274220751e-05
Position 34990: 8.611977498377058e-05
Position 34778: 8.580059091564183e-05
Position 1188: 8.365807562489326e-05
Position 1959: 7.750067584088717e-05
Position 32367: 7.575127304345028e-05
Position 34065: 7.20214902038488e-05
Position 36755: 6.525397859192412e-05
Position 23212: 6.406314551213556e-05
Position 36581: 5.747433929606709e-05
Position 23234: 5.177015485165942e-05
Position 1470: 4.8682872046772825e-05
Position 876: 4.2107696254433884e-05
Position 34243: 3.829880964527363e-05
Position 1918: 3.512060208469456e-05
Position 33846: 3.177682049701647e-05
Position 34351: 2.1216212403338903e-05
Position 23551: 2.1047958075444622e-05
Position 32600: 1.5545663104947553e-05
Position 1266: 1.3814731753103446e-05
Position 32729: 1.2151423620694241e-05
Position 33387: 1.1896499687843008e-05
Position 33304: 1.1717949700004449e-05
Position 31518: 1.0493397670598851e-05
Position 31934: 1.0444542687095181e-05
Position 1233: 9.849102023609816e-06
Position 32299: 9.445124723756288e-06
Position 3771: 9.40228253133381e-06
Position 32256: 8.48369537434646e-06
Position 23344: 8.438339586142893e-06
Position 32308: 8.389527469291825e-06
Position 894: 6.453727355669138e-06
Position 1645: 6.100432119402844e-06
Position 848: 5.5818885470325e-06
Position 3790: 5.5504691486785775e-06
Position 32245: 5.52357499134772e-06
Position 3734: 4.3936494348653044e-06
Position 32760: 4.292328355407589e-06
Position 2822: 3.7492015037315384e-06
Position 1658: 3.0735797861314416e-06
Position 1568: 2.8131232271369905e-06
Position 1434: 2.710593089161817e-06
Position 23831: 2.3591663287210402e-06
Position 925: 2.332590208047883e-06
Position 32282: 2.203280857126994e-06
Position 842: 1.4856784716914732e-06
Position 376: 1.1572959894657807e-06
Position 142: 1.0272308604531478e-06
Position 428: 9.258468567761397e-07
Position 677: 8.832220411724293e-07
Position 558: 8.673084375072361e-07
Position 634: 8.217352794960697e-07
Position 555: 7.204313613010253e-07
Position 411: 6.525838865464625e-07
Position 595: 5.716915367070322e-07
Position 495: 5.522011303771658e-07
Position 499: 5.467794621113041e-07
Position 748: 3.9107939270279356e-07
Position 863: 3.2736381088240885e-07
Position 187: 3.1910487202774894e-07
Position 32002: 3.0555199764961373e-07
Position 1452: 2.8783041780268144e-07
Position 758: 2.1989935716344687e-07
Position 722: 1.5437024495310128e-07
Position 458: 1.0353064282086713e-07
Position 731: 9.945602356670961e-08
Position 622: 9.568862634599887e-08
Position 394: 8.08959626547425e-08
Position 522: 7.526941348879276e-08
Position 127: 5.18930244888787e-08
Position 518: 4.865261311587209e-09
Position 642: 4.752657106964695e-09
Position 560: 4.249566524886924e-09
Position 740: 4.109706004218413e-09
Position 155: 2.7851961224648546e-09
