Gene = NDUFAF2
Position 6548: 0.15475454011483142
Position 9926: 0.1376893519112132
Position 1852: 0.12759166895179527
Position 13093: 0.11504602329004521
Position 1796: 0.09412762686590018
Position 1855: 0.09093704635578204
Position 3737: 0.0594596676835481
Position 12459: 0.05582393334548844
Position 12427: 0.054379245132674545
Position 10737: 0.04587327471560921
Position 1735: 0.03815494918617256
Position 9899: 0.0359893483943152
Position 7227: 0.03571552043449679
Position 15673: 0.03417990542600376
Position 5077: 0.03267507125920674
Position 1895: 0.031826113154022326
Position 5925: 0.03082318564469016
Position 6276: 0.028999711117287306
Position 6514: 0.027985418857389234
Position 7703: 0.02579206003849142
Position 3777: 0.024315207162527826
Position 12388: 0.022071136271476513
Position 4317: 0.021531658826149984
Position 11966: 0.02064134837556772
Position 9511: 0.01950079955626046
Position 6246: 0.01854213074518516
Position 1831: 0.016574102795214266
Position 6560: 0.014604376655713262
Position 3445: 0.012592641670527507
Position 3688: 0.01152240854704477
Position 10339: 0.00949282754786204
Position 10290: 0.008800116353141893
Position 1761: 0.0076208283020617095
Position 1963: 0.006824716690333072
Position 6297: 0.0066960882586795745
Position 6621: 0.006468352099747367
Position 7059: 0.006298546223543044
Position 4831: 0.006237107737671395
Position 694: 0.006196717326073245
Position 6418: 0.0056047425540930495
Position 4209: 0.005565156574261858
Position 7021: 0.004841995976888801
Position 1909: 0.004767028114124944
Position 2302: 0.004365854331292757
Position 1647: 0.004344464375290299
Position 3716: 0.004274470397029886
Position 5667: 0.003980036905245847
Position 10810: 0.0036991220757591333
Position 6341: 0.0036811709553628323
Position 3600: 0.003666672534188942
Position 1574: 0.003562190778626938
Position 3111: 0.0035326181565856728
Position 8757: 0.003132575727392896
Position 1901: 0.002979146143088894
Position 4772: 0.0028764912429523923
Position 7434: 0.002567308420919455
Position 4876: 0.002523954194557539
Position 5102: 0.0024833265598779883
Position 1667: 0.002185287305739915
Position 2239: 0.002012503264894482
Position 2196: 0.0018359478300477236
Position 5238: 0.0017808700675799147
Position 5601: 0.0017569729726921177
Position 8960: 0.0016175144098749305
Position 1941: 0.0016150584577113998
Position 5766: 0.0016117731191638883
Position 3971: 0.0015854477736806259
Position 6137: 0.0014166279836212196
Position 1828: 0.0011922780798022563
Position 1920: 0.0011263807122783532
Position 1670: 0.0009199436676526286
Position 5587: 0.0009115109450818214
Position 5945: 0.000882795238043927
Position 1339: 0.0008782992786560444
Position 3135: 0.0007659015774184104
Position 1720: 0.0007198754292335565
Position 7747: 0.0006719204049704126
Position 7979: 0.0006712880637521802
Position 1443: 0.0006489354548345456
Position 359: 0.0006137828847359189
Position 4968: 0.0006098000895093046
Position 7471: 0.0005592349382410516
Position 1600: 0.0005385559091505379
Position 2997: 0.0005100075447467548
Position 2081: 0.0004885086888333434
Position 554: 0.00046607603509061206
Position 141: 0.0004575345648719942
Position 4020: 0.0004365888764231865
Position 6809: 0.0003998004454693403
Position 5781: 0.0003579221452796513
Position 5995: 0.00035165261305888945
Position 1062: 0.0003169531179627024
Position 3185: 0.0002988983507780478
Position 4647: 0.0002907387973647373
Position 1806: 0.0002802268040876443
Position 3581: 0.00023783815639253814
Position 5037: 0.00020537230492263524
Position 2109: 0.00018119118670205394
Position 3500: 0.0001708369755327478
Position 4074: 0.00014378412147378027
Position 2904: 0.00011791768963432288
Position 1627: 0.00011398218698149953
Position 4148: 0.00011389555909693114
Position 3942: 0.00010391004128625333
Position 1621: 0.00010005117849422775
Position 729: 9.857323379076926e-05
Position 1369: 9.593777525211682e-05
Position 696: 9.230362724878588e-05
Position 2208: 8.716334521530986e-05
Position 3087: 7.743123090156866e-05
Position 164: 7.623788682521181e-05
Position 2943: 7.269485905916716e-05
Position 2057: 6.058163776601771e-05
Position 2716: 5.6582326514176836e-05
Position 942: 4.8667031927297516e-05
Position 636: 4.496265580029084e-05
Position 2128: 4.310315280804156e-05
Position 490: 3.7321616989365086e-05
Position 715: 2.7480200887714735e-05
Position 1597: 2.226549108191655e-05
Position 4270: 2.0237561997474517e-05
Position 720: 1.8361159090158828e-05
Position 1548: 1.777449498725102e-05
Position 4364: 1.0679201918733026e-05
Position 237: 9.316193115284872e-06
Position 1476: 8.425333807788727e-06
Position 566: 7.790033794739827e-06
Position 4295: 7.565447616921754e-06
Position 818: 6.243281885930182e-06
Position 3503: 3.53038575802469e-06
Position 176: 3.3033672661526744e-06
Position 1373: 2.0496520812710804e-06
Position 531: 1.0633673174003925e-06
Position 374: 1.0561375232162445e-06
Position 372: 7.804606363694081e-07
Position 385: 7.072982379183012e-07
Position 1357: 6.318695607789615e-07
Position 425: 3.985825297373871e-07
Position 606: 1.526792249205722e-07
Position 602: 1.4692781344569477e-07
Position 1395: 8.983718164184869e-08
Position 2009: 2.117173306258998e-08
Position 643: 5.10676700401966e-10
Position 1018: 1.1952727279560147e-10
Position 1122: 8.462806561832068e-11
Position 1159: 4.5290051710302974e-11
Position 850: 2.0183100549323492e-11
Position 983: 1.6939767085853676e-11
Position 717: 1.2906130671049832e-11
Position 181: 8.144738765399517e-12
Position 1072: 7.986042100160258e-12
