Gene = PHF24
Position 18772: 0.0001978979531893304
Position 19436: 0.00016721325177787843
Position 19304: 0.0001444646308260477
Position 20279: 0.00012446341552974733
Position 5936: 0.0001243933556913868
Position 22055: 0.00011208965989404859
Position 18036: 9.096485820391885e-05
Position 20694: 8.113225010113142e-05
Position 15297: 7.963018828990444e-05
Position 2328: 7.723758664343052e-05
Position 2176: 7.71092572150095e-05
Position 18050: 7.589046222376615e-05
Position 600: 7.210830662619311e-05
Position 19417: 7.135790989457524e-05
Position 16300: 6.21491773030056e-05
Position 524: 5.296434646445713e-05
Position 19071: 4.4376870890181744e-05
Position 14343: 4.038102054917165e-05
Position 1616: 3.9516413673054794e-05
Position 18952: 3.179667465479232e-05
Position 19429: 3.170563431707819e-05
Position 2298: 2.790716534692605e-05
Position 19047: 2.7264438051334164e-05
Position 1482: 2.1818996261282937e-05
Position 1041: 1.2280233691450825e-05
Position 144: 1.1443555849655041e-05
Position 783: 1.0766276034533387e-05
Position 447: 9.709320867481148e-06
Position 1491: 8.274098599440874e-06
Position 1551: 8.210099993365207e-06
Position 671: 7.663943719921505e-06
Position 890: 7.295543272182246e-06
Position 21304: 5.823356518399792e-06
Position 803: 4.778197382571131e-06
Position 161: 4.361507144162919e-06
Position 869: 3.7304527272315198e-06
Position 779: 3.68623867387722e-06
Position 19636: 3.5126767038918924e-06
Position 187: 3.486489989222213e-06
Position 1333: 3.2958507033526965e-06
Position 1243: 3.1411216155183245e-06
Position 496: 3.072099114546533e-06
Position 1233: 2.9348015608381137e-06
Position 6192: 2.486701018778354e-06
Position 696: 2.277206077178902e-06
Position 843: 1.6820306736590934e-06
Position 365: 1.6163829787271733e-06
Position 1102: 1.571047660727558e-06
Position 886: 1.3467763806363166e-06
Position 18935: 1.328029896456529e-06
Position 893: 1.3076670574474628e-06
Position 1216: 7.942153049027335e-07
Position 3641: 6.549020655765845e-07
Position 4575: 5.264279801648851e-07
Position 283: 4.938885734234921e-07
Position 4088: 2.797008727724913e-07
Position 19719: 2.660928123045495e-07
Position 580: 1.3908089970366664e-07
Position 458: 1.267036456782049e-07
Position 415: 1.2012968589127438e-07
Position 19605: 9.016591356193494e-08
Position 536: 6.665739469063554e-08
Position 430: 6.167470014737817e-08
Position 1206: 5.453838106443736e-08
Position 220: 5.2967385326836306e-08
Position 484: 4.045886493378586e-08
Position 223: 3.3963727353388586e-08
Position 19958: 3.314153800268847e-08
Position 1163: 3.2794535172956615e-08
Position 20086: 2.8608868967335256e-08
Position 19919: 2.825266302906496e-08
Position 468: 2.729732454817359e-08
Position 812: 1.8022959753579692e-08
Position 344: 1.7665236711723976e-08
Position 13912: 1.5178383676794007e-08
Position 1278: 1.4595958654513405e-08
Position 554: 1.310471439758442e-08
Position 848: 1.1832044706724549e-08
Position 504: 1.149581754281373e-08
Position 1079: 1.0770669121130153e-08
Position 401: 9.464678873761979e-09
Position 391: 8.214710903286868e-09
Position 673: 7.192929300410146e-09
Position 501: 7.001783822313157e-09
Position 338: 5.724636589005225e-09
Position 176: 5.403785537584788e-09
Position 1073: 5.1681305212618585e-09
Position 369: 1.9329949380546338e-09
Position 367: 4.905170307612043e-10
Position 256: 4.408036440444618e-10
Position 248: 3.278919057622183e-10
