Gene = GGPS1
Position 4090: 0.004379143926299623
Position 1878: 0.004204144402971091
Position 3522: 0.004158033931360114
Position 14873: 0.003690127553168349
Position 3615: 0.003577723944239272
Position 1221: 0.0033791574628768946
Position 14847: 0.0033790866594017527
Position 714: 0.0029536608954575123
Position 1069: 0.0028252226725819533
Position 2445: 0.002495674835211276
Position 949: 0.002332435008042423
Position 8153: 0.0021446957738368248
Position 854: 0.0021291754223653485
Position 9151: 0.0020734310265865586
Position 491: 0.001932923289779366
Position 1711: 0.0015480790050093965
Position 8471: 0.0014463007345408916
Position 1681: 0.0013479708855847793
Position 2389: 0.0012557707184705316
Position 9195: 0.0011615922730845109
Position 957: 0.0008755103657875461
Position 1798: 0.0007315327884100839
Position 8167: 0.0007239101973731063
Position 8096: 0.0007022390457378482
Position 3390: 0.0006910450367949818
Position 14673: 0.000663985370476215
Position 1951: 0.0005704756466979239
Position 10782: 0.0005450130538530295
Position 9774: 0.0005315371327245047
Position 8675: 0.0002485547707006065
Position 8424: 0.0001809791339496124
Position 10584: 0.00016014907019401634
Position 319: 0.00015314198499001206
Position 9580: 0.00015173450306397757
Position 8794: 0.00011463895430645593
Position 9391: 0.00011228277264870049
Position 657: 0.00010010870375544595
Position 9787: 8.90070418592445e-05
Position 7283: 7.855191010593927e-05
Position 730: 7.194122538577699e-05
Position 4520: 7.139239880654055e-05
Position 362: 6.63839519642998e-05
Position 4298: 5.725348013473306e-05
Position 8173: 5.224635593650279e-05
Position 455: 5.039212736530747e-05
Position 689: 3.2751418350530506e-05
Position 1913: 3.067416791229382e-05
Position 1051: 3.0278176420631563e-05
Position 386: 2.9435251746985842e-05
Position 2336: 2.6587905759701994e-05
Position 1381: 2.5247621155449268e-05
Position 429: 2.3244035187635635e-05
Position 4420: 2.2145412457242574e-05
Position 4523: 2.0370045695811436e-05
Position 2886: 1.498207729813578e-05
Position 4301: 1.2496743003679206e-05
Position 4330: 7.739280285976413e-06
Position 244: 7.657407811240328e-06
Position 530: 5.340774105977124e-06
Position 375: 5.179923278685831e-06
Position 545: 3.7012303750368586e-06
Position 759: 2.650446682823228e-06
Position 3455: 2.2107297223351433e-06
Position 547: 2.107861193878901e-06
Position 240: 1.8267901130800565e-06
Position 262: 1.825343421824038e-06
Position 736: 1.143142482863986e-06
Position 434: 1.0270129498755457e-06
Position 1039: 9.608637733725543e-07
Position 504: 9.125040060596361e-07
Position 1407: 8.710939296139076e-07
Position 1325: 7.95559527629628e-07
Position 457: 7.110762776284914e-07
Position 297: 5.496924150834385e-07
Position 389: 4.7164706446247116e-07
Position 625: 3.586950725318247e-07
Position 1365: 3.2395132827402557e-07
Position 291: 2.0083403946758944e-07
Position 405: 1.4787131603374563e-07
Position 765: 1.4612472216353932e-07
Position 1118: 1.3904118041181993e-07
Position 513: 6.726020932803229e-08
Position 1109: 6.63494618976365e-08
Position 1307: 5.844579190595564e-08
Position 1193: 2.6268367470136547e-08
Position 225: 1.1052001876974764e-08
Position 502: 8.657801817915387e-09
Position 516: 6.98636340711165e-09
Position 399: 6.422416993147148e-09
Position 541: 2.6768511179324107e-09
Position 170: 3.2290282121413896e-13
