Gene = ATPAF1
Position 10264: 0.7590441613860328
Position 4530: 0.6393769232277184
Position 3089: 0.6086692465824581
Position 15797: 0.43846661053124114
Position 9716: 0.427007220825852
Position 15825: 0.3991152820763907
Position 1986: 0.34955845797026125
Position 3041: 0.32061126622727615
Position 14849: 0.2668392206405466
Position 9992: 0.22092402904788094
Position 25902: 0.2173384051506222
Position 1740: 0.19589682931539515
Position 18535: 0.1918480732105639
Position 16707: 0.17499713803338773
Position 3630: 0.162638065303951
Position 2354: 0.08482359224568355
Position 10417: 0.07333159721069768
Position 4237: 0.06191800893448614
Position 2623: 0.06173864622843546
Position 18531: 0.0469279771821388
Position 22792: 0.04212173436113586
Position 17226: 0.04203524679422531
Position 14125: 0.04147151164482979
Position 3608: 0.03811727860413256
Position 2263: 0.02937504271106188
Position 2478: 0.026753741689932015
Position 19299: 0.025639432303599875
Position 16168: 0.024152360383710488
Position 3012: 0.0238220804912746
Position 2049: 0.02380254984270757
Position 16137: 0.023417527280612534
Position 3668: 0.02283159015370954
Position 13601: 0.021444141020285565
Position 1061: 0.019958688223678425
Position 2451: 0.018663818259827256
Position 17543: 0.017931400477385093
Position 1719: 0.016969200765909596
Position 18097: 0.015648186124622904
Position 1402: 0.01558737854040008
Position 2939: 0.014459728462958297
Position 4117: 0.013889887232059831
Position 15530: 0.012964645216465532
Position 11028: 0.011272593750975366
Position 2649: 0.010377962702420897
Position 16049: 0.009537651748922545
Position 18215: 0.00925286598111862
Position 17142: 0.008331373549179715
Position 1002: 0.008110457002761726
Position 6706: 0.007181972177376785
Position 701: 0.006875317143834116
Position 15119: 0.0064637667702647115
Position 902: 0.0064421148711909515
Position 2699: 0.006362543975977473
Position 1704: 0.006256906624478761
Position 3614: 0.005988464033752967
Position 17007: 0.005777400400417642
Position 6658: 0.005755606576551885
Position 18253: 0.005418516355138934
Position 2100: 0.00492944660993832
Position 1405: 0.004870926270634292
Position 1753: 0.004771197559386885
Position 6238: 0.004762990940077167
Position 3578: 0.004197993657675214
Position 276: 0.0041414785084027805
Position 2924: 0.004088017054886702
Position 3275: 0.003989250111311248
Position 2996: 0.0039011574884440254
Position 2562: 0.003800171634028575
Position 2119: 0.0037686846062500398
Position 2309: 0.0032686435758235476
Position 1469: 0.0031128751992522707
Position 1555: 0.003044361131712119
Position 11044: 0.002846284585816197
Position 15500: 0.002445578341797981
Position 260: 0.0023927479242122516
Position 2583: 0.0018776132322058964
Position 2665: 0.0018058851525940979
Position 980: 0.001740916321437549
Position 4097: 0.0017042818165375422
Position 3765: 0.0017041924545566972
Position 2763: 0.0016662663947043543
Position 302: 0.001633575289100965
Position 3682: 0.0015854126445591548
Position 1511: 0.0015669214618312336
Position 643: 0.0014816265696188384
Position 6412: 0.0013932904162802487
Position 2390: 0.001305305921335364
Position 4182: 0.0012444191661100765
Position 3718: 0.0010776247059716324
Position 15151: 0.0010421924051161016
Position 319: 0.0010206411394140004
Position 1937: 0.0010035607486428033
Position 3583: 0.0009348508495647238
Position 4056: 0.0009192259392700735
Position 10532: 0.0009177692730775908
Position 2716: 0.000914492214077109
Position 2748: 0.0009083475570475726
Position 316: 0.0008821176910737341
Position 2012: 0.000860994900730177
Position 1009: 0.0008180717418797353
Position 4428: 0.0007620624600300787
Position 1772: 0.0006751071722885759
Position 2423: 0.0006480310077075888
Position 2734: 0.0005836110436089113
Position 1441: 0.0005673025432737499
Position 10617: 0.0005428497245423063
Position 3014: 0.000475580272725135
Position 3580: 0.0004697407697144175
Position 2844: 0.00046222921776730656
Position 2484: 0.00046120245143808274
Position 1362: 0.0004256953351602392
Position 2232: 0.00041595056924642235
Position 824: 0.0003724725045511072
Position 1729: 0.0003653042242180436
Position 2567: 0.00031915438486765927
Position 3735: 0.0002952950556006397
Position 722: 0.00021800743300780053
Position 5359: 0.00014031591644336864
Position 3295: 0.00012681002423302513
Position 875: 0.00010498008154461522
Position 3791: 9.407270032459832e-05
Position 3831: 9.316726317419682e-05
Position 3370: 7.789144162170863e-05
Position 2512: 7.419704944890165e-05
Position 745: 7.280483903030671e-05
Position 2129: 5.798410616620933e-05
Position 2154: 5.730974708448755e-05
Position 2267: 5.037518075916193e-05
Position 467: 4.901467329977114e-05
Position 829: 4.73895398806271e-05
Position 660: 4.1543838141481015e-05
Position 809: 3.888104209807868e-05
Position 1796: 3.860751685199809e-05
Position 2107: 3.847555806882301e-05
Position 4772: 3.673094324121e-05
Position 2876: 3.2141154967597615e-05
Position 1337: 3.14173260947999e-05
Position 1030: 2.8228942164500302e-05
Position 2055: 2.726011729755565e-05
Position 905: 2.6510045540172977e-05
Position 492: 2.218647372550368e-05
Position 4730: 1.783389390109937e-05
Position 511: 1.740138058262692e-05
Position 804: 1.7282882088572485e-05
Position 1052: 1.7035451197455332e-05
Position 7541: 1.4087581445666192e-05
Position 1999: 1.3656452782520252e-05
Position 576: 1.3146341328807945e-05
Position 2061: 1.2756573201010658e-05
Position 1316: 1.2303866962386622e-05
Position 778: 1.1971996901127462e-05
Position 503: 1.1927570413503904e-05
Position 3426: 1.1857697986222834e-05
Position 1993: 1.1580118475696036e-05
Position 223: 1.1170002752881554e-05
Position 1041: 1.0560098178118039e-05
Position 671: 1.0415747812701251e-05
Position 1279: 1.0050617540126115e-05
Position 867: 9.971153451704326e-06
Position 859: 9.892870589933544e-06
Position 335: 8.727634408005307e-06
Position 520: 8.465833309336115e-06
Position 1522: 8.330916783203349e-06
Position 539: 7.831356649992637e-06
Position 3548: 7.1397479546240385e-06
Position 2133: 6.616621785092718e-06
Position 380: 6.5155664612593066e-06
Position 762: 6.509245669879063e-06
Position 185: 6.505191384747303e-06
Position 1016: 6.4151642291885366e-06
Position 553: 5.446636599651693e-06
Position 347: 4.40954093498908e-06
Position 1025: 4.156165919150878e-06
Position 1073: 2.978422313345911e-06
Position 949: 2.8857289945993483e-06
Position 793: 2.6837985397141398e-06
Position 3235: 1.2635898217765978e-06
Position 3838: 1.134992389651272e-06
Position 1119: 1.102655603235885e-06
Position 1081: 1.0012574004943129e-06
Position 940: 8.821265420143218e-07
Position 849: 8.446650727772158e-07
Position 975: 8.37131793236078e-07
Position 596: 8.32893586914303e-07
Position 911: 6.704227894124119e-07
Position 562: 6.518136374923728e-07
Position 846: 5.566033120043429e-07
Position 667: 5.209689657733624e-07
Position 758: 1.0972056254687232e-07
Position 341: 7.480743083811684e-08
Position 727: 5.2310554293750266e-08
Position 3551: 3.8642090441952257e-08
Position 472: 3.6590206899882554e-08
Position 1064: 3.567905919985542e-08
Position 1139: 3.324523024548724e-08
Position 481: 2.243253068378997e-08
Position 917: 1.986964686477242e-08
Position 675: 3.811519580750156e-09
Position 780: 2.889386852480743e-09
Position 524: 2.4135102924626463e-09
Position 786: 1.5184975749196151e-09
Position 386: 1.1833880028686106e-09
Position 724: 3.1520900702383143e-10
Position 680: 2.75161130410946e-10
Position 534: 1.199183079382415e-10
Position 397: 3.213773143878974e-11
Position 578: 1.9727722915230948e-11
Position 113: 4.749265300174097e-12
Position 92: 3.7551903729099675e-12
Position 107: 1.3535011397379754e-13
Position 116: 1.2564859636124283e-13
