Gene = EIF3B
Position 6333: 0.0033599058182711755
Position 17155: 0.0032500315016907024
Position 20649: 0.0032414496465730737
Position 25696: 0.0031748986217816945
Position 8406: 0.003033085977451067
Position 11780: 0.002907548127083724
Position 8356: 0.0027427742262085015
Position 8311: 0.0025166764946625586
Position 6227: 0.0024853993748687265
Position 10297: 0.0023153775754777756
Position 17200: 0.002270825082028688
Position 25301: 0.0022094044700232706
Position 5706: 0.0021958705728010865
Position 11313: 0.0019304873116621256
Position 17960: 0.0018942927805692623
Position 872: 0.0017757473060129223
Position 20836: 0.0016017717722148705
Position 22269: 0.0016007335899077308
Position 24896: 0.0015947107158297417
Position 24103: 0.001570996826818511
Position 19971: 0.0014958202359109172
Position 20641: 0.001397356565588695
Position 22544: 0.0013772501749278224
Position 2999: 0.0013576673274069975
Position 21916: 0.0013508630503399359
Position 921: 0.0013026134970690842
Position 24099: 0.0012613684955308294
Position 24199: 0.0012185225720378462
Position 24168: 0.001206416791784294
Position 11761: 0.0011219471742263895
Position 19907: 0.0011039476668298679
Position 18538: 0.001058696870803363
Position 7372: 0.0009565547153764732
Position 38: 0.000925128298952364
Position 17934: 0.000881750408148464
Position 8204: 0.0008658743525297484
Position 22232: 0.0008637387391507126
Position 8899: 0.0008561220433704692
Position 2632: 0.0007862896439195706
Position 19995: 0.0007809329238741365
Position 9338: 0.0007497353272860048
Position 643: 0.0007217667422811279
Position 11822: 0.0006643466529822544
Position 8862: 0.0006361094712946751
Position 18286: 0.0006273838968927772
Position 19745: 0.0006186768684152702
Position 10182: 0.0006024134196869023
Position 18488: 0.0005753474348030377
Position 9407: 0.000572049677957234
Position 7979: 0.0005593646976489398
Position 7873: 0.0005371119570412584
Position 21707: 0.0005099110776118042
Position 9520: 0.0004921357844322602
Position 2108: 0.00048361171956106443
Position 24080: 0.0004787960005070591
Position 14790: 0.00047090109300298294
Position 20202: 0.000445220708842042
Position 1553: 0.0003772453190156168
Position 7903: 0.0003755130491963768
Position 11451: 0.0003726575098823634
Position 25388: 0.0003503544513144303
Position 20160: 0.0003469694228335137
Position 1349: 0.00033921733166039587
Position 891: 0.00033276458326646344
Position 1137: 0.0003270436396850535
Position 14780: 0.00029399386496674964
Position 20011: 0.0002914560350963032
Position 19829: 0.00027058930548534016
Position 7943: 0.0002537757299407305
Position 24057: 0.00024537166780708305
Position 24366: 0.00023617604777478602
Position 7955: 0.00018775970561782767
Position 8649: 0.0001876209120106628
Position 3345: 0.0001876066155989781
Position 3899: 0.0001838103361333997
Position 11785: 0.0001748608922220181
Position 8015: 0.00016385858469803846
Position 20479: 0.00014700379351870792
Position 24628: 0.00014697617869142805
Position 23881: 0.0001443135788645967
Position 16404: 0.00012944936532214627
Position 24017: 0.00012912197705408006
Position 2577: 0.00011432295422693279
Position 337: 0.00010800551581353387
Position 80: 0.00010389926073789665
Position 295: 0.00010231980184519496
Position 2523: 8.787330080548676e-05
Position 7969: 8.725375790798691e-05
Position 1821: 7.996159707841846e-05
Position 1679: 7.359236921785853e-05
Position 7750: 7.09632052119124e-05
Position 24435: 6.7441674127709e-05
Position 8288: 6.623393811567503e-05
Position 8291: 6.022402119585986e-05
Position 7961: 4.941462965564129e-05
Position 24674: 4.493088119704566e-05
Position 14356: 4.38268541149192e-05
Position 8628: 3.9132513688883453e-05
Position 8549: 3.617303565752501e-05
Position 8937: 3.613915198903135e-05
Position 24643: 2.1712556958967632e-05
Position 24312: 1.759398748654301e-05
Position 8523: 1.6520116061710164e-05
Position 8537: 1.552157433089996e-05
Position 301: 1.4472447321011507e-05
Position 24652: 1.407730136993614e-05
Position 8320: 1.3156860678943851e-05
Position 8810: 1.1073456934963906e-05
Position 614: 1.0112001362061038e-05
Position 8817: 8.809094371786085e-06
Position 828: 7.932426363330468e-06
Position 669: 7.405528899884275e-06
Position 673: 7.15994217971823e-06
Position 7953: 5.667086128305808e-06
Position 8225: 5.320493961091903e-06
Position 7985: 5.273103783299409e-06
Position 244: 5.0647113710892746e-06
Position 24749: 4.9334768932530725e-06
Position 7991: 4.847269757484286e-06
Position 7987: 4.835315939456726e-06
Position 1793: 4.276901734214536e-06
Position 24742: 4.2374878525499786e-06
Position 7779: 3.675604458947664e-06
Position 24776: 3.400712590646064e-06
Position 25069: 2.5905613580412764e-06
Position 847: 2.320480321056797e-06
Position 8953: 9.753717717138141e-07
Position 865: 9.603635591385191e-07
Position 2855: 6.18462400268695e-07
Position 9955: 5.349054357134603e-07
Position 2902: 4.47910960178376e-07
Position 25049: 4.1553693400114976e-07
Position 703: 4.071192201990873e-07
Position 427: 3.0975902808101776e-07
Position 774: 2.7557438664918797e-07
Position 425: 2.3550260519274972e-07
Position 667: 1.9075510711613463e-07
Position 2368: 1.6048827273616812e-07
Position 6: 1.0329700178446291e-07
Position 74: 6.654324658943139e-08
Position 47: 5.6991884327577156e-08
Position 356: 3.340179853041147e-08
Position 22271: 1.656069823864023e-08
Position 711: 8.384919384030508e-09
Position 24586: 4.208451191348884e-12
Position 533: 5.874037722014279e-13
Position 605: 2.8471185733642096e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7778: 0.9975923456625928
Position 17806: 0.9947762142266852
Position 24527: 0.9938266612293777
Position 20522: 0.9732215040603664
Position 23822: 0.966257408651613
Position 8765: 0.960494304524942
Position 24267: 0.9390009819552684
Position 11450: 0.9270468088620071
Position 8203: 0.9116896291300461
Position 11658: 0.9067018034276841
Position 19661: 0.826853606910299
Position 22083: 0.8180202471355249
Position 14605: 0.8005357336383997
Position 5843: 0.7396784104620436
Position 9505: 0.6212864466934713
Position 25177: 0.35866650208190776
Position 4917: 0.34711383292432013
Position 16910: 0.3450299500927638
Position 12028: 0.3210968843437356
Position 2303: 0.27559059152392423
Position 367: 0.1902163671857201
Position 17460: 0.1804813970972816
Position 25412: 0.16539660142417453
Position 22116: 0.15566809046769622
Position 24774: 0.1447468857145634
Position 11885: 0.12524779773788677
Position 19537: 0.1212193699497065
Position 9541: 0.11952759493550724
Position 12132: 0.11363093319198342
Position 2402: 0.1071265315718849
Position 18589: 0.09945347609854917
Position 19899: 0.09396269396471334
Position 2276: 0.09095999131879139
Position 25842: 0.08457567506180648
Position 2318: 0.07913511264226426
Position 25337: 0.07682364447110912
Position 19200: 0.06637202143295691
Position 9050: 0.05570581154199432
Position 5878: 0.05543387794703476
Position 14704: 0.050394514878663796
Position 8162: 0.048119584700344664
Position 14693: 0.04693910928746198
Position 24849: 0.046542107620699096
Position 25548: 0.046149522731719114
Position 9743: 0.045338597520524306
Position 18019: 0.04428893107302519
Position 12067: 0.043140468785373205
Position 18530: 0.042910174782515395
Position 25564: 0.041844281794872915
Position 22294: 0.04035053410130306
Position 24238: 0.03915300285232958
Position 24802: 0.035533213240248857
Position 4802: 0.03174632351991808
Position 6137: 0.03115251297333512
Position 20750: 0.030246985010863908
Position 18618: 0.029501937240469338
Position 20074: 0.02853578621475095
Position 14554: 0.02808557187585375
Position 17999: 0.027164490169101083
Position 20781: 0.026944547311705116
Position 8973: 0.026714983627648976
Position 21192: 0.025663698794386538
Position 5926: 0.023040617980239007
Position 18219: 0.021888506349927648
Position 25642: 0.02138188487967656
Position 24033: 0.020812696149792694
Position 25608: 0.020371532223242974
Position 14236: 0.020316739982100956
Position 19573: 0.020126702779905293
Position 2794: 0.020081593818555264
Position 2828: 0.01821520846670631
Position 13461: 0.01763074025687559
Position 20146: 0.016852275113963852
Position 12112: 0.016384797306140314
Position 21833: 0.015742336035583733
Position 13301: 0.015506295130590842
Position 16319: 0.014595859167459486
Position 12855: 0.014579649883948694
Position 881: 0.014268863265173636
Position 12599: 0.013923063848820725
Position 5231: 0.01314551491108613
Position 9507: 0.012796425557786428
Position 4269: 0.012065067107197975
Position 10630: 0.011045405993297045
Position 17464: 0.010829918926491135
Position 25023: 0.01069306129793281
Position 18354: 0.01065685117045351
Position 25451: 0.009292963070837735
Position 11918: 0.008746723640449578
Position 2005: 0.008713798306469846
Position 16580: 0.00869166213018825
Position 17493: 0.008644671761666854
Position 20959: 0.008619148349605038
Position 25819: 0.008513238361443114
Position 2366: 0.008337434114082987
Position 944: 0.00818921241949478
Position 14658: 0.00806243562375139
Position 5765: 0.007746066028836765
Position 5063: 0.007093323008596404
Position 6017: 0.006940608958434661
Position 11688: 0.006583452738404783
Position 11807: 0.006513828283810416
Position 13321: 0.00639560099248311
Position 17580: 0.006239875008943926
Position 12071: 0.006192458246739804
Position 8068: 0.005980577160448254
Position 22002: 0.005701072001355827
Position 421: 0.005569827774508097
Position 18643: 0.005396468475891051
Position 20905: 0.005226778265264635
Position 9011: 0.005189467980449769
Position 25110: 0.005152919995469185
Position 24959: 0.004893757012149315
Position 20784: 0.004473977334783237
Position 21265: 0.0044014215623569605
Position 25376: 0.0043677062951025915
Position 920: 0.0043538919891831646
Position 5909: 0.004247584807623728
Position 12626: 0.00422378465106228
Position 884: 0.003966725337634102
Position 19480: 0.003858799379840334
Position 18445: 0.0038393238859409603
Position 20539: 0.0037800590361185453
Position 25314: 0.0037637004334873632
Position 25026: 0.0037011040466433014
Position 15726: 0.003586317787503494
Position 2907: 0.003426930816946593
Position 652: 0.0032743414231773947
Position 2542: 0.0032484636379025143
Position 24485: 0.0031456529660596807
Position 20160: 0.003086671338644155
Position 6306: 0.003055094608573973
Position 2014: 0.002899348736756463
Position 3253: 0.002882412132529889
Position 24735: 0.0027945367355513375
Position 19089: 0.0027638988942993953
Position 8089: 0.002756395249520559
Position 20984: 0.0027124761943955575
Position 11199: 0.002688799763719816
Position 5587: 0.0026652672437149695
Position 411: 0.0026449296943172385
Position 765: 0.0025803596240425845
Position 17963: 0.0024613404810426938
Position 24780: 0.002381940920798617
Position 18679: 0.0023582775111388524
Position 10345: 0.0023413089640128156
Position 20157: 0.002329979705293973
Position 24739: 0.0022984221157376326
Position 21009: 0.002252353823811174
Position 20581: 0.0021314996768100765
Position 13371: 0.002070327663371473
Position 11391: 0.0020635321093599632
Position 24284: 0.0020054230085975507
Position 25755: 0.0018942652013287013
Position 25417: 0.0018898937863641276
Position 7995: 0.0018354636913944732
Position 10991: 0.0018297417345028387
Position 24113: 0.0018158721206531427
Position 11487: 0.0017948302826755688
Position 19832: 0.0017372305252152547
Position 15678: 0.0016922155711505224
Position 15699: 0.001613025125757889
Position 10994: 0.0016018197508105877
Position 4343: 0.0015797275919105006
Position 22131: 0.001563592843598756
Position 8479: 0.001522309886142082
Position 10533: 0.0014903883421553989
Position 25682: 0.0014869566231998498
Position 19136: 0.0014776725471034166
Position 21084: 0.0014714957522857077
Position 2951: 0.0014484475739564723
Position 2339: 0.0014213818178993585
Position 2522: 0.0014096334946879197
Position 8019: 0.0013590561492042709
Position 21231: 0.0013298637696763085
Position 10126: 0.0012492538027003154
Position 18554: 0.0012102995994287525
Position 8169: 0.0011370166630342044
Position 14398: 0.0010738026553331168
Position 3404: 0.0010415266521855379
Position 12632: 0.0010386174436315264
Position 10062: 0.0010342308425047068
Position 2941: 0.0010302883302191286
Position 9760: 0.0009961950566001942
Position 25731: 0.000978536396438178
Position 20496: 0.0009685905368238811
Position 7118: 0.0009565547153764726
Position 12785: 0.0009332408121608792
Position 11395: 0.0008464980811316906
Position 22134: 0.0008207119025894564
Position 451: 0.0008093491875983368
Position 7647: 0.000807791202874127
Position 516: 0.0008029830490682295
Position 487: 0.000796074154600486
Position 2287: 0.0007943918837187043
Position 24301: 0.0007777396201012328
Position 21134: 0.0007729962933532813
Position 8111: 0.0007696162405653308
Position 2423: 0.0007660573935521536
Position 21744: 0.0007017056453757018
Position 11664: 0.0006916764894326988
Position 25709: 0.0006804946469701981
Position 20800: 0.0006804478557689106
Position 9849: 0.0006534600803589366
Position 10096: 0.0006343063499596566
Position 19663: 0.0006312730041437868
Position 2169: 0.000598457626854016
Position 18604: 0.0005617416962238396
Position 23867: 0.0005596178951965091
Position 9100: 0.0005504866731201719
Position 18323: 0.0005458863166204672
Position 25577: 0.0005219958987355117
Position 9570: 0.0005200474186005213
Position 21558: 0.0005099110776118042
Position 1285: 0.000504646141820126
Position 21837: 0.0004984736383858263
Position 21952: 0.0004899315645379463
Position 456: 0.00047611504892865756
Position 19915: 0.0004532040827485162
Position 2026: 0.00042692441371604864
Position 24010: 0.0004252751496436382
Position 5152: 0.0004230983946757461
Position 8338: 0.00039967150620699574
Position 9724: 0.0003986506161950483
Position 2078: 0.0003876535554749121
Position 23991: 0.0003654834671581962
Position 9714: 0.00035516375827157083
Position 7604: 0.00034141761286679676
Position 9757: 0.00028419781506815466
Position 876: 0.0002741605251946709
Position 18114: 0.000262576373755784
Position 11709: 0.00025864122023274306
Position 1027: 0.00024406632519971506
Position 18299: 0.00023389968515888558
Position 443: 0.0002155926509325432
Position 24863: 0.00021140681081677028
Position 8186: 0.0002091870032495263
Position 18268: 0.0001941330339791303
Position 24804: 0.00019317401469549062
Position 3705: 0.00018381033613339888
Position 8183: 0.00017893406325906024
Position 2155: 0.00017672490723150472
Position 11887: 0.0001736550606477058
Position 8790: 0.00016943287608516715
Position 23762: 0.00016516130030586106
Position 24987: 0.0001618568383877001
Position 908: 0.00016086228320312952
Position 11202: 0.00015405361487131047
Position 2174: 0.00015362159756179662
Position 16259: 0.000144727207280411
Position 16272: 0.00014418217941031703
Position 8095: 0.00013683862592736397
Position 9446: 0.00013466282918606553
Position 1454: 0.0001319679753577991
Position 23619: 0.00012931335294001913
Position 24348: 0.00011619450990259307
Position 8796: 0.00011246828444658907
Position 8345: 0.00011108305995782197
Position 772: 0.0001022124734788115
Position 1197: 9.715730273264949e-05
Position 8238: 9.667625733494294e-05
Position 23870: 9.264976855661821e-05
Position 20367: 8.76336237362139e-05
Position 20968: 8.731848748644008e-05
Position 15763: 8.59104936370375e-05
Position 8953: 8.544988593798685e-05
Position 7586: 7.890818696304038e-05
Position 8042: 7.439800880060663e-05
Position 8578: 7.255445704669516e-05
Position 23855: 6.866127730544435e-05
Position 24312: 6.416079775125862e-05
Position 18394: 6.214248654070395e-05
Position 388: 6.163608040915609e-05
Position 1498: 6.002209389361376e-05
Position 18035: 5.845936888690146e-05
Position 2064: 5.440594761271987e-05
Position 18744: 5.199450966553726e-05
Position 8029: 5.069686770191081e-05
Position 20451: 4.7670776415993525e-05
Position 11810: 4.3636942204803206e-05
Position 5646: 4.280230913074687e-05
Position 23687: 4.0787856870498175e-05
Position 373: 4.037246581999718e-05
Position 380: 3.899668153965444e-05
Position 815: 3.896267426471809e-05
Position 24145: 3.7782644495420145e-05
Position 8450: 3.6724605731539115e-05
Position 1221: 3.6445601771818934e-05
Position 24036: 3.3389614310994294e-05
Position 2376: 3.322064661749036e-05
Position 18193: 3.2712769445335946e-05
Position 688: 3.10550056961557e-05
Position 24722: 3.0904998729028116e-05
Position 2555: 2.867428217532326e-05
Position 458: 2.7171307259318067e-05
Position 8542: 2.4182390657028776e-05
Position 20461: 2.3422263445084456e-05
Position 18152: 2.1319707613161236e-05
Position 20375: 1.9308652941646008e-05
Position 1381: 1.8560579082238696e-05
Position 1909: 1.795516325784945e-05
Position 8218: 1.7569357680555124e-05
Position 2102: 1.710890625186541e-05
Position 23683: 1.684416899154994e-05
Position 23555: 1.662389301246064e-05
Position 1720: 1.651811052628494e-05
Position 383: 1.4315019412243439e-05
Position 24867: 1.3519151012322207e-05
Position 433: 1.2425149876155854e-05
Position 12513: 1.2287529495077542e-05
Position 328: 1.1640533663110886e-05
Position 9147: 1.0537352006972637e-05
Position 12488: 1.0433210809468543e-05
Position 24625: 9.211493806917657e-06
Position 8430: 9.198542968479767e-06
Position 20830: 9.013910867290114e-06
Position 1623: 8.85657564850407e-06
Position 8989: 8.742828400151965e-06
Position 2599: 8.227481615289382e-06
Position 655: 7.310810848580433e-06
Position 8886: 7.2595648880456945e-06
Position 8590: 7.1587230586732575e-06
Position 2245: 6.6876097702633e-06
Position 2589: 5.919092297049723e-06
Position 24602: 5.601563193035493e-06
Position 1043: 5.215677274189842e-06
Position 24552: 5.0873989747483355e-06
Position 8696: 2.852104066587211e-06
Position 9780: 2.6229951444882424e-06
Position 24577: 2.4403984564414743e-06
Position 2576: 2.1872841371956394e-06
Position 24572: 2.119263252411462e-06
Position 8792: 1.609019987115449e-06
Position 968: 1.5552239491342548e-06
Position 20806: 1.3248137771046644e-06
Position 23493: 1.078359745966273e-06
Position 24718: 1.042687009712743e-06
Position 24747: 8.731355478276679e-07
Position 2429: 5.543051922150595e-07
Position 8828: 5.221627306767523e-07
Position 24760: 4.805501270706093e-07
Position 2675: 3.9708865307530017e-07
Position 9663: 3.6490990742223103e-07
Position 23885: 3.356142856285218e-07
Position 8803: 2.6213029781451826e-07
Position 685: 2.3385041299241917e-07
Position 796: 2.185881122183626e-07
Position 526: 1.8589927173698295e-07
Position 613: 1.8517375091288254e-07
Position 325: 1.810732009653305e-07
Position 301: 1.8039499462468547e-07
Position 19372: 1.194729822254457e-07
Position 9921: 7.523662828709208e-08
Position 466: 6.420137945839732e-08
Position 505: 6.241741286256062e-08
Position 1136: 6.19764799155604e-08
Position 400: 5.894869661566483e-08
Position 278: 4.8838779208341105e-08
Position 349: 4.489386114097793e-08
Position 8835: 3.715931956613052e-08
Position 722: 3.248762901824708e-08
Position 7510: 2.811082923226594e-08
Position 385: 2.0741322556060143e-08
Position 661: 2.0628210253214466e-08
Position 121: 1.4167563349993484e-08
Position 738: 1.1326746380828569e-08
Position 280: 1.0769017128848128e-08
Position 20097: 9.337930488869913e-09
Position 620: 5.267192944400455e-09
Position 731: 4.776717443322568e-09
Position 546: 2.7692245941985145e-09
Position 711: 1.7454004779703615e-09
Position 779: 1.7057192551409688e-09
Position 665: 1.443595273834333e-09
Position 244: 1.375949006991007e-09
Position 124: 1.3344582146781163e-09
Position 274: 1.0233856186947388e-09
Position 187: 4.473235956600725e-10
Position 146: 2.6175810376774777e-10
Position 550: 5.737487765069339e-11
Position 118: 5.6500574113505395e-11
Position 262: 4.980286263779683e-11
Position 210: 4.940069071480255e-11
Position 250: 4.689428367229916e-11
Position 202: 3.175326279120273e-11
Position 255: 8.820480772583602e-12
Position 100: 7.169644663872932e-12
Position 232: 5.059930708316077e-12
Position 151: 2.446955147197066e-12
Position 136: 1.2638523432935646e-12
Position 217: 6.586678716963422e-13
Position 214: 2.3844465302653486e-13
Position 109: 8.42397200025828e-14
