Gene = PARS2
Position 421: 2.2876786359231538e-05
Position 182: 1.9072374035700788e-05
Position 124: 1.2961992235413972e-05
Position 840: 1.039401166882626e-05
Position 483: 1.0388008110585587e-05
Position 266: 6.593748745088193e-06
Position 224: 5.2226277996139036e-06
Position 21: 4.038142696037582e-06
Position 38: 3.748736733828245e-06
Position 278: 3.0828408030399637e-06
Position 457: 1.9230980562998196e-06
Position 555: 1.910576652337733e-06
Position 409: 1.746578453286141e-06
Position 399: 9.852730763636934e-07
Position 402: 9.36773433725407e-07
Position 242: 8.453252530945741e-07
Position 24: 6.454742230525408e-07
Position 487: 5.720465767162722e-07
Position 604: 2.3707005903457908e-07
Position 230: 1.9830151102477817e-07
Position 557: 9.85037042368658e-08
Position 475: 4.525469956203558e-08
Position 307: 4.0762363169535164e-08
Position 636: 3.0378249686707126e-08
Position 232: 1.9024482001772164e-09
Position 290: 2.657757090991049e-10
Position 298: 2.3200636403554954e-10
Position 155: 2.0372400280968e-10
Position 281: 1.6604521288048885e-10
Position 367: 1.1878661942547684e-10
Position 436: 1.3199431382619851e-11
Position 239: 3.4382978231567257e-12
Position 174: 1.2998997209128562e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6813: 0.843995324973445
Position 5323: 0.5091810901995045
Position 6984: 0.4860212247156073
Position 5493: 0.3849714416777248
Position 5532: 0.3052574238544735
Position 5435: 0.24934485552978974
Position 3920: 0.16625676229299696
Position 6547: 0.13393198288927521
Position 7488: 0.12083443965507865
Position 4812: 0.10847962801067644
Position 4961: 0.10767411995118611
Position 7187: 0.08794826148551967
Position 5346: 0.08180369135061834
Position 6614: 0.06316400919765754
Position 1179: 0.05438547557204335
Position 5097: 0.048536422860081925
Position 7221: 0.04461958470761422
Position 7115: 0.03378879237093677
Position 3017: 0.032581567604939174
Position 531: 0.026952067156420595
Position 478: 0.022849746154693675
Position 6182: 0.016816751764949445
Position 2539: 0.015864898671226594
Position 6001: 0.013376601066448753
Position 6486: 0.011147571796545979
Position 6790: 0.009523274141463702
Position 1120: 0.009505606156713533
Position 6424: 0.009495199767274691
Position 7424: 0.00933454278783806
Position 6412: 0.009072602998013213
Position 659: 0.008988488543835656
Position 256: 0.00870153260042483
Position 7135: 0.007678998783743604
Position 680: 0.007055893381397105
Position 2524: 0.006571024608336926
Position 4278: 0.005569795352966387
Position 5859: 0.005145316115023053
Position 5499: 0.004982418966151793
Position 7504: 0.004744003283495526
Position 587: 0.004598932086973005
Position 3847: 0.004258388710024825
Position 5405: 0.004253313012365768
Position 1034: 0.0037952760900665143
Position 6446: 0.0031373143155103535
Position 7032: 0.0030047924017116627
Position 251: 0.0026122477949039862
Position 6324: 0.002386973840502934
Position 1330: 0.0020841090476046947
Position 2716: 0.0019392697108178505
Position 699: 0.0019227157652371967
Position 3168: 0.0017755273680785662
Position 5652: 0.0017264312588769792
Position 7255: 0.001631057083798272
Position 2674: 0.0015804429836654504
Position 483: 0.0015107288818147413
Position 5862: 0.0013772455130142407
Position 502: 0.0013695048231866468
Position 352: 0.0013202740359377942
Position 3993: 0.0012384149640479521
Position 6766: 0.00123830064321939
Position 5456: 0.0011282956287146837
Position 5649: 0.0009706321227696577
Position 7039: 0.0009628433130596434
Position 3113: 0.0009435564158683388
Position 7350: 0.0008608038423177001
Position 5186: 0.0007434545921495284
Position 288: 0.0007163937642828741
Position 6081: 0.0006776209821195863
Position 6959: 0.0006703556513975879
Position 6590: 0.0006633822462264313
Position 1258: 0.0006472602104265361
Position 6708: 0.00058435391709667
Position 7228: 0.0005551911475990287
Position 1084: 0.0004612546465115653
Position 4517: 0.00043891440153714543
Position 6739: 0.0003798258483281731
Position 7602: 0.0003718382844916917
Position 5902: 0.00036878734727976596
Position 5580: 0.00035733122076754033
Position 1236: 0.00035087584951169824
Position 182: 0.0002954220972866711
Position 313: 0.00023831441388316152
Position 1183: 0.0002338157303689149
Position 973: 0.00021067613270734747
Position 7460: 0.00017333261932932594
Position 902: 0.00014252504920734345
Position 6427: 0.00013082729664129248
Position 6047: 0.00011297090243685851
Position 604: 0.00011255786670821141
Position 2687: 0.00010872686979855617
Position 629: 0.00010054688629067798
Position 298: 4.231670373588661e-05
Position 1126: 3.8309644396853174e-05
Position 2542: 3.0355868529510363e-05
Position 3086: 2.8694298305813665e-05
Position 1273: 2.0411303339534567e-05
Position 290: 1.5269785547089537e-05
Position 307: 1.1634306783528749e-05
Position 373: 1.1417811021265692e-05
Position 2586: 4.96477759639679e-06
Position 5880: 3.3828659537383297e-06
Position 141: 2.7521308674531234e-06
Position 135: 2.228446593349651e-06
Position 737: 1.96679815671905e-06
Position 771: 1.8155036607595185e-06
Position 1376: 1.685423073116919e-06
Position 443: 1.1458626718604818e-06
Position 1297: 6.340348106358365e-07
Position 323: 4.3198935322426963e-07
Position 571: 1.8597081087408124e-07
Position 449: 1.8004043353238564e-08
