Gene = AUNIP
Position 11474: 0.0016604990915322462
Position 3469: 0.0016027499166478116
Position 7720: 0.0014958709261579052
Position 10162: 0.001405772094033838
Position 8581: 0.0013459979450852577
Position 3534: 0.0012060462255379788
Position 7750: 0.001119608605517816
Position 11848: 0.0010315535113707358
Position 5229: 0.0009394776546406462
Position 5820: 0.0009242736165224688
Position 1248: 0.0007819842364418951
Position 13459: 0.0007278603122499327
Position 4525: 0.0007176008585672594
Position 12998: 0.0006507681637245025
Position 7838: 0.0006401917732703759
Position 4496: 0.0006219671509381608
Position 2286: 0.0006139422663183269
Position 8939: 0.0005450564589403791
Position 3592: 0.0005277757903246874
Position 8453: 0.0003686726487033851
Position 1272: 0.00036244727854295607
Position 7859: 0.00032545044577279327
Position 9403: 0.00031754230119853636
Position 8346: 0.000309886764865451
Position 3750: 0.0002863855045811257
Position 6709: 0.0002726306636386454
Position 2302: 0.0002721435633290113
Position 3409: 0.0002711510174366405
Position 270: 0.00026130670660436773
Position 8785: 0.000245209477501018
Position 6270: 0.00021892798843309262
Position 3051: 0.00021303348234870937
Position 4477: 0.0001956958652210519
Position 2379: 0.00019151008093218924
Position 5842: 0.00018709236162843144
Position 8602: 0.0001802317259150622
Position 4889: 0.0001704927082080949
Position 8116: 0.00015426805427751862
Position 9388: 0.00014267537844428948
Position 4178: 0.00011734910825577128
Position 5447: 0.00011711494062020395
Position 2203: 0.00011699764337315258
Position 2471: 0.00011619905990327332
Position 8496: 0.00011475929824599179
Position 1106: 9.93569988132202e-05
Position 5365: 9.479314978660984e-05
Position 4853: 9.338826809616149e-05
Position 2321: 9.150260262895152e-05
Position 8293: 7.844627598307063e-05
Position 4732: 7.803778103627604e-05
Position 7907: 7.291429308269215e-05
Position 5589: 7.26051329305683e-05
Position 2497: 6.435512045522247e-05
Position 4606: 6.211643596410104e-05
Position 4953: 6.198243790962775e-05
Position 4706: 6.123188476197782e-05
Position 6033: 5.944985871179704e-05
Position 5116: 5.567920186994372e-05
Position 1144: 4.9146361742462394e-05
Position 3075: 4.853614235022808e-05
Position 5614: 4.6419572006841934e-05
Position 7114: 4.121013751390267e-05
Position 3111: 3.737579905065259e-05
Position 1795: 3.651800164508685e-05
Position 2929: 3.3616803035597855e-05
Position 4826: 3.2750214267961694e-05
Position 812: 3.178676287585302e-05
Position 663: 3.139811830555444e-05
Position 4324: 3.005196069679382e-05
Position 1196: 2.992544100378943e-05
Position 5663: 2.5428299035102518e-05
Position 2357: 2.46140275083933e-05
Position 3125: 2.394876848605904e-05
Position 3636: 2.2751367408747787e-05
Position 4882: 2.0536377891993225e-05
Position 5500: 1.8947486332603844e-05
Position 799: 1.8067733758094776e-05
Position 1410: 1.7848742683586528e-05
Position 595: 1.6173897874296708e-05
Position 980: 1.585189170019388e-05
Position 2745: 1.5397440440678674e-05
Position 3211: 1.5215785248717811e-05
Position 578: 1.5050894527880804e-05
Position 4768: 1.4453749507843685e-05
Position 572: 1.2287524994245152e-05
Position 1633: 1.0965184636726187e-05
Position 1551: 1.0696520969749754e-05
Position 1019: 1.0013774062660868e-05
Position 4132: 9.808317677486162e-06
Position 296: 9.516990933239497e-06
Position 3214: 8.944625280939042e-06
Position 1346: 8.791227894014838e-06
Position 1413: 8.078899243157957e-06
Position 1254: 7.92818973893257e-06
Position 943: 7.4896805394050845e-06
Position 689: 7.151578057976077e-06
Position 2564: 7.059016630094693e-06
Position 3681: 6.59440214563924e-06
Position 3240: 6.484395883875216e-06
Position 3622: 6.449222067118002e-06
Position 4522: 5.642441237077196e-06
Position 776: 5.32310393008262e-06
Position 436: 4.573139130388769e-06
Position 1914: 4.4030263664683365e-06
Position 2903: 4.320982069547496e-06
Position 2019: 4.057363124314269e-06
Position 2473: 3.902385174655686e-06
Position 907: 3.8850714888515995e-06
Position 365: 3.6522197609489853e-06
Position 458: 3.3993886391302194e-06
Position 1713: 3.212128799323409e-06
Position 378: 2.819658181369649e-06
Position 1480: 2.640463371503237e-06
Position 449: 2.6301610825045817e-06
Position 217: 2.1536703480468e-06
Position 490: 1.653837404441268e-06
Position 487: 1.5862130932273414e-06
Position 468: 1.5432397526019813e-06
Position 293: 1.4641861324101134e-06
Position 1089: 9.746026804861428e-07
Position 3471: 3.111843748951671e-07
Position 1038: 2.5209521203321723e-07
Position 1030: 1.695838346176448e-07
Position 1742: 1.0432573431631309e-07
Position 3892: 1.0410490019695806e-07
Position 3996: 9.589400938768775e-08
Position 779: 8.240630155947472e-08
Position 3874: 7.944383933341814e-08
Position 735: 6.948058983822818e-08
Position 461: 5.464695258346977e-08
Position 762: 5.244479344769236e-08
Position 899: 4.617268571712211e-08
Position 947: 4.381226348695155e-08
Position 368: 3.905563888573393e-08
Position 2298: 3.8755341767098426e-08
Position 399: 3.4912470926472534e-08
Position 1716: 3.453500980623224e-08
Position 991: 2.6294824629483217e-08
Position 1768: 2.5357811603405748e-08
Position 1809: 2.2091306633420212e-08
Position 998: 1.913340798082121e-08
Position 660: 8.740598274852819e-09
Position 2326: 8.621039846260993e-09
Position 393: 8.075743124750159e-09
Position 750: 7.58234725890234e-09
Position 879: 6.4128859996783865e-09
Position 336: 3.685949878997273e-09
Position 817: 3.417916755141065e-09
Position 416: 3.107624350388086e-09
Position 478: 2.688454521316675e-09
Position 622: 2.3799827028684067e-09
Position 242: 1.872212537670599e-09
Position 227: 1.6562732533426845e-09
Position 492: 1.294529048155874e-09
Position 422: 1.1800829244186974e-09
Position 232: 8.136502010250496e-10
