Gene = SRPRB
Position 382: 5.219954730000322e-06
Position 1507: 4.788333657725313e-06
Position 1411: 4.043393163511813e-06
Position 1088: 3.7412355005712287e-06
Position 1264: 3.519404201634476e-06
Position 136: 3.509490251081331e-06
Position 53: 2.093076393665719e-06
Position 1313: 1.7468100571028157e-06
Position 289: 1.5650101524157744e-06
Position 811: 1.5362725434110588e-06
Position 35: 1.174250097269947e-06
Position 725: 9.767264637856358e-07
Position 852: 8.487039822261262e-07
Position 1676: 8.330376591037037e-07
Position 71: 7.911981242137138e-07
Position 27: 1.8518216436119982e-07
Position 204: 1.327547715910517e-07
Position 46: 5.526936496219826e-10
Position 166: 1.0570518377518202e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13541: 0.9934131904892222
Position 35519: 0.9691749947154915
Position 32844: 0.9491670046474837
Position 23712: 0.9363221009318413
Position 22575: 0.8697298284067586
Position 17094: 0.8112299107793646
Position 9321: 0.7054601709418935
Position 29015: 0.7036999869423184
Position 27083: 0.686166574537443
Position 31556: 0.5190725604260252
Position 28221: 0.44378527775125043
Position 4870: 0.2954561066110372
Position 4799: 0.2573041854077109
Position 17437: 0.24542115015918675
Position 26892: 0.17319454021381026
Position 29205: 0.16842341083292975
Position 11345: 0.14377229907119854
Position 35213: 0.1378485267875485
Position 8427: 0.13505729596589938
Position 17529: 0.11709272525101626
Position 10526: 0.102430279131761
Position 9343: 0.0751570800718317
Position 12110: 0.06771390366302495
Position 35980: 0.0666373337808164
Position 9674: 0.05957650301627513
Position 29268: 0.0533868134916782
Position 28170: 0.05336431815404896
Position 33735: 0.05071902702138259
Position 26990: 0.045503377143268076
Position 9697: 0.03706306924038691
Position 33814: 0.03454044794956833
Position 29149: 0.03382753746713287
Position 29172: 0.031200620606408623
Position 29074: 0.02984550293004317
Position 476: 0.028539284289234416
Position 28418: 0.02526424490552804
Position 28263: 0.025010740345776248
Position 5176: 0.023581736261448993
Position 28993: 0.02181234473785778
Position 23567: 0.02116796812960811
Position 35908: 0.01928153940052922
Position 28887: 0.016514508668976385
Position 29375: 0.016268112789316568
Position 33374: 0.015975889660070713
Position 33738: 0.015887703030101168
Position 37348: 0.015493472197363908
Position 35555: 0.015266007674588668
Position 29712: 0.015254713795482114
Position 33520: 0.014237086013590252
Position 36019: 0.013861075102887784
Position 4595: 0.013521225830158662
Position 33688: 0.012453926575768931
Position 33966: 0.012099016530681283
Position 31580: 0.011862361966766904
Position 3792: 0.011588377462469242
Position 32825: 0.011406303039683104
Position 36870: 0.011010861031415287
Position 28394: 0.0109749421877561
Position 9748: 0.01058496631298484
Position 29226: 0.010480425976932687
Position 9378: 0.010301395086527804
Position 4496: 0.010030953548919714
Position 9604: 0.008961443147598482
Position 907: 0.007803335440479474
Position 37137: 0.0073219864484053866
Position 10589: 0.007200510294992265
Position 13595: 0.006586809510776682
Position 4961: 0.00574167082000681
Position 2626: 0.005677078683728874
Position 3535: 0.005358495789444443
Position 5338: 0.005192480534834484
Position 4933: 0.005117256969553769
Position 1922: 0.004939490393629531
Position 515: 0.0047363864054119935
Position 2765: 0.004720985026602249
Position 29769: 0.00469431710860264
Position 33170: 0.004550746101586061
Position 29183: 0.004185692793722688
Position 257: 0.004173745839165723
Position 1967: 0.003598089738295445
Position 606: 0.0035809700426786494
Position 34296: 0.0035650762282872775
Position 4297: 0.0035646807577867836
Position 181: 0.003535215598766137
Position 36328: 0.0030077978736963197
Position 3425: 0.0026643089285332882
Position 4216: 0.002398727949193576
Position 35913: 0.0023791837486670272
Position 34001: 0.002347052038895651
Position 34848: 0.002267325629814999
Position 28815: 0.0021364144398149493
Position 32434: 0.00195404492333621
Position 3618: 0.0016608073939016774
Position 3872: 0.0014993628393024728
Position 36680: 0.0014502183431910288
Position 2634: 0.001395887850541565
Position 3600: 0.0013349786992893392
Position 35996: 0.0013169689824253275
Position 328: 0.0011222254119153798
Position 2823: 0.0011073396642301216
Position 3472: 0.0009597695628344412
Position 36300: 0.0009288425821888277
Position 7342: 0.0008807597660474687
Position 36003: 0.0008713032650250718
Position 4754: 0.0008623245195682965
Position 36023: 0.0007522024270021516
Position 7093: 0.0007518781918743853
Position 228: 0.0007416736623551459
Position 1490: 0.0007396376801735035
Position 279: 0.0006646551059822275
Position 33906: 0.0006342331347763111
Position 282: 0.000592333406369318
Position 2781: 0.0005890686478321366
Position 3505: 0.000557393679527074
Position 4772: 0.0005374467415101172
Position 7244: 0.0005047192559886743
Position 3900: 0.00045526810408613787
Position 3949: 0.00041725987483790054
Position 36224: 0.0003984042553463271
Position 3227: 0.00038591142732918285
Position 34230: 0.00038490023390776835
Position 3924: 0.00037456527004413456
Position 2673: 0.00037109820386719894
Position 2987: 0.0003593847956274856
Position 2852: 0.00034475751148998644
Position 303: 0.0003316433262639583
Position 37454: 0.0002604208260641406
Position 35700: 0.00022605338684248734
Position 989: 0.0001986531763798586
Position 887: 0.00018268489268423433
Position 940: 0.00018052514961896168
Position 3673: 0.00017544003988947547
Position 2925: 0.00013673460792725106
Position 3320: 0.00011814842150785596
Position 34096: 0.00010027939295420083
Position 261: 9.94777800043976e-05
Position 1568: 9.679254266907372e-05
Position 3098: 8.006977100002868e-05
Position 2954: 7.874236178596947e-05
Position 2068: 7.35687533131984e-05
Position 1619: 6.785040886547301e-05
Position 3147: 5.494594168400726e-05
Position 339: 4.900129393873177e-05
Position 496: 4.1176131496495706e-05
Position 3571: 4.040335505428977e-05
Position 33230: 3.3694469712065006e-05
Position 2723: 3.096594683472619e-05
Position 570: 3.0127932206888974e-05
Position 1439: 2.825880429970737e-05
Position 29237: 2.0986530672751956e-05
Position 1165: 1.7713098960102863e-05
Position 1116: 1.6683077799546203e-05
Position 33639: 1.4967544321133239e-05
Position 306: 1.2538106242027934e-05
Position 1062: 4.336840796201746e-07
Position 522: 3.300918262857043e-07
