Gene = NSA2
Position 2221: 0.9852285401688232
Position 1938: 0.9850667658032425
Position 6875: 0.8143761631613972
Position 10366: 0.6542467706706271
Position 3638: 0.40618797759125197
Position 3476: 0.3848722427303672
Position 9611: 0.3721935134582105
Position 12808: 0.323376015970721
Position 1705: 0.322313328151904
Position 5320: 0.200618840877113
Position 1708: 0.1806404036895825
Position 10612: 0.1228398390498294
Position 3711: 0.12252447964523892
Position 10871: 0.09920147257188927
Position 6001: 0.09328532654701047
Position 1634: 0.07617098996505241
Position 11465: 0.05364187162506318
Position 8292: 0.049633263507188045
Position 6775: 0.04319088663633285
Position 11760: 0.04182919852231137
Position 10899: 0.04011580760524496
Position 7923: 0.03584762439714287
Position 10615: 0.03557923649877238
Position 6745: 0.028265559260633247
Position 1022: 0.024611669679903487
Position 11135: 0.02055567080932022
Position 4456: 0.018071741095626197
Position 1190: 0.01739850836952481
Position 7328: 0.01738444447427916
Position 5177: 0.0160397558219513
Position 12700: 0.015106346727870798
Position 11695: 0.014226880858955317
Position 4484: 0.01380356828534816
Position 7002: 0.012629558200870408
Position 12539: 0.012214468922834914
Position 1944: 0.0121841396704079
Position 1772: 0.012075249357221785
Position 3666: 0.011931314171408592
Position 3687: 0.010872954541115101
Position 2937: 0.010464324648298102
Position 10626: 0.009634846729966095
Position 3768: 0.009397947552532109
Position 10546: 0.008951705563249094
Position 5322: 0.008262734920114617
Position 1663: 0.00803395930594891
Position 1522: 0.007678361867317488
Position 11640: 0.007249675767309808
Position 12647: 0.007170080634697549
Position 1739: 0.007026233740670773
Position 5942: 0.0069911198755086
Position 11313: 0.006872709574550705
Position 1649: 0.006849981891215438
Position 2228: 0.00668843845726963
Position 3677: 0.005816255029158325
Position 3965: 0.004832634777192999
Position 10688: 0.004685588509353073
Position 5980: 0.004653758201044284
Position 8996: 0.004113328664853296
Position 12779: 0.004095121305431108
Position 12565: 0.004039414450344855
Position 717: 0.003965256470111548
Position 8850: 0.0035574783863556348
Position 1731: 0.003459849600080437
Position 10663: 0.0034111054961186303
Position 11089: 0.0030030793753391726
Position 6061: 0.0028009943076551694
Position 11003: 0.002694370297377135
Position 2190: 0.002681672952151252
Position 2873: 0.0025860074349866443
Position 1321: 0.00238334516911779
Position 5916: 0.0021822400037684172
Position 4487: 0.0021774069455167966
Position 5966: 0.0021093446456871925
Position 3090: 0.0020977978218568428
Position 8353: 0.0020804766576012915
Position 2543: 0.002036875798849523
Position 4404: 0.0019682973947845873
Position 10123: 0.0016437356892982046
Position 7754: 0.0016020614977533773
Position 1276: 0.0015730177694505826
Position 1684: 0.0014962796938324612
Position 336: 0.0014735501691961039
Position 7948: 0.0013428844064817978
Position 3922: 0.0012819803126329272
Position 6890: 0.0012387298005698542
Position 11275: 0.00114154342453849
Position 4607: 0.0011180593517563224
Position 5342: 0.0011026569215390949
Position 4427: 0.0011003362460747046
Position 3265: 0.001067517107407315
Position 2493: 0.001066162701212529
Position 11158: 0.0010541644663077713
Position 5380: 0.0010259957077300484
Position 1671: 0.0010111422258833429
Position 11808: 0.0009402404265596774
Position 8857: 0.0008838247060241794
Position 3219: 0.0008370069676884026
Position 2796: 0.0007696910966948121
Position 7265: 0.000765434892685706
Position 1570: 0.0007141880649630896
Position 6755: 0.0007015422924424903
Position 5049: 0.000684819049134466
Position 11508: 0.0006808515243938899
Position 5251: 0.0006421104091939623
Position 11324: 0.0006219507289843792
Position 2279: 0.0005992964323087045
Position 5159: 0.0005775645660745793
Position 5544: 0.0005337386984158953
Position 2884: 0.0005135231203717093
Position 3045: 0.0005101965115763376
Position 2711: 0.0004920567969378934
Position 2049: 0.0004449535484518656
Position 1165: 0.00042416774803872323
Position 2656: 0.00039766104298306454
Position 4944: 0.0003613190695084316
Position 2947: 0.0003316088390964481
Position 3991: 0.0003287348249867695
Position 3690: 0.00032444278505265004
Position 723: 0.0003085652002781237
Position 2578: 0.0003057674387017234
Position 1144: 0.000302040335387137
Position 2308: 0.0002988190457976911
Position 7090: 0.00029286893653173064
Position 1177: 0.00028470889681356487
Position 252: 0.00027274054070019034
Position 2001: 0.0002540928385780769
Position 3023: 0.0002532442585763479
Position 1852: 0.0002522236484166365
Position 757: 0.00024280888416907987
Position 1246: 0.0002381542482763383
Position 1741: 0.00022467279366357955
Position 9259: 0.00018828352127003977
Position 8836: 0.00018452431463857982
Position 2007: 0.0001835907749677174
Position 5404: 0.0001765304909899583
Position 6025: 0.0001629360050158491
Position 2558: 0.0001609510094767386
Position 2898: 0.0001535362339671736
Position 1565: 0.00014934366642326653
Position 8375: 0.00014056419150368986
Position 1110: 0.00013813021876409628
Position 5053: 0.00013249617438870526
Position 1085: 0.00013125780280246163
Position 3268: 0.00013116832705247096
Position 6894: 0.00012853039462752675
Position 666: 0.00012659581499774495
Position 782: 0.00012538347314048628
Position 7332: 0.00012289381665337207
Position 3225: 0.00012196062358347524
Position 2240: 0.00011428831571219964
Position 1039: 0.00010786268327221652
Position 636: 0.00010692155494328166
Position 2073: 0.00010391941452402511
Position 7361: 9.312255886464414e-05
Position 2046: 9.28878587147787e-05
Position 2016: 9.084972459703149e-05
Position 2468: 7.26608548638576e-05
Position 7307: 7.23234816002259e-05
Position 2094: 6.765141811088286e-05
Position 3002: 6.206300529777655e-05
Position 4575: 6.008704844671299e-05
Position 2600: 5.2006783318611726e-05
Position 2354: 4.9254433774051366e-05
Position 1298: 4.9033271954643534e-05
Position 2009: 4.889862264850934e-05
Position 185: 4.5811097538545734e-05
Position 450: 3.7354398470553064e-05
Position 3802: 3.7323760014030004e-05
Position 1897: 3.643763994847453e-05
Position 467: 3.5980863489315665e-05
Position 3048: 3.582824627772768e-05
Position 320: 3.374706184003532e-05
Position 1469: 3.2598361245258176e-05
Position 1257: 3.190424421096042e-05
Position 1479: 3.061099031798015e-05
Position 304: 2.8653716041835147e-05
Position 684: 2.5898240648999658e-05
Position 2843: 2.503638527194261e-05
Position 7653: 2.5018794784284854e-05
Position 569: 2.4051845794810326e-05
Position 2734: 2.3779319403718007e-05
Position 2242: 2.1492835690023597e-05
Position 555: 2.0400302199098242e-05
Position 2258: 2.0339400564192905e-05
Position 1873: 2.026349239866931e-05
Position 678: 1.958018259168997e-05
Position 4386: 1.52034725880715e-05
Position 5029: 1.5107155974139933e-05
Position 825: 1.508305428558894e-05
Position 3536: 1.3271353049724257e-05
Position 5781: 1.219227474849932e-05
Position 767: 1.1752431813113433e-05
Position 787: 1.145918380538529e-05
Position 730: 1.1317932797851056e-05
Position 2286: 1.0892875959752365e-05
Position 118: 9.337981293457601e-06
Position 4948: 8.560642187389921e-06
Position 524: 7.67473342826951e-06
Position 1877: 7.308677032034215e-06
Position 6715: 6.434459611317801e-06
Position 1306: 4.152191644402018e-06
Position 2804: 2.1770260095793505e-06
Position 2473: 2.1557001016199504e-06
Position 3811: 2.0150908135151074e-06
Position 924: 1.7584291998044593e-06
Position 3968: 1.2868993956690907e-06
Position 3493: 1.2442538869622708e-06
Position 6785: 1.2397380319234306e-06
Position 838: 7.514917956077653e-07
Position 1343: 4.600592807516415e-07
Position 549: 4.0254247334945056e-07
Position 939: 3.140188118992485e-07
Position 167: 2.1007864857830685e-07
Position 2312: 1.2496095720882889e-07
Position 2408: 1.0889596758991957e-07
Position 488: 8.702937686087427e-08
Position 2270: 8.179923910292771e-08
Position 495: 5.7750147108661034e-08
Position 807: 5.287778848780822e-08
Position 406: 5.0439884875067266e-08
Position 527: 4.8162429291596875e-08
Position 589: 4.562068339134705e-08
Position 503: 4.274484425923305e-08
Position 3399: 4.044611015864598e-08
Position 3484: 3.484841412018421e-08
Position 3373: 2.995588288339668e-08
Position 478: 2.357881532244191e-08
Position 2502: 2.3112884432336018e-08
Position 686: 2.196602495152826e-08
Position 791: 1.2454360334291408e-08
Position 376: 1.178810932792503e-08
Position 490: 8.263927072654772e-09
Position 2310: 5.0200881892894905e-09
Position 2731: 4.629237792530321e-09
Position 936: 4.0045645709060845e-09
Position 638: 3.929611714416276e-09
Position 318: 2.0676022517816793e-09
Position 2283: 7.225114268216988e-10
Position 2359: 5.961326956956804e-10
Position 2411: 3.8602337037503893e-10
