Gene = GLIPR2
Position 2402: 1.3149082366319745e-05
Position 3512: 1.1874317606527074e-05
Position 1839: 1.0953530368977216e-05
Position 17229: 1.0805880871206363e-05
Position 14582: 1.0734729173885195e-05
Position 2037: 1.0193312639880903e-05
Position 743: 1.0045955378887235e-05
Position 1085: 9.709334254291671e-06
Position 1574: 9.63120219018344e-06
Position 3697: 9.06860145373394e-06
Position 1438: 8.447779302149702e-06
Position 14579: 8.280125897704888e-06
Position 4428: 8.03841479140691e-06
Position 15241: 7.541645774142232e-06
Position 1661: 7.293574695238849e-06
Position 890: 7.087980120967175e-06
Position 1342: 6.1650105476776845e-06
Position 3924: 6.132200533032386e-06
Position 1664: 6.12097958066603e-06
Position 2626: 5.501322528218852e-06
Position 2822: 5.496478391337683e-06
Position 3478: 5.25040255448662e-06
Position 995: 5.181836658552133e-06
Position 1809: 5.057887521056089e-06
Position 2011: 4.92273154885278e-06
Position 1926: 4.8688563869376876e-06
Position 14452: 3.4234134014445592e-06
Position 1100: 3.0232912162605256e-06
Position 2399: 3.0153001125285428e-06
Position 1349: 1.4853661237080853e-06
Position 1914: 1.4614549208819757e-06
Position 15626: 5.1431690629082047e-08
