Gene = OGG1
Position 6618: 0.021318378693681986
Position 5303: 0.018876387484510006
Position 6915: 0.01669483581931989
Position 6920: 0.016557998161598794
Position 1104: 0.012565174926258015
Position 391: 0.009962962159310697
Position 1539: 0.00904890696469133
Position 7057: 0.008072114745601926
Position 1166: 0.005384260799647825
Position 1041: 0.005054642057016969
Position 7284: 0.004994670963226035
Position 5541: 0.0043564607905645855
Position 5330: 0.003919125009770162
Position 1790: 0.003907297043118928
Position 308: 0.003798984600346069
Position 647: 0.003130253540526106
Position 7078: 0.0028994816991065884
Position 6640: 0.002871148093971571
Position 5144: 0.0026809602560164364
Position 5480: 0.0025030044905737883
Position 7158: 0.0023612887181395114
Position 7324: 0.0022805628168613814
Position 1580: 0.0018222596209626408
Position 6071: 0.0017516050332540083
Position 4464: 0.0016667803554393761
Position 5383: 0.0015741421104291436
Position 1351: 0.0015013311005994913
Position 5356: 0.0014458586411701
Position 1787: 0.0014451199773288298
Position 438: 0.0014246058068762464
Position 3944: 0.001414269627718635
Position 4826: 0.0014077742133667588
Position 5564: 0.0013232644664142377
Position 3036: 0.0013071245209760193
Position 1568: 0.0012904387497184979
Position 1079: 0.0012661817302830306
Position 2674: 0.0012434438227904314
Position 6414: 0.001177120629821432
Position 1311: 0.0011644621638183727
Position 6017: 0.0011407411694914196
Position 5931: 0.0011157571370625245
Position 1456: 0.0010279667885687354
Position 4765: 0.0009139192211072907
Position 5194: 0.0009059695598520944
Position 1749: 0.0008865277343091238
Position 1593: 0.0008759699808726412
Position 851: 0.0008155375216282224
Position 787: 0.0006215952972204285
Position 1134: 0.0006197469231086969
Position 744: 0.0005395840041386218
Position 5046: 0.0005267132588023563
Position 4846: 0.00047714418816012744
Position 5309: 0.00047435079990372974
Position 4271: 0.0004391146772593875
Position 1846: 0.0004312677447616884
Position 6041: 0.00039893949844550607
Position 5897: 0.0003951723153862146
Position 4851: 0.00038581001156281754
Position 5842: 0.000381457514300377
Position 2150: 0.0003661771685585979
Position 5949: 0.00033378079969226265
Position 2677: 0.0003188110629654651
Position 5868: 0.0003094239741856786
Position 4229: 0.00030370409736938395
Position 1030: 0.00029339892666867034
Position 1073: 0.000287419852804792
Position 6091: 0.0002460260574159241
Position 5359: 0.0002180711624035945
Position 6786: 0.00019776311909357598
Position 930: 0.00019741928838235963
Position 6886: 0.00019480685023884006
Position 4390: 0.00018673477649191594
Position 292: 0.0001741243951147046
Position 6467: 0.00016273230445683581
Position 1170: 0.00016101380328818407
Position 1006: 0.00015099501002296535
Position 1771: 0.0001470885113764061
Position 976: 0.00014406947537653667
Position 4683: 9.92045064230975e-05
Position 7428: 9.441254612348872e-05
Position 5991: 8.774013403556392e-05
Position 1227: 8.50240543887176e-05
Position 3254: 8.413649814985377e-05
Position 6124: 7.947123799331651e-05
Position 2723: 7.695080620210216e-05
Position 2701: 7.693706806727347e-05
Position 5704: 5.550238189030037e-05
Position 5701: 5.471531731152881e-05
Position 5397: 4.67663466190322e-05
Position 2032: 4.4207062561597815e-05
Position 907: 4.3506573586179164e-05
Position 6388: 2.0061683883500943e-05
Position 170: 1.5825732428506044e-05
Position 558: 1.5194367530075452e-05
Position 1956: 1.0066788349706103e-05
Position 1292: 9.67861172777272e-06
Position 684: 8.509946891001949e-06
Position 599: 8.289950659152058e-06
Position 1370: 6.7528763250182245e-06
Position 667: 6.748278217819107e-06
Position 3087: 4.937283440536738e-06
Position 877: 4.493197536352051e-06
Position 579: 4.052426733095036e-06
Position 660: 3.097625921084282e-06
Position 949: 2.710101365162447e-06
Position 121: 2.6454911776334337e-06
Position 853: 1.842588319612907e-06
Position 4633: 1.6176356747534134e-06
Position 767: 1.1631335062356784e-06
Position 687: 9.069596519608982e-07
Position 226: 7.838115344699231e-07
Position 1988: 7.110550078923365e-07
Position 484: 4.5184517492728104e-07
Position 249: 4.4280250082655835e-07
Position 597: 3.3446737519849964e-07
Position 616: 1.5631653154408246e-07
Position 147: 1.225257042647106e-07
Position 501: 1.1835732768737382e-07
Position 752: 9.701559043957463e-08
Position 811: 9.449354330351448e-08
Position 241: 8.746484269778978e-08
Position 184: 6.436668408017458e-08
Position 607: 5.519825658876081e-08
Position 85: 5.20816784325571e-08
Position 214: 4.536172847543463e-08
Position 209: 4.122983359428178e-08
Position 492: 3.67297257727601e-08
Position 126: 3.576772550074634e-08
Position 935: 3.465205398838959e-08
Position 176: 3.227866616260629e-08
Position 498: 2.043262752800086e-08
Position 2185: 1.1461638798788706e-08
Position 193: 7.911561223889528e-09
Position 132: 5.027815457364704e-09
Position 799: 1.8559749166438833e-10
Position 187: 8.167123505900617e-12
Position 201: 5.595040721228883e-12
Position 82: 3.492606318608481e-12
Position 90: 7.118785091837746e-16
Position 97: 3.555944328632259e-17
Position 100: 1.8252734380275564e-17
