Gene = MMACHC
Position 469: 4.146088193208229e-10
Position 292: 2.8036885959832846e-10
Position 233: 9.113673891612743e-11
Position 266: 4.644763401329526e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8158: 0.9372353886888519
Position 7302: 0.8440861702152158
Position 12046: 0.2580333780974661
Position 10588: 0.18982054367535
Position 11727: 0.14199095850318608
Position 12070: 0.08868475498745983
Position 11771: 0.08541116961818862
Position 8742: 0.08536972210303274
Position 10924: 0.06583035294004251
Position 11139: 0.04972047877217221
Position 11910: 0.04211063947391448
Position 7333: 0.04097508953435084
Position 3652: 0.04092222737846238
Position 13179: 0.036812171254822564
Position 6176: 0.031665699052227374
Position 11251: 0.02657836513096361
Position 6005: 0.024394147979899816
Position 8224: 0.02379839604601791
Position 7354: 0.02021736198378294
Position 6300: 0.019843754999208905
Position 8587: 0.019216942255642765
Position 1621: 0.017102245810947936
Position 8896: 0.01681330318334124
Position 5108: 0.016547872163779172
Position 11735: 0.014666477702345632
Position 255: 0.014327629407437243
Position 3054: 0.01319810678559272
Position 1113: 0.013158491219578863
Position 462: 0.012769783783061341
Position 7425: 0.01252563536949652
Position 11689: 0.011663278565879332
Position 7382: 0.01131857041029017
Position 3038: 0.010918006096911128
Position 12767: 0.008764353660251785
Position 10815: 0.008723313207594745
Position 3199: 0.00797617536154792
Position 12550: 0.007519820771058927
Position 10491: 0.007105822245086805
Position 12532: 0.006123755515953589
Position 12720: 0.005864860700786704
Position 2128: 0.005778258126750564
Position 11656: 0.005691441474967866
Position 11319: 0.005612288589872367
Position 8949: 0.005449409406959516
Position 907: 0.005411421502613591
Position 3913: 0.005115590660027704
Position 2887: 0.005068951304808938
Position 1493: 0.005031083942198272
Position 11856: 0.004966844026778369
Position 5104: 0.004918233382927969
Position 3008: 0.004833986678790407
Position 7672: 0.004725267523511109
Position 8160: 0.004646437580331238
Position 8131: 0.004598959494776127
Position 3403: 0.004479860334133286
Position 2671: 0.0038618223701483443
Position 11092: 0.0035521321860774806
Position 8060: 0.0034133394659993867
Position 8416: 0.003075673333410538
Position 6033: 0.0030347837514994045
Position 8843: 0.0029960111197448415
Position 3604: 0.0029932984304520964
Position 10848: 0.002943783691652665
Position 6478: 0.0028755507848428545
Position 2696: 0.0028163400753444664
Position 8386: 0.0027197383403985012
Position 9622: 0.0027183820142766203
Position 6057: 0.0026873092062700203
Position 11340: 0.0024330805078917155
Position 10282: 0.0024254737531116954
Position 6615: 0.002319183004040102
Position 9268: 0.0022607467663898094
Position 8752: 0.002206958458955023
Position 3720: 0.002181330086058306
Position 3097: 0.0021434799162792684
Position 3655: 0.0021398128276914094
Position 9204: 0.002115734575860504
Position 10706: 0.0020875670149541493
Position 484: 0.0020747917225937013
Position 9542: 0.002056822491030107
Position 6204: 0.0020216401330874264
Position 9385: 0.0019522146115705402
Position 241: 0.00195092709147877
Position 9780: 0.001774003305434754
Position 5602: 0.0017042248314866081
Position 8797: 0.0016891511753439176
Position 7568: 0.0016853497630724135
Position 7955: 0.0016835976094675066
Position 9709: 0.0016620256614717148
Position 13279: 0.0015534537596061512
Position 8870: 0.0015228075654269326
Position 12641: 0.0014998259829050497
Position 921: 0.0014993616017791199
Position 9405: 0.0014773320076763232
Position 2976: 0.0014490601524535026
Position 10307: 0.0014425979090089162
Position 4522: 0.0013597704960938521
Position 1243: 0.0013292475034801566
Position 11108: 0.001309189319411996
Position 3818: 0.0013024478071566013
Position 4643: 0.0012721139195046192
Position 12955: 0.0012478758206346282
Position 10675: 0.0012198657789187137
Position 9545: 0.0012015704497646705
Position 9087: 0.001200722462281069
Position 563: 0.0010851287436069467
Position 6188: 0.0010345332605198982
Position 8176: 0.0010250832919381316
Position 8592: 0.0009770644866050767
Position 3066: 0.0009531709469299904
Position 1077: 0.0009282503572071584
Position 3799: 0.0009064255009167534
Position 6453: 0.0008932293998435578
Position 9688: 0.0008761466068078459
Position 3616: 0.0008570734684438627
Position 3815: 0.000849352878500079
Position 9381: 0.0007261987275213661
Position 2235: 0.0007179155233064887
Position 9685: 0.0007052193474017742
Position 1571: 0.0006830887142166938
Position 518: 0.0006689724830595866
Position 9226: 0.0006598862326873162
Position 8664: 0.000636996258459989
Position 10246: 0.0006318406403792641
Position 2375: 0.0006276951499414778
Position 10986: 0.0006251182544951446
Position 1187: 0.0005857577241706344
Position 9090: 0.0005692738453576496
Position 1038: 0.0005201297370115924
Position 8090: 0.000505089414364846
Position 7278: 0.0005035273019205694
Position 5451: 0.0004962914958117534
Position 10554: 0.0004927101832416707
Position 4071: 0.0004884921008750368
Position 9636: 0.00047212812267812123
Position 8686: 0.0004703160961687017
Position 11584: 0.0004565679882697257
Position 9271: 0.00044509050940794165
Position 113: 0.00043958928455066027
Position 8055: 0.00043340392763075147
Position 11816: 0.00042768853329062283
Position 10628: 0.0004265933400424675
Position 4558: 0.0004214563048082367
Position 8370: 0.00041816286649943424
Position 7860: 0.000415835791133578
Position 2915: 0.0004156627157047058
Position 4120: 0.0004094734748514501
Position 4648: 0.0004082086402125908
Position 8639: 0.0004076963377863554
Position 10900: 0.0004009098832013588
Position 3540: 0.00038812938371536414
Position 1642: 0.00038721611422131726
Position 11067: 0.0003735773890277795
Position 1598: 0.00035414048489258916
Position 10314: 0.00033200454529311497
Position 2268: 0.00032815838998758053
Position 4112: 0.00032791276008907217
Position 10625: 0.0003271188918428549
Position 2835: 0.00032291775504291414
Position 3843: 0.00032231695859888523
Position 1262: 0.0003211927381354155
Position 2335: 0.0003135108400314252
Position 3932: 0.00029273861647970335
Position 9571: 0.00028196028843276914
Position 259: 0.00026915007600564954
Position 10687: 0.0002634211109853709
Position 1420: 0.00025834109652201167
Position 10171: 0.0002582052059246306
Position 990: 0.00024768931978312033
Position 1546: 0.00024500245194801885
Position 10366: 0.00022949063528604296
Position 3114: 0.00022906009427950906
Position 2838: 0.00022802373364003937
Position 3477: 0.00022619110001140797
Position 3857: 0.00022531471627398856
Position 10289: 0.00021292880191543012
Position 285: 0.0002035107913942526
Position 2442: 0.0002034179651994551
Position 9462: 0.00019652793280155984
Position 2421: 0.0001847179583411196
Position 10078: 0.00017989765727679025
Position 740: 0.0001453154016915187
Position 116: 0.00012503333111942678
Position 8821: 0.00011368512628446084
Position 8803: 0.00011333641155293935
Position 1454: 0.00010832092434661887
Position 8815: 0.00010122446178519498
Position 8702: 9.914680271342603e-05
Position 467: 8.451760004393192e-05
Position 292: 7.567797597429963e-05
Position 8618: 5.728254601624046e-05
Position 7692: 5.705103032807598e-05
Position 8518: 3.1444728585209016e-05
Position 3070: 2.7347578301993546e-05
Position 7930: 2.666897774185536e-05
Position 2100: 1.785915742255535e-05
Position 8602: 1.7371030418809382e-05
Position 2862: 1.6482518186810744e-05
Position 1137: 1.52861003134464e-05
Position 3589: 1.3702797644734787e-05
Position 1963: 1.2964098885051099e-05
Position 9949: 1.2643642509566085e-05
Position 1116: 1.2089929405844746e-05
Position 2595: 1.1278179655539351e-05
Position 2929: 1.0962196527201022e-05
Position 2466: 9.867716362844363e-06
Position 1190: 8.520707945489686e-06
Position 2012: 7.563571557601813e-06
Position 1540: 7.36059353466631e-06
Position 1654: 6.988355956795656e-06
Position 2237: 6.3957910709073136e-06
Position 1944: 6.281279424893478e-06
Position 1315: 6.27744139698775e-06
Position 2273: 5.814684414608722e-06
Position 2568: 5.497045242836541e-06
Position 945: 3.986825766568776e-06
Position 138: 3.876285169899057e-06
Position 264: 3.3979162419425262e-06
Position 387: 2.805090971482815e-06
Position 2615: 2.5553074827160534e-06
Position 889: 1.997635323011505e-06
Position 948: 1.76998868671767e-06
Position 1522: 1.4984868713656674e-06
Position 8525: 1.330509115220479e-06
Position 1499: 1.3022756593349815e-06
Position 1450: 1.2934477479533022e-06
Position 2287: 1.2337696144852157e-06
Position 1346: 1.0744207116344657e-06
Position 1356: 1.0396469578771462e-06
Position 490: 9.999834012985812e-07
Position 1043: 8.16223591665223e-07
Position 997: 7.604353621227898e-07
Position 2151: 7.163717340640604e-07
Position 697: 6.990148315096611e-07
Position 8426: 5.467714593725753e-07
Position 153: 4.1467202721098e-07
Position 580: 4.110392064222287e-07
Position 746: 3.542315450056876e-07
Position 1144: 3.02551682777943e-07
Position 1807: 2.90953628270981e-07
Position 8507: 2.6488665747509526e-07
Position 345: 2.2674572865832537e-07
Position 1259: 2.2437768362897764e-07
Position 298: 2.1798512833096983e-07
Position 522: 2.1777701544300737e-07
Position 777: 2.1572757218591544e-07
Position 498: 1.8286271468199107e-07
Position 1400: 1.5797551003228414e-07
Position 1359: 1.3455548697451566e-07
Position 952: 1.2681867635216176e-07
Position 1510: 8.21984924538961e-08
Position 1027: 7.73696281405675e-08
Position 665: 6.93753486343037e-08
Position 1052: 4.826512754316838e-08
Position 1289: 3.565936435606116e-08
Position 718: 2.7111455799510256e-08
Position 360: 2.331215527171458e-08
Position 426: 2.1763629924406528e-08
Position 200: 1.3547610313024792e-08
Position 753: 1.3097643885282634e-08
Position 782: 1.2021926315840767e-08
Position 835: 1.1946245426116797e-08
Position 969: 1.013769785324974e-08
Position 574: 5.833778338607102e-09
Position 492: 2.1246756325669266e-09
Position 530: 2.0332824083057083e-09
Position 309: 1.7343015736828793e-09
